2003	1455	470	105	1336	1429	0
2003	122	641	1874	1375	1053	0
2003	105	1306	843	626	980	0
2003	1420	1812	1596	257	1587	0
2003	1279	176	1034	15	928	0
2003	444	479	1295	1750	911	0
2003	1638	884	1911	1972	644	0
2003	1589	1269	1987	1155	645	0
2003	1467	877	162	353	1433	0
2003	1733	705	1525	373	1590	0
2003	1542	631	1750	1842	1429	0
2003	1912	1123	1224	768	1515	0
2003	1667	1431	33	617	1023	0
2003	1959	2	1523	943	856	0
2003	1489	83	1729	1985	193	0
2003	1066	962	1324	529	1559	0
2003	622	1296	149	819	475	0
2003	1185	193	1497	603	326	0
2003	161	987	1475	2000	700	0
2003	765	1860	1141	1052	232	0
2003	188	313	455	733	1279	0
2003	962	417	1929	1988	1746	0
2003	864	1144	1424	1366	964	0
2003	858	1075	1164	1597	1203	0
2003	616	1972	1871	204	810	0
2003	1659	1185	553	1787	717	0
2003	249	574	329	1473	1983	0
2003	1584	1686	4	1657	1462	0
2003	892	1435	176	32	1364	0
2003	1001	90	2001	377	1448	0
2003	1539	1021	1051	210	1911	0
2003	441	1196	1888	1237	1369	0
2003	1184	693	50	962	1134	0
2003	744	1009	626	1595	1870	0
2003	1246	1590	322	162	260	0
2003	1764	266	224	94	235	0
2003	40	1071	1156	720	1561	0
2003	47	266	1562	63	1264	0
2003	1948	1717	572	261	560	0
2003	671	1597	460	1803	1781	0
2003	450	805	773	1320	801	0
2003	62	706	1921	294	1248	0
2003	490	1244	811	1687	1993	0
2003	78	300	208	469	1920	0
2003	1867	1572	280	1698	1772	0
2003	1429	1597	1379	1255	888	0
2003	757	1770	1933	1288	1919	0
2003	290	1199	386	781	1965	0
2003	1509	318	1228	703	465	0
2003	1951	554	420	482	1483	0
2003	65	1552	805	1932	69	0
2003	924	204	300	796	1144	0
2003	611	1790	526	1014	677	0
2003	801	812	536	678	1843	0
2003	236	1085	546	1325	285	0
2003	1047	260	1554	1623	666	0
2003	11	286	901	73	1278	0
2003	863	1688	409	1072	238	0
2003	238	1679	1754	757	366	0
2003	1866	1700	1952	1617	1466	0
2003	1132	159	989	515	679	0
2003	1524	1506	1740	1362	470	0
2003	75	477	1171	505	143	0
2003	447	777	1448	1017	1542	0
2003	74	899	1186	627	1543	0
2003	194	1878	1559	1964	1193	0
2003	1570	510	920	419	710	0
2003	927	780	1940	974	1845	0
2003	135	643	194	1364	582	0
2003	752	731	1155	469	709	0
2003	1759	398	199	648	792	0
2003	812	28	1126	1290	1580	0
