# height=80 primes=[7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43, 47, 53, 59, 61, 67, 71, 73] params=7863
# u v
-77/72 41/36
-77/72 -77/72
-77/72 -67/72
-77/72 5/72
-73/72 0
-73/72 1
-73/72 37/36
-73/72 -73/72
-73/72 -71/72
-73/72 1/72
-71/72 0
-71/72 1
-71/72 35/36
-71/72 -73/72
-71/72 -71/72
-71/72 -1/72
-67/72 0
-67/72 1
-67/72 31/36
-67/72 -77/72
-67/72 -67/72
-67/72 -5/72
-65/72 0
-65/72 1
-65/72 29/36
-65/72 -79/72
-65/72 -65/72
-65/72 -7/72
-61/72 0
-61/72 1
-61/72 25/36
-61/72 -61/72
-61/72 -11/72
-59/72 0
-59/72 1
-59/72 23/36
-59/72 -59/72
-59/72 -13/72
-55/72 0
-55/72 1
-55/72 19/36
-55/72 -55/72
-55/72 -17/72
-53/72 0
-53/72 1
-53/72 17/36
-53/72 -53/72
-53/72 -19/72
-49/72 0
-49/72 1
-49/72 13/36
-49/72 -49/72
-49/72 -23/72
-47/72 0
-47/72 1
-47/72 11/36
-47/72 -47/72
-47/72 -25/72
-43/72 0
-43/72 1
-43/72 7/36
-43/72 -43/72
-43/72 -29/72
-41/72 0
-41/72 1
-41/72 5/36
-41/72 -41/72
-41/72 -31/72
-37/72 0
-37/72 1
-37/72 1/36
-37/72 -37/72
-37/72 -35/72
-35/72 0
-35/72 1
-35/72 -1/36
-35/72 -37/72
-35/72 -35/72
-31/72 0
-31/72 1
-31/72 -5/36
-31/72 -41/72
-31/72 -31/72
-29/72 0
-29/72 1
-29/72 -7/36
-29/72 -43/72
-29/72 -29/72
-25/72 0
-25/72 1
-25/72 -11/36
-25/72 -47/72
-25/72 -25/72
-23/72 0
-23/72 1
-23/72 -13/36
-23/72 -49/72
-23/72 -23/72
-19/72 0
-19/72 1
-19/72 -17/36
-19/72 -53/72
-19/72 -19/72
-17/72 0
-17/72 1
-17/72 -19/36
-17/72 -55/72
-17/72 -17/72
-13/72 0
-13/72 1
-13/72 -23/36
-13/72 -59/72
-13/72 -13/72
-11/72 0
-11/72 1
-11/72 -25/36
-11/72 -61/72
-11/72 -11/72
-7/72 0
-7/72 1
-7/72 -1/8
-7/72 -7/9
-7/72 -29/36
-7/72 -65/72
-7/72 -7/72
-7/72 -65/79
-5/72 0
-5/72 1
-5/72 -31/36
-5/72 -67/72
-5/72 -5/72
-5/72 -67/77
-1/72 0
-1/72 1
-1/72 -35/36
-1/72 -71/72
-1/72 -1/72
-1/72 -71/73
1/72 0
1/72 1
1/72 -37/36
1/72 -73/71
1/72 -73/72
1/72 1/72
5/72 0
5/72 1
5/72 -41/36
5/72 -77/67
5/72 -77/72
5/72 5/72
7/72 0
7/72 1
7/72 -43/36
7/72 -79/65
7/72 -79/72
7/72 7/72
11/72 0
11/72 1
11/72 -47/36
11/72 11/72
13/72 0
13/72 1
13/72 -49/36
13/72 13/72
17/72 0
17/72 1
17/72 -53/36
17/72 17/72
19/72 0
19/72 1
19/72 -55/36
19/72 19/72
23/72 0
23/72 1
23/72 -59/36
23/72 23/72
25/72 0
25/72 1
25/72 -61/36
25/72 25/72
29/72 0
29/72 1
29/72 -65/36
29/72 29/72
31/72 0
31/72 1
31/72 -67/36
31/72 31/72
35/72 0
35/72 1
35/72 -71/36
35/72 35/72
37/72 0
37/72 1
37/72 -73/36
37/72 37/72
41/72 0
41/72 1
41/72 -77/36
41/72 41/72
43/72 0
43/72 1
43/72 -79/36
43/72 43/72
47/72 0
47/72 1
47/72 47/72
49/72 0
49/72 1
49/72 49/72
53/72 0
53/72 1
53/72 53/72
55/72 0
55/72 1
55/72 55/72
59/72 0
59/72 1
59/72 59/72
61/72 0
61/72 1
61/72 61/72
65/72 0
65/72 1
65/72 65/72
67/72 0
67/72 1
67/72 67/72
71/72 0
71/72 1
71/72 71/72
73/72 0
73/72 1
73/72 73/72
77/72 0
77/72 1
77/72 77/72
79/72 0
79/72 1
79/72 79/72
-80/73 0
-80/73 1
-80/73 -80/73
-80/73 -66/73
-80/73 7/73
-79/73 0
-79/73 1
-79/73 -79/73
-79/73 -67/73
-79/73 3/73
-79/73 6/73
-79/73 3/76
-78/73 0
-78/73 1
-78/73 -78/73
-78/73 -68/73
-78/73 5/73
-77/73 0
-77/73 1
-77/73 -77/73
-77/73 -69/73
-77/73 2/73
-77/73 4/73
-77/73 2/75
-76/73 0
-76/73 1
-76/73 -76/73
-76/73 -70/73
-76/73 3/73
-76/73 79/73
-75/73 0
-75/73 1
-75/73 -75/73
-75/73 -71/73
-75/73 1/73
-75/73 2/73
-75/73 77/73
-75/73 1/74
-74/73 0
-74/73 1
-74/73 -74/73
-74/73 -72/73
-74/73 1/73
-74/73 75/73
-72/73 0
-72/73 1
-72/73 -74/73
-72/73 -72/73
-72/73 -1/73
-72/73 71/73
-71/73 0
-71/73 1
-71/73 -1/72
-71/73 -75/73
-71/73 -71/73
-71/73 -2/73
-71/73 -1/73
-71/73 69/73
-70/73 0
-70/73 1
-70/73 -76/73
-70/73 -70/73
-70/73 -3/73
-70/73 67/73
-69/73 0
-69/73 1
-69/73 -2/71
-69/73 -77/73
-69/73 -69/73
-69/73 -4/73
-69/73 -2/73
-69/73 65/73
-68/73 0
-68/73 1
-68/73 -78/73
-68/73 -68/73
-68/73 -5/73
-68/73 63/73
-67/73 0
-67/73 1
-67/73 -3/70
-67/73 -79/73
-67/73 -67/73
-67/73 -6/73
-67/73 -3/73
-67/73 61/73
-66/73 0
-66/73 1
-66/73 -80/73
-66/73 -66/73
-66/73 -7/73
-66/73 59/73
-65/73 0
-65/73 1
-65/73 -4/69
-65/73 -65/73
-65/73 -8/73
-65/73 -4/73
-65/73 57/73
-64/73 0
-64/73 1
-64/73 -64/73
-64/73 -9/73
-64/73 55/73
-63/73 0
-63/73 1
-63/73 -5/68
-63/73 -63/73
-63/73 -10/73
-63/73 -5/73
-63/73 53/73
-62/73 0
-62/73 1
-62/73 -62/73
-62/73 -11/73
-62/73 51/73
-61/73 0
-61/73 1
-61/73 -6/67
-61/73 -61/73
-61/73 -12/73
-61/73 -6/73
-61/73 49/73
-60/73 0
-60/73 1
-60/73 -60/73
-60/73 -13/73
-60/73 47/73
-59/73 0
-59/73 1
-59/73 -7/66
-59/73 -59/73
-59/73 -14/73
-59/73 -7/73
-59/73 45/73
-58/73 0
-58/73 1
-58/73 -58/73
-58/73 -15/73
-58/73 43/73
-57/73 0
-57/73 1
-57/73 -8/65
-57/73 -57/73
-57/73 -16/73
-57/73 -8/73
-57/73 41/73
-56/73 0
-56/73 1
-56/73 -56/73
-56/73 -17/73
-56/73 39/73
-55/73 0
-55/73 1
-55/73 -9/64
-55/73 -55/73
-55/73 -18/73
-55/73 -9/73
-55/73 37/73
-54/73 0
-54/73 1
-54/73 -54/73
-54/73 -19/73
-54/73 35/73
-53/73 0
-53/73 1
-53/73 -10/63
-53/73 -53/73
-53/73 -20/73
-53/73 -10/73
-53/73 33/73
-52/73 0
-52/73 1
-52/73 -52/73
-52/73 -21/73
-52/73 31/73
-51/73 0
-51/73 1
-51/73 -11/62
-51/73 -51/73
-51/73 -22/73
-51/73 -11/73
-51/73 29/73
-50/73 0
-50/73 1
-50/73 -50/73
-50/73 -23/73
-50/73 27/73
-49/73 0
-49/73 1
-49/73 -12/61
-49/73 -49/73
-49/73 -24/73
-49/73 -12/73
-49/73 25/73
-48/73 0
-48/73 1
-48/73 -48/73
-48/73 -25/73
-48/73 23/73
-47/73 0
-47/73 1
-47/73 -13/60
-47/73 -47/73
-47/73 -26/73
-47/73 -13/73
-47/73 21/73
-46/73 0
-46/73 1
-46/73 -46/73
-46/73 -27/73
-46/73 19/73
-45/73 0
-45/73 1
-45/73 -14/59
-45/73 -45/73
-45/73 -28/73
-45/73 -14/73
-45/73 17/73
-44/73 0
-44/73 1
-44/73 -44/73
-44/73 -29/73
-44/73 15/73
-43/73 0
-43/73 1
-43/73 -15/58
-43/73 -43/73
-43/73 -30/73
-43/73 -15/73
-43/73 13/73
-42/73 0
-42/73 1
-42/73 -42/73
-42/73 -31/73
-42/73 11/73
-41/73 0
-41/73 1
-41/73 -16/57
-41/73 -41/73
-41/73 -32/73
-41/73 -16/73
-41/73 9/73
-40/73 0
-40/73 1
-40/73 -40/73
-40/73 -33/73
-40/73 7/73
-39/73 0
-39/73 1
-39/73 -17/56
-39/73 -39/73
-39/73 -34/73
-39/73 -17/73
-39/73 5/73
-38/73 0
-38/73 1
-38/73 -38/73
-38/73 -35/73
-38/73 3/73
-37/73 0
-37/73 1
-37/73 -18/55
-37/73 -37/73
-37/73 -36/73
-37/73 -18/73
-37/73 1/73
-36/73 0
-36/73 1
-36/73 -37/73
-36/73 -36/73
-36/73 -1/73
-35/73 0
-35/73 1
-35/73 -19/54
-35/73 -38/73
-35/73 -35/73
-35/73 -19/73
-35/73 -3/73
-34/73 0
-34/73 1
-34/73 -39/73
-34/73 -34/73
-34/73 -5/73
-33/73 0
-33/73 1
-33/73 -20/53
-33/73 -40/73
-33/73 -33/73
-33/73 -20/73
-33/73 -7/73
-32/73 0
-32/73 1
-32/73 -41/73
-32/73 -32/73
-32/73 -9/73
-31/73 0
-31/73 1
-31/73 -21/52
-31/73 -42/73
-31/73 -31/73
-31/73 -21/73
-31/73 -11/73
-30/73 0
-30/73 1
-30/73 -43/73
-30/73 -30/73
-30/73 -13/73
-29/73 0
-29/73 1
-29/73 -22/51
-29/73 -44/73
-29/73 -29/73
-29/73 -22/73
-29/73 -15/73
-28/73 0
-28/73 1
-28/73 -45/73
-28/73 -28/73
-28/73 -17/73
-27/73 0
-27/73 1
-27/73 -23/50
-27/73 -46/73
-27/73 -27/73
-27/73 -23/73
-27/73 -19/73
-26/73 0
-26/73 1
-26/73 -47/73
-26/73 -26/73
-26/73 -21/73
-25/73 0
-25/73 1
-25/73 -24/49
-25/73 -48/73
-25/73 -25/73
-25/73 -24/73
-25/73 -23/73
-24/73 0
-24/73 1
-24/73 -49/73
-24/73 -25/73
-24/73 -24/73
-23/73 0
-23/73 1
-23/73 -25/48
-23/73 -50/73
-23/73 -27/73
-23/73 -25/73
-23/73 -23/73
-22/73 0
-22/73 1
-22/73 -51/73
-22/73 -29/73
-22/73 -22/73
-21/73 0
-21/73 1
-21/73 -26/47
-21/73 -52/73
-21/73 -31/73
-21/73 -26/73
-21/73 -21/73
-20/73 0
-20/73 1
-20/73 -53/73
-20/73 -33/73
-20/73 -20/73
-19/73 0
-19/73 1
-19/73 -27/46
-19/73 -54/73
-19/73 -35/73
-19/73 -27/73
-19/73 -19/73
-18/73 0
-18/73 1
-18/73 -55/73
-18/73 -37/73
-18/73 -18/73
-17/73 0
-17/73 1
-17/73 -28/45
-17/73 -56/73
-17/73 -39/73
-17/73 -28/73
-17/73 -17/73
-16/73 0
-16/73 1
-16/73 -57/73
-16/73 -41/73
-16/73 -16/73
-15/73 0
-15/73 1
-15/73 -29/44
-15/73 -58/73
-15/73 -43/73
-15/73 -29/73
-15/73 -15/73
-14/73 0
-14/73 1
-14/73 -59/73
-14/73 -45/73
-14/73 -14/73
-13/73 0
-13/73 1
-13/73 -30/43
-13/73 -60/73
-13/73 -47/73
-13/73 -30/73
-13/73 -13/73
-12/73 0
-12/73 1
-12/73 -61/73
-12/73 -49/73
-12/73 -12/73
-11/73 0
-11/73 1
-11/73 -31/42
-11/73 -62/73
-11/73 -51/73
-11/73 -31/73
-11/73 -11/73
-10/73 0
-10/73 1
-10/73 -63/73
-10/73 -53/73
-10/73 -10/73
-9/73 0
-9/73 1
-9/73 -32/41
-9/73 -64/73
-9/73 -55/73
-9/73 -32/73
-9/73 -9/73
-8/73 0
-8/73 1
-8/73 -65/73
-8/73 -57/73
-8/73 -8/73
-7/73 0
-7/73 1
-7/73 -33/40
-7/73 -66/73
-7/73 -59/73
-7/73 -33/73
-7/73 -7/73
-6/73 0
-6/73 1
-6/73 -67/73
-6/73 -61/73
-6/73 -6/73
-6/73 -67/79
-5/73 0
-5/73 1
-5/73 -34/39
-5/73 -68/73
-5/73 -63/73
-5/73 -34/73
-5/73 -5/73
-4/73 0
-4/73 1
-4/73 -69/73
-4/73 -65/73
-4/73 -4/73
-4/73 -69/77
-3/73 0
-3/73 1
-3/73 -35/38
-3/73 -70/73
-3/73 -67/73
-3/73 -35/73
-3/73 -3/73
-2/73 0
-2/73 1
-2/73 -71/73
-2/73 -69/73
-2/73 -2/73
-2/73 -71/75
-1/73 0
-1/73 1
-1/73 -36/37
-1/73 -72/73
-1/73 -71/73
-1/73 -36/73
-1/73 -1/73
1/73 0
1/73 1
1/73 -37/36
1/73 -75/73
1/73 -74/73
1/73 -37/73
1/73 1/73
2/73 0
2/73 1
2/73 -75/71
2/73 -77/73
2/73 -75/73
2/73 2/73
3/73 0
3/73 1
3/73 -38/35
3/73 -79/73
3/73 -76/73
3/73 -38/73
3/73 3/73
4/73 0
4/73 1
4/73 -77/69
4/73 -77/73
4/73 4/73
5/73 0
5/73 1
5/73 -39/34
5/73 -78/73
5/73 -39/73
5/73 5/73
6/73 0
6/73 1
6/73 -79/67
6/73 -79/73
6/73 6/73
7/73 0
7/73 1
7/73 -40/33
7/73 -80/73
7/73 -40/73
7/73 7/73
8/73 0
8/73 1
8/73 8/73
9/73 0
9/73 1
9/73 -41/32
9/73 -41/73
9/73 9/73
10/73 0
10/73 1
10/73 10/73
11/73 0
11/73 1
11/73 -42/31
11/73 -42/73
11/73 11/73
12/73 0
12/73 1
12/73 12/73
13/73 0
13/73 1
13/73 -43/30
13/73 -43/73
13/73 13/73
14/73 0
14/73 1
14/73 14/73
15/73 0
15/73 1
15/73 -44/29
15/73 -44/73
15/73 15/73
16/73 0
16/73 1
16/73 16/73
17/73 0
17/73 1
17/73 -45/28
17/73 -45/73
17/73 17/73
18/73 0
18/73 1
18/73 18/73
19/73 0
19/73 1
19/73 -46/27
19/73 -46/73
19/73 19/73
20/73 0
20/73 1
20/73 20/73
21/73 0
21/73 1
21/73 -47/26
21/73 -47/73
21/73 21/73
22/73 0
22/73 1
22/73 22/73
23/73 0
23/73 1
23/73 -48/25
23/73 -48/73
23/73 23/73
24/73 0
24/73 1
24/73 24/73
25/73 0
25/73 1
25/73 -49/24
25/73 -49/73
25/73 25/73
26/73 0
26/73 1
26/73 26/73
27/73 0
27/73 1
27/73 -50/23
27/73 -50/73
27/73 27/73
28/73 0
28/73 1
28/73 28/73
29/73 0
29/73 1
29/73 -51/22
29/73 -51/73
29/73 29/73
30/73 0
30/73 1
30/73 30/73
31/73 0
31/73 1
31/73 -52/21
31/73 -52/73
31/73 31/73
32/73 0
32/73 1
32/73 32/73
33/73 0
33/73 1
33/73 -53/20
33/73 -53/73
33/73 33/73
34/73 0
34/73 1
34/73 34/73
35/73 0
35/73 1
35/73 -54/19
35/73 -54/73
35/73 35/73
36/73 0
36/73 1
36/73 36/73
37/73 0
37/73 1
37/73 -55/18
37/73 -55/73
37/73 37/73
38/73 0
38/73 1
38/73 38/73
39/73 0
39/73 1
39/73 -56/17
39/73 -56/73
39/73 39/73
40/73 0
40/73 1
40/73 40/73
41/73 0
41/73 1
41/73 -57/16
41/73 -57/73
41/73 41/73
42/73 0
42/73 1
42/73 42/73
43/73 0
43/73 1
43/73 -58/15
43/73 -58/73
43/73 43/73
44/73 0
44/73 1
44/73 44/73
45/73 0
45/73 1
45/73 -59/14
45/73 -59/73
45/73 45/73
46/73 0
46/73 1
46/73 46/73
47/73 0
47/73 1
47/73 -60/13
47/73 -60/73
47/73 47/73
48/73 0
48/73 1
48/73 48/73
49/73 0
49/73 1
49/73 -61/12
49/73 -61/73
49/73 49/73
50/73 0
50/73 1
50/73 50/73
51/73 0
51/73 1
51/73 -62/11
51/73 -62/73
51/73 51/73
52/73 0
52/73 1
52/73 52/73
53/73 0
53/73 1
53/73 -63/10
53/73 -63/73
53/73 53/73
54/73 0
54/73 1
54/73 54/73
55/73 0
55/73 1
55/73 -64/9
55/73 -64/73
55/73 55/73
56/73 0
56/73 1
56/73 56/73
57/73 0
57/73 1
57/73 -65/8
57/73 -65/73
57/73 57/73
58/73 0
58/73 1
58/73 58/73
59/73 0
59/73 1
59/73 -66/7
59/73 -66/73
59/73 59/73
60/73 0
60/73 1
60/73 60/73
61/73 0
61/73 1
61/73 -67/6
61/73 -67/73
61/73 61/73
62/73 0
62/73 1
62/73 62/73
63/73 0
63/73 1
63/73 -68/5
63/73 -68/73
63/73 63/73
64/73 0
64/73 1
64/73 64/73
65/73 0
65/73 1
65/73 -69/4
65/73 -69/73
65/73 65/73
66/73 0
66/73 1
66/73 66/73
67/73 0
67/73 1
67/73 -70/3
67/73 -70/73
67/73 67/73
68/73 0
68/73 1
68/73 68/73
69/73 0
69/73 1
69/73 -71/2
69/73 -71/73
69/73 69/73
70/73 0
70/73 1
70/73 70/73
71/73 -72
71/73 0
71/73 1
71/73 -72/73
71/73 71/73
72/73 0
72/73 1
72/73 72/73
74/73 0
74/73 1
74/73 74/73
75/73 0
75/73 1
75/73 74
75/73 -74/73
75/73 75/73
76/73 0
76/73 1
76/73 76/73
77/73 0
77/73 1
77/73 75/2
77/73 -75/73
77/73 77/73
78/73 0
78/73 1
78/73 78/73
79/73 0
79/73 1
79/73 76/3
79/73 -76/73
79/73 79/73
80/73 0
80/73 1
80/73 80/73
-79/74 0
-79/74 1
-79/74 42/37
-79/74 -79/74
-79/74 -69/74
-79/74 5/74
-77/74 0
-77/74 1
-77/74 40/37
-77/74 -77/74
-77/74 -71/74
-77/74 3/74
-75/74 0
-75/74 1
-75/74 38/37
-75/74 -75/74
-75/74 -73/74
-75/74 1/74
-73/74 0
-73/74 1
-73/74 36/37
-73/74 -75/74
-73/74 -73/74
-73/74 -1/74
-71/74 0
-71/74 1
-71/74 34/37
-71/74 -77/74
-71/74 -71/74
-71/74 -3/74
-69/74 0
-69/74 1
-69/74 32/37
-69/74 -79/74
-69/74 -69/74
-69/74 -5/74
-67/74 0
-67/74 1
-67/74 30/37
-67/74 -67/74
-67/74 -7/74
-65/74 0
-65/74 1
-65/74 28/37
-65/74 -65/74
-65/74 -9/74
-63/74 0
-63/74 1
-63/74 26/37
-63/74 -63/74
-63/74 -11/74
-61/74 0
-61/74 1
-61/74 24/37
-61/74 -61/74
-61/74 -13/74
-59/74 0
-59/74 1
-59/74 22/37
-59/74 -59/74
-59/74 -15/74
-57/74 0
-57/74 1
-57/74 20/37
-57/74 -57/74
-57/74 -17/74
-55/74 0
-55/74 1
-55/74 18/37
-55/74 -55/74
-55/74 -19/74
-53/74 0
-53/74 1
-53/74 16/37
-53/74 -53/74
-53/74 -21/74
-51/74 0
-51/74 1
-51/74 14/37
-51/74 -51/74
-51/74 -23/74
-49/74 0
-49/74 1
-49/74 12/37
-49/74 -49/74
-49/74 -25/74
-47/74 0
-47/74 1
-47/74 10/37
-47/74 -47/74
-47/74 -27/74
-45/74 0
-45/74 1
-45/74 8/37
-45/74 -45/74
-45/74 -29/74
-43/74 0
-43/74 1
-43/74 6/37
-43/74 -43/74
-43/74 -31/74
-41/74 0
-41/74 1
-41/74 4/37
-41/74 -41/74
-41/74 -33/74
-39/74 0
-39/74 1
-39/74 2/37
-39/74 -39/74
-39/74 -35/74
-35/74 0
-35/74 1
-35/74 -2/37
-35/74 -39/74
-35/74 -35/74
-33/74 0
-33/74 1
-33/74 -4/37
-33/74 -41/74
-33/74 -33/74
-31/74 0
-31/74 1
-31/74 -6/37
-31/74 -43/74
-31/74 -31/74
-29/74 0
-29/74 1
-29/74 -8/37
-29/74 -45/74
-29/74 -29/74
-27/74 0
-27/74 1
-27/74 -10/37
-27/74 -47/74
-27/74 -27/74
-25/74 0
-25/74 1
-25/74 -12/37
-25/74 -49/74
-25/74 -25/74
-23/74 0
-23/74 1
-23/74 -14/37
-23/74 -51/74
-23/74 -23/74
-21/74 0
-21/74 1
-21/74 -16/37
-21/74 -53/74
-21/74 -21/74
-19/74 0
-19/74 1
-19/74 -18/37
-19/74 -55/74
-19/74 -19/74
-17/74 0
-17/74 1
-17/74 -20/37
-17/74 -57/74
-17/74 -17/74
-15/74 0
-15/74 1
-15/74 -22/37
-15/74 -59/74
-15/74 -15/74
-13/74 0
-13/74 1
-13/74 -24/37
-13/74 -61/74
-13/74 -13/74
-11/74 0
-11/74 1
-11/74 -26/37
-11/74 -63/74
-11/74 -11/74
-9/74 0
-9/74 1
-9/74 -28/37
-9/74 -65/74
-9/74 -9/74
-7/74 0
-7/74 1
-7/74 -30/37
-7/74 -67/74
-7/74 -7/74
-5/74 0
-5/74 1
-5/74 -32/37
-5/74 -69/74
-5/74 -5/74
-5/74 -69/79
-3/74 0
-3/74 1
-3/74 -34/37
-3/74 -71/74
-3/74 -3/74
-3/74 -71/77
-1/74 0
-1/74 1
-1/74 -36/37
-1/74 -73/74
-1/74 -1/74
-1/74 -73/75
1/74 0
1/74 1
1/74 -38/37
1/74 -75/73
1/74 -75/74
1/74 1/74
3/74 0
3/74 1
3/74 -40/37
3/74 -77/71
3/74 -77/74
3/74 3/74
5/74 0
5/74 1
5/74 -42/37
5/74 -79/69
5/74 -79/74
5/74 5/74
7/74 0
7/74 1
7/74 -44/37
7/74 7/74
9/74 0
9/74 1
9/74 -46/37
9/74 9/74
11/74 0
11/74 1
11/74 -48/37
11/74 11/74
13/74 0
13/74 1
13/74 -50/37
13/74 13/74
15/74 0
15/74 1
15/74 -52/37
15/74 15/74
17/74 0
17/74 1
17/74 -54/37
17/74 17/74
19/74 0
19/74 1
19/74 -56/37
19/74 19/74
21/74 0
21/74 1
21/74 -58/37
21/74 21/74
23/74 0
23/74 1
23/74 -60/37
23/74 23/74
25/74 0
25/74 1
25/74 -62/37
25/74 25/74
27/74 0
27/74 1
27/74 -64/37
27/74 27/74
29/74 0
29/74 1
29/74 -66/37
29/74 29/74
31/74 0
31/74 1
31/74 -68/37
31/74 31/74
33/74 0
33/74 1
33/74 -70/37
33/74 33/74
35/74 0
35/74 1
35/74 -72/37
35/74 35/74
39/74 0
39/74 1
39/74 -76/37
39/74 39/74
41/74 0
41/74 1
41/74 -78/37
41/74 41/74
43/74 0
43/74 1
43/74 -80/37
43/74 43/74
45/74 0
45/74 1
45/74 45/74
47/74 0
47/74 1
47/74 47/74
49/74 0
49/74 1
49/74 49/74
51/74 0
51/74 1
51/74 51/74
53/74 0
53/74 1
53/74 53/74
55/74 0
55/74 1
55/74 55/74
57/74 0
57/74 1
57/74 57/74
59/74 0
59/74 1
59/74 59/74
61/74 0
61/74 1
61/74 61/74
63/74 0
63/74 1
63/74 63/74
65/74 0
65/74 1
65/74 65/74
67/74 0
67/74 1
67/74 67/74
69/74 0
69/74 1
69/74 69/74
71/74 0
71/74 1
71/74 71/74
73/74 0
73/74 1
73/74 73/74
75/74 0
75/74 1
75/74 75/74
77/74 0
77/74 1
77/74 77/74
79/74 0
79/74 1
79/74 79/74
-79/75 0
-79/75 1
-79/75 -79/75
-79/75 -71/75
-79/75 2/75
-79/75 4/75
-79/75 2/77
-77/75 0
-77/75 1
-77/75 -77/75
-77/75 -73/75
-77/75 1/75
-77/75 2/75
-77/75 79/75
-77/75 1/76
-76/75 0
-76/75 1
-76/75 -76/75
-76/75 -74/75
-76/75 1/75
-76/75 77/75
-74/75 0
-74/75 1
-74/75 -76/75
-74/75 -74/75
-74/75 -1/75
-74/75 73/75
-73/75 0
-73/75 1
-73/75 -1/74
-73/75 -77/75
-73/75 -73/75
-73/75 -2/75
-73/75 -1/75
-73/75 71/75
-71/75 0
-71/75 1
-71/75 -2/73
-71/75 -79/75
-71/75 -71/75
-71/75 -4/75
-71/75 -2/75
-71/75 67/75
-68/75 0
-68/75 1
-68/75 -68/75
-68/75 -7/75
-68/75 61/75
-67/75 0
-67/75 1
-67/75 -4/71
-67/75 -67/75
-67/75 -8/75
-67/75 -4/75
-67/75 59/75
-64/75 0
-64/75 1
-64/75 -64/75
-64/75 -11/75
-64/75 53/75
-62/75 0
-62/75 1
-62/75 -62/75
-62/75 -13/75
-62/75 49/75
-61/75 0
-61/75 1
-61/75 -7/68
-61/75 -61/75
-61/75 -14/75
-61/75 -7/75
-61/75 47/75
-59/75 0
-59/75 1
-59/75 -8/67
-59/75 -59/75
-59/75 -16/75
-59/75 -8/75
-59/75 43/75
-58/75 0
-58/75 1
-58/75 -58/75
-58/75 -17/75
-58/75 41/75
-56/75 0
-56/75 1
-56/75 -56/75
-56/75 -19/75
-56/75 37/75
-53/75 0
-53/75 1
-53/75 -11/64
-53/75 -53/75
-53/75 -22/75
-53/75 -11/75
-53/75 31/75
-52/75 0
-52/75 1
-52/75 -52/75
-52/75 -23/75
-52/75 29/75
-49/75 0
-49/75 1
-49/75 -13/62
-49/75 -49/75
-49/75 -26/75
-49/75 -13/75
-49/75 23/75
-47/75 0
-47/75 1
-47/75 -14/61
-47/75 -47/75
-47/75 -28/75
-47/75 -14/75
-47/75 19/75
-46/75 0
-46/75 1
-46/75 -46/75
-46/75 -29/75
-46/75 17/75
-44/75 0
-44/75 1
-44/75 -44/75
-44/75 -31/75
-44/75 13/75
-43/75 0
-43/75 1
-43/75 -16/59
-43/75 -43/75
-43/75 -32/75
-43/75 -16/75
-43/75 11/75
-41/75 0
-41/75 1
-41/75 -17/58
-41/75 -41/75
-41/75 -34/75
-41/75 -17/75
-41/75 7/75
-38/75 0
-38/75 1
-38/75 -38/75
-38/75 -37/75
-38/75 1/75
-37/75 0
-37/75 1
-37/75 -19/56
-37/75 -38/75
-37/75 -37/75
-37/75 -19/75
-37/75 -1/75
-34/75 0
-34/75 1
-34/75 -41/75
-34/75 -34/75
-34/75 -7/75
-32/75 0
-32/75 1
-32/75 -43/75
-32/75 -32/75
-32/75 -11/75
-31/75 0
-31/75 1
-31/75 -22/53
-31/75 -44/75
-31/75 -31/75
-31/75 -22/75
-31/75 -13/75
-29/75 0
-29/75 1
-29/75 -23/52
-29/75 -46/75
-29/75 -29/75
-29/75 -23/75
-29/75 -17/75
-28/75 0
-28/75 1
-28/75 -47/75
-28/75 -28/75
-28/75 -19/75
-26/75 0
-26/75 1
-26/75 -49/75
-26/75 -26/75
-26/75 -23/75
-23/75 0
-23/75 1
-23/75 -26/49
-23/75 -52/75
-23/75 -29/75
-23/75 -26/75
-23/75 -23/75
-22/75 0
-22/75 1
-22/75 -53/75
-22/75 -31/75
-22/75 -22/75
-19/75 0
-19/75 1
-19/75 -28/47
-19/75 -56/75
-19/75 -37/75
-19/75 -28/75
-19/75 -19/75
-17/75 0
-17/75 1
-17/75 -29/46
-17/75 -58/75
-17/75 -41/75
-17/75 -29/75
-17/75 -17/75
-16/75 0
-16/75 1
-16/75 -59/75
-16/75 -43/75
-16/75 -16/75
-14/75 0
-14/75 1
-14/75 -61/75
-14/75 -47/75
-14/75 -14/75
-13/75 0
-13/75 1
-13/75 -31/44
-13/75 -62/75
-13/75 -49/75
-13/75 -31/75
-13/75 -13/75
-11/75 0
-11/75 1
-11/75 -32/43
-11/75 -64/75
-11/75 -53/75
-11/75 -32/75
-11/75 -11/75
-8/75 0
-8/75 1
-8/75 -67/75
-8/75 -59/75
-8/75 -8/75
-7/75 0
-7/75 1
-7/75 -34/41
-7/75 -68/75
-7/75 -61/75
-7/75 -34/75
-7/75 -7/75
-4/75 0
-4/75 1
-4/75 -71/75
-4/75 -67/75
-4/75 -4/75
-4/75 -71/79
-2/75 0
-2/75 1
-2/75 -73/75
-2/75 -71/75
-2/75 -2/75
-2/75 -73/77
-1/75 0
-1/75 1
-1/75 -37/38
-1/75 -74/75
-1/75 -73/75
-1/75 -37/75
-1/75 -1/75
1/75 0
1/75 1
1/75 -38/37
1/75 -77/75
1/75 -76/75
1/75 -38/75
1/75 1/75
2/75 0
2/75 1
2/75 -77/73
