# height=80 primes=[7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43] params=7863
# u v
52/61 -38/11
52/61 43/21
52/61 -31/58
52/61 52/61
53/61 0
53/61 1
53/61 -57/4
53/61 -57/61
53/61 53/61
54/61 0
54/61 1
54/61 54/61
55/61 0
55/61 1
55/61 -58/3
55/61 68/29
55/61 -72/43
55/61 1/46
55/61 -58/61
55/61 55/61
55/61 31/69
56/61 0
56/61 1
56/61 -19/10
56/61 58/17
56/61 56/61
57/61 0
57/61 1
57/61 -59/2
57/61 -17/16
57/61 31/51
57/61 -59/61
57/61 57/61
57/61 -17/69
57/61 35/69
58/61 0
58/61 1
58/61 -5/37
58/61 58/61
58/61 31/73
58/61 -45/74
58/61 7/78
59/61 -60
59/61 0
59/61 1
59/61 -41/21
59/61 43/25
59/61 -60/61
59/61 59/61
59/61 -37/63
60/61 0
60/61 1
60/61 60/61
62/61 0
62/61 1
62/61 41/59
62/61 62/61
63/61 0
63/61 1
63/61 62
63/61 -62/61
63/61 63/61
64/61 0
64/61 1
64/61 -51/41
64/61 64/61
64/61 -23/71
65/61 0
65/61 1
65/61 63/2
65/61 -29/27
65/61 6/43
65/61 -63/61
65/61 65/61
66/61 0
66/61 1
66/61 19/56
66/61 66/61
66/61 -71/73
67/61 0
67/61 1
67/61 64/3
67/61 37/60
67/61 -64/61
67/61 67/61
67/61 -46/73
68/61 0
68/61 1
68/61 68/61
69/61 0
69/61 1
69/61 65/4
69/61 78/37
69/61 -65/61
69/61 69/61
70/61 0
70/61 1
70/61 -14/29
70/61 70/61
70/61 11/68
71/61 0
71/61 1
71/61 66/5
71/61 -31/44
71/61 -66/61
71/61 71/61
71/61 -41/74
72/61 0
72/61 1
72/61 69/7
72/61 72/61
73/61 0
73/61 1
73/61 67/6
73/61 -27/19
73/61 -67/61
73/61 73/61
74/61 0
74/61 1
74/61 31/9
74/61 -63/31
74/61 -43/58
74/61 -60/59
74/61 74/61
74/61 65/63
75/61 0
75/61 1
75/61 68/7
75/61 65/29
75/61 -68/61
75/61 75/61
75/61 57/74
76/61 0
76/61 1
76/61 56/19
76/61 -56/37
76/61 2/39
76/61 14/43
76/61 -73/54
76/61 76/61
76/61 29/71
76/61 -15/74
77/61 0
77/61 1
77/61 69/8
77/61 -69/61
77/61 77/61
78/61 0
78/61 1
78/61 -13/8
78/61 -55/31
78/61 36/47
78/61 -56/59
78/61 78/61
78/61 -73/65
78/61 1/77
79/61 0
79/61 1
79/61 70/9
79/61 77/19
79/61 57/28
79/61 -70/61
79/61 79/61
79/61 54/65
79/61 -73/77
80/61 0
80/61 1
80/61 -57/41
80/61 80/61
-79/62 0
-79/62 1
-79/62 54/17
-79/62 -37/25
-79/62 -13/30
-79/62 48/31
-79/62 38/33
-79/62 -71/37
-79/62 14/39
-79/62 -73/53
-79/62 -58/55
-79/62 -43/58
-79/62 -77/61
-79/62 -79/62
-79/62 -45/62
-79/62 17/62
-79/62 37/65
-77/62 0
-77/62 1
-77/62 -65/2
-77/62 53/2
-77/62 -47/16
-77/62 46/31
-77/62 -43/37
-77/62 29/42
-77/62 49/44
-77/62 79/49
-77/62 -1/50
-77/62 73/52
-77/62 -77/62
-77/62 -47/62
-77/62 15/62
-77/62 24/65
-77/62 29/80
-75/62 0
-75/62 1
-75/62 44/31
-75/62 -37/40
-75/62 -17/41
-75/62 -75/62
-75/62 -49/62
-75/62 13/62
-73/62 0
-73/62 1
-73/62 42/31
-73/62 -73/62
-73/62 -51/62
-73/62 11/62
-71/62 0
-71/62 1
-71/62 -80/23
-71/62 -60/29
-71/62 23/29
-71/62 76/29
-71/62 40/31
-71/62 -5/36
-71/62 -2/41
-71/62 -41/51
-71/62 8/51
-71/62 -71/62
-71/62 -53/62
-71/62 9/62
-71/62 23/66
-71/62 19/74
-71/62 -67/76
-71/62 54/77
-71/62 43/79
-69/62 0
-69/62 1
-69/62 -58/23
-69/62 38/31
-69/62 43/41
-69/62 65/44
-69/62 -55/49
-69/62 -69/62
-69/62 -55/62
-69/62 7/62
-67/62 -6
-67/62 0
-67/62 1
-67/62 -17/9
-67/62 -13/9
-67/62 2/11
-67/62 -29/24
-67/62 -62/25
-67/62 69/28
-67/62 -45/29
-67/62 -41/31
-67/62 36/31
-67/62 69/35
-67/62 37/36
-67/62 62/39
-67/62 -61/41
-67/62 -29/41
-67/62 13/41
-67/62 26/41
-67/62 -55/46
-67/62 -29/56
-67/62 -55/57
-67/62 -67/62
-67/62 -57/62
-67/62 5/62
-67/62 -27/67
-67/62 -68/69
-67/62 -31/71
-67/62 38/73
-67/62 -71/74
-67/62 -31/74
-67/62 51/74
-67/62 -5/76
-67/62 -23/77
-67/62 -63/79
-67/62 49/80
-65/62 0
-65/62 1
-65/62 58/9
-65/62 -44/13
-65/62 80/13
-65/62 61/17
-65/62 34/31
-65/62 -49/53
-65/62 39/58
-65/62 -64/61
-65/62 -34/61
-65/62 -65/62
-65/62 -59/62
-65/62 3/62
-65/62 36/77
-65/62 -11/78
-65/62 -15/79
-63/62 0
-63/62 1
-63/62 -17/13
-63/62 32/31
-63/62 -61/34
-63/62 -79/43
-63/62 -11/47
-63/62 50/47
-63/62 -63/62
-63/62 -61/62
-63/62 1/62
-63/62 48/65
-63/62 -41/76
-63/62 37/80
-61/62 0
-61/62 1
-61/62 33
-61/62 43/2
-61/62 9/11
-61/62 -74/13
-61/62 -50/13
-61/62 -20/29
-61/62 3/29
-61/62 30/31
-61/62 4/33
-61/62 70/41
-61/62 -73/43
-61/62 79/45
-61/62 -57/47
-61/62 40/57
-61/62 -63/62
-61/62 -61/62
-61/62 -1/62
-61/62 44/67
-61/62 43/70
-61/62 32/75
-61/62 -39/76
-61/62 25/76
-61/62 27/79
-59/62 0
-59/62 1
-59/62 -47/2
-59/62 43/11
-59/62 37/15
-59/62 65/24
-59/62 28/31
-59/62 13/32
-59/62 -68/43
-59/62 -65/62
-59/62 -59/62
-59/62 -3/62
-57/62 -73
-57/62 0
-57/62 1
-57/62 -14/15
-57/62 47/17
-57/62 -67/19
-57/62 55/26
-57/62 -10/27
-57/62 26/31
-57/62 -6/37
-57/62 -20/39
-57/62 59/39
-57/62 -55/41
-57/62 -41/45
-57/62 29/56
-57/62 -53/58
-57/62 -67/62
-57/62 -57/62
-57/62 -5/62
-57/62 75/64
-57/62 -58/65
-57/62 17/66
-57/62 -53/70
-57/62 13/71
-57/62 79/76
-57/62 -25/79
-55/62 0
-55/62 1
-55/62 75/7
-55/62 24/31
-55/62 -69/62
-55/62 -55/62
-55/62 -7/62
-55/62 19/63
-55/62 35/64
-53/62 0
-53/62 1
-53/62 65/4
-53/62 -75/11
-53/62 19/15
-53/62 -2/27
-53/62 -56/29
-53/62 22/31
-53/62 34/33
-53/62 -67/37
-53/62 -64/39
-53/62 10/41
-53/62 -59/43
-53/62 24/47
-53/62 -26/53
-53/62 14/55
-53/62 43/58
-53/62 -2/61
-53/62 -71/62
-53/62 -53/62
-53/62 -9/62
-53/62 74/65
-53/62 21/68
-53/62 -13/74
-53/62 -73/75
-53/62 15/79
-51/62 0
-51/62 1
-51/62 -47/3
-51/62 20/31
-51/62 -73/62
-51/62 -51/62
-51/62 -11/62
-51/62 31/68
-49/62 0
-49/62 1
-49/62 31
-49/62 47/4
-49/62 45/16
-49/62 -43/26
-49/62 18/31
-49/62 67/40
-49/62 -17/41
-49/62 -39/44
-49/62 19/49
-49/62 -75/62
-49/62 -49/62
-49/62 -13/62
-49/62 51/71
-47/62 0
-47/62 1
-47/62 -15/19
-47/62 16/31
-47/62 3/38
-47/62 -32/41
-47/62 75/47
-47/62 -56/51
-47/62 17/55
-47/62 50/61
-47/62 -77/62
-47/62 -47/62
-47/62 -15/62
-47/62 -31/76
-47/62 34/77
-45/62 0
-45/62 1
-45/62 -73/19
-45/62 -5/22
-45/62 43/24
-45/62 72/29
-45/62 14/31
-45/62 -45/41
-45/62 -79/62
-45/62 -45/62
-45/62 -17/62
-45/62 19/74
-45/62 -51/76
-43/62 0
-43/62 1
-43/62 77/19
-43/62 12/31
-43/62 -75/37
-43/62 -17/57
-43/62 -43/62
-43/62 -19/62
-43/62 -7/64
-41/62 -43
-41/62 0
-41/62 1
-41/62 41/6
-41/62 36/13
-41/62 -57/29
-41/62 10/31
-41/62 70/43
-41/62 -25/53
-41/62 -23/58
-41/62 -42/59
-41/62 -58/61
-41/62 -41/62
-41/62 -21/62
-41/62 48/71
-41/62 19/77
-39/62 0
-39/62 1
-39/62 37/9
-39/62 8/31
-39/62 78/37
-39/62 -39/62
-39/62 -23/62
-39/62 -11/69
-37/62 0
-37/62 1
-37/62 73/5
-37/62 29/8
-37/62 -70/11
-37/62 -79/12
-37/62 -67/19
-37/62 29/19
-37/62 70/19
-37/62 -29/23
-37/62 -51/25
-37/62 79/28
-37/62 -69/29
-37/62 -53/29
-37/62 -41/29
-37/62 -28/29
-37/62 16/29
-37/62 6/31
-37/62 -41/35
-37/62 46/35
-37/62 -71/44
-37/62 -9/46
-37/62 -19/49
-37/62 41/52
-37/62 14/53
-37/62 -69/58
-37/62 -37/62
-37/62 -25/62
-37/62 -65/68
-37/62 -1/73
-37/62 34/73
-37/62 -38/77
-37/62 43/79
-37/62 -67/80
-35/62 0
-35/62 1
-35/62 37/17
-35/62 71/30
-35/62 4/31
-35/62 -71/34
-35/62 3/44
-35/62 -35/62
-35/62 -27/62
-35/62 59/78
-35/62 -43/80
-33/62 0
-33/62 1
-33/62 45/13
-33/62 29/24
-33/62 2/31
-33/62 51/32
-33/62 -43/39
-33/62 -12/41
-33/62 73/43
-33/62 -33/62
-33/62 -29/62
-29/62 0
-29/62 1
-29/62 44/21
-29/62 66/23
-29/62 47/30
-29/62 -2/31
-29/62 23/33
-29/62 66/43
-29/62 3/44
-29/62 -77/46
-29/62 -19/58
-29/62 -33/62
-29/62 -29/62
-29/62 -69/74
-29/62 -44/79
-27/62 0
-27/62 1
-27/62 43/6
-27/62 -4/31
-27/62 -35/62
-27/62 -27/62
-25/62 0
-25/62 1
-25/62 -6/31
-25/62 -37/62
-25/62 -25/62
-25/62 -5/78
-23/62 0
-23/62 1
-23/62 57/4
-23/62 6/7
-23/62 -5/14
-23/62 -39/19
-23/62 41/24
-23/62 -11/28
-23/62 -8/31
-23/62 -18/35
-23/62 78/35
-23/62 -36/37
-23/62 -13/37
-23/62 31/38
-23/62 74/41
-23/62 8/43
-23/62 -31/44
-23/62 -74/45
-23/62 -19/45
-23/62 13/49
-23/62 -37/52
-23/62 35/54
-23/62 79/60
-23/62 -43/61
-23/62 -39/62
-23/62 -23/62
-23/62 -62/67
-23/62 29/68
-23/62 -70/73
-23/62 -41/75
-23/62 -49/80
-21/62 0
-21/62 1
-21/62 77/3
-21/62 16/15
-21/62 -65/24
-21/62 -10/31
-21/62 -5/37
-21/62 17/43
-21/62 -51/47
-21/62 -79/51
-21/62 -41/62
-21/62 -21/62
-21/62 9/71
-19/62 0
-19/62 1
-19/62 -43/12
-19/62 -12/31
-19/62 -49/37
-19/62 49/37
-19/62 4/39
-19/62 -49/43
-19/62 -43/62
-19/62 -19/62
-17/62 0
-17/62 1
-17/62 57/14
-17/62 -13/22
-17/62 -17/23
-17/62 46/27
-17/62 -14/31
-17/62 65/38
-17/62 2/43
-17/62 -45/62
-17/62 -17/62
-17/62 32/69
-17/62 -73/74
-17/62 -45/79
-15/62 0
-15/62 1
-15/62 74/5
-15/62 -37/6
-15/62 19/9
-15/62 -17/20
-15/62 -41/24
-15/62 -16/31
-15/62 -62/37
-15/62 69/37
-15/62 15/38
-15/62 -8/41
-15/62 78/41
-15/62 31/43
-15/62 -47/62
-15/62 -15/62
-15/62 -37/64
-15/62 66/71
-15/62 -1/74
-15/62 -47/77
-13/62 0
-13/62 1
-13/62 -51/23
-13/62 19/23
-13/62 76/27
-13/62 -18/31
-13/62 31/32
-13/62 -43/41
-13/62 -34/43
-13/62 77/57
-13/62 -49/62
-13/62 -13/62
-13/62 -49/75
-11/62 0
-11/62 1
-11/62 -27/10
-11/62 -19/23
-11/62 -20/31
-11/62 -3/43
-11/62 44/57
-11/62 -51/62
-11/62 -11/62
-11/62 -61/64
-11/62 -51/73
-9/62 0
-9/62 1
-9/62 -22/31
-9/62 -19/51
-9/62 -53/62
-9/62 -9/62
-9/62 -53/71
-7/62 -21
-7/62 0
-7/62 1
-7/62 -24/31
-7/62 54/43
-7/62 -77/52
-7/62 -13/57
-7/62 -55/62
-7/62 -7/62
-7/62 -55/69
-5/62 0
-5/62 1
-5/62 -26/31
-5/62 -57/62
-5/62 -5/62
-5/62 -57/67
-3/62 0
-3/62 1
-3/62 -74/3
-3/62 76/7
-3/62 -14/17
-3/62 45/22
-3/62 -59/27
-3/62 69/28
-3/62 -28/31
-3/62 -32/33
-3/62 -73/41
-3/62 41/53
-3/62 -59/62
-3/62 -3/62
-3/62 -59/65
-3/62 -46/77
-3/62 -67/80
-1/62 0
-1/62 1
-1/62 -4/29
-1/62 -30/31
-1/62 2/45
-1/62 42/61
-1/62 -61/62
-1/62 -1/62
-1/62 -61/63
-1/62 41/68
-1/62 47/79
1/62 0
1/62 1
1/62 -32/31
1/62 -63/61
1/62 -63/62
1/62 1/62
1/62 49/71
3/62 0
3/62 1
3/62 45/19
3/62 -11/27
3/62 -34/31
3/62 42/37
3/62 80/51
3/62 -77/57
3/62 -19/58
3/62 -65/59
3/62 -7/59
3/62 -65/62
3/62 3/62
5/62 0
5/62 1
5/62 -41/23
5/62 33/28
5/62 -36/31
5/62 39/37
5/62 43/37
5/62 71/42
5/62 -75/43
5/62 -22/47
5/62 -45/49
5/62 -69/50
5/62 53/56
5/62 -67/57
5/62 -67/62
5/62 5/62
5/62 43/65
5/62 -37/69
5/62 51/74
5/62 43/75
5/62 18/77
5/62 60/77
5/62 17/78
7/62 0
7/62 1
7/62 43/3
7/62 29/23
7/62 -38/31
7/62 -69/55
7/62 -69/62
7/62 7/62
9/62 0
9/62 1
9/62 -21/13
9/62 -54/23
9/62 -40/31
9/62 -41/37
9/62 -71/53
9/62 -69/59
9/62 -71/62
9/62 9/62
9/62 24/65
9/62 53/69
9/62 41/79
11/62 0
11/62 1
11/62 -7/3
11/62 43/4
11/62 -19/14
11/62 -67/15
11/62 11/16
11/62 47/19
11/62 -70/23
11/62 32/23
11/62 -47/27
11/62 -42/31
11/62 21/34
11/62 -36/37
11/62 69/38
11/62 -35/39
11/62 -71/41
11/62 4/41
11/62 9/43
11/62 -73/51
11/62 -69/53
11/62 -74/57
11/62 49/57
11/62 -11/58
11/62 37/59
11/62 24/61
11/62 -73/62
11/62 11/62
11/62 -37/64
11/62 -7/68
11/62 49/68
11/62 11/69
11/62 -58/71
11/62 32/75
11/62 -23/76
13/62 0
13/62 1
13/62 46/3
13/62 -80/31
13/62 -44/31
13/62 50/41
13/62 -75/49
13/62 -75/62
13/62 13/62
13/62 -17/69
13/62 -5/69
13/62 37/71
13/62 -31/73
13/62 53/74
15/62 0
15/62 1
15/62 -46/31
15/62 -5/33
15/62 -77/47
15/62 -77/62
15/62 15/62
17/62 0
17/62 1
17/62 -48/31
17/62 -23/41
17/62 -79/45
17/62 -43/53
17/62 -79/62
17/62 17/62
17/62 -41/73
19/62 0
19/62 1
19/62 -36/5
19/62 53/6
19/62 -80/7
19/62 -25/8
19/62 78/11
19/62 -47/17
19/62 -41/26
19/62 -46/29
19/62 -5/29
19/62 -3/29
19/62 -50/31
19/62 15/32
19/62 35/37
19/62 40/39
19/62 76/41
19/62 -74/45
19/62 58/49
19/62 43/54
19/62 -58/55
19/62 -39/56
19/62 -17/57
19/62 19/62
19/62 26/63
19/62 36/65
19/62 -49/66
19/62 -74/69
19/62 -43/69
19/62 -71/76
21/62 0
21/62 1
21/62 -52/31
21/62 11/34
21/62 67/39
21/62 7/43
21/62 -13/45
21/62 21/62
21/62 -29/77
21/62 17/80
23/62 0
23/62 1
23/62 29/2
23/62 -6/7
23/62 -19/9
23/62 49/11
23/62 -79/17
23/62 -41/17
23/62 79/18
23/62 -17/21
23/62 -13/22
23/62 -28/23
23/62 -54/31
23/62 -19/32
23/62 -6/35
23/62 -69/37
23/62 23/41
23/62 41/44
23/62 -63/53
23/62 -14/59
23/62 19/60
23/62 23/62
23/62 4/63
23/62 43/66
23/62 41/75
25/62 0
25/62 1
25/62 22/3
25/62 36/5
25/62 69/11
25/62 35/29
25/62 -56/31
25/62 44/43
25/62 -77/48
25/62 37/50
25/62 25/62
25/62 50/73
27/62 0
27/62 1
27/62 43/2
27/62 32/17
27/62 -68/23
27/62 -58/31
27/62 -41/38
27/62 43/39
27/62 27/62
29/62 0
29/62 1
29/62 10/3
29/62 37/23
29/62 -60/31
29/62 32/35
29/62 -16/37
29/62 61/37
29/62 -74/39
29/62 -56/41
29/62 41/42
29/62 -45/46
29/62 29/62
29/62 33/65
29/62 29/70
29/62 -49/80
33/62 0
33/62 1
33/62 57/23
33/62 -64/31
33/62 63/32
33/62 -17/36
33/62 -65/46
33/62 52/57
33/62 33/62
33/62 -65/68
33/62 41/79
35/62 0
35/62 1
35/62 39/2
35/62 -46/17
35/62 -66/31
35/62 49/40
35/62 65/43
35/62 -51/47
35/62 35/62
35/62 -57/64
35/62 78/71
37/62 0
37/62 1
37/62 49/6
37/62 -68/31
37/62 -43/44
37/62 37/62
39/62 0
39/62 1
39/62 -60/23
39/62 -23/28
39/62 -70/31
39/62 -72/41
39/62 4/41
39/62 71/42
39/62 -68/43
39/62 -28/57
39/62 49/60
39/62 39/62
39/62 -9/74
39/62 43/75
41/62 -10
41/62 0
41/62 1
41/62 -20/3
41/62 -69/5
41/62 57/7
41/62 22/9
41/62 -43/11
41/62 -72/31
41/62 -34/33
41/62 60/37
41/62 -47/38
41/62 7/40
41/62 -2/41
41/62 27/43
41/62 -61/45
41/62 -41/45
41/62 -79/47
41/62 79/48
41/62 -37/54
41/62 -58/57
41/62 41/62
41/62 -37/65
41/62 -7/67
41/62 -27/68
41/62 -67/74
43/62 0
43/62 1
43/62 -77/6
43/62 -22/7
43/62 67/17
43/62 -47/19
43/62 -69/29
43/62 -74/31
43/62 -49/34
43/62 -58/37
43/62 5/44
43/62 -43/55
43/62 43/62
43/62 -7/67
45/62 0
45/62 1
45/62 -41/25
45/62 -76/31
45/62 37/41
45/62 67/42
45/62 -33/49
45/62 45/62
45/62 -37/69
45/62 -45/71
47/62 0
47/62 1
47/62 59/13
47/62 37/17
47/62 -78/31
47/62 -51/35
47/62 47/62
49/62 0
49/62 1
49/62 4/13
49/62 -72/23
49/62 9/26
49/62 -80/27
49/62 43/27
49/62 -41/28
49/62 -80/31
49/62 -47/42
49/62 28/57
49/62 17/58
49/62 49/62
49/62 -29/63
49/62 19/65
49/62 47/70
49/62 -53/71
49/62 -43/73
49/62 -41/78
51/62 0
51/62 1
51/62 -70/11
51/62 -23/18
51/62 73/27
51/62 -13/28
51/62 -41/37
51/62 -40/37
51/62 -49/41
51/62 -17/41
51/62 4/41
51/62 -44/43
51/62 -58/47
51/62 15/56
51/62 51/62
51/62 -48/73
51/62 -67/78
53/62 0
53/62 1
53/62 35/11
53/62 53/62
53/62 28/69
53/62 -55/78
55/62 0
55/62 1
55/62 73/9
55/62 59/22
55/62 2/39
55/62 -61/41
55/62 65/43
55/62 63/50
55/62 -76/51
55/62 55/62
55/62 -19/71
57/62 0
57/62 1
57/62 51/19
57/62 -70/53
57/62 57/62
59/62 0
59/62 1
59/62 59/62
61/62 0
61/62 1
61/62 8/29
61/62 71/37
61/62 -37/55
61/62 -57/58
61/62 61/62
63/62 0
63/62 1
63/62 -48/17
63/62 11/20
63/62 -43/41
63/62 6/43
63/62 -41/46
63/62 63/62
63/62 68/63
65/62 0
65/62 1
65/62 80/9
65/62 -79/18
65/62 11/25
65/62 -47/48
65/62 65/62
67/62 0
67/62 1
67/62 -43/25
67/62 17/43
67/62 67/62
67/62 21/65
69/62 0
69/62 1
69/62 42/5
69/62 -43/8
69/62 52/9
69/62 69/11
69/62 57/16
69/62 37/17
69/62 -29/19
69/62 -58/27
69/62 -38/29
69/62 -2/29
69/62 78/31
69/62 -29/34
69/62 -1/36
69/62 73/36
69/62 27/37
69/62 64/37
69/62 78/37
69/62 11/39
69/62 -17/41
69/62 52/41
69/62 -57/43
69/62 58/43
69/62 -37/45
69/62 17/47
69/62 68/47
69/62 -71/48
69/62 15/49
69/62 -43/50
69/62 76/51
69/62 39/58
69/62 -38/59
69/62 30/59
69/62 -65/61
69/62 69/62
69/62 -37/64
69/62 17/67
69/62 53/72
69/62 -41/76
71/62 0
71/62 1
71/62 71/62
73/62 0
73/62 1
73/62 -52/7
73/62 52/23
73/62 78/23
73/62 -17/37
73/62 -43/46
73/62 -74/49
73/62 -41/51
73/62 73/62
73/62 39/68
75/62 0
75/62 1
75/62 -56/9
75/62 -29/17
75/62 75/62
77/62 0
77/62 1
77/62 44/39
77/62 77/62
77/62 17/63
77/62 -65/74
79/62 0
79/62 1
79/62 67/27
79/62 43/28
79/62 79/62
-80/63 -23
-80/63 0
-80/63 1
-80/63 23/33
-80/63 -7/34
-80/63 48/37
-80/63 -40/41
-80/63 -80/63
-80/63 -46/63
-80/63 17/63
-80/63 -58/79
-79/63 0
-79/63 1
-79/63 46/29
-79/63 -79/63
-79/63 -47/63
-79/63 8/63
-79/63 16/63
-79/63 8/71
-76/63 0
-76/63 1
-76/63 -43/7
-76/63 -29/55
-76/63 6/55
-76/63 -76/63
-76/63 -50/63
-76/63 13/63
-74/63 0
-74/63 1
-74/63 55/18
-74/63 -66/19
-74/63 -63/58
-74/63 -74/63
-74/63 -52/63
-74/63 11/63
-73/63 0
-73/63 1
-73/63 -65/41
-73/63 -69/52
-73/63 -35/52
-73/63 -73/63
-73/63 -53/63
-73/63 5/63
-73/63 10/63
-73/63 5/68
-71/63 0
-71/63 1
-71/63 -71/63
-71/63 -55/63
-71/63 4/63
-71/63 8/63
-71/63 79/63
-71/63 4/67
-68/63 0
-68/63 1
-68/63 43/9
-68/63 3/13
-68/63 -5/19
-68/63 -28/29
-68/63 52/29
-68/63 -23/37
-68/63 21/58
-68/63 -68/63
-68/63 -58/63
-68/63 5/63
-68/63 73/63
-68/63 -38/77
-68/63 23/79
-67/63 0
-67/63 1
-67/63 -43/37
-67/63 -67/63
-67/63 -59/63
-67/63 2/63
-67/63 4/63
-67/63 71/63
-67/63 2/65
-65/63 0
-65/63 1
-65/63 -65/63
-65/63 -61/63
-65/63 1/63
-65/63 2/63
-65/63 67/63
-65/63 1/64
-65/63 63/73
-65/63 57/79
-64/63 0
-64/63 1
-64/63 -64/63
-64/63 -62/63
-64/63 1/63
-64/63 65/63
-62/63 0
-62/63 1
-62/63 -15/2
-62/63 -51/31
-62/63 -79/32
-62/63 53/38
-62/63 -71/45
-62/63 -41/46
-62/63 4/55
-62/63 17/58
-62/63 -64/63
-62/63 -62/63
-62/63 -1/63
-62/63 61/63
-62/63 -67/80
-61/63 0
-61/63 1
-61/63 39/22
-61/63 58/51
-61/63 15/58
-61/63 -1/62
-61/63 -65/63
-61/63 -61/63
-61/63 -2/63
-61/63 -1/63
-61/63 59/63
-61/63 -17/65
-61/63 -77/68
-61/63 15/68
-61/63 -64/73
-59/63 0
-59/63 1
-59/63 -2/61
-59/63 -67/63
-59/63 -59/63
-59/63 -4/63
-59/63 -2/63
-59/63 55/63
-58/63 0
-58/63 1
-58/63 -17/44
-58/63 -68/63
-58/63 -58/63
-58/63 -5/63
-58/63 53/63
-55/63 0
-55/63 1
-55/63 67/11
-55/63 -25/14
-55/63 -23/29
-55/63 -23/41
-55/63 -4/59
-55/63 -71/63
-55/63 -55/63
-55/63 -8/63
-55/63 -4/63
-55/63 47/63
-55/63 29/78
-53/63 0
-53/63 1
-53/63 43/51
-53/63 -5/58
-53/63 -73/63
-53/63 -53/63
-53/63 -10/63
-53/63 -5/63
-53/63 43/63
-53/63 11/64
-52/63 0
-52/63 1
-52/63 -74/63
-52/63 -52/63
-52/63 -11/63
-52/63 41/63
-52/63 -62/73
-52/63 -47/77
-50/63 0
-50/63 1
-50/63 2/25
-50/63 -76/63
-50/63 -50/63
-50/63 -13/63
-50/63 37/63
-47/63 0
-47/63 1
-47/63 -74/39
-47/63 30/43
-47/63 41/48
-47/63 -67/51
-47/63 -31/55
-47/63 -8/55
-47/63 -79/63
-47/63 -47/63
-47/63 -16/63
-47/63 -8/63
-47/63 31/63
-46/63 0
-46/63 1
-46/63 -37/3
-46/63 -43/19
-46/63 -61/41
-46/63 10/41
-46/63 -9/43
-46/63 -80/63
-46/63 -46/63
-46/63 -17/63
-46/63 29/63
-44/63 0
-44/63 1
-44/63 -44/63
-44/63 -19/63
-44/63 25/63
-43/63 0
-43/63 1
-43/63 -19/5
-43/63 -19/13
-43/63 51/13
-43/63 -11/18
-43/63 25/24
-43/63 33/28
-43/63 -10/31
-43/63 7/41
-43/63 -10/53
-43/63 -35/59
-43/63 23/61
-43/63 -43/63
-43/63 -20/63
-43/63 -10/63
-43/63 23/63
-43/63 45/68
-43/63 78/71
-41/63 0
-41/63 1
-41/63 -11/52
-41/63 -41/63
-41/63 -22/63
-41/63 -11/63
-41/63 19/63
-40/63 0
-40/63 1
-40/63 -57/58
-40/63 -40/63
-40/63 -23/63
-40/63 17/63
-38/63 0
-38/63 1
-38/63 -11/35
-38/63 -38/63
-38/63 -25/63
-38/63 13/63
-38/63 -37/67
-38/63 -46/73
-38/63 -13/77
-37/63 0
-37/63 1
-37/63 19/6
-37/63 -23/10
-37/63 -41/13
-37/63 -31/14
-37/63 -57/25
-37/63 77/34
-37/63 -13/50
-37/63 -2/55
-37/63 59/61
-37/63 -37/63
-37/63 -26/63
-37/63 -13/63
-37/63 11/63
-34/63 0
-34/63 1
-34/63 -34/63
-34/63 -29/63
-34/63 5/63
-32/63 0
-32/63 1
-32/63 -41/21
-32/63 -32/63
-32/63 -31/63
-32/63 1/63
-31/63 0
-31/63 1
-31/63 74/11
-31/63 -29/12
-31/63 -59/17
-31/63 -39/43
-31/63 -16/47
-31/63 -58/61
-31/63 -32/63
-31/63 -31/63
-31/63 -16/63
-31/63 -1/63
-31/63 45/74
-29/63 0
-29/63 1
-29/63 -57/11
-29/63 54/17
-29/63 -63/37
-29/63 -1/37
-29/63 -38/39
-29/63 -3/43
-29/63 57/44
-29/63 -17/46
-29/63 11/52
-29/63 -62/61
-29/63 49/62
-29/63 -34/63
-29/63 -29/63
-29/63 -17/63
-29/63 -5/63
-29/63 46/65
-29/63 -7/74
-29/63 34/77
-29/63 34/79
-26/63 0
-26/63 1
-26/63 49/25
-26/63 -41/46
-26/63 23/48
-26/63 46/51
-26/63 -37/63
-26/63 -26/63
-26/63 -11/63
-26/63 79/68
-26/63 37/75
-25/63 0
-25/63 1
-25/63 -19/44
-25/63 -38/63
-25/63 -25/63
-25/63 -19/63
-25/63 -13/63
-23/63 0
-23/63 1
-23/63 72
-23/63 47/12
-23/63 -67/15
-23/63 37/15
-23/63 -41/16
-23/63 -18/19
-23/63 -58/21
-23/63 -68/27
-23/63 -67/30
-23/63 3/32
-23/63 -61/34
-23/63 -29/36
-23/63 41/37
-23/63 54/37
-23/63 80/37
-23/63 -1/38
-23/63 -38/41
-23/63 66/41
-23/63 -20/43
-23/63 80/43
-23/63 63/44
-23/63 35/47
-23/63 -39/49
-23/63 47/50
-23/63 -59/51
-23/63 -63/55
-23/63 -57/58
-23/63 30/59
-23/63 -40/63
-23/63 -23/63
-23/63 -20/63
-23/63 -17/63
-23/63 -64/69
-23/63 68/73
-23/63 39/76
-23/63 17/80
-22/63 -73
-22/63 0
-22/63 1
-22/63 15/43
-22/63 -41/63
-22/63 -22/63
-22/63 -19/63
-22/63 41/70
-22/63 63/74
-20/63 0
-20/63 1
-20/63 -43/63
