# height=30 primes=[7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43] params=1111
# u v
-21/20 11/10
-21/20 -21/20
-21/20 -19/20
-21/20 1/20
-19/20 0
-19/20 1
-19/20 9/10
-19/20 -21/20
-19/20 -19/20
-19/20 -1/20
-17/20 0
-17/20 1
-17/20 7/10
-17/20 -23/20
-17/20 -17/20
-17/20 -3/20
-17/20 3/23
-13/20 0
-13/20 1
-13/20 3/10
-13/20 -27/20
-13/20 -13/20
-13/20 -7/20
-11/20 0
-11/20 1
-11/20 1/10
-11/20 -29/20
-11/20 -11/20
-11/20 -9/20
-11/20 -26/29
-9/20 0
-9/20 1
-9/20 -1/10
-9/20 -11/20
-9/20 -9/20
-9/20 -11/29
-7/20 0
-7/20 1
-7/20 -3/10
-7/20 -13/20
-7/20 -7/20
-7/20 -13/27
-3/20 0
-3/20 1
-3/20 -1/4
-3/20 -3/5
-3/20 -7/10
-3/20 -17/20
-3/20 -3/20
-3/20 -17/23
-1/20 0
-1/20 1
-1/20 -9/10
-1/20 -19/20
-1/20 -1/20
-1/20 -19/21
1/20 0
1/20 1
1/20 -11/10
1/20 -21/19
1/20 -21/20
1/20 1/20
3/20 0
3/20 1
3/20 -13/10
3/20 -23/17
3/20 -23/20
3/20 3/20
7/20 0
7/20 1
7/20 -17/10
7/20 -27/13
7/20 -27/20
7/20 7/20
9/20 0
9/20 1
9/20 -19/10
9/20 -29/11
9/20 -29/20
9/20 9/20
11/20 0
11/20 1
11/20 -21/10
11/20 11/20
13/20 0
13/20 1
13/20 -23/10
13/20 13/20
17/20 0
17/20 1
17/20 -27/10
17/20 17/20
19/20 0
19/20 1
19/20 -29/10
19/20 19/20
21/20 0
21/20 1
21/20 21/20
23/20 0
23/20 1
23/20 23/20
27/20 0
27/20 1
27/20 27/20
29/20 0
29/20 1
29/20 29/20
-29/21 0
-29/21 1
-29/21 -29/21
-29/21 -13/21
-29/21 4/21
-29/21 8/21
-29/21 -20/23
-29/21 4/25
-26/21 0
-26/21 1
-26/21 -26/21
-26/21 -16/21
-26/21 5/21
-25/21 0
-25/21 1
-25/21 -25/21
-25/21 -17/21
-25/21 2/21
-25/21 4/21
-25/21 29/21
-25/21 2/23
-23/21 0
-23/21 1
-23/21 -23/21
-23/21 -19/21
-23/21 1/21
-23/21 2/21
-23/21 25/21
-23/21 1/22
-22/21 0
-22/21 1
-22/21 -22/21
-22/21 -20/21
-22/21 1/21
-22/21 23/21
-22/21 -25/23
-20/21 0
-20/21 1
-20/21 -22/21
-20/21 -20/21
-20/21 -1/21
-20/21 19/21
-19/21 0
-19/21 1
-19/21 -1/20
-19/21 -23/21
-19/21 -19/21
-19/21 -2/21
-19/21 -1/21
-19/21 17/21
-19/21 -17/29
-17/21 0
-17/21 1
-17/21 13/3
-17/21 -2/19
-17/21 -25/21
-17/21 -17/21
-17/21 -4/21
-17/21 -2/21
-17/21 13/21
-17/21 -13/22
-16/21 0
-16/21 1
-16/21 -26/21
-16/21 -16/21
-16/21 -5/21
-16/21 11/21
-13/21 0
-13/21 1
-13/21 -6/5
-13/21 -4/17
-13/21 -29/21
-13/21 -13/21
-13/21 -8/21
-13/21 -4/21
-13/21 5/21
-11/21 0
-11/21 1
-11/21 26
-11/21 -5/16
-11/21 -11/21
-11/21 -10/21
-11/21 -5/21
-11/21 1/21
-10/21 0
-10/21 1
-10/21 -15/11
-10/21 -11/21
-10/21 -10/21
-10/21 -1/21
-8/21 0
-8/21 1
-8/21 -13/21
-8/21 -8/21
-8/21 -5/21
-8/21 -13/29
-5/21 0
-5/21 1
-5/21 -8/13
-5/21 -16/21
-5/21 -11/21
-5/21 -8/21
-5/21 -5/21
-4/21 0
-4/21 1
-4/21 -17/21
-4/21 -13/21
-4/21 -4/21
-4/21 -17/25
-2/21 0
-2/21 1
-2/21 -19/21
-2/21 -17/21
-2/21 -2/21
-2/21 -19/23
-1/21 0
-1/21 1
-1/21 -10/11
-1/21 -20/21
-1/21 -19/21
-1/21 -10/21
-1/21 -1/21
1/21 0
1/21 1
1/21 -11/10
1/21 -23/21
1/21 -22/21
1/21 -11/21
1/21 1/21
2/21 0
2/21 1
2/21 -23/19
2/21 -25/21
2/21 -23/21
2/21 2/21
4/21 0
4/21 1
4/21 -4/3
4/21 1/7
4/21 -25/17
4/21 -29/21
4/21 -25/21
4/21 4/21
5/21 0
5/21 1
5/21 -13/8
5/21 -26/21
5/21 -13/21
5/21 5/21
8/21 0
8/21 1
8/21 -29/13
8/21 -29/21
8/21 8/21
10/21 0
10/21 1
10/21 10/21
11/21 0
11/21 1
11/21 -16/5
11/21 -16/21
11/21 11/21
13/21 0
13/21 1
13/21 -17/4
13/21 -17/21
13/21 13/21
16/21 0
16/21 1
16/21 -30/13
16/21 16/21
17/21 0
17/21 1
17/21 -19/2
17/21 -19/21
17/21 17/21
19/21 -20
19/21 0
19/21 1
19/21 -20/21
19/21 19/21
19/21 5/23
20/21 0
20/21 1
20/21 20/21
22/21 0
22/21 1
22/21 22/21
23/21 0
23/21 1
23/21 22
23/21 -22/21
23/21 23/21
25/21 0
25/21 1
25/21 23/2
25/21 -23/21
25/21 25/21
26/21 0
26/21 1
26/21 26/21
29/21 0
29/21 1
29/21 25/4
29/21 -25/21
29/21 29/21
29/21 -23/28
-29/22 0
-29/22 1
-29/22 18/11
-29/22 -29/22
-29/22 -15/22
-29/22 7/22
-29/22 -21/23
-27/22 0
-27/22 1
-27/22 16/11
-27/22 -27/22
-27/22 -17/22
-27/22 5/22
-27/22 -1/26
-25/22 0
-25/22 1
-25/22 14/11
-25/22 -25/22
-25/22 -19/22
-25/22 3/22
-23/22 0
-23/22 1
-23/22 12/11
-23/22 -14/13
-23/22 -23/22
-23/22 -21/22
-23/22 1/22
-21/22 0
-21/22 1
-21/22 10/11
-21/22 -27/14
-21/22 -15/16
-21/22 -10/19
-21/22 -23/22
-21/22 -21/22
-21/22 -1/22
-21/22 23/27
-19/22 0
-19/22 1
-19/22 8/11
-19/22 -25/22
-19/22 -19/22
-19/22 -3/22
-19/22 29/23
-19/22 -17/27
-17/22 0
-17/22 1
-17/22 6/11
-17/22 -27/22
-17/22 -17/22
-17/22 -5/22
-15/22 0
-15/22 1
-15/22 4/11
-15/22 16/19
-15/22 -29/22
-15/22 -15/22
-15/22 -7/22
-13/22 0
-13/22 1
-13/22 2/11
-13/22 -17/21
-13/22 -13/22
-13/22 -9/22
-9/22 0
-9/22 1
-9/22 -2/11
-9/22 -20/17
-9/22 -13/22
-9/22 -9/22
-7/22 0
-7/22 1
-7/22 -4/11
-7/22 -15/22
-7/22 -7/22
-7/22 -15/29
-5/22 0
-5/22 1
-5/22 -6/11
-5/22 -17/22
-5/22 -5/22
-5/22 -17/27
-3/22 0
-3/22 1
-3/22 -8/11
-3/22 -19/22
-3/22 -3/22
-3/22 -19/25
-1/22 0
-1/22 1
-1/22 -10/11
-1/22 -21/22
-1/22 -1/22
-1/22 -21/23
1/22 0
1/22 1
1/22 -12/11
1/22 -23/21
1/22 -23/22
1/22 1/22
3/22 0
3/22 1
3/22 -14/11
3/22 -25/19
3/22 -25/22
3/22 3/22
5/22 0
5/22 1
5/22 -16/11
5/22 -27/17
5/22 -27/22
5/22 5/22
7/22 0
7/22 1
7/22 -18/11
7/22 -29/15
7/22 -29/22
7/22 7/22
9/22 0
9/22 1
9/22 -20/11
9/22 9/22
13/22 0
13/22 1
13/22 -24/11
13/22 13/22
15/22 0
15/22 1
15/22 -26/11
15/22 15/22
17/22 0
17/22 1
17/22 -28/11
17/22 17/22
19/22 0
19/22 1
19/22 -30/11
19/22 19/22
21/22 0
21/22 1
21/22 21/22
23/22 0
23/22 1
23/22 23/22
25/22 0
25/22 1
25/22 25/22
27/22 0
27/22 1
27/22 27/22
29/22 0
29/22 1
29/22 -4/13
29/22 29/22
-30/23 0
-30/23 1
-30/23 -30/23
-30/23 -16/23
-30/23 7/23
-29/23 0
-29/23 1
-29/23 -29/23
-29/23 -17/23
-29/23 3/23
-29/23 6/23
-29/23 3/26
-28/23 0
-28/23 1
-28/23 -28/23
-28/23 -18/23
-28/23 5/23
-28/23 -8/25
-27/23 0
-27/23 1
-27/23 -27/23
-27/23 -19/23
-27/23 2/23
-27/23 4/23
-27/23 2/25
-26/23 0
-26/23 1
-26/23 -26/23
-26/23 -20/23
-26/23 3/23
-26/23 29/23
-26/23 -4/25
-25/23 0
-25/23 1
-25/23 -22/21
-25/23 -25/23
-25/23 -21/23
-25/23 1/23
-25/23 2/23
-25/23 27/23
-25/23 1/24
-24/23 0
-24/23 1
-24/23 -24/23
-24/23 -22/23
-24/23 1/23
-24/23 25/23
-22/23 0
-22/23 1
-22/23 -24/23
-22/23 -22/23
-22/23 -1/23
-22/23 21/23
-21/23 0
-21/23 1
-21/23 -29/22
-21/23 -1/22
-21/23 -25/23
-21/23 -21/23
-21/23 -2/23
-21/23 -1/23
-21/23 19/23
-20/23 0
-20/23 1
-20/23 -17/18
-20/23 -29/21
-20/23 -26/23
-20/23 -20/23
-20/23 -3/23
-20/23 17/23
-19/23 0
-19/23 1
-19/23 -21/5
-19/23 -2/21
-19/23 -27/23
-19/23 -19/23
-19/23 -4/23
-19/23 -2/23
-19/23 15/23
-18/23 0
-18/23 1
-18/23 -28/23
-18/23 -18/23
-18/23 -5/23
-18/23 13/23
-17/23 0
-17/23 1
-17/23 -3/20
-17/23 -29/23
-17/23 -17/23
-17/23 -6/23
-17/23 -3/23
-17/23 11/23
-16/23 0
-16/23 1
-16/23 -30/23
-16/23 -16/23
-16/23 -7/23
-16/23 9/23
-15/23 0
-15/23 1
-15/23 -4/19
-15/23 -15/23
-15/23 -8/23
-15/23 -4/23
-15/23 7/23
-14/23 0
-14/23 1
-14/23 29/13
-14/23 -14/23
-14/23 -9/23
-14/23 5/23
-14/23 5/27
-13/23 0
-13/23 1
-13/23 -5/18
-13/23 -13/23
-13/23 -10/23
-13/23 -5/23
-13/23 3/23
-12/23 0
-12/23 1
-12/23 13/9
-12/23 -12/23
-12/23 -11/23
-12/23 1/23
-11/23 0
-11/23 1
-11/23 -6/17
-11/23 -12/23
-11/23 -11/23
-11/23 -6/23
-11/23 -1/23
-10/23 0
-10/23 1
-10/23 -26/15
-10/23 -13/23
-10/23 -10/23
-10/23 -3/23
-9/23 0
-9/23 1
-9/23 -7/16
-9/23 -14/23
-9/23 -9/23
-9/23 -7/23
-9/23 -5/23
-8/23 0
-8/23 1
-8/23 -15/23
-8/23 -8/23
-8/23 -7/23
-7/23 0
-7/23 1
-7/23 -8/15
-7/23 -16/23
-7/23 -9/23
-7/23 -8/23
-7/23 -7/23
-6/23 0
-6/23 1
-6/23 -17/23
-6/23 -11/23
-6/23 -6/23
-6/23 25/26
-6/23 -17/29
-5/23 0
-5/23 1
-5/23 -9/14
-5/23 -18/23
-5/23 -13/23
-5/23 -9/23
-5/23 -5/23
-4/23 0
-4/23 1
-4/23 -19/23
-4/23 -15/23
-4/23 -4/23
-4/23 -19/27
-3/23 -13
-3/23 0
-3/23 1
-3/23 -6/7
-3/23 -10/13
-3/23 -20/23
-3/23 -17/23
-3/23 -10/23
-3/23 -3/23
-2/23 0
-2/23 1
-2/23 -21/23
-2/23 -19/23
-2/23 -2/23
-2/23 -21/25
-1/23 0
-1/23 1
-1/23 -11/12
-1/23 -22/23
-1/23 -21/23
-1/23 -11/23
-1/23 -1/23
1/23 0
1/23 1
1/23 -12/11
1/23 -25/23
1/23 -24/23
1/23 -12/23
1/23 1/23
2/23 0
2/23 1
2/23 -18/5
2/23 -25/21
2/23 -27/23
2/23 -25/23
2/23 2/23
3/23 0
3/23 1
3/23 -13/10
3/23 -19/17
3/23 -17/20
3/23 -29/23
3/23 -26/23
3/23 -13/23
3/23 3/23
4/23 0
4/23 1
4/23 -14/17
4/23 -27/19
4/23 -27/23
4/23 4/23
4/23 -5/24
5/23 0
5/23 1
5/23 -14/9
5/23 19/21
5/23 -28/23
5/23 -14/23
5/23 5/23
6/23 0
6/23 1
6/23 5/13
6/23 -29/17
6/23 -29/23
6/23 6/23
6/23 -26/27
7/23 0
7/23 1
7/23 -15/8
7/23 -30/23
7/23 -15/23
7/23 7/23
8/23 0
8/23 1
8/23 8/23
9/23 0
9/23 1
9/23 27/2
9/23 -16/7
9/23 -16/23
9/23 9/23
10/23 0
10/23 1
10/23 10/23
11/23 0
11/23 1
11/23 -17/6
11/23 -17/23
11/23 11/23
12/23 0
12/23 1
12/23 -29/8
12/23 12/23
13/23 0
13/23 1
13/23 -18/5
13/23 -18/23
13/23 13/23
14/23 0
14/23 1
14/23 14/23
15/23 0
15/23 1
15/23 -19/4
15/23 -19/23
15/23 15/23
15/23 -8/27
16/23 0
16/23 1
16/23 16/23
17/23 0
17/23 1
17/23 -20/3
17/23 -20/23
17/23 17/23
18/23 0
18/23 1
18/23 18/23
19/23 0
19/23 1
19/23 -21/2
19/23 5/19
19/23 -21/23
19/23 19/23
20/23 0
20/23 1
20/23 20/23
21/23 -22
21/23 0
21/23 1
21/23 -22/23
21/23 21/23
22/23 0
22/23 1
22/23 -21/5
22/23 22/23
24/23 0
24/23 1
24/23 24/23
25/23 0
25/23 1
25/23 24
25/23 -24/23
25/23 25/23
26/23 0
26/23 1
26/23 -28/19
26/23 26/23
27/23 0
27/23 1
27/23 25/2
27/23 -25/23
27/23 27/23
28/23 0
28/23 1
28/23 28/23
28/23 -3/29
29/23 0
29/23 1
29/23 26/3
29/23 4/19
29/23 -19/22
29/23 -26/23
29/23 29/23
30/23 0
30/23 1
30/23 30/23
-29/24 0
-29/24 1
-29/24 -13/5
-29/24 17/12
-29/24 -7/16
-29/24 -29/24
-29/24 -19/24
-29/24 5/24
-25/24 0
-25/24 1
-25/24 13/12
-25/24 -25/24
-25/24 -23/24
-25/24 1/24
-23/24 0
-23/24 1
-23/24 11/12
-23/24 -25/24
-23/24 -23/24
-23/24 -1/24
-19/24 0
-19/24 1
-19/24 7/12
-19/24 -29/24
-19/24 -19/24
-19/24 -5/24
-17/24 0
-17/24 1
-17/24 5/12
-17/24 -17/24
-17/24 -7/24
-17/24 -1/28
-13/24 0
-13/24 1
-13/24 1/12
-13/24 -8/19
-13/24 -13/24
-13/24 -11/24
-11/24 0
-11/24 1
-11/24 -1/12
-11/24 -13/24
-11/24 -11/24
-7/24 0
-7/24 1
-7/24 -5/12
-7/24 -17/24
-7/24 -7/24
-5/24 0
-5/24 1
-5/24 -7/12
-5/24 4/23
-5/24 -19/24
-5/24 -5/24
-5/24 -19/29
-1/24 0
-1/24 1
-1/24 -11/12
-1/24 -23/24
-1/24 -1/24
-1/24 -23/25
1/24 0
1/24 1
1/24 -13/12
1/24 -25/23
1/24 -25/24
1/24 1/24
5/24 0
5/24 1
5/24 -17/12
5/24 -29/19
5/24 -29/24
5/24 5/24
7/24 0
7/24 1
7/24 -19/12
7/24 7/24
11/24 0
11/24 1
11/24 -23/12
11/24 11/24
13/24 0
13/24 1
13/24 -25/12
13/24 13/24
13/24 -13/25
17/24 0
17/24 1
17/24 -29/12
17/24 17/24
19/24 0
19/24 1
19/24 19/24
23/24 0
23/24 1
23/24 23/24
25/24 0
25/24 1
25/24 25/24
25/24 -29/27
29/24 0
29/24 1
29/24 -26/11
29/24 29/24
-29/25 0
-29/25 1
-29/25 -29/25
-29/25 -21/25
-29/25 2/25
-29/25 4/25
-29/25 2/27
-28/25 0
-28/25 1
-28/25 29/12
-28/25 27/13
-28/25 -16/17
-28/25 -23/18
-28/25 -28/25
-28/25 -22/25
-28/25 3/25
-27/25 0
-27/25 1
-27/25 -27/25
-27/25 -23/25
-27/25 1/25
-27/25 2/25
-27/25 29/25
-27/25 1/26
-26/25 0
-26/25 1
-26/25 -26/25
-26/25 -24/25
-26/25 1/25
-26/25 27/25
-24/25 0
-24/25 1
-24/25 -26/25
-24/25 -24/25
-24/25 -1/25
-24/25 23/25
-23/25 0
-23/25 1
-23/25 -1/24
-23/25 -27/25
-23/25 -23/25
-23/25 -2/25
-23/25 -1/25
-23/25 21/25
-22/25 0
-22/25 1
-22/25 -28/25
-22/25 -22/25
-22/25 -3/25
-22/25 19/25
-21/25 0
-21/25 1
-21/25 -2/23
-21/25 -29/25
-21/25 -21/25
-21/25 -4/25
-21/25 -2/25
-21/25 17/25
-19/25 0
-19/25 1
-19/25 -3/22
-19/25 -19/25
-19/25 -6/25
-19/25 -3/25
-19/25 13/25
-18/25 0
-18/25 1
-18/25 -18/25
-18/25 -7/25
-18/25 11/25
-17/25 0
-17/25 1
-17/25 -23/6
-17/25 -4/21
-17/25 -17/25
-17/25 -8/25
-17/25 -4/25
-17/25 9/25
-16/25 0
-16/25 1
-16/25 -16/25
-16/25 -9/25
-16/25 7/25
-14/25 0
-14/25 1
-14/25 -14/25
-14/25 -11/25
-14/25 3/25
-13/25 0
-13/25 1
-13/25 -6/19
-13/25 13/24
-13/25 -13/25
-13/25 -12/25
-13/25 -6/25
-13/25 1/25
-13/25 -25/26
-12/25 0
-12/25 1
-12/25 -4/13
-12/25 -13/25
-12/25 -12/25
-12/25 -1/25
-11/25 0
-11/25 1
-11/25 -7/18
-11/25 -14/25
-11/25 -11/25
-11/25 -7/25
-11/25 -3/25
-9/25 0
-9/25 1
-9/25 13/14
-9/25 -8/17
-9/25 -16/25
-9/25 -9/25
-9/25 -8/25
-9/25 -7/25
-8/25 0
-8/25 1
-8/25 -28/23
-8/25 -17/25
-8/25 -9/25
-8/25 -8/25
-7/25 0
-7/25 1
-7/25 -9/16
-7/25 -18/25
-7/25 -11/25
-7/25 -9/25
-7/25 -7/25
-6/25 0
-6/25 1
-6/25 -19/25
-6/25 -13/25
-6/25 -6/25
-4/25 0
-4/25 1
-4/25 -26/23
-4/25 -21/25
-4/25 -17/25
-4/25 -4/25
-4/25 -21/29
-3/25 0
-3/25 1
-3/25 -11/14
-3/25 -22/25
-3/25 -19/25
-3/25 -11/25
-3/25 -3/25
-2/25 0
-2/25 1
-2/25 -23/25
-2/25 -21/25
-2/25 -2/25
-2/25 -23/27
-1/25 0
-1/25 1
-1/25 -12/13
-1/25 -24/25
-1/25 -23/25
-1/25 -12/25
-1/25 -1/25
1/25 0
1/25 1
1/25 -13/12
1/25 -27/25
1/25 -26/25
1/25 -13/25
1/25 1/25
2/25 0
2/25 1
2/25 -27/23
2/25 -29/25
2/25 -27/25
2/25 2/25
3/25 0
3/25 1
3/25 -14/11
3/25 -28/25
3/25 -14/25
3/25 3/25
4/25 0
4/25 1
4/25 -29/21
4/25 -29/25
4/25 4/25
6/25 0
6/25 1
6/25 6/25
7/25 0
7/25 1
7/25 -16/9
7/25 -16/25
7/25 7/25
8/25 0
8/25 1
8/25 8/25
9/25 0
9/25 1
9/25 -17/8
9/25 -17/25
9/25 9/25
11/25 0
11/25 1
11/25 -18/7
11/25 -18/25
11/25 11/25
12/25 0
12/25 1
12/25 12/25
12/25 -19/29
13/25 0
13/25 1
13/25 -19/6
13/25 -19/25
13/25 13/25
14/25 0
14/25 1
14/25 26/7
14/25 14/25
14/25 -11/28
16/25 0
16/25 1
16/25 16/25
17/25 0
17/25 1
17/25 -21/4
17/25 -21/25
17/25 17/25
18/25 0
18/25 1
18/25 18/25
19/25 0
19/25 1
19/25 -22/3
19/25 -22/25
19/25 19/25
21/25 0
21/25 1
21/25 -23/2
21/25 -23/25
21/25 21/25
22/25 0
22/25 1
22/25 22/25
23/25 -24
23/25 0
23/25 1
23/25 -23/19
23/25 -24/25
23/25 23/25
24/25 0
24/25 1
24/25 24/25
26/25 0
26/25 1
26/25 26/25
27/25 0
27/25 1
27/25 26
27/25 -26/25
27/25 27/25
28/25 0
28/25 1
28/25 -22/19
28/25 28/25
29/25 0
29/25 1
29/25 27/2
29/25 -23/19
29/25 -27/25
29/25 29/25
-29/26 0
-29/26 1
-29/26 16/13
-29/26 -29/26
-29/26 -23/26
-29/26 3/26
-27/26 0
-27/26 1
-27/26 14/13
-27/26 -27/26
-27/26 -25/26
-27/26 1/26
-25/26 0
-25/26 1
-25/26 12/13
-25/26 -13/25
-25/26 -27/26
-25/26 -25/26
-25/26 -1/26
-23/26 0
-23/26 1
-23/26 10/13
-23/26 -29/26
-23/26 -23/26
-23/26 -3/26
-21/26 0
-21/26 1
-21/26 8/13
-21/26 -21/26
-21/26 -5/26
-19/26 0
-19/26 1
-19/26 6/13
-19/26 -19/26
-19/26 -7/26
-17/26 0
-17/26 1
-17/26 -29/2
-17/26 4/13
-17/26 -17/26
-17/26 -9/26
-17/26 -9/29
-15/26 0
-15/26 1
-15/26 2/13
-15/26 29/18
-15/26 -15/26
-15/26 -11/26
-11/26 0
-11/26 1
-11/26 -2/13
-11/26 -15/26
-11/26 -11/26
-9/26 0
-9/26 1
-9/26 -4/13
-9/26 -17/26
-9/26 -9/26
-7/26 0
-7/26 1
-7/26 -6/13
-7/26 -19/26
-7/26 -7/26
-5/26 0
-5/26 1
-5/26 29/6
-5/26 -8/13
-5/26 -21/26
-5/26 -5/26
-3/26 0
-3/26 1
-3/26 -10/13
-3/26 -23/26
-3/26 -3/26
-3/26 -23/29
-1/26 0
-1/26 1
-1/26 -12/13
-1/26 -27/22
-1/26 -25/26
-1/26 -1/26
-1/26 -25/27
1/26 0
1/26 1
1/26 -14/13
1/26 -27/25
1/26 -27/26
1/26 1/26
3/26 0
3/26 1
3/26 -16/13
3/26 -29/23
3/26 -29/26
3/26 3/26
5/26 0
5/26 1
5/26 -18/13
5/26 5/26
7/26 0
7/26 1
7/26 -20/13
7/26 7/26
9/26 0
9/26 1
9/26 -22/13
9/26 9/26
11/26 0
11/26 1
11/26 -24/13
11/26 11/26
15/26 0
15/26 1
15/26 -28/13
15/26 15/26
17/26 0
17/26 1
17/26 -30/13
17/26 17/26
19/26 0
19/26 1
19/26 19/26
21/26 0
21/26 1
21/26 21/26
23/26 0
23/26 1
23/26 23/26
25/26 0
25/26 1
25/26 -6/23
25/26 25/26
27/26 0
27/26 1
27/26 29/11
27/26 27/26
27/26 -14/29
29/26 0
29/26 1
29/26 29/26
-29/27 0
-29/27 1
-29/27 25/24
-29/27 -29/27
-29/27 -25/27
-29/27 1/27
-29/27 2/27
-29/27 1/28
-28/27 0
-28/27 1
-28/27 -28/27
-28/27 -26/27
-28/27 1/27
-28/27 29/27
-26/27 0
-26/27 1
-26/27 6/23
-26/27 -28/27
-26/27 -26/27
-26/27 -1/27
-26/27 25/27
-25/27 0
-25/27 1
-25/27 -1/26
-25/27 -29/27
-25/27 -25/27
-25/27 -2/27
-25/27 -1/27
-25/27 23/27
-23/27 0
-23/27 1
-23/27 -2/25
-23/27 -23/27
-23/27 -4/27
-23/27 -2/27
-23/27 19/27
-22/27 0
-22/27 1
-22/27 -22/27
-22/27 -5/27
-22/27 17/27
-20/27 0
-20/27 1
-20/27 -20/27
-20/27 -7/27
-20/27 13/27
-19/27 0
-19/27 1
-19/27 -4/23
-19/27 -19/27
-19/27 -8/27
-19/27 -4/27
-19/27 11/27
-19/27 -3/28
-19/27 -30/29
-17/27 0
-17/27 1
-17/27 -19/22
-17/27 -5/22
-17/27 -17/27
-17/27 -10/27
-17/27 -5/27
-17/27 7/27
-16/27 0
-16/27 1
-16/27 -16/27
-16/27 -11/27
-16/27 5/27
-14/27 0
-14/27 1
-14/27 2/11
-14/27 -14/27
-14/27 -13/27
-14/27 1/27
-13/27 0
-13/27 1
-13/27 -7/20
-13/27 -14/27
-13/27 -13/27
-13/27 -7/27
-13/27 -1/27
-11/27 -28
-11/27 0
-11/27 1
-11/27 -8/19
-11/27 -16/27
-11/27 -11/27
-11/27 -8/27
-11/27 -5/27
-10/27 0
-10/27 1
-10/27 -17/27
-10/27 -10/27
-10/27 -7/27
-8/27 0
-8/27 1
-8/27 15/23
-8/27 -19/27
-8/27 -11/27
-8/27 -8/27
-8/27 -28/29
-7/27 0
-7/27 1
-7/27 -10/17
-7/27 26/19
-7/27 -20/27
-7/27 -13/27
-7/27 -10/27
-7/27 -7/27
-5/27 0
-5/27 1
-5/27 -11/16
-5/27 -22/27
-5/27 -17/27
-5/27 -11/27
-5/27 -5/27
-4/27 0
-4/27 1
-4/27 -23/27
-4/27 -19/27
-4/27 -4/27
-2/27 0
-2/27 1
-2/27 -25/27
-2/27 -23/27
-2/27 -2/27
-2/27 -25/29
-1/27 0
-1/27 1
-1/27 -13/14
-1/27 -26/27
-1/27 -25/27
-1/27 -13/27
-1/27 -1/27
1/27 0
1/27 1
1/27 -14/13
1/27 -29/27
1/27 -28/27
1/27 -14/27
1/27 1/27
2/27 0
2/27 1
2/27 -23/14
2/27 -29/25
2/27 -29/27
2/27 2/27
4/27 0
4/27 1
4/27 4/27
5/27 0
5/27 1
5/27 -16/11
5/27 -14/23
5/27 -16/27
5/27 5/27
7/27 0
7/27 1
7/27 -17/10
7/27 -17/27
7/27 7/27
8/27 0
8/27 1
8/27 8/27
10/27 0
10/27 1
10/27 10/27
11/27 0
11/27 1
11/27 -19/8
11/27 -19/27
11/27 11/27
13/27 0
13/27 1
13/27 -20/7
13/27 -20/27
13/27 13/27
14/27 0
14/27 1
14/27 14/27
16/27 0
16/27 1
16/27 16/27
17/27 0
17/27 1
17/27 -22/5
17/27 -22/27
17/27 17/27
19/27 0
19/27 1
19/27 -23/4
19/27 -23/27
19/27 19/27
20/27 0
20/27 1
20/27 21/16
20/27 20/27
22/27 0
22/27 1
22/27 22/27
23/27 0
23/27 1
23/27 -25/2
23/27 -21/22
23/27 -25/27
23/27 23/27
25/27 -26
25/27 0
25/27 1
25/27 -26/27
25/27 25/27
26/27 0
26/27 1
26/27 -29/14
26/27 26/27
28/27 0
28/27 1
28/27 28/27
29/27 0
29/27 1
29/27 28
29/27 -28/27
29/27 29/27
-29/28 0
-29/28 1
-29/28 -11/2
-29/28 15/14
-29/28 -2/15
-29/28 -29/28
-29/28 -27/28
-29/28 1/28
-27/28 0
-27/28 1
-27/28 13/14
-27/28 -29/28
-27/28 -27/28
-27/28 -1/28
-25/28 0
-25/28 1
-25/28 11/14
-25/28 -25/28
-25/28 -3/28
-23/28 0
-23/28 1
-23/28 9/14
-23/28 29/21
-23/28 -23/28
-23/28 -5/28
-19/28 0
-19/28 1
-19/28 5/14
-19/28 -19/28
-19/28 -9/28
-17/28 0
-17/28 1
-17/28 3/14
-17/28 -17/28
-17/28 -11/28
-15/28 0
-15/28 1
-15/28 1/14
-15/28 -15/28
-15/28 -13/28
-13/28 -28
-13/28 0
-13/28 1
-13/28 -1/14
-13/28 -19/15
-13/28 -15/28
-13/28 -13/28
-11/28 0
-11/28 1
-11/28 -3/14
-11/28 14/25
-11/28 -17/28
-11/28 -11/28
-9/28 0
-9/28 1
-9/28 -5/14
-9/28 -19/28
-9/28 -9/28
-5/28 0
-5/28 1
-5/28 -9/14
-5/28 -23/28
-5/28 -5/28
-3/28 0
-3/28 1
-3/28 -3/4
-3/28 -1/7
-3/28 -11/14
-3/28 -19/27
-3/28 -25/28
-3/28 -3/28
-1/28 0
-1/28 1
-1/28 -13/14
-1/28 -17/24
-1/28 -27/28
-1/28 -1/28
-1/28 -27/29
1/28 0
1/28 1
1/28 -15/14
1/28 -29/27
1/28 -29/28
1/28 1/28
3/28 0
3/28 1
3/28 -17/14
3/28 3/28
5/28 0
5/28 1
5/28 -16/5
5/28 -19/14
5/28 5/28
9/28 0
9/28 1
9/28 17/13
9/28 -23/14
9/28 9/28
11/28 0
11/28 1
11/28 -25/14
11/28 11/28
13/28 0
13/28 1
13/28 -27/14
13/28 13/28
15/28 0
15/28 1
15/28 -29/14
15/28 15/28
17/28 0
17/28 1
17/28 17/28
19/28 0
19/28 1
19/28 19/28
23/28 0
23/28 1
23/28 23/28
25/28 0
25/28 1
25/28 25/28
27/28 0
27/28 1
27/28 27/28
29/28 0
