torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	60	120	236	240
1	108	120	92	240
1	36	120	188	240
1	48	120	56	240
1	24	120	8	240
1	72	120	200	240
1	72	120	104	240
1	0	120	200	240
1	24	120	104	240
1	0	120	56	240
1	48	120	152	240
1	96	120	152	240
1	96	120	8	240
1	72	120	20	240
1	24	120	164	240
1	0	120	116	240
1	48	120	212	240
1	96	120	68	240
1	108	120	56	240
1	84	120	8	240
1	12	120	200	240
1	12	120	104	240
1	60	120	200	240
1	84	120	104	240
1	60	120	56	240
1	108	120	152	240
1	36	120	152	240
1	36	120	8	240
1	108	120	176	240
1	84	120	128	240
1	12	120	80	240
1	12	120	224	240
1	60	120	80	240
1	84	120	224	240
1	60	120	176	240
1	108	120	32	240
1	36	120	32	240
1	36	120	128	240
1	72	120	140	240
1	24	120	44	240
1	0	120	236	240
1	48	120	92	240
1	96	120	188	240
1	48	120	176	240
1	24	120	128	240
1	72	120	80	240
1	72	120	224	240
1	0	120	80	240
1	24	120	224	240
1	0	120	176	240
1	48	120	32	240
1	96	120	32	240
1	96	120	128	240
1	12	120	20	240
1	84	120	164	240
1	60	120	116	240
1	108	120	212	240
1	36	120	68	240
1	92	120	220	240
1	44	120	124	240
1	20	120	76	240
1	68	120	172	240
1	116	120	28	240
1	8	120	136	240
1	104	120	88	240
1	32	120	40	240
1	32	120	184	240
1	80	120	40	240
1	104	120	184	240
1	80	120	136	240
1	8	120	232	240
1	56	120	232	240
1	56	120	88	240
1	32	120	100	240
1	104	120	4	240
1	80	120	196	240
1	8	120	52	240
1	56	120	148	240
1	68	120	136	240
1	44	120	88	240
1	92	120	40	240
1	92	120	184	240
1	20	120	40	240
1	44	120	184	240
1	20	120	136	240
1	68	120	232	240
1	116	120	232	240
1	116	120	88	240
1	68	120	16	240
1	44	120	208	240
1	92	120	160	240
1	92	120	64	240
1	20	120	160	240
1	44	120	64	240
1	20	120	16	240
1	68	120	112	240
1	116	120	112	240
1	116	120	208	240
1	32	120	220	240
1	104	120	124	240
1	80	120	76	240
1	8	120	172	240
1	56	120	28	240
1	8	120	16	240
1	104	120	208	240
1	32	120	160	240
1	32	120	64	240
1	80	120	160	240
1	104	120	64	240
1	80	120	16	240
1	8	120	112	240
1	56	120	112	240
1	56	120	208	240
1	92	120	100	240
1	44	120	4	240
1	20	120	196	240
1	68	120	52	240
1	116	120	148	240
1	35	120	97	240
1	83	120	193	240
1	59	120	145	240
1	107	120	1	240
1	11	120	49	240
1	35	120	157	240
1	83	120	13	240
1	59	120	205	240
1	107	120	61	240
1	11	120	109	240
1	35	120	217	240
1	83	120	73	240
1	59	120	25	240
1	107	120	121	240
1	11	120	169	240
1	95	120	157	240
1	23	120	13	240
1	119	120	205	240
1	47	120	61	240
1	71	120	109	240
1	95	120	97	240
1	23	120	193	240
1	119	120	145	240
1	47	120	1	240
1	71	120	49	240
1	95	120	217	240
1	23	120	73	240
1	119	120	25	240
1	47	120	121	240
1	71	120	169	240
1	35	120	37	240
1	83	120	133	240
1	59	120	85	240
1	107	120	181	240
1	11	120	229	240
1	95	120	37	240
1	23	120	133	240
1	119	120	85	240
1	47	120	181	240
1	71	120	229	240
1	46	120	170	240
1	70	120	218	240
1	94	120	26	240
1	22	120	122	240
1	118	120	74	240
1	106	120	230	240
1	82	120	230	240
1	10	120	38	240
1	34	120	134	240
1	10	120	86	240
1	58	120	182	240
1	34	120	86	240
1	82	120	182	240
1	58	120	134	240
1	106	120	38	240
1	106	120	170	240
1	10	120	218	240
1	34	120	26	240
1	82	120	122	240
1	58	120	74	240
1	106	120	50	240
1	10	120	98	240
1	34	120	146	240
1	82	120	2	240
1	58	120	194	240
1	46	120	50	240
1	70	120	98	240
1	94	120	146	240
1	22	120	2	240
1	118	120	194	240
1	46	120	230	240
1	22	120	230	240
1	70	120	38	240
1	94	120	134	240
1	70	120	86	240
1	118	120	182	240
1	94	120	86	240
1	22	120	182	240
1	118	120	134	240
1	46	120	38	240
1	46	120	110	240
1	22	120	110	240
1	70	120	158	240
1	94	120	14	240
1	70	120	206	240
1	118	120	62	240
1	94	120	206	240
1	22	120	62	240
1	118	120	14	240
1	46	120	158	240
1	106	120	110	240
1	82	120	110	240
1	10	120	158	240
1	34	120	14	240
1	10	120	206	240
1	58	120	62	240
1	34	120	206	240
1	82	120	62	240
1	58	120	14	240
1	106	120	158	240
1	12	120	60	240
1	84	120	204	240
1	60	120	156	240
1	108	120	12	240
1	36	120	108	240
1	48	120	216	240
1	24	120	168	240
1	72	120	120	240
1	72	120	24	240
1	0	120	120	240
1	24	120	24	240
1	0	120	216	240
1	48	120	72	240
1	96	120	72	240
1	96	120	168	240
1	72	120	180	240
1	24	120	84	240
1	0	120	36	240
1	48	120	132	240
1	96	120	228	240
1	108	120	216	240
1	84	120	168	240
1	12	120	120	240
1	12	120	24	240
1	60	120	120	240
1	84	120	24	240
1	60	120	216	240
1	108	120	72	240
1	36	120	72	240
1	36	120	168	240
1	108	120	96	240
1	84	120	48	240
1	12	120	0	240
1	12	120	144	240
1	60	120	0	240
1	84	120	144	240
1	60	120	96	240
1	108	120	192	240
1	36	120	192	240
1	36	120	48	240
1	72	120	60	240
1	24	120	204	240
1	0	120	156	240
1	48	120	12	240
1	96	120	108	240
1	48	120	96	240
1	24	120	48	240
1	72	120	0	240
1	72	120	144	240
1	0	120	0	240
1	24	120	144	240
1	0	120	96	240
1	48	120	192	240
1	96	120	192	240
1	96	120	48	240
1	12	120	180	240
1	84	120	84	240
1	60	120	36	240
1	108	120	132	240
1	36	120	228	240
1	75	120	17	240
1	3	120	113	240
1	99	120	65	240
