u	t	w	u0	t0	w0
92	22	54	4	0	10
92	22	65	4	0	10
92	22	76	4	0	10
92	22	87	4	0	10
92	22	98	4	0	10
92	22	109	4	0	10
92	22	120	4	0	10
92	27	10	4	5	10
92	27	21	4	5	10
92	27	32	4	5	10
92	27	43	4	5	10
92	27	54	4	5	10
92	27	65	4	5	10
92	27	76	4	5	10
92	27	87	4	5	10
92	27	98	4	5	10
92	27	109	4	5	10
92	27	120	4	5	10
92	31	43	4	9	10
92	33	10	4	0	10
92	33	21	4	0	10
92	33	32	4	0	10
92	33	43	4	0	10
92	33	54	4	0	10
92	33	65	4	0	10
92	33	76	4	0	10
92	33	87	4	0	10
92	33	98	4	0	10
92	33	109	4	0	10
92	33	120	4	0	10
92	38	10	4	5	10
92	38	21	4	5	10
92	38	32	4	5	10
92	38	43	4	5	10
92	38	54	4	5	10
92	38	65	4	5	10
92	38	76	4	5	10
92	38	87	4	5	10
92	38	98	4	5	10
92	38	109	4	5	10
92	38	120	4	5	10
92	42	109	4	9	10
92	44	10	4	0	10
92	44	21	4	0	10
92	44	32	4	0	10
92	44	43	4	0	10
92	44	54	4	0	10
92	44	65	4	0	10
92	44	76	4	0	10
92	44	87	4	0	10
92	44	98	4	0	10
92	44	109	4	0	10
92	44	120	4	0	10
92	49	10	4	5	10
92	49	21	4	5	10
92	49	32	4	5	10
92	49	43	4	5	10
92	49	54	4	5	10
92	49	65	4	5	10
92	49	76	4	5	10
92	49	87	4	5	10
92	49	98	4	5	10
92	49	109	4	5	10
92	49	120	4	5	10
92	53	54	4	9	10
92	55	10	4	0	10
92	55	21	4	0	10
92	55	32	4	0	10
92	55	43	4	0	10
92	55	54	4	0	10
92	55	65	4	0	10
92	55	76	4	0	10
92	55	87	4	0	10
92	55	98	4	0	10
92	55	109	4	0	10
92	55	120	4	0	10
92	60	10	4	5	10
92	60	21	4	5	10
92	60	32	4	5	10
92	60	43	4	5	10
92	60	54	4	5	10
92	60	65	4	5	10
92	60	76	4	5	10
92	60	87	4	5	10
92	60	98	4	5	10
92	60	109	4	5	10
92	60	120	4	5	10
92	64	120	4	9	10
92	66	10	4	0	10
92	66	21	4	0	10
92	66	32	4	0	10
92	66	43	4	0	10
92	66	54	4	0	10
92	66	65	4	0	10
92	66	76	4	0	10
92	66	87	4	0	10
92	66	98	4	0	10
92	66	109	4	0	10
92	66	120	4	0	10
92	71	10	4	5	10
92	71	21	4	5	10
92	71	32	4	5	10
92	71	43	4	5	10
92	71	54	4	5	10
92	71	65	4	5	10
92	71	76	4	5	10
92	71	87	4	5	10
92	71	98	4	5	10
92	71	109	4	5	10
92	71	120	4	5	10
92	75	65	4	9	10
92	77	10	4	0	10
92	77	21	4	0	10
92	77	32	4	0	10
92	77	43	4	0	10
92	77	54	4	0	10
92	77	65	4	0	10
92	77	76	4	0	10
92	77	87	4	0	10
92	77	98	4	0	10
92	77	109	4	0	10
92	77	120	4	0	10
92	82	10	4	5	10
92	82	21	4	5	10
92	82	32	4	5	10
92	82	43	4	5	10
92	82	54	4	5	10
92	82	65	4	5	10
92	82	76	4	5	10
92	82	87	4	5	10
92	82	98	4	5	10
92	82	109	4	5	10
92	82	120	4	5	10
92	86	10	4	9	10
92	88	10	4	0	10
92	88	21	4	0	10
92	88	32	4	0	10
92	88	43	4	0	10
92	88	54	4	0	10
92	88	65	4	0	10
92	88	76	4	0	10
92	88	87	4	0	10
92	88	98	4	0	10
92	88	109	4	0	10
92	88	120	4	0	10
92	93	10	4	5	10
92	93	21	4	5	10
92	93	32	4	5	10
92	93	43	4	5	10
92	93	54	4	5	10
92	93	65	4	5	10
92	93	76	4	5	10
92	93	87	4	5	10
92	93	98	4	5	10
92	93	109	4	5	10
92	93	120	4	5	10
92	97	76	4	9	10
92	99	10	4	0	10
92	99	21	4	0	10
92	99	32	4	0	10
92	99	43	4	0	10
92	99	54	4	0	10
92	99	65	4	0	10
92	99	76	4	0	10
92	99	87	4	0	10
92	99	98	4	0	10
92	99	109	4	0	10
92	99	120	4	0	10
92	104	10	4	5	10
92	104	21	4	5	10
92	104	32	4	5	10
92	104	43	4	5	10
92	104	54	4	5	10
92	104	65	4	5	10
92	104	76	4	5	10
92	104	87	4	5	10
92	104	98	4	5	10
92	104	109	4	5	10
92	104	120	4	5	10
92	108	21	4	9	10
92	110	10	4	0	10
92	110	21	4	0	10
92	110	32	4	0	10
92	110	43	4	0	10
92	110	54	4	0	10
92	110	65	4	0	10
92	110	76	4	0	10
92	110	87	4	0	10
92	110	98	4	0	10
92	110	109	4	0	10
92	110	120	4	0	10
92	115	10	4	5	10
92	115	21	4	5	10
92	115	32	4	5	10
92	115	43	4	5	10
92	115	54	4	5	10
92	115	65	4	5	10
92	115	76	4	5	10
92	115	87	4	5	10
92	115	98	4	5	10
92	115	109	4	5	10
92	115	120	4	5	10
92	119	87	4	9	10
92	120	43	4	10	10
93	0	4	5	0	4
93	0	15	5	0	4
93	0	26	5	0	4
93	0	37	5	0	4
93	0	48	5	0	4
93	0	59	5	0	4
93	0	70	5	0	4
93	0	81	5	0	4
93	0	92	5	0	4
93	0	103	5	0	4
93	0	114	5	0	4
93	2	37	5	2	4
93	9	3	5	9	3
93	9	14	5	9	3
93	9	25	5	9	3
93	9	36	5	9	3
93	9	47	5	9	3
93	9	58	5	9	3
93	9	69	5	9	3
93	9	80	5	9	3
93	9	91	5	9	3
93	9	102	5	9	3
93	9	113	5	9	3
93	11	4	5	0	4
93	11	15	5	0	4
93	11	26	5	0	4
93	11	37	5	0	4
93	11	48	5	0	4
93	11	59	5	0	4
93	11	70	5	0	4
93	11	81	5	0	4
93	11	92	5	0	4
93	11	103	5	0	4
93	11	114	5	0	4
93	13	59	5	2	4
93	20	3	5	9	3
93	20	14	5	9	3
93	20	25	5	9	3
93	20	36	5	9	3
93	20	47	5	9	3
93	20	58	5	9	3
93	20	69	5	9	3
93	20	80	5	9	3
93	20	91	5	9	3
93	20	102	5	9	3
93	20	113	5	9	3
93	22	4	5	0	4
93	22	15	5	0	4
93	22	26	5	0	4
93	22	37	5	0	4
93	22	48	5	0	4
93	22	59	5	0	4
93	22	70	5	0	4
93	22	81	5	0	4
93	22	92	5	0	4
93	22	103	5	0	4
93	22	114	5	0	4
93	24	81	5	2	4
93	31	3	5	9	3
93	31	14	5	9	3
93	31	25	5	9	3
93	31	36	5	9	3
93	31	47	5	9	3
93	31	58	5	9	3
93	31	69	5	9	3
93	31	80	5	9	3
93	31	91	5	9	3
93	31	102	5	9	3
93	31	113	5	9	3
93	33	4	5	0	4
93	33	15	5	0	4
93	33	26	5	0	4
93	33	37	5	0	4
93	33	48	5	0	4
93	33	59	5	0	4
93	33	70	5	0	4
93	33	81	5	0	4
93	33	92	5	0	4
93	33	103	5	0	4
93	33	114	5	0	4
93	35	103	5	2	4
93	42	3	5	9	3
93	42	14	5	9	3
93	42	25	5	9	3
93	42	36	5	9	3
93	42	47	5	9	3
93	42	58	5	9	3
93	42	69	5	9	3
93	42	80	5	9	3
93	42	91	5	9	3
93	42	102	5	9	3
93	42	113	5	9	3
93	44	4	5	0	4
93	44	15	5	0	4
93	44	26	5	0	4
93	44	37	5	0	4
93	44	48	5	0	4
93	44	59	5	0	4
93	44	70	5	0	4
93	44	81	5	0	4
93	44	92	5	0	4
93	44	103	5	0	4
93	44	114	5	0	4
93	46	4	5	2	4
93	53	3	5	9	3
93	53	14	5	9	3
93	53	25	5	9	3
93	53	36	5	9	3
93	53	47	5	9	3
93	53	58	5	9	3
93	53	69	5	9	3
93	53	80	5	9	3
93	53	91	5	9	3
93	53	102	5	9	3
93	53	113	5	9	3
93	55	4	5	0	4
93	55	15	5	0	4
93	55	26	5	0	4
93	55	37	5	0	4
93	55	48	5	0	4
93	55	59	5	0	4
93	55	70	5	0	4
93	55	81	5	0	4
93	55	92	5	0	4
93	55	103	5	0	4
93	55	114	5	0	4
93	57	26	5	2	4
93	64	3	5	9	3
93	64	14	5	9	3
93	64	25	5	9	3
93	64	36	5	9	3
93	64	47	5	9	3
93	64	58	5	9	3
93	64	69	5	9	3
93	64	80	5	9	3
93	64	91	5	9	3
93	64	102	5	9	3
93	64	113	5	9	3
93	66	4	5	0	4
93	66	15	5	0	4
93	66	26	5	0	4
93	66	37	5	0	4
93	66	48	5	0	4
93	66	59	5	0	4
93	66	70	5	0	4
93	66	81	5	0	4
93	66	92	5	0	4
93	66	103	5	0	4
93	66	114	5	0	4
93	68	48	5	2	4
93	75	3	5	9	3
93	75	14	5	9	3
93	75	25	5	9	3
93	75	36	5	9	3
93	75	47	5	9	3
93	75	58	5	9	3
93	75	69	5	9	3
93	75	80	5	9	3
93	75	91	5	9	3
93	75	102	5	9	3
93	75	113	5	9	3
93	77	4	5	0	4
93	77	15	5	0	4
93	77	26	5	0	4
93	77	37	5	0	4
93	77	48	5	0	4
93	77	59	5	0	4
93	77	70	5	0	4
93	77	81	5	0	4
93	77	92	5	0	4
93	77	103	5	0	4
93	77	114	5	0	4
93	79	70	5	2	4
93	86	3	5	9	3
93	86	14	5	9	3
93	86	25	5	9	3
93	86	36	5	9	3
93	86	47	5	9	3
93	86	58	5	9	3
93	86	69	5	9	3
93	86	80	5	9	3
93	86	91	5	9	3
93	86	102	5	9	3
93	86	113	5	9	3
93	88	4	5	0	4
93	88	15	5	0	4
93	88	26	5	0	4
93	88	37	5	0	4
93	88	48	5	0	4
93	88	59	5	0	4
93	88	70	5	0	4
93	88	81	5	0	4
93	88	92	5	0	4
93	88	103	5	0	4
93	88	114	5	0	4
93	90	92	5	2	4
93	97	3	5	9	3
93	97	14	5	9	3
93	97	25	5	9	3
93	97	36	5	9	3
93	97	47	5	9	3
93	97	58	5	9	3
93	97	69	5	9	3
93	97	80	5	9	3
93	97	91	5	9	3
93	97	102	5	9	3
93	97	113	5	9	3
93	99	4	5	0	4
93	99	15	5	0	4
93	99	26	5	0	4
93	99	37	5	0	4
93	99	48	5	0	4
93	99	59	5	0	4
93	99	70	5	0	4
93	99	81	5	0	4
93	99	92	5	0	4
93	99	103	5	0	4
93	99	114	5	0	4
93	101	114	5	2	4
93	108	3	5	9	3
93	108	14	5	9	3
93	108	25	5	9	3
93	108	36	5	9	3
93	108	47	5	9	3
93	108	58	5	9	3
93	108	69	5	9	3
93	108	80	5	9	3
93	108	91	5	9	3
93	108	102	5	9	3
93	108	113	5	9	3
93	110	4	5	0	4
93	110	15	5	0	4
93	110	26	5	0	4
93	110	37	5	0	4
93	110	48	5	0	4
93	110	59	5	0	4
93	110	70	5	0	4
93	110	81	5	0	4
93	110	92	5	0	4
93	110	103	5	0	4
93	110	114	5	0	4
93	112	15	5	2	4
93	119	3	5	9	3
93	119	14	5	9	3
93	119	25	5	9	3
93	119	36	5	9	3
93	119	47	5	9	3
93	119	58	5	9	3
93	119	69	5	9	3
93	119	80	5	9	3
93	119	91	5	9	3
93	119	102	5	9	3
93	119	113	5	9	3
94	0	0	6	0	0
94	3	1	6	3	1
94	3	12	6	3	1
94	3	23	6	3	1
94	3	34	6	3	1
94	3	45	6	3	1
94	3	56	6	3	1
94	3	67	6	3	1
94	3	78	6	3	1
94	3	89	6	3	1
94	3	100	6	3	1
94	3	111	6	3	1
94	11	0	6	0	0
94	14	1	6	3	1
94	14	12	6	3	1
94	14	23	6	3	1
94	14	34	6	3	1
94	14	45	6	3	1
94	14	56	6	3	1
94	14	67	6	3	1
94	14	78	6	3	1
94	14	89	6	3	1
94	14	100	6	3	1
94	14	111	6	3	1
94	22	0	6	0	0
94	25	1	6	3	1
94	25	12	6	3	1
94	25	23	6	3	1
94	25	34	6	3	1
94	25	45	6	3	1
94	25	56	6	3	1
94	25	67	6	3	1
94	25	78	6	3	1
94	25	89	6	3	1
94	25	100	6	3	1
94	25	111	6	3	1
94	33	0	6	0	0
94	36	1	6	3	1
94	36	12	6	3	1
94	36	23	6	3	1
94	36	34	6	3	1
94	36	45	6	3	1
94	36	56	6	3	1
94	36	67	6	3	1
94	36	78	6	3	1
94	36	89	6	3	1
94	36	100	6	3	1
94	36	111	6	3	1
94	44	0	6	0	0
94	47	1	6	3	1
94	47	12	6	3	1
94	47	23	6	3	1
94	47	34	6	3	1
94	47	45	6	3	1
94	47	56	6	3	1
94	47	67	6	3	1
94	47	78	6	3	1
94	47	89	6	3	1
94	47	100	6	3	1
94	47	111	6	3	1
94	55	0	6	0	0
94	58	1	6	3	1
94	58	12	6	3	1
94	58	23	6	3	1
94	58	34	6	3	1
94	58	45	6	3	1
94	58	56	6	3	1
94	58	67	6	3	1
94	58	78	6	3	1
94	58	89	6	3	1
94	58	100	6	3	1
94	58	111	6	3	1
94	66	0	6	0	0
94	69	1	6	3	1
94	69	12	6	3	1
94	69	23	6	3	1
94	69	34	6	3	1
94	69	45	6	3	1
94	69	56	6	3	1
94	69	67	6	3	1
94	69	78	6	3	1
94	69	89	6	3	1
94	69	100	6	3	1
94	69	111	6	3	1
94	77	0	6	0	0
94	80	1	6	3	1
94	80	12	6	3	1
94	80	23	6	3	1
94	80	34	6	3	1
94	80	45	6	3	1
94	80	56	6	3	1
94	80	67	6	3	1
94	80	78	6	3	1
94	80	89	6	3	1
94	80	100	6	3	1
94	80	111	6	3	1
94	88	0	6	0	0
94	91	1	6	3	1
94	91	12	6	3	1
94	91	23	6	3	1
94	91	34	6	3	1
94	91	45	6	3	1
94	91	56	6	3	1
94	91	67	6	3	1
94	91	78	6	3	1
94	91	89	6	3	1
94	91	100	6	3	1
94	91	111	6	3	1
94	99	0	6	0	0
94	102	1	6	3	1
94	102	12	6	3	1
94	102	23	6	3	1
94	102	34	6	3	1
94	102	45	6	3	1
94	102	56	6	3	1
94	102	67	6	3	1
94	102	78	6	3	1
94	102	89	6	3	1
94	102	100	6	3	1
94	102	111	6	3	1
94	110	0	6	0	0
94	113	1	6	3	1
94	113	12	6	3	1
94	113	23	6	3	1
94	113	34	6	3	1
94	113	45	6	3	1
94	113	56	6	3	1
94	113	67	6	3	1
94	113	78	6	3	1
94	113	89	6	3	1
94	113	100	6	3	1
94	113	111	6	3	1
97	0	1	9	0	1
97	0	12	9	0	1
97	0	23	9	0	1
97	0	34	9	0	1
97	0	45	9	0	1
97	0	56	9	0	1
97	0	67	9	0	1
97	0	78	9	0	1
97	0	89	9	0	1
97	0	100	9	0	1
97	0	111	9	0	1
97	11	1	9	0	1
97	11	12	9	0	1
97	11	23	9	0	1
97	11	34	9	0	1
97	11	45	9	0	1
97	11	56	9	0	1
97	11	67	9	0	1
97	11	78	9	0	1
97	11	89	9	0	1
97	11	100	9	0	1
97	11	111	9	0	1
97	22	1	9	0	1
97	22	12	9	0	1
97	22	23	9	0	1
97	22	34	9	0	1
97	22	45	9	0	1
97	22	56	9	0	1
97	22	67	9	0	1
97	22	78	9	0	1
97	22	89	9	0	1
97	22	100	9	0	1
97	22	111	9	0	1
97	33	1	9	0	1
97	33	12	9	0	1
97	33	23	9	0	1
97	33	34	9	0	1
97	33	45	9	0	1
97	33	56	9	0	1
97	33	67	9	0	1
97	33	78	9	0	1
97	33	89	9	0	1
97	33	100	9	0	1
97	33	111	9	0	1
97	44	1	9	0	1
97	44	12	9	0	1
97	44	23	9	0	1
97	44	34	9	0	1
97	44	45	9	0	1
97	44	56	9	0	1
97	44	67	9	0	1
97	44	78	9	0	1
97	44	89	9	0	1
97	44	100	9	0	1
97	44	111	9	0	1
97	55	1	9	0	1
97	55	12	9	0	1
97	55	23	9	0	1
97	55	34	9	0	1
97	55	45	9	0	1
97	55	56	9	0	1
97	55	67	9	0	1
97	55	78	9	0	1
97	55	89	9	0	1
97	55	100	9	0	1
97	55	111	9	0	1
97	62	98	9	7	10
97	66	1	9	0	1
97	66	12	9	0	1
97	66	23	9	0	1
97	66	34	9	0	1
97	66	45	9	0	1
97	66	56	9	0	1
97	66	67	9	0	1
97	66	78	9	0	1
97	66	89	9	0	1
97	66	100	9	0	1
97	66	111	9	0	1
97	77	1	9	0	1
97	77	12	9	0	1
97	77	23	9	0	1
97	77	34	9	0	1
97	77	45	9	0	1
97	77	56	9	0	1
97	77	67	9	0	1
97	77	78	9	0	1
97	77	89	9	0	1
97	77	100	9	0	1
97	77	111	9	0	1
97	88	1	9	0	1
97	88	12	9	0	1
97	88	23	9	0	1
97	88	34	9	0	1
97	88	45	9	0	1
97	88	56	9	0	1
97	88	67	9	0	1
97	88	78	9	0	1
97	88	89	9	0	1
97	88	100	9	0	1
97	88	111	9	0	1
97	99	1	9	0	1
97	99	12	9	0	1
97	99	23	9	0	1
97	99	34	9	0	1
97	99	45	9	0	1
97	99	56	9	0	1
97	99	67	9	0	1
97	99	78	9	0	1
97	99	89	9	0	1
97	99	100	9	0	1
97	99	111	9	0	1
97	110	1	9	0	1
97	110	12	9	0	1
97	110	23	9	0	1
97	110	34	9	0	1
97	110	45	9	0	1
97	110	56	9	0	1
97	110	67	9	0	1
97	110	78	9	0	1
97	110	89	9	0	1
97	110	100	9	0	1
97	110	111	9	0	1
98	0	72	10	0	6
98	5	6	10	5	6
98	5	17	10	5	6
98	5	28	10	5	6
98	5	39	10	5	6
98	5	50	10	5	6
98	5	61	10	5	6
98	5	72	10	5	6
98	5	83	10	5	6
98	5	94	10	5	6
98	5	105	10	5	6
98	5	116	10	5	6
98	11	72	10	0	6
98	16	6	10	5	6
98	16	17	10	5	6
98	16	28	10	5	6
98	16	39	10	5	6
98	16	50	10	5	6
98	16	61	10	5	6
98	16	72	10	5	6
98	16	83	10	5	6
98	16	94	10	5	6
98	16	105	10	5	6
98	16	116	10	5	6
98	22	72	10	0	6
98	27	6	10	5	6
98	27	17	10	5	6
98	27	28	10	5	6
98	27	39	10	5	6
98	27	50	10	5	6
98	27	61	10	5	6
98	27	72	10	5	6
98	27	83	10	5	6
98	27	94	10	5	6
98	27	105	10	5	6
98	27	116	10	5	6
98	33	72	10	0	6
98	38	6	10	5	6
98	38	17	10	5	6
98	38	28	10	5	6
98	38	39	10	5	6
98	38	50	10	5	6
98	38	61	10	5	6
98	38	72	10	5	6
98	38	83	10	5	6
98	38	94	10	5	6
98	38	105	10	5	6
98	38	116	10	5	6
98	44	72	10	0	6
98	49	6	10	5	6
98	49	17	10	5	6
98	49	28	10	5	6
98	49	39	10	5	6
98	49	50	10	5	6
98	49	61	10	5	6
98	49	72	10	5	6
98	49	83	10	5	6
98	49	94	10	5	6
98	49	105	10	5	6
98	49	116	10	5	6
98	55	72	10	0	6
98	60	6	10	5	6
98	60	17	10	5	6
98	60	28	10	5	6
98	60	39	10	5	6
98	60	50	10	5	6
98	60	61	10	5	6
98	60	72	10	5	6
98	60	83	10	5	6
98	60	94	10	5	6
98	60	105	10	5	6
98	60	116	10	5	6
98	66	72	10	0	6
98	71	6	10	5	6
98	71	17	10	5	6
98	71	28	10	5	6
98	71	39	10	5	6
98	71	50	10	5	6
98	71	61	10	5	6
98	71	72	10	5	6
98	71	83	10	5	6
98	71	94	10	5	6
98	71	105	10	5	6
98	71	116	10	5	6
98	77	72	10	0	6
98	82	6	10	5	6
98	82	17	10	5	6
98	82	28	10	5	6
98	82	39	10	5	6
98	82	50	10	5	6
98	82	61	10	5	6
98	82	72	10	5	6
98	82	83	10	5	6
98	82	94	10	5	6
98	82	105	10	5	6
98	82	116	10	5	6
98	88	72	10	0	6
98	93	6	10	5	6
98	93	17	10	5	6
98	93	28	10	5	6
98	93	39	10	5	6
98	93	50	10	5	6
98	93	61	10	5	6
98	93	72	10	5	6
98	93	83	10	5	6
98	93	94	10	5	6
98	93	105	10	5	6
98	93	116	10	5	6
98	99	72	10	0	6
98	104	6	10	5	6
98	104	17	10	5	6
98	104	28	10	5	6
98	104	39	10	5	6
98	104	50	10	5	6
98	104	61	10	5	6
98	104	72	10	5	6
98	104	83	10	5	6
98	104	94	10	5	6
98	104	105	10	5	6
98	104	116	10	5	6
98	110	72	10	0	6
98	115	6	10	5	6
98	115	17	10	5	6
98	115	28	10	5	6
98	115	39	10	5	6
98	115	50	10	5	6
98	115	61	10	5	6
98	115	72	10	5	6
98	115	83	10	5	6
98	115	94	10	5	6
98	115	105	10	5	6
98	115	116	10	5	6
99	0	0	0	0	0
99	11	0	0	0	0
99	22	0	0	0	0
99	33	0	0	0	0
99	44	0	0	0	0
99	55	0	0	0	0
99	66	0	0	0	0
99	77	0	0	0	0
99	88	0	0	0	0
99	99	0	0	0	0
99	110	0	0	0	0
100	0	1	1	0	1
100	0	12	1	0	1
100	0	23	1	0	1
100	0	34	1	0	1
100	0	45	1	0	1
100	0	56	1	0	1
100	0	67	1	0	1
100	0	78	1	0	1
100	0	89	1	0	1
100	0	94	1	0	6
100	0	100	1	0	1
100	0	111	1	0	1
100	7	82	1	7	5
100	11	1	1	0	1
100	11	12	1	0	1
100	11	23	1	0	1
100	11	34	1	0	1
100	11	45	1	0	1
100	11	56	1	0	1
100	11	67	1	0	1
100	11	78	1	0	1
100	11	89	1	0	1
100	11	94	1	0	6
100	11	100	1	0	1
100	11	111	1	0	1
100	18	38	1	7	5
100	22	1	1	0	1
100	22	12	1	0	1
100	22	23	1	0	1
100	22	34	1	0	1
100	22	45	1	0	1
100	22	56	1	0	1
100	22	67	1	0	1
100	22	78	1	0	1
100	22	89	1	0	1
100	22	94	1	0	6
100	22	100	1	0	1
100	22	111	1	0	1
100	29	115	1	7	5
100	33	1	1	0	1
100	33	12	1	0	1
100	33	23	1	0	1
100	33	34	1	0	1
100	33	45	1	0	1
100	33	56	1	0	1
100	33	67	1	0	1
100	33	78	1	0	1
100	33	89	1	0	1
100	33	94	1	0	6
100	33	100	1	0	1
100	33	111	1	0	1
100	40	71	1	7	5
100	44	1	1	0	1
100	44	12	1	0	1
100	44	23	1	0	1
100	44	34	1	0	1
100	44	45	1	0	1
100	44	56	1	0	1
100	44	67	1	0	1
100	44	78	1	0	1
100	44	89	1	0	1
100	44	94	1	0	6
100	44	100	1	0	1
100	44	111	1	0	1
100	51	27	1	7	5
100	55	1	1	0	1
100	55	12	1	0	1
100	55	23	1	0	1
100	55	34	1	0	1
100	55	45	1	0	1
100	55	56	1	0	1
100	55	67	1	0	1
100	55	78	1	0	1
100	55	89	1	0	1
100	55	94	1	0	6
100	55	100	1	0	1
100	55	111	1	0	1
100	62	104	1	7	5
100	66	1	1	0	1
100	66	12	1	0	1
100	66	23	1	0	1
100	66	34	1	0	1
100	66	45	1	0	1
100	66	56	1	0	1
100	66	67	1	0	1
100	66	78	1	0	1
100	66	89	1	0	1
100	66	94	1	0	6
100	66	100	1	0	1
100	66	111	1	0	1
100	73	60	1	7	5
100	77	1	1	0	1
100	77	12	1	0	1
100	77	23	1	0	1
100	77	34	1	0	1
100	77	45	1	0	1
100	77	56	1	0	1
100	77	67	1	0	1
100	77	78	1	0	1
100	77	89	1	0	1
100	77	94	1	0	6
100	77	100	1	0	1
100	77	111	1	0	1
100	84	16	1	7	5
100	88	1	1	0	1
100	88	12	1	0	1
100	88	23	1	0	1
100	88	34	1	0	1
100	88	45	1	0	1
100	88	56	1	0	1
100	88	67	1	0	1
100	88	78	1	0	1
100	88	89	1	0	1
100	88	94	1	0	6
100	88	100	1	0	1
100	88	111	1	0	1
100	95	93	1	7	5
100	99	1	1	0	1
100	99	12	1	0	1
100	99	23	1	0	1
100	99	34	1	0	1
100	99	45	1	0	1
100	99	56	1	0	1
100	99	67	1	0	1
100	99	78	1	0	1
100	99	89	1	0	1
100	99	94	1	0	6
100	99	100	1	0	1
100	99	111	1	0	1
100	106	49	1	7	5
100	110	1	1	0	1
100	110	12	1	0	1
100	110	23	1	0	1
100	110	34	1	0	1
100	110	45	1	0	1
100	110	56	1	0	1
100	110	67	1	0	1
100	110	78	1	0	1
100	110	89	1	0	1
100	110	94	1	0	6
100	110	100	1	0	1
100	110	111	1	0	1
100	117	5	1	7	5
101	64	48	2	9	4
102	0	6	3	0	6
102	0	17	3	0	6
102	0	28	3	0	6
102	0	39	3	0	6
102	0	50	3	0	6
102	0	61	3	0	6
102	0	72	3	0	6
102	0	83	3	0	6
102	0	94	3	0	6
102	0	105	3	0	6
102	0	116	3	0	6
102	4	9	3	4	9
102	11	6	3	0	6
102	11	17	3	0	6
102	11	28	3	0	6
102	11	39	3	0	6
102	11	50	3	0	6
102	11	61	3	0	6
102	11	72	3	0	6
102	11	83	3	0	6
102	11	94	3	0	6
102	11	105	3	0	6
102	11	116	3	0	6
102	22	6	3	0	6
102	22	17	3	0	6
102	22	28	3	0	6
102	22	39	3	0	6
102	22	50	3	0	6
102	22	61	3	0	6
102	22	72	3	0	6
102	22	83	3	0	6
102	22	94	3	0	6
102	22	105	3	0	6
102	22	116	3	0	6
102	33	6	3	0	6
102	33	17	3	0	6
102	33	28	3	0	6
102	33	39	3	0	6
102	33	50	3	0	6
102	33	61	3	0	6
102	33	72	3	0	6
102	33	83	3	0	6
102	33	94	3	0	6
102	33	105	3	0	6
102	33	116	3	0	6
102	44	6	3	0	6
102	44	17	3	0	6
102	44	28	3	0	6
102	44	39	3	0	6
102	44	50	3	0	6
102	44	61	3	0	6
102	44	72	3	0	6
102	44	83	3	0	6
102	44	94	3	0	6
102	44	105	3	0	6
102	44	116	3	0	6
102	55	6	3	0	6
102	55	17	3	0	6
102	55	28	3	0	6
102	55	39	3	0	6
102	55	50	3	0	6
102	55	61	3	0	6
102	55	72	3	0	6
102	55	83	3	0	6
102	55	94	3	0	6
102	55	105	3	0	6
102	55	116	3	0	6
102	66	6	3	0	6
102	66	17	3	0	6
102	66	28	3	0	6
102	66	39	3	0	6
102	66	50	3	0	6
102	66	61	3	0	6
102	66	72	3	0	6
102	66	83	3	0	6
102	66	94	3	0	6
102	66	105	3	0	6
102	66	116	3	0	6
102	77	6	3	0	6
102	77	17	3	0	6
102	77	28	3	0	6
102	77	39	3	0	6
102	77	50	3	0	6
102	77	61	3	0	6
102	77	72	3	0	6
102	77	83	3	0	6
102	77	94	3	0	6
102	77	105	3	0	6
102	77	116	3	0	6
102	88	6	3	0	6
102	88	17	3	0	6
102	88	28	3	0	6
102	88	39	3	0	6
102	88	50	3	0	6
102	88	61	3	0	6
102	88	72	3	0	6
102	88	83	3	0	6
102	88	94	3	0	6
102	88	105	3	0	6
102	88	116	3	0	6
102	99	6	3	0	6
102	99	17	3	0	6
102	99	28	3	0	6
102	99	39	3	0	6
102	99	50	3	0	6
102	99	61	3	0	6
102	99	72	3	0	6
102	99	83	3	0	6
102	99	94	3	0	6
102	99	105	3	0	6
102	99	116	3	0	6
102	110	6	3	0	6
102	110	17	3	0	6
102	110	28	3	0	6
102	110	39	3	0	6
102	110	50	3	0	6
102	110	61	3	0	6
102	110	72	3	0	6
102	110	83	3	0	6
102	110	94	3	0	6
102	110	105	3	0	6
102	110	116	3	0	6
103	0	10	4	0	10
103	0	21	4	0	10
103	0	32	4	0	10
103	0	43	4	0	10
103	0	54	4	0	10
103	0	65	4	0	10
103	0	76	4	0	10
103	0	87	4	0	10
103	0	98	4	0	10
103	0	109	4	0	10
103	0	120	4	0	10
103	5	10	4	5	10
103	5	21	4	5	10
103	5	32	4	5	10
103	5	43	4	5	10
103	5	54	4	5	10
103	5	65	4	5	10
103	5	76	4	5	10
103	5	87	4	5	10
103	5	98	4	5	10
103	5	109	4	5	10
103	5	120	4	5	10
103	9	120	4	9	10
103	11	10	4	0	10
103	11	21	4	0	10
103	11	32	4	0	10
103	11	43	4	0	10
103	11	54	4	0	10
103	11	65	4	0	10
103	11	76	4	0	10
103	11	87	4	0	10
103	11	98	4	0	10
103	11	109	4	0	10
103	11	120	4	0	10
103	16	10	4	5	10
103	16	21	4	5	10
103	16	32	4	5	10
103	16	43	4	5	10
103	16	54	4	5	10
103	16	65	4	5	10
103	16	76	4	5	10
103	16	87	4	5	10
103	16	98	4	5	10
103	16	109	4	5	10
103	16	120	4	5	10
