u_num	u_den	t_num	t_den	w_num	w_den
-214801	13153	-54694	114951	234907	202386
-107371	42544	258137	161606	128568	111079
-173821	125469	41743	3378	-47712	4801
-206971	187125	230347	244538	-217655	2319
101355	35203	-179771	186526	-121423	139364
7732	92941	207363	33230	-91098	40639
198475	219599	100130	104341	205287	122546
-61461	35653	47311	252067	54049	173938
-136329	73726	-198237	216725	260159	89421
45281	167553	52658	84793	-60793	199457
5549	150847	-99541	249935	219579	249494
-210569	153156	87419	14519	7772	10771
212092	4513	-54418	197045	-146717	5939
50657	195839	-83317	66986	169843	144889
-179695	227501	190463	10531	57973	69119
-172591	163022	-151931	132720	-72767	208519
-49601	134194	-225446	92901	-61509	184456
-238791	257395	93993	88903	-181415	201596
-13966	26995	-102921	27893	-145867	111151
189955	214697	80546	39125	-133196	20897
-198353	57653	-7429	176805	226729	103685
37459	240386	170810	31593	232800	109691
-155822	46157	218348	54091	64806	158351
-132883	130089	34476	37121	224974	120817
-198529	223742	-128061	157019	-219928	213127
-65006	79643	-192763	71880	-208624	24371
190480	202841	229245	7426	-161536	258149
-168402	31067	229407	205	171405	259991
186858	164833	-201211	233029	191507	65427
-261159	67097	-40774	106221	128395	72353
-248172	186287	-198651	183866	3559	68477
-248548	77307	63767	8614	153884	147751
174521	87523	259753	212104	25665	235684
161582	229557	-178963	135610	113754	258101
-71360	160387	109089	205441	-237373	38020
211158	206611	257393	213007	-232308	223775
153169	77006	41786	254667	94355	251267
-259524	188135	218348	190895	178417	121527
111389	141623	146692	242783	-57869	212848
-65661	207223	-66079	225908	83414	202047
-135609	87293	-66079	179334	-28796	222033
-207007	69592	164537	258326	201769	190711
227895	10067	-100453	105558	244018	189063
84412	59473	-151931	167204	134707	72304
-73773	194113	192491	257880	-257572	127597
-216325	151116	41261	138826	-170921	260207
-61316	17055	-258013	92228	-85303	70101
143881	179237	14790	56341	114724	83573
-245981	192674	-66079	148072	133635	58042
-153927	233501	-139593	64301	63661	29345
248263	160865	193843	146503	-45143	210055
200056	185941	-68034	93971	131519	155383
61234	14185	163761	186866	195840	34777
-91702	178853	-177905	157601	189969	70379
-162633	223196	66079	173436	-58827	223508
130804	25393	12673	201404	18151	159636
117218	22611	-101587	252847	-150829	124858
-184165	169568	-240994	225149	-108293	72494
240384	36083	94133	243990	50338	227665
-43801	96285	227981	224028	200212	78431
128963	72157	170085	46282	-114347	250890
55897	113717	-172550	58907	203822	23255
39673	8456	-9331	221976	-62657	74642
177982	190507	-44109	92068	108598	2179
-236917	54822	221629	54884	138427	237073
86177	67120	-182468	5613	-64142	139569
29163	183709	225277	205783	-36979	25273
43181	101601	-54587	74403	203359	69469
153837	33812	-215441	181534	170303	180512
230676	259121	73508	30227	169219	106217
-59503	34610	-256956	132553	8993	204689
66857	78497	63737	254897	-161571	18782
-22259	202126	-83317	147448	175333	68168
-28679	186981	108779	195033	246302	193569
253679	18570	-161414	89555	245101	69664
-205926	252269	249951	214141	-72781	45332
52626	200899	152830	71299	-13340	251369
42997	108333	-182001	119276	226613	119139
126501	47441	21430	15641	144203	56402
173287	35999	-112723	100761	-20807	47893
-122608	182725	-199801	130497	-228344	120019
-35767	102636	-104949	245197	72463	225314
-33251	148418	207917	238468	-37931	223237
115101	18167	235924	100619	-202327	188843
-21991	249804	-210955	103723	-79841	146127
-217462	231981	107559	127763	50539	125747
-16179	248257	186238	78777	-230525	108464
-138081	208514	70180	205047	-151531	50434
-157989	191225	-208403	151925	146159	150225
-63539	64793	153510	243233	183941	238335
93360	37109	-163955	100361	178717	12132
82639	90628	-121210	1399	198285	133541
-199260	128473	-20449	255985	-245321	75767
-151823	20897	-225446	134367	83536	40577
254141	1982	89063	37611	-158861	43526
164471	12959	198237	40402	-161102	110525
-185065	210702	99541	7663	194076	16343
-207758	26021	-156453	234782	181899	220124
2957	108696	-54587	149852	189492	107189
-183237	91166	-5683	131800	206123	4079
-68127	79595	-203983	31069	-144262	217687
179813	13314	-52559	40933	59783	68999
-168043	246473	28899	245945	31733	85741
86187	227453	-20401	99927	119798	76673
-17911	95024	-234379	45365	76337	182159
-4069	182829	121771	224581	113308	106259
23149	181803	39151	58131	81566	87155
-130079	101639	253331	49208	230757	34189
260038	217791	-127441	244564	186473	51977
-138389	36813	198237	67009	156317	192055
-120271	66559	-58259	127640	222457	56877
178007	31816	-184357	250936	80194	11733
31772	234659	-152337	199492	242525	197653
24796	35389	-213085	231837	-41189	134210
241639	26538	-158369	125874	-100697	126525
116948	148851	142011	193880	175453	228742
76621	223272	89063	197898	-258149	135892
192869	109315	163229	172324	15029	94812
119139	133115	96653	57770	-80413	142958
-19613	72833	-36091	150504	-223531	145777
-16337	99676	-36363	51605	-45317	74467
13253	179610	117793	7173	-65079	2216
-49025	134801	-250189	114650	14588	80957
-69917	234682	175168	63611	188091	229
-145997	97300	-84847	48463	-202852	51247
163273	191413	-53295	85702	126478	121267
-27859	132344	157573	17447	235014	240181
-79555	29097	17922	47249	112152	31541
-169697	178070	-158224	229579	134497	168931
-120902	23189	223532	51203	67781	135969
151149	222304	-258055	251791	-28027	62325
114937	44335	-72199	208781	-125361	49901
255726	179161	-92916	61121	-253697	20246
52093	134059	-246233	89503	198821	63793
-158560	72557	54587	126470	170833	188178
-172600	195997	151931	159546	181369	113038
-64475	248509	-133285	84281	143609	34083
125299	221259	237733	49593	-216781	114921
136063	90819	-83317	254316	-83861	101058
-73008	50069	230299	9992	-257693	192177
-159441	186088	83317	69678	-143798	254095
-85777	255313	-212908	5319	257155	98156
77303	50000	-151593	49537	72146	253599
62703	201155	-254541	144293	-256385	132712
-251685	155347	-236436	125041	-165772	225991
-125451	147503	-57798	3851	-226103	234989
-72551	10682	214081	158274	169733	218285
103520	160547	178126	209059	236319	154915
105694	224957	-178959	67318	-230773	477
184193	115579	-193843	195879	-132404	99633
-15430	26661	-36983	222994	84217	15622
65731	183177	-259811	237846	-87333	69215
-156081	80012	84419	159793	-23679	182933
-260593	79147	210381	64459	-107298	189149
-179468	50355	247171	100911	-122505	115903
-107251	210189	-198237	106019	160669	74421
128314	89339	-249951	17156	236314	30777
-14624	118213	112654	70613	44103	220403
154997	142674	-37789	147903	258405	10117
246374	23429	-106662	59953	-222366	187991
153169	155942	-22678	222181	-66181	242287
-169510	102977	-149017	189991	-130042	76563
-198622	150341	-30051	210670	119030	210959
66091	90407	99541	59429	116477	124533
-246825	231463	-138073	145653	166139	58426
197672	20565	-4080	10301	28051	187945
18111	105439	12586	257795	82218	52213
146171	213794	-140777	258494	-122603	70254
-128839	134115	-117173	143732	141455	52186
-239207	159986	4182	230933	121992	245231
158525	138097	-152269	163458	15161	238635
-23599	34522	-34983	71495	98987	172058
-61807	118432	149815	247477	254163	156698
37651	90062	-159367	227595	146275	52418
-100699	57504	23837	53325	228609	171307
-129454	228773	130732	9147	135494	139769
-88074	158519	139932	21763	172195	41601
216945	129127	-207785	152351	228479	183130
122257	76833	155788	238787	240530	122459
-237257	113251	152615	82912	12649	102224
241961	222608	72381	145051	219491	194853
-30674	127375	122380	110573	-97429	139729
138411	210523	-179423	260506	-74022	188983
-55985	166258	-167016	193265	33045	195062
-147240	115639	215441	23185	35832	246505
257883	200857	-31651	75737	-11089	35740
-79525	76764	-166634	82457	115048	118149
145270	13181	174915	58111	-8101	86935
53953	219685	145250	121531	-69489	130267
32227	31851	-238501	35634	121719	140827
-49871	84727	-75981	180112	10430	203033
-80369	70989	44109	180043	22699	18152
260307	97081	208196	158869	195424	134275
145885	144406	125953	184694	-60482	242653
-73519	119802	1938	210649	-261275	67121
109443	53984	-144739	130066	-14413	168921
-152479	4944	-215441	216054	125916	89239
194719	3061	142129	163508	146305	259071
254773	73218	-228811	204430	72388	43081
-158499	249368	-53911	160483	-59939	229663
210745	46848	126293	42258	-155162	29333
202396	251283	-208981	38110	156179	184172
13863	204103	-220255	47876	185600	215537
-239706	174775	-26567	41694	-27662	185545
253409	106784	-96577	195980	59579	248777
32183	139032	-131225	186198	66412	39115
-37946	205327	154615	150431	233579	240158
20527	101375	-254541	164771	120562	173727
-8868	183187	155676	75227	257593	164782
195275	61407	-89063	134484	198848	92041
83759	116351	-229187	84096	-25285	187843
71263	135290	136214	90887	152708	225425
84239	80732	-138805	193092	-53226	112373
139564	191355	-192763	228523	59537	65368
-164192	104149	138918	239905	-77619	156991
4435	207918	124775	33692	-78861	161945
99651	73973	-63713	40405	-198931	15881
-198547	97579	138301	104787	248461	81660
-87531	256040	199082	145973	154381	105614
140309	178773	-54621	113081	-3172	247889
-167414	40617	223041	68641	-258817	249484
-216557	216794	30305	159463	207449	205346
-92849	166899	-235586	31905	110901	188602
165839	118369	200767	34275	-82405	90798
-210455	165916	-140429	170836	87488	17819
82704	123601	52865	244301	10254	42035
-135477	81325	-151931	140938	95173	102985
54931	18053	196656	234271	-51991	226000
243092	95709	-257393	158507	137448	242525
42989	78367	-236930	213813	-7065	157589
175067	225234	-213701	251556	174429	259835
169563	210655	89063	51724	-95004	242173
-232835	110039	-93119	66068	21573	101572
-109278	180881	140828	117763	-135941	108349
208303	32636	-203307	36068	-98275	71776
-64853	92020	-162127	168101	94330	76261
78594	110263	-245509	196492	-229600	169571
35905	226592	86139	4481	-220133	60347
-98668	3603	-238748	156543	150756	96139
237503	125079	87231	223276	-85771	244863
-62677	55465	-163761	96890	136820	196271
201438	119555	-153729	145906	-1083	228541
-211786	202039	103853	75338	159567	97723
-254933	257112	-229738	81109	12865	177908
22557	170662	-83490	79627	-180550	65583
166835	77684	172380	146753	166299	192238
28757	63369	101761	238729	-94742	47497
-94300	183621	158746	247833	28175	187667
213530	125713	258077	114344	68368	93915
-117331	103685	-82641	142603	93887	8841
206933	32185	-9395	207836	-109647	64880
120981	52475	255431	104947	-114685	46907
27935	65226	-186238	64255	-190213	63636
42809	169161	7202	172849	249704	181959
-7412	6133	22984	64417	124979	26513
10787	50159	-114057	254363	245143	153343
-159336	37027	-61065	65744	-30593	96708
29577	155522	-58981	117628	182073	261089
-211271	165491	-167141	180029	-12489	175817
-118290	158869	-83317	168449	-174165	19939
-179687	113808	221559	23645	-47206	103203
105728	199539	-153613	231329	159264	217519
-8935	59182	-58981	248004	-100831	156106
246270	146507	151931	51229	191008	43227
-55580	186393	-150917	152476	117391	83601
-190755	124942	200022	250507	156347	42017
-201873	186958	-11951	56592	-199093	126561
76217	107956	46314	139021	80967	251936
-114517	202363	80707	111773	-57811	90694
-54385	153209	47151	28436	-212181	225683
-250161	143641	-135643	243247	-195443	28298
-172211	245015	93119	242262	150241	200168
91692	60277	-247754	50319	-185847	209896
-257618	14221	-248166	90223	-147647	160161
-59321	139475	225359	205248	-170537	149791
-44143	120617	-185339	43737	-246290	254629
-238556	9397	-163761	40466	66883	76205
-113731	159955	-193430	228797	-180428	57963
-57065	169768	-52647	160649	-186577	72857
-153799	179624	-102527	191090	187289	28843
-234882	246421	-158935	102798	-98597	218683
39329	59533	-31096	157331	-217981	136702
-261005	76668	-167141	77130	-115989	158801
-246964	112257	-120497	183344	-168722	228595
27175	81888	-198237	250669	-57089	17874
-42842	207743	204321	92507	116047	117243
-61608	124649	225446	210835	-69015	238819
4196	212711	-220545	221642	28979	49121
-138018	182423	-117249	82649	-94199	145298
109502	155513	136298	79471	-37864	237317
-170633	176580	-58305	22043	99896	58713
-103248	175543	-127534	1251	128628	90745
142313	237247	-135337	246149	-135796	188855
-104121	126842	-202607	43944	-174939	44768
70716	97001	160549	209993	-230543	10176
-46235	208443	-112375	141751	-174671	202271
121576	136029	244283	40257	-68185	104483
-98123	135380	24476	143493	158116	157733
-63355	148152	-9633	176147	230979	195205
139861	154455	-110019	138836	153244	193243
-252334	92847	-84537	135469	-37572	6959
84585	132989	-69977	2423	-166259	39943
-249374	237929	126293	74238	-238099	134369
-72535	184581	-221559	185201	-184769	70165
63541	87418	224808	21389	-127343	158680
-108211	231279	166634	163173	188159	124715
36281	75391	-103385	176498	255239	225567
-90100	37161	-27982	222603	183006	113609
184693	249562	178959	252071	-65079	111575
-65665	258512	-56695	96256	142397	37749
-237607	253898	179626	128807	-8978	160475
116642	111003	109174	11079	91647	105722
-252167	138987	-97175	236781	-207325	12196
-75731	55353	176297	127189	-45511	101380
-171129	90205	106301	240378	131041	210377
136634	255351	105386	238479	49298	53683
-178563	178285	-84854	11023	-141977	219194
13775	188978	67735	32259	97907	182857
-246144	127499	-14027	218769	153082	208961
69248	188901	208012	31071	45286	166453
59110	191173	-144279	184355	-91072	118453
-16733	249859	-30073	157023	240729	218939
-55337	106586	-231217	123524	-7335	253103
83918	37633	-163761	163528	149821	13996
-243448	22689	-54587	255078	20211	171311
218624	140095	53751	209953	17792	252913
-51203	112363	154628	231185	-186551	136077
76232	173323	121771	13326	-28067	233154
-219299	201174	224409	99661	-28194	127607
-90100	21761	-109174	20773	-26078	245209
-15945	96386	-63377	39392	-240247	204684
-179959	218326	-217558	52313	-65325	19636
149311	59094	-81796	40017	132317	13488
42664	196195	-245801	247536	-76762	104649
-73340	23279	218348	201249	25460	260261
22160	240059	-215662	182379	150992	226247
66212	101363	58305	25994	65726	54779
114211	7350	190739	165926	235715	61141
22655	21158	132158	67851	178252	20795
228947	43088	15428	64303	-188699	118255
144938	223923	145265	245834	-50188	153173
138234	78865	237433	47246	39697	161879
-142013	172827	93119	166399	-220893	238804
197751	80543	65798	73741	104750	205879
2097	224078	-151931	167481	-25104	11797
57718	202755	47151	31241	133286	2905
77204	54339	83317	136481	226439	209082
-63104	153359	-91885	124942	-1479	116579
129093	2621	133808	27481	-169094	240995
-95120	218759	-83486	143999	90741	184039
-42422	32883	-250325	14717	-104869	96960
-105850	172313	-7429	63005	-110551	256026
181615	111731	247078	61817	231567	103790
166547	56283	-163592	137727	61884	141731
45545	55389	3211	70670	-234656	164267
-238573	117683	55552	233273	-89879	248439
201407	33589	73853	70197	142600	44831
114538	56261	39083	144709	-75480	242197
-159421	9279	-225446	71121	232031	62659
-166913	118297	-69426	256055	237070	4831
252151	148263	-66079	82515	211853	148177
257471	32418	225446	160319	205937	915
67890	186529	-2697	240563	-96505	183113
60321	194647	184759	239045	196667	204382
184229	77967	-11339	13504	-176409	57493
-25577	11379	-199082	36445	-208979	24487
-190565	140351	40053	263	-154754	118083
-142591	61257	255068	104285	41231	153346
-218303	33614	-100555	87166	-253844	25869
171877	164622	249951	183899	-10595	168424
13858	242103	189244	67515	-170816	129457
41494	134911	7267	200103	145124	224019
-180596	31037	-8671	153984	-132769	234805
-246941	109477	-73853	158662	242389	146021
66289	69650	-214367	102727	-248110	150551
75578	83481	73408	34917	-147442	19369
182212	115393	238119	198568	244779	182372
-15569	222130	252092	196247	-48300	167033
-194481	146554	-34307	213561	116055	44296
45831	214990	-253162	35073	7401	61651
-165961	84268	-123539	145947	87977	111008
180397	67972	527	214381	110882	106693
-98545	240043	70703	78372	201933	236956
-27215	67596	50065	43167	-9863	160795
237725	114951	234910	124567	11675	48429
245437	128715	-166634	159415	-22358	231435
-124373	55254	68603	162258	-229277	62308
24998	159177	194248	197159	-71515	256799
67711	254602	83317	214901	217423	170558
-43779	81953	22477	228407	-243439	160851
4843	193696	42408	211469	-75934	209493
-229813	201209	13858	12643	-100129	30686
50002	15969	214024	219017	21596	209881
45844	237131	178126	136427	211883	207418
203923	177139	220545	123584	46247	198589
257579	26478	217558	213671	182497	71118
178909	104779	-83317	87105	-202085	166203
87183	111502	-214567	133425	103340	194383
-168493	202900	-249849	139993	-130543	46630
-192277	162553	-109021	67742	-245267	13285
-95283	148145	-111853	21579	-236657	171801
20938	6263	111435	18437	160379	123245
-146491	3992	183396	169981	-38278	259345
-76954	104781	233399	46656	-117542	56965
-80951	88728	-235248	178897	127426	69249
158497	9003	-152892	85411	67979	10473
44943	5690	94346	30439	-191901	52678
-216631	178909	-183103	236427	43215	223724
214641	81020	-8303	243968	-67492	152203
63727	248766	-88366	161311	-11288	241463
206031	139637	236769	258028	10155	224233
-110976	106367	-83317	231644	-137699	111637
144373	163706	64294	38275	178960	162441
-222157	19467	-116909	208038	226642	163165
198549	132514	-238855	259976	-167687	44883
-204805	62861	79577	43950	34297	52347
-171785	257978	-232066	210989	3682	105933
150150	201781	-195547	166682	-102817	30642
235645	140633	-53805	190286	-260253	162287
159143	117795	-12673	234053	-205201	29685
-219003	104860	187427	193887	256724	58533
-100907	129502	-237107	259043	-194948	83661
-175234	205435	150917	67305	-201195	249133
112421	98416	-98629	169109	214697	63732
124984	17947	77996	260235	-19669	191346
-203865	224987	-186238	175985	7113	189320
-255091	208348	-56150	83381	202691	153775
166665	40927	215441	46936	-140159	70637
-227797	63345	52877	185974	-98771	128540
221220	205393	86241	195688	11383	20104
-172001	38122	117521	118025	189004	26981
-82048	233731	-41963	252955	228725	192256
148439	68721	7888	142323	97835	41656
-250951	242789	-219980	134413	-78841	156951
-192683	210195	125736	197537	-249805	192719
255022	240355	-186093	107671	188394	5987
-147765	23918	102787	210038	-66353	219204
-20751	238292	27209	114232	182740	43097
-115864	195445	140846	232151	-38288	52797
-70526	54831	-186408	7217	146733	254822
133783	212864	-65569	27078	182767	165702
116929	252326	104023	107357	-100699	253225
-105692	237203	-21632	260591	34369	107652
63253	57990	45239	104134	-86173	152866
223162	104185	-20449	2315	124711	235253
-227419	138717	-226529	109398	88453	184941
195775	223467	31581	3845	-236011	192594
-23415	154067	-230345	90199	-35020	3087
-195545	53906	218348	69403	28001	154533
-89105	38694	92429	103419	-223579	23203
-45332	73845	-241163	196751	134891	189599
-68986	38507	-215441	51976	237249	50819
-19523	122579	-215441	1994	65497	247552
128191	3126	36125	110819	-203892	105233
-103628	81299	-46835	155776	134593	239264
203147	256198	-83317	250872	-154951	154214
214339	226810	147706	141299	246031	16550
-233279	188813	50080	76723	-229225	233401
83780	172899	191265	207686	27501	247906
-189406	192519	118864	156083	-230713	139911
203957	184830	125840	55379	-249847	59286
-228420	69637	-72645	223654	176764	51981
-8200	147119	68952	141331	184601	220504
186328	83865	-240787	168250	-204722	109349
141599	9822	-178959	1031	-91218	4637
-129729	145292	154135	49307	65685	179219
239927	245494	150195	258377	79423	6102
-48031	34715	-111044	260265	19436	260575
46096	179013	-211990	229657	127269	221063
66122	55509	240787	180087	-221016	40891
178819	215597	172546	174589	-147713	11133
37281	237620	-201637	148943	61563	161692
172530	73267	218457	154303	88949	19093
94275	196189	-176755	138196	-142189	207045
-21632	48423	-7030	89381	254063	260497
82157	238451	54587	131497	-194230	174503
-35044	233251	-64457	122225	-174978	155239
-257949	46312	81461	116536	-14645	56613
47182	46517	-155527	222592	207118	93853
157679	175052	-169763	129986	67444	238519
138542	249439	-112723	31890	-245764	94079
116265	98336	-196707	148081	-207577	232404
-192239	19267	-94829	170719	-252488	112213
178502	234873	63017	72425	-196671	11003
78871	44153	-212381	91110	162851	5063
169357	217979	188604	157117	-94103	197525
79670	92171	-20677	104340	-194057	254392
150599	158864	-93119	147837	34075	227067
9342	85013	-203983	59284	-208907	160213
-210236	162491	103407	227081	185425	20902
166750	79367	171151	59958	239969	189897
-17504	143277	225446	78681	-148567	245576
222818	161739	27693	232163	129064	87713
4237	5465	-109174	230393	-162507	32618
63610	138133	-109343	197765	222839	147954
256357	65291	-27347	20285	-166251	177097
-123694	195319	-66079	16391	183712	147575
-63807	177569	66079	168956	225713	114100
-247330	24957	224576	83807	145615	119762
216257	77600	-249550	166263	-206576	225809
-46175	26089	226168	65973	-33289	144611
59617	179130	59789	31843	-7943	88260
-81881	151797	-93119	70133	-108343	15381
134996	26759	119629	9166	-244307	161453
71633	77058	116542	144767	-177487	237503
-220691	9392	156147	215563	-129157	195150
-217149	18233	46284	119363	46116	76039
-86023	61988	116033	174571	222128	73259
212019	229637	-203983	57458	-68086	87741
59074	218505	257508	85999	161765	33122
55072	105783	212976	67519	71294	47341
109315	210359	229555	12509	-54691	146403
-203951	141696	131989	127460	-231187	15837
-150949	201868	-132158	174897	-71438	248735
-227891	255065	-177112	173211	-153300	229393
230491	211833	-39100	68819	-29199	106636
59833	101958	-92647	90685	-161997	136943
-5441	52713	71927	164715	226817	199081
-194401	126969	144398	220621	-62787	156061
70122	191953	-91698	178831	-226733	189429
-136295	203903	-236233	256656	-128787	152602
-255041	74889	200941	247113	209431	251743
107179	142908	-230299	25054	-15504	198005
24653	203165	244881	116041	100257	18796
-71077	205503	-53567	123515	-71111	103841
-221782	33769	31603	165630	148126	245351
-210481	53951	-188761	209156	-247319	188264
210899	148383	-149447	82502	-180505	72027
-201843	116555	17832	21323	-212965	39913
-187238	50997	215441	119996	72703	199558
219548	205939	237452	75215	-93127	195768
-107881	139208	-163071	55819	145549	205510
-43291	234730	-222307	162950	222038	17191
230979	83119	-198881	237239	172339	43492
-51922	10947	-242063	17330	63388	145069
-8091	147703	6541	169408	42919	74508
223765	23108	206839	2386	155641	235041
63559	157167	-241893	65951	-10609	186132
119371	240594	182229	33620	-180043	45021
93048	105403	-43790	223507	132851	238081
-133913	32350	131625	142903	-131235	217174
146745	112012	-166634	68209	-225437	56592
206741	163580	210743	243631	-58841	247854
-180211	82209	-77111	178426	-119150	2143
-99390	128047	15283	52033	133234	96061
-15893	250532	225446	39451	-92713	68543
-249095	26472	-133331	52740	-165396	215185
-154308	148691	-103037	32603	-69773	167930
245433	84098	90712	88681	-247756	117527
182498	25603	166634	260983	-18701	140037
-221642	202175	151931	231479	106421	251609
240421	144071	-260927	243670	-225931	39800
237107	224255	-146073	257650	24311	198761
60981	4172	-247952	18691	-208973	97833
-234403	143373	109649	238720	175940	4581
-68636	231509	-197920	86079	141883	66251
-183671	81993	241927	109134	-234655	58127
-34039	170793	122863	183681	75913	76272
232726	180507	21607	200568	-126230	198511
198695	173377	-129523	151796	-223194	29231
-190381	48261	247486	71407	-71944	224359
209486	38407	60639	204410	7575	98333
-224291	70776	-163153	99930	9813	194825
-158855	184914	162578	21751	142267	68923
-146249	106754	130801	167096	-199809	39484
-12905	8221	75051	238789	116464	161607
-202159	112504	242121	115670	75099	177104
216475	108569	188972	115119	84119	228940
261086	19303	110695	84336	48689	185967
-227333	173092	-178126	160331	-226871	42006
-218509	24348	249951	186619	-237599	171778
203673	139691	15370	224449	228487	221336
228069	80849	54587	81062	-14959	227869
144632	7305	61865	119751	33916	228511
-232357	114806	226461	177719	-60197	109829
13961	192443	54587	151889	65062	253467
65405	132206	-28101	244913	-25811	196685
137278	68215	-58423	24861	239864	141859
201319	26446	-181424	204415	143992	7951
26815	260801	-71300	111681	-100096	70957
-136145	99754	-248520	99511	239053	205765
-255855	97367	-214799	182868	-24769	72353
108098	227703	-218348	29303	-10251	199946
-114903	62126	89063	243718	-182641	23174
-94415	148791	-240994	21959	209147	26462
257197	186130	242121	133558	-61948	75219
219204	107689	66079	99252	-190519	245838
249814	178005	-54587	41995	-216057	4024
70027	141441	-111141	252014	129073	186451
144574	33751	121923	246787	-79536	36625
-221108	106555	-102583	58855	-150630	19433
-255197	140754	-236147	88775	238455	55663
111819	108577	148580	170483	153261	102010
61557	248543	101065	111294	104029	130633
-121101	146800	-245050	40047	113095	2636
219529	236682	-171709	122857	26726	208839
52619	174511	-198237	101960	-252885	13096
-121874	101667	222146	59607	179357	202173
73901	133383	151931	118186	151587	145313
251756	210891	-183365	66007	-123669	106219
114419	217907	-170126	131293	121029	149042
9016	219647	-80359	98551	68454	47321
58043	259145	151902	216823	95726	197057
96826	38325	162545	179224	-149467	95578
203531	214326	151931	182129	-217513	10364
-225277	1912	136803	90059	-127980	110039
10359	125369	-90712	101927	-154292	218741
51545	85648	-18445	35221	220677	94349
169087	104736	-38019	253996	-110229	23654
68373	27629	-177628	250251	-229989	158915
169984	14607	153729	29494	147447	23546
253237	72269	77571	33149	-47217	247678
207244	118941	-59653	243812	-137679	245231
160838	180201	-102983	61892	114267	232343
48827	32356	126293	111759	-160937	62278
74401	223115	-245065	46247	52471	92949
228457	116482	-59653	54443	217412	238331
11113	58804	44784	21433	255543	205027
-130857	111025	215441	78658	1660	137441
75531	213263	-169133	138748	6698	50631
19329	75742	6715	130089	-171497	58822
-54265	136688	-115243	65200	121617	246655
140845	146248	246233	49548	-27631	54053
183427	108591	-151931	123681	117830	69203
-17695	123003	42081	48674	85797	80710
172475	168824	-120559	184959	218684	198403
-25062	234211	132158	222621	-162508	111413
198327	94646	-25688	13987	109695	22162
-2320	135607	224939	248181	-6047	81956
-82696	159265	-145509	44545	-181223	256561
17846	197913	26195	66146	-90987	236594
171191	144952	-83317	184774	116103	146687
-147332	170133	-156663	14405	63513	166514
46125	212416	73853	119924	-113929	161416
-221097	39532	-94944	77513	-189282	212921
-170972	129733	-226100	120847	107073	192520
48531	33998	-218348	47607	-82903	6530
245009	172787	-212211	68194	-218839	217252
251389	76697	93955	231124	-234251	131691
-82484	173999	4216	190337	-9741	148795
-1803	148217	-64903	197369	-251117	123891
-163775	119329	-13547	164948	162219	214619
-210631	96428	147706	93053	-35338	52905
102994	33993	58029	80320	158157	126479
55361	196960	-230299	18443	210061	25625
55463	97100	61132	67037	-142537	1935
73030	158711	114172	206409	182865	212068
140935	62078	-110019	237197	48648	56377
-74281	67403	-230299	210690	110603	226690
-182053	114626	-198237	9793	-221833	259781
102569	240794	-240787	257427	-18006	9943
-73989	230221	83317	14338	119391	196705
163937	13119	112723	215775	-48676	111153
-56648	17529	4394	172219	133927	152436
205439	111691	155411	193814	-70330	216917
182565	31058	-108779	260045	-77335	68516
114907	4425	27807	85868	-144209	96656
-24232	59739	-257393	180754	39130	20571
62703	97333	-147117	258782	-188431	114858
-66741	31129	114057	209386	99557	85760
152161	66698	230405	168339	241269	14228
162893	148935	-236555	136359	252001	177841
254707	156537	59869	99915	-95561	254546
81291	194347	232917	97564	-113679	208231
-120298	216573	-91936	258441	218567	182108
-212053	101424	25688	47261	-74873	50101
-231745	213354	-198237	17821	-79797	148745
24380	199059	179911	103386	-158603	119110
182990	140793	89063	42319	13048	139511
-44937	70306	255068	105295	230297	77956
-106918	154457	-198237	162913	157089	52318
-139147	29103	247894	160703	-130189	157545
-5248	190257	-143143	28233	11897	198023
144197	827	-198237	139030	244195	259942
-207121	70834	-181917	22405	93341	1732
54913	176912	-27455	186778	-44158	190435
-44873	60587	206057	201576	91359	6134
-239342	46083	-222111	224794	13773	232003
-141541	258057	-218631	125282	137803	143035
-214840	218683	218348	33199	140318	17389
-148897	194301	-136909	243514	124624	67293
156811	225761	170731	176857	-51587	99454
-230213	92957	-159499	217002	72353	31872
255408	32441	-213962	108543	-55896	4523
-237298	11719	147030	208217	145923	43541
-33481	161199	89026	188115	54152	114759
232551	62443	76219	141444	-248281	199460
-173177	183935	4123	135579	69525	217117
-102413	117758	-118131	61615	176829	260378
199547	173885	-230299	109391	247147	51729
-27627	68435	144739	23182	138269	198694
-65320	71051	-156494	227925	-7411	181638
7811	59596	-226103	111464	69258	231655
87344	71441	-202768	164647	-103573	150937
7205	36017	-168113	249065	174658	133259
-8440	48699	-72029	88156	-118853	243021
-244133	72291	140777	171349	150352	185897
-10541	42407	-260429	39157	204277	48316
-189649	22205	243977	129917	81603	46396
-253510	113387	-83317	124218	3870	198167
-149175	194776	-239785	254703	257361	135086
-28528	116167	-42021	16231	247913	46744
-48981	211690	199919	115061	26006	31227
-217384	66541	-108077	96683	-55835	80599
1733	53201	-126293	193560	-81687	160994
-102112	113215	54587	69171	-79939	242090
-25463	91097	99541	123361	-198357	92020
-241141	221307	-141313	250457	235747	123697
81197	110128	-222066	25981	43281	120476
-43367	134012	-8619	12851	-105145	134656
-9355	139662	-197593	223390	672	29537
247099	48762	240994	65953	-49630	141523
-190979	229820	112723	66549	153737	22024
-41067	49598	32828	248449	16661	238803
-183858	86981	-229245	160159	134798	151401
-128895	125042	202676	97069	-22841	62229
-63104	63101	113390	201387	-4233	166394
