torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	1744	2244	206	1122
1	1612	2244	866	1122
1	2140	2244	899	1122
1	820	2244	272	1122
1	2140	2244	338	1122
1	160	2244	800	1122
1	28	2244	338	1122
1	1084	2244	602	1122
1	1480	2244	305	1122
1	688	2244	470	1122
1	1348	2244	635	1122
1	1744	2244	767	1122
1	1084	2244	173	1122
1	1480	2244	866	1122
1	1480	2244	734	1122
1	1480	2244	74	1122
1	952	2244	272	1122
1	952	2244	503	1122
1	688	2244	41	1122
1	292	2244	800	1122
1	1612	2244	536	1122
1	1216	2244	404	1122
1	424	2244	140	1122
1	2008	2244	998	1122
1	2008	2244	668	1122
1	160	2244	668	1122
1	2140	2244	206	1122
1	820	2244	140	1122
1	556	2244	140	1122
1	556	2244	371	1122
1	424	2244	701	1122
1	1876	2244	866	1122
1	28	2244	8	1122
1	1612	2244	404	1122
1	160	2244	8	1122
1	952	2244	932	1122
1	424	2244	470	1122
1	556	2244	800	1122
1	1216	2244	272	1122
1	1744	2244	536	1122
1	1348	2244	404	1122
1	424	2244	8	1122
1	28	2244	569	1122
1	556	2244	932	1122
1	292	2244	1031	1122
1	1348	2244	74	1122
1	2140	2244	668	1122
1	820	2244	602	1122
1	1744	2244	74	1122
1	160	2244	239	1122
1	688	2244	602	1122
1	1876	2244	206	1122
1	28	2244	998	1122
1	2008	2244	536	1122
1	2008	2244	107	1122
1	1876	2244	998	1122
1	1084	2244	1064	1122
1	1084	2244	734	1122
1	1876	2244	437	1122
1	292	2244	338	1122
1	1612	2244	1097	1122
1	952	2244	1064	1122
1	292	2244	470	1122
1	1216	2244	965	1122
1	820	2244	833	1122
1	1012	2244	836	1122
1	1144	2244	44	1122
1	484	2244	1034	1122
1	1540	2244	308	1122
1	1408	2244	968	1122
1	1936	2244	1001	1122
1	616	2244	374	1122
1	1936	2244	440	1122
1	2200	2244	902	1122
1	2068	2244	440	1122
1	880	2244	704	1122
1	1276	2244	407	1122
1	484	2244	572	1122
1	1144	2244	737	1122
1	1540	2244	869	1122
1	880	2244	275	1122
1	1276	2244	968	1122
1	1276	2244	836	1122
1	1276	2244	176	1122
1	748	2244	374	1122
1	748	2244	605	1122
1	484	2244	143	1122
1	88	2244	902	1122
1	1408	2244	638	1122
1	1012	2244	506	1122
1	220	2244	242	1122
1	1804	2244	1100	1122
1	1804	2244	770	1122
1	2200	2244	770	1122
1	1936	2244	308	1122
1	616	2244	242	1122
1	352	2244	242	1122
1	352	2244	473	1122
1	220	2244	803	1122
1	1672	2244	968	1122
1	2068	2244	110	1122
1	1408	2244	506	1122
1	2200	2244	110	1122
1	748	2244	1034	1122
1	220	2244	572	1122
1	352	2244	902	1122
1	1012	2244	374	1122
1	1540	2244	638	1122
1	1144	2244	506	1122
1	220	2244	110	1122
1	2068	2244	671	1122
1	352	2244	1034	1122
1	88	2244	11	1122
1	1144	2244	176	1122
1	1936	2244	770	1122
1	616	2244	704	1122
1	1540	2244	176	1122
1	2200	2244	341	1122
1	484	2244	704	1122
1	1672	2244	308	1122
1	2068	2244	1100	1122
1	1804	2244	638	1122
1	1804	2244	209	1122
1	1672	2244	1100	1122
1	880	2244	44	1122
1	880	2244	836	1122
1	1672	2244	539	1122
1	88	2244	440	1122
1	1408	2244	77	1122
1	748	2244	44	1122
1	88	2244	572	1122
1	1012	2244	1067	1122
1	616	2244	935	1122
1	1216	2244	530	1122
1	1348	2244	860	1122
1	688	2244	728	1122
1	1744	2244	2	1122
1	1612	2244	662	1122
1	2140	2244	695	1122
1	820	2244	68	1122
1	2140	2244	134	1122
1	160	2244	596	1122
1	28	2244	134	1122
1	1084	2244	398	1122
1	1480	2244	101	1122
1	688	2244	266	1122
1	1348	2244	431	1122
1	1744	2244	563	1122
1	1084	2244	1091	1122
1	1480	2244	662	1122
1	1480	2244	530	1122
1	1480	2244	992	1122
1	952	2244	68	1122
1	952	2244	299	1122
1	688	2244	959	1122
1	292	2244	596	1122
1	1612	2244	332	1122
1	1216	2244	200	1122
1	424	2244	1058	1122
1	2008	2244	794	1122
1	2008	2244	464	1122
1	160	2244	464	1122
1	2140	2244	2	1122
1	820	2244	1058	1122
1	556	2244	1058	1122
1	556	2244	167	1122
1	424	2244	497	1122
1	1876	2244	662	1122
1	28	2244	926	1122
1	1612	2244	200	1122
1	160	2244	926	1122
1	952	2244	728	1122
1	424	2244	266	1122
1	556	2244	596	1122
1	1216	2244	68	1122
1	1744	2244	332	1122
1	1348	2244	200	1122
1	424	2244	926	1122
1	28	2244	365	1122
1	556	2244	728	1122
1	292	2244	827	1122
1	1348	2244	992	1122
1	2140	2244	464	1122
1	820	2244	398	1122
1	1744	2244	992	1122
1	160	2244	35	1122
1	688	2244	398	1122
1	1876	2244	2	1122
1	28	2244	794	1122
1	2008	2244	332	1122
1	2008	2244	1025	1122
1	1876	2244	794	1122
1	1084	2244	860	1122
1	1084	2244	530	1122
1	1876	2244	233	1122
1	292	2244	134	1122
1	1612	2244	893	1122
1	952	2244	860	1122
1	292	2244	266	1122
1	1216	2244	761	1122
1	820	2244	629	1122
1	400	2244	632	1122
1	532	2244	962	1122
1	2116	2244	830	1122
1	928	2244	104	1122
1	796	2244	764	1122
1	1324	2244	797	1122
1	4	2244	170	1122
1	1324	2244	236	1122
1	1588	2244	698	1122
1	1456	2244	236	1122
1	268	2244	500	1122
1	664	2244	203	1122
1	2116	2244	368	1122
1	532	2244	533	1122
1	928	2244	665	1122
1	268	2244	71	1122
1	664	2244	764	1122
1	664	2244	632	1122
1	664	2244	1094	1122
1	136	2244	170	1122
1	136	2244	401	1122
1	2116	2244	1061	1122
1	1720	2244	698	1122
1	796	2244	434	1122
1	400	2244	302	1122
1	1852	2244	38	1122
1	1192	2244	896	1122
1	1192	2244	566	1122
1	1588	2244	566	1122
1	1324	2244	104	1122
1	4	2244	38	1122
1	1984	2244	38	1122
1	1984	2244	269	1122
1	1852	2244	599	1122
1	1060	2244	764	1122
1	1456	2244	1028	1122
1	796	2244	302	1122
1	1588	2244	1028	1122
1	136	2244	830	1122
1	1852	2244	368	1122
1	1984	2244	698	1122
1	400	2244	170	1122
1	928	2244	434	1122
1	532	2244	302	1122
1	1852	2244	1028	1122
1	1456	2244	467	1122
1	1984	2244	830	1122
1	1720	2244	929	1122
1	532	2244	1094	1122
1	1324	2244	566	1122
1	4	2244	500	1122
1	928	2244	1094	1122
1	1588	2244	137	1122
1	2116	2244	500	1122
1	1060	2244	104	1122
1	1456	2244	896	1122
1	1192	2244	434	1122
1	1192	2244	5	1122
1	1060	2244	896	1122
1	268	2244	962	1122
1	268	2244	632	1122
1	1060	2244	335	1122
1	1720	2244	236	1122
1	796	2244	995	1122
1	136	2244	962	1122
1	1720	2244	368	1122
1	400	2244	863	1122
1	4	2244	731	1122
1	808	2244	224	1122
1	940	2244	554	1122
1	280	2244	422	1122
1	1336	2244	818	1122
1	1204	2244	356	1122
1	1732	2244	389	1122
1	412	2244	884	1122
1	1732	2244	950	1122
