m	n	k	torsion_coset
-2966	-1307	-1417	2
-2966	-1307	1175	2
-2966	-1307	-1129	2
-2966	-1307	1391	2
-2966	-1307	-985	2
-2966	-1307	1535	2
-2966	-1307	-625	2
-2966	-1307	-409	2
-2966	-1307	-337	2
-2966	-1307	2183	2
-2966	-1019	-2425	2
-2966	-1019	2615	2
-2966	-1019	-2065	2
-2966	-1019	527	2
-2966	-1019	815	2
-2966	-1019	1535	2
-2966	-1019	1607	2
-2966	-1019	-553	2
-2966	-1019	2327	2
-2966	-803	95	2
-2966	-803	2615	2
-2966	-803	-2353	2
-2966	-803	2687	2
-2966	-803	-1993	2
-2966	-803	887	2
-2966	-803	-1345	2
-2966	-803	1175	2
-2966	-803	-985	2
-2966	-803	1607	2
-2966	-803	1895	2
-2966	-227	23	2
-2966	-227	2543	2
-2966	-227	-2137	2
-2966	-227	2903	2
-2966	-227	-2065	2
-2966	-227	743	2
-2966	-227	1031	2
-2966	-227	-1057	2
-2966	-227	1535	2
-2966	-227	-769	2
-2966	-227	1751	2
-2966	-227	-625	2
-2966	-227	1895	2
-2966	-227	-265	2
-2966	-227	-49	2
-2966	-11	23	2
-2966	-11	599	2
-2966	-11	-1561	2
-2966	-11	1103	2
-2966	-11	-1201	2
-2966	-11	-697	2
-2966	-11	1823	2
-2966	-11	-481	2
-2966	277	455	2
-2966	277	2975	2
-2966	277	-1993	2
-2966	277	-1633	2
-2966	277	1247	2
-2966	277	-985	2
-2966	277	1535	2
-2966	277	-625	2
-2966	277	1967	2
-2966	277	-2785	2
-2966	277	2255	2
-2966	781	-2065	2
-2966	781	2975	2
-2966	781	-1993	2
-2966	781	887	2
-2966	781	-1273	2
-2966	781	-985	2
-2966	781	1895	2
-2966	781	-553	2
-2966	781	1967	2
-2966	781	-2785	2
-2966	1069	383	2
-2966	1069	959	2
-2966	1069	-1201	2
-2966	1069	1463	2
-2966	1069	-841	2
-2966	1069	-337	2
-2966	1069	2183	2
-2966	1069	-121	2
-2966	1357	-2425	2
-2966	1357	2615	2
-2966	1357	815	2
-2966	1357	-1633	2
-2966	1357	-1273	2
-2966	1357	1607	2
-2966	1357	-625	2
-2966	1357	1895	2
-2966	1357	-265	2
-2966	1357	2327	2
-2966	1573	311	2
-2966	1573	-2137	2
-2966	1573	383	2
-2966	1573	-2065	2
-2966	1573	2975	2
-2966	1573	815	2
-2966	1573	-1345	2
-2966	1573	1175	2
-2966	1573	1391	2
-2966	1573	-697	2
-2966	1573	1823	2
-2966	1573	1895	2
-2966	1573	-2857	2
-2966	1573	2183	2
-2966	1573	-2569	2
-2966	1573	2471	2
-2966	1861	-2425	2
-2966	1861	-1705	2
-2966	1861	-1633	2
-2966	1861	1247	2
-2966	1861	-913	2
-2966	1861	-625	2
-2966	1861	-2785	2
-2966	1861	2255	2
-2966	1861	-2713	2
-2966	1861	-193	2
-2966	1861	2327	2
-2966	2149	23	2
-2966	2149	2543	2
-2966	2149	239	2
-2966	2149	743	2
-2966	2149	1319	2
-2966	2149	-841	2
-2966	2149	1823	2
-2966	2149	-481	2
-2966	2149	-2857	2
-2966	2653	-2497	2
-2966	2653	2543	2
-2966	2653	-2209	2
-2966	2653	2831	2
-2966	2653	671	2
-2966	2653	-1777	2
-2966	2653	743	2
-2966	2653	-1705	2
-2966	2653	1175	2
-2966	2653	-985	2
-2966	2653	1535	2
-2966	2653	1751	2
-2966	2653	-337	2
-2966	2653	2183	2
-2966	2653	-2785	2
-2966	2653	2255	2
-2966	2941	-2425	2
-2966	2941	2615	2
-2966	2941	-2353	2
-2966	2941	167	2
-2966	2941	2687	2
-2966	2941	-2065	2
-2966	2941	-1345	2
-2966	2941	-1273	2
-2966	2941	1607	2
-2966	2941	-553	2
-2966	2941	-265	2
-2965	-2326	647	1
-2965	-2326	-1513	1
-2965	-2326	-433	1
-2965	-1246	1007	1
-2965	-1246	-1153	1
-2965	-1246	-73	1
-2965	-166	287	1
-2965	-166	1367	1
-2965	-166	-793	1
-2965	1634	-2233	1
-2965	1634	287	1
-2965	1634	2807	1
-2965	1634	647	1
-2965	1634	1727	1
-2965	2714	-1873	1
-2965	2714	647	1
-2965	2714	1007	1
-2965	2714	-2953	1
-2965	2714	2087	1
-2962	-2935	-1765	1
-2962	-2935	-685	1
-2962	-2935	2195	1
-2962	-2647	-2413	1
-2962	-2647	1187	1
-2962	-2647	-2773	1
-2962	-2647	-253	1
-2962	-1855	2555	1
-2962	-1855	-1405	1
-2962	-1855	-325	1
-2962	233	2987	1
-2962	233	-973	1
-2962	233	-613	1
-2962	1025	395	1
-2962	1025	-685	1
-2962	1313	-613	1
-2962	1313	-2773	1
-2962	1313	-253	1
-2962	2105	755	1
-2962	2105	-325	1
-2959	-1696	-1945	1
-2959	-1696	575	1
-2959	-1696	935	1
-2959	-1696	2015	1
-2959	-616	-1585	1
-2959	-616	935	1
-2959	-616	1295	1
-2959	-616	-2665	1
-2959	-616	2375	1
-2959	464	-2305	1
-2959	464	2735	1
-2959	464	-1225	1
-2959	464	1295	1
-2959	464	1655	1
-2959	2264	2735	1
-2959	2264	-1945	1
-2959	2264	575	1
-2959	2264	-865	1
-2958	-2931	-2229	1
-2958	-2931	291	1
-2958	-2931	-1653	1
-2958	-2931	-573	1
-2958	-2931	2307	1
-2958	-2931	-69	1
-2958	-2139	-1653	1
-2958	-2139	-1293	1
-2958	-2139	2307	1
-2958	-1635	-1725	1
-2958	-1635	-645	1
-2958	-1635	-2805	1
-2958	-1635	2235	1
-2958	-843	-2229	1
-2958	-843	651	1
-2958	-843	1731	1
-2958	-555	-2445	1
-2958	-555	2595	1
-2958	-555	-1365	1
-2958	-555	-285	1
-2958	-51	147	1
-2958	-51	651	1
-2958	-51	-933	1
-2958	-51	1731	1
-2958	-51	-429	1
-2958	237	-1869	1
-2958	237	1011	1
-2958	237	-2949	1
-2958	237	2091	1
-2958	741	147	1
-2958	741	-2013	1
-2958	741	-933	1
-2958	1029	507	1
-2958	1029	1011	1
-2958	1029	-573	1
-2958	1029	-2949	1
-2958	1029	2091	1
-2958	1029	-69	1
-2958	1821	507	1
-2958	1821	-1653	1
-2958	1821	-573	1
-2958	2325	2955	1
-2958	2325	-1005	1
-2958	2325	1515	1
-2958	2325	-645	1
-2955	-2988	-2337	1
-2955	-2988	2703	1
-2955	-2988	-1761	1
-2955	-2988	1119	1
-2955	-2988	-1257	1
-2955	-2988	1623	1
-2955	-2988	-2841	1
-2955	-2988	2199	1
-2955	-2772	-2193	1
-2955	-2772	327	1
-2955	-2772	2847	1
-2955	-2772	687	1
-2955	-2772	-1689	1
-2955	-2772	1191	1
-2955	-2772	1767	1
-2955	-2772	-2769	1
-2955	-2772	2271	1
-2955	-2196	615	1
-2955	-2196	1695	1
-2955	-2196	-465	1
-2955	-1980	687	1
-2955	-1980	1767	1
-2955	-1980	-393	1
-2955	-1692	-2409	1
-2955	-1692	2631	1
-2955	-1692	-1833	1
-2955	-1692	687	1
-2955	-1692	1047	1
-2955	-1692	-1329	1
-2955	-1692	1551	1
-2955	-1692	-2913	1
-2955	-1692	2127	1
-2955	-1188	-2481	1
-2955	-1188	2559	1
-2955	-1188	183	1
-2955	-1188	2703	1
-2955	-1188	-1977	1
-2955	-1188	-1401	1
-2955	-1188	1119	1
-2955	-1188	-897	1
-2955	-1188	-2841	1
-2955	-1188	-321	1
-2955	-900	1047	1
-2955	-900	-2913	1
-2955	-900	2127	1
-2955	-900	-33	1
-2955	-612	-2049	1
-2955	-612	2991	1
-2955	-612	-1473	1
-2955	-612	1047	1
-2955	-612	1407	1
-2955	-612	-969	1
-2955	-612	1911	1
-2955	-612	-2553	1
-2955	-612	2487	1
-2955	-396	-1905	1
-2955	-396	975	1
-2955	-396	-2985	1
-2955	-396	-465	1
-2955	-396	2055	1
-2955	-108	-2481	1
-2955	-108	39	1
-2955	-108	-2121	1
-2955	-108	2919	1
-2955	-108	543	1
-2955	-108	-1617	1
-2955	-108	-1041	1
-2955	-108	1479	1
-2955	-108	-537	1
-2955	180	327	1
-2955	180	1407	1
-2955	180	-2553	1
-2955	180	2487	1
-2955	684	-1545	1
-2955	684	1335	1
-2955	684	-2625	1
-2955	684	-105	1
-2955	684	2415	1
-2955	972	-2121	1
-2955	972	399	1
-2955	972	-1761	1
-2955	972	903	1
-2955	972	-1257	1
-2955	972	-681	1
-2955	972	1839	1
-2955	972	-177	1
-2955	1188	-2193	1
-2955	1188	327	1
-2955	1188	2847	1
-2955	1188	-2049	1
-2955	1188	471	1
-2955	1188	-1689	1
-2955	1188	-1113	1
-2955	1188	-609	1
-2955	1188	1911	1
-2955	1188	2487	1
-2955	1764	-2265	1
-2955	1764	255	1
-2955	1764	2775	1
-2955	1764	-1185	1
-2955	1764	1695	1
-2955	1980	-2193	1
-2955	1980	327	1
-2955	1980	2847	1
-2955	1980	-1113	1
-2955	1980	1767	1
-2955	2268	2847	1
-2955	2268	-1833	1
-2955	2268	687	1
-2955	2268	-1689	1
-2955	2268	831	1
-2955	2268	-1329	1
-2955	2268	-753	1
-2955	2268	-249	1
-2955	2268	2271	1
-2955	2772	183	1
-2955	2772	2703	1
-2955	2772	-1257	1
-2955	2772	1263	1
-2955	2772	-681	1
-2955	2772	-2841	1
-2955	2772	-321	1
-2955	2772	-2697	1
-2954	-2951	-2377	2
-2954	-2951	215	2
-2954	-2951	503	2
-2954	-2951	-1729	2
-2954	-2951	791	2
-2954	-2951	-1369	2
-2954	-2951	1223	2
-2954	-2951	1295	2
-2954	-2951	1511	2
-2954	-2951	-865	2
-2954	-2951	2015	2
-2954	-2951	-289	2
-2954	-2951	2231	2
-2954	-2951	-2737	2
-2954	-2951	2303	2
-2954	-2447	-2305	2
-2954	-2447	2735	2
-2954	-2447	-2233	2
-2954	-2447	287	2
-2954	-2447	2807	2
-2954	-2447	647	2
-2954	-2447	-1513	2
-2954	-2447	-1225	2
-2954	-2447	1655	2
-2954	-2447	1727	2
-2954	-2447	-505	2
-2954	-2447	2015	2
-2954	-2159	-2449	2
-2954	-2159	2591	2
-2954	-2159	431	2
-2954	-2159	-1873	2
-2954	-2159	647	2
-2954	-2159	719	2
-2954	-2159	-1369	2
-2954	-2159	-1081	2
-2954	-2159	1439	2
-2954	-2159	-793	2
-2954	-2159	-2953	2
-2954	-2159	2087	2
-2954	-2159	-361	2
-2954	-2159	-289	2
-2954	-2159	2231	2
-2954	-2159	-73	2
-2954	-1871	71	2
-2954	-1871	2591	2
-2954	-1871	-2377	2
-2954	-1871	2663	2
-2954	-1871	-2017	2
-2954	-1871	575	2
-2954	-1871	863	2
-2954	-1871	-1369	2
-2954	-1871	1151	2
-2954	-1871	-1009	2
-2954	-1871	1583	2
-2954	-1871	1655	2
-2954	-1871	1871	2
-2954	-1871	-505	2
-2954	-1871	2375	2
-2954	-1655	143	2
-2954	-1655	2663	2
-2954	-1655	-1441	2
-2954	-1655	1079	2
-2954	-1655	-1297	2
-2954	-1655	1223	2
-2954	-1655	1439	2
-2954	-1655	-937	2
-2954	-1655	1943	2
-2954	-1655	-2881	2
-2954	-1655	-361	2
-2954	-1367	-1945	2
-2954	-1367	-1873	2
-2954	-1367	647	2
-2954	-1367	1007	2
-2954	-1367	-1153	2
-2954	-1367	-865	2
-2954	-1367	2015	2
-2954	-1367	-2953	2
-2954	-1367	2087	2
-2954	-1367	-2665	2
-2954	-1367	-145	2
-2954	-1367	2375	2
-2954	-1079	71	2
-2954	-1079	2591	2
-2954	-1079	287	2
-2954	-1079	-2089	2
-2954	-1079	2951	2
-2954	-1079	791	2
-2954	-1079	-1513	2
-2954	-1079	1007	2
-2954	-1079	1079	2
-2954	-1079	-1009	2
-2954	-1079	-721	2
-2954	-1079	1799	2
-2954	-1079	-2953	2
-2954	-1079	-433	2
-2954	-1079	-2593	2
-2954	-1079	2447	2
-2954	-1079	-1	2
-2954	-575	503	2
-2954	-575	-1081	2
-2954	-575	1439	2
-2954	-575	-937	2
-2954	-575	1583	2
-2954	-575	1799	2
-2954	-575	-577	2
-2954	-575	-2737	2
-2954	-575	2303	2
-2954	-575	-2521	2
-2954	-575	-1	2
-2954	-287	-2305	2
-2954	-287	215	2
-2954	-287	2735	2
-2954	-287	-1585	2
-2954	-287	-1513	2
-2954	-287	1007	2
-2954	-287	1367	2
-2954	-287	-793	2
-2954	-287	-505	2
-2954	-287	2375	2
-2954	-287	-2593	2
-2954	-287	2447	2
-2954	-71	71	2
-2954	-71	-2089	2
-2954	-71	431	2
-2954	-71	-2017	2
-2954	-71	-1945	2
-2954	-71	-1729	2
-2954	-71	935	2
-2954	-71	-1225	2
-2954	-71	-937	2
-2954	-71	1943	2
-2954	-71	-505	2
-2954	-71	2015	2
-2954	-71	-2737	2
-2954	505	-2377	2
-2954	505	2663	2
-2954	505	-2161	2
-2954	505	359	2
-2954	505	863	2
-2954	505	-721	2
-2954	505	1799	2
-2954	505	-577	2
-2954	505	1943	2
-2954	505	-2881	2
-2954	505	2159	2
-2954	505	-217	2
-2954	721	359	2
-2954	721	-2089	2
-2954	721	431	2
-2954	721	-1513	2
-2954	721	-1153	2
-2954	721	1439	2
-2954	721	1727	2
-2954	721	-649	2
-2954	721	1871	2
-2954	721	-2809	2
-2954	721	2231	2
-2954	721	2447	2
-2954	721	-2521	2
-2954	721	2519	2
-2954	1009	-2377	2
-2954	1009	431	2
-2954	1009	-1729	2
-2954	1009	791	2
-2954	1009	-1657	2
-2954	1009	-1585	2
-2954	1009	-1369	2
-2954	1009	1295	2
-2954	1009	-865	2
-2954	1009	-577	2
-2954	1009	-2737	2
-2954	1009	2303	2
-2954	1009	-2665	2
-2954	1009	-145	2
-2954	1009	2375	2
-2954	1513	-2233	2
-2954	1513	287	2
-2954	1513	2807	2
-2954	1513	647	2
-2954	1513	935	2
-2954	1513	-1225	2
-2954	1513	-1153	2
-2954	1513	1655	2
-2954	1513	-145	2
-2954	1513	2447	2
-2954	1801	-2449	2
-2954	1801	2591	2
-2954	1801	2807	2
-2954	1801	-2161	2
-2954	1801	2879	2
-2954	1801	719	2
-2954	1801	-1729	2
-2954	1801	791	2
-2954	1801	-1153	2
-2954	1801	-793	2
-2954	1801	1799	2
-2954	1801	-2953	2
-2954	1801	2087	2
-2954	1801	-289	2
-2954	1801	2231	2
-2954	2089	-2377	2
-2954	2089	2663	2
-2954	2089	-2305	2
-2954	2089	215	2
-2954	2089	2735	2
-2954	2089	-2017	2
-2954	2089	791	2
-2954	2089	-1369	2
-2954	2089	1151	2
-2954	2089	-1297	2
-2954	2089	-1225	2
-2954	2089	-1009	2
-2954	2089	1655	2
-2954	2089	-505	2
-2954	2089	-2809	2
-2954	2089	-217	2
-2954	2305	359	2
-2954	2305	863	2
-2954	2305	-1441	2
-2954	2305	1079	2
-2954	2305	-1297	2
-2954	2305	1223	2
-2954	2305	-937	2
-2954	2305	-721	2
-2954	2305	-2737	2
-2954	2593	215	2
-2954	2593	2807	2
-2954	2593	-1873	2
-2954	2593	647	2
-2954	2593	1007	2
-2954	2593	1295	2
-2954	2593	-865	2
-2954	2593	-793	2
-2954	2593	2015	2
-2954	2881	71	2
-2954	2881	2591	2
-2954	2881	-2089	2
-2954	2881	2951	2
-2954	2881	-1801	2
-2954	2881	1079	2
-2954	2881	-1369	2
-2954	2881	1151	2
-2954	2881	-793	2
-2954	2881	-2953	2
-2954	2881	-433	2
-2954	2881	-2881	2
-2954	2881	2159	2
-2954	2881	-2809	2
-2954	2881	-2593	2
-2954	2881	2447	2
-2952	-2589	-2157	1
-2952	-2589	1443	1
-2952	-2589	-717	1
-2952	-2589	1803	1
-2952	-2589	-357	1
-2952	-1797	75	1
-2952	-1797	2595	1
-2952	-1797	-1725	1
-2952	-1797	-645	1
-2952	-1797	2235	1
-2952	-1509	3	1
-2952	-1509	-1797	1
-2952	-1509	1803	1
-2952	-1509	-357	1
-2952	-1509	2163	1
-2952	-1005	-2229	1
-2952	-1005	2811	1
-2952	-1005	651	1
-2952	-1005	-1509	1
-2952	-1005	1011	1
-2952	-1005	1731	1
-2952	-717	2595	1
-2952	-717	435	1
-2952	-717	2955	1
-2952	-717	-1365	1
-2952	-717	-285	1
-2952	-213	147	1
-2952	-213	651	1
-2952	-213	1227	1
-2952	-213	-933	1
-2952	-213	1731	1
-2952	-213	-573	1
-2952	-213	-2949	1
-2952	-213	2451	1
-2952	75	-1869	1
-2952	75	1011	1
-2952	75	-1149	1
-2952	75	1371	1
-2952	75	-2949	1
-2952	75	2091	1
-2952	867	2811	1
-2952	867	507	1
-2952	867	1011	1
-2952	867	1587	1
-2952	867	-573	1
-2952	867	-2949	1
-2952	867	2091	1
-2952	867	-2733	1
-2952	867	-213	1
-2952	867	-2589	1
-2952	1371	-2517	1
-2952	1371	2523	1
-2952	1371	-1437	1
-2952	1371	1443	1
-2952	1371	-717	1
-2952	1371	1803	1
-2952	2163	435	1
-2952	2163	-645	1
-2952	2163	2235	1
-2952	2451	-2157	1
-2952	2451	2883	1
-2952	2451	-1077	1
-2952	2451	1803	1
-2952	2451	-357	1
-2952	2451	2163	1
-2952	2955	-2229	1
-2952	2955	2811	1
-2952	2955	651	1
-2952	2955	-1149	1
-2952	2955	2451	1
-2950	-2971	-2413	1
-2950	-2971	2627	1
-2950	-2971	-1333	1
-2950	-2971	-253	1
-2950	-91	2987	1
-2950	-91	-973	1
-2950	-91	1547	1
-2950	-91	-613	1
-2950	989	-613	1
-2950	989	1907	1
-2950	989	-253	1
-2949	-2934	-2193	1
-2949	-2934	2847	1
-2949	-2934	687	1
-2949	-2934	-1689	1
-2949	-2934	1191	1
-2949	-2934	1767	1
-2949	-2934	-2769	1
-2949	-2934	2271	1
-2949	-2646	-2409	1
-2949	-2646	2631	1
-2949	-2646	255	1
-2949	-2646	-1329	1
-2949	-2646	-825	1
-2949	-2646	-249	1
-2949	-2142	687	1
-2949	-2142	1767	1
-2949	-2142	-393	1
-2949	-1854	-2409	1
-2949	-1854	2631	1
-2949	-1854	-1833	1
-2949	-1854	1047	1
-2949	-1854	-1329	1
-2949	-1854	1551	1
-2949	-1854	-2913	1
-2949	-1854	2127	1
-2949	-1566	111	1
-2949	-1566	-2049	1
-2949	-1566	2991	1
-2949	-1566	615	1
-2949	-1566	-969	1
-2949	-1566	-465	1
-2949	-1350	-2481	1
-2949	-1350	2559	1
-2949	-1350	183	1
-2949	-1350	-1977	1
-2949	-1350	-1401	1
-2949	-1350	-897	1
-2949	-1350	-321	1
-2949	-1350	2199	1
-2949	-1062	1047	1
-2949	-1062	-2913	1
-2949	-1062	2127	1
-2949	-1062	-33	1
-2949	-774	-2049	1
-2949	-774	2991	1
-2949	-774	-1473	1
-2949	-774	1407	1
-2949	-774	-969	1
-2949	-774	1911	1
-2949	-774	-2553	1
-2949	-774	2487	1
-2949	-270	39	1
-2949	-270	2559	1
-2949	-270	-2121	1
-2949	-270	2919	1
-2949	-270	543	1
-2949	-270	-1617	1
-2949	-270	-1041	1
-2949	-270	-537	1
-2949	18	327	1
-2949	18	1407	1
-2949	18	-2553	1
-2949	18	2487	1
-2949	234	471	1
-2949	234	2991	1
-2949	234	975	1
-2949	234	-969	1
-2949	234	1551	1
-2949	234	-609	1
-2949	234	-2985	1
-2949	234	2055	1
-2949	234	-105	1
-2949	810	399	1
-2949	810	2919	1
-2949	810	-1761	1
-2949	810	903	1
-2949	810	-1257	1
-2949	810	-681	1
-2949	810	-177	1
-2949	1026	-2193	1
-2949	1026	2847	1
-2949	1026	471	1
-2949	1026	2991	1
-2949	1026	-1689	1
-2949	1026	-1113	1
-2949	1026	1407	1
-2949	1026	-609	1
-2949	1026	-2553	1
-2949	1026	-33	1
-2949	1314	255	1
-2949	1314	831	1
-2949	1314	1335	1
-2949	1314	-609	1
-2949	1314	1911	1
-2949	1314	-249	1
-2949	1314	-2625	1
-2949	1314	2415	1
-2949	1818	-2193	1
-2949	1818	2847	1
-2949	1818	-1113	1
-2949	1818	1407	1
-2949	1818	1767	1
-2949	2106	-2193	1
-2949	2106	327	1
-2949	2106	-1833	1
-2949	2106	831	1
-2949	2106	-1329	1
-2949	2106	-753	1
-2949	2106	1767	1
-2949	2106	-249	1
-2949	2394	111	1
-2949	2394	-2265	1
-2949	2394	2775	1
-2949	2394	615	1
-2949	2394	1191	1
-2949	2394	1695	1
-2949	2394	-2769	1
-2949	2394	-249	1
-2949	2394	2271	1
-2949	2610	183	1
-2949	2610	-1761	1
-2949	2610	759	1
-2949	2610	1263	1
-2949	2610	-321	1
-2949	2610	2199	1
-2949	2610	-2697	1
-2949	2610	-177	1
-2949	2610	2343	1
-2949	2898	-1833	1
-2949	2898	-753	1
-2949	2898	1767	1
-2949	2898	-2913	1
-2949	2898	2127	1
-2947	-2812	-1873	1
-2947	-2812	1007	1
-2947	-2812	-2953	1
-2947	-2812	-433	1
-2947	-2812	2087	1
-2947	-2020	-1945	1
-2947	-2020	935	1
-2947	-2020	2015	1
-2947	-1732	-1513	1
-2947	-1732	1367	1
-2947	-1732	-2593	1
-2947	-1732	-73	1
-2947	-1732	2447	1
-2947	-940	-1585	1
-2947	-940	1295	1
-2947	-940	-2665	1
-2947	-940	2375	1
-2947	-652	-2233	1
-2947	-652	287	1
-2947	-652	2807	1
-2947	-652	-1153	1
-2947	-652	1727	1
-2947	140	-2305	1
-2947	140	2735	1
-2947	140	-1225	1
-2947	140	1655	1
-2947	1148	-2233	1
-2947	1148	2807	1
-2947	1148	-1873	1
-2947	1148	1727	1
-2947	1940	215	1
-2947	1940	2735	1
-2947	1940	-1945	1
-2947	1940	-865	1
-2947	2228	-1873	1
-2947	2228	-1513	1
-2947	2228	2087	1
-2944	-2341	35	1
-2944	-2341	-2125	1
-2944	-2341	2915	1
-2944	-2341	-325	1
-2944	-2341	2195	1
-2944	539	-2125	1
-2944	539	1475	1
-2944	539	-685	1
-2944	539	1835	1
-2944	539	-325	1
-2944	1619	35	1
-2944	1619	-1765	1
-2944	1619	1835	1
-2944	1619	-325	1
-2944	1619	2195	1
-2941	-2974	-1873	1
-2941	-2974	647	1
-2941	-2974	1007	1
-2941	-2974	-2953	1
-2941	-2974	2087	1
-2941	-2182	-1945	1
-2941	-2182	-1585	1
-2941	-2182	2015	1
-2941	-1894	-1513	1
-2941	-1894	1007	1
-2941	-1894	1367	1
-2941	-1894	-2593	1
-2941	-1894	2447	1
-2941	-1102	-1585	1
-2941	-1102	-1225	1
-2941	-1102	2375	1
-2941	-814	-2233	1
-2941	-814	2807	1
-2941	-814	-1153	1
-2941	-814	1367	1
-2941	-814	1727	1
-2941	-22	2735	1
-2941	-22	-1225	1
-2941	-22	-865	1
-2941	986	2807	1
-2941	986	-1873	1
-2941	986	647	1
-2941	986	-793	1
-2941	1778	215	1
-2941	1778	-1945	1
-2941	1778	-865	1
-2941	2066	-1513	1
-2941	2066	1007	1
-2941	2066	-2953	1
-2941	2066	-433	1
-2941	2858	575	1
-2941	2858	-1585	1
-2941	2858	-505	1
-2940	-2913	-2157	1
-2940	-2913	1443	1
-2940	-2913	1803	1
-2940	-2913	-357	1
-2940	-2625	-1293	1
-2940	-2625	1587	1
-2940	-2625	-213	1
-2940	-2121	-2445	1
-2940	-2121	2595	1
-2940	-2121	-1725	1
-2940	-2121	795	1
-2940	-2121	2235	1
-2940	-1833	3	1
-2940	-1833	-1797	1
-2940	-1833	1803	1
-2940	-1833	-2877	1
-2940	-1833	2163	1
-2940	-1041	2595	1
-2940	-1041	-2085	1
-2940	-1041	2955	1
-2940	-1041	-1365	1
-2940	-1041	1155	1
-2940	-1041	-2805	1
-2940	-537	-2373	1
-2940	-537	651	1
-2940	-537	1227	1
-2940	-537	-933	1
-2940	-537	1587	1
-2940	-537	-789	1
-2940	-537	-573	1
-2940	-537	-2949	1
-2940	-537	-69	1
-2940	255	-2373	1
-2940	255	-1653	1
-2940	255	-933	1
-2940	255	1587	1
-2940	543	291	1
-2940	543	-2013	1
-2940	543	1011	1
-2940	543	1587	1
-2940	543	-573	1
-2940	543	1947	1
-2940	543	-2949	1
-2940	543	-429	1
-2940	543	-213	1
-2940	543	-2589	1
-2940	1047	-2517	1
-2940	1047	3	1
-2940	1047	1443	1
-2940	1047	1803	1
-2940	1335	-2013	1
-2940	1335	-1293	1
-2940	1335	-573	1
-2940	1335	1947	1
-2940	1839	435	1
-2940	1839	1515	1
-2940	1839	2235	1
-2940	2127	-2157	1
-2940	2127	363	1
-2940	2127	1803	1
-2940	2127	-2877	1
-2940	2127	2163	1
-2940	2919	2595	1
-2940	2919	795	1
-2940	2919	1875	1
-2940	2919	-2805	1
-2937	-2970	-2409	1
-2937	-2970	111	1
-2937	-2970	-2265	1
-2937	-2970	615	1
-2937	-2970	-825	1
-2937	-2970	1695	1
-2937	-2970	-249	1
-2937	-2682	-1905	1
-2937	-2682	1695	1
-2937	-2682	-2985	1
-2937	-2682	-465	1
-2937	-2682	2055	1
-2937	-2178	-2409	1
-2937	-2178	111	1
-2937	-2178	-1833	1
-2937	-2178	-1473	1
-2937	-2178	-969	1
-2937	-2178	1551	1
-2937	-2178	2127	1
-2937	-1890	111	1
-2937	-1890	-2049	1
-2937	-1890	471	1
-2937	-1890	-1905	1
-2937	-1890	975	1
-2937	-1890	-2985	1
-2937	-1890	-465	1
-2937	-1890	2055	1
-2937	-1674	2559	1
-2937	-1674	183	1
-2937	-1674	-1977	1
-2937	-1674	543	1
-2937	-1674	-1401	1
-2937	-1674	-321	1
-2937	-1098	-2049	1
-2937	-1098	471	1
-2937	-1098	-1473	1
-2937	-1098	-1113	1
-2937	-1098	-609	1
-2937	-1098	1911	1
-2937	-1098	2487	1
-2937	-882	-1905	1
-2937	-882	975	1
-2937	-882	-2985	1
-2937	-882	2055	1
-2937	-594	39	1
-2937	-594	2919	1
-2937	-594	543	1
-2937	-594	-1617	1
-2937	-594	903	1
-2937	-594	-1041	1
-2937	-90	471	1
-2937	-90	975	1
-2937	-90	1551	1
-2937	-90	-609	1
-2937	-90	-2985	1
-2937	-90	2055	1
-2937	-90	-2625	1
-2937	198	-1545	1
-2937	198	1335	1
-2937	198	-2625	1
-2937	198	2415	1
-2937	486	399	1
-2937	486	903	1
-2937	486	-1257	1
-2937	486	1263	1
-2937	486	-681	1
-2937	486	-2697	1
-2937	702	-2193	1
-2937	702	2847	1
-2937	702	471	1
-2937	702	-1113	1
-2937	702	-609	1
-2937	702	-33	1
-2937	990	-2265	1
-2937	990	831	1
-2937	990	1335	1
-2937	990	1911	1
-2937	990	-249	1
-2937	990	-2625	1
-2937	990	2415	1
-2937	1278	-2265	1
-2937	1278	2775	1
-2937	1278	-1185	1
-2937	1278	1695	1
-2937	1782	327	1
-2937	1782	-1833	1
-2937	1782	831	1
-2937	1782	-753	1
-2937	1782	-249	1
-2937	2070	111	1
-2937	2070	-2265	1
-2937	2070	2775	1
-2937	2070	-1905	1
-2937	2070	1191	1
-2937	2070	1695	1
-2937	2070	-2769	1
-2937	2070	2271	1
-2937	2286	183	1
-2937	2286	759	1
-2937	2286	1263	1
-2937	2286	1839	1
-2937	2286	-321	1
-2937	2286	-2697	1
-2937	2286	2343	1
-2937	2862	111	1
-2937	2862	687	1
-2937	2862	-1473	1
-2937	2862	1191	1
-2937	2862	-393	1
-2934	-2787	867	1
-2934	-2787	-1293	1
-2934	-2787	-213	1
-2934	-1995	-1797	1
-2934	-1995	-717	1
-2934	-1995	-2877	1
-2934	-1995	2163	1
-2934	-1491	-2229	1
-2934	-1491	291	1
-2934	-1491	-1869	1
-2934	-1491	1731	1
-2934	-699	147	1
-2934	-699	2667	1
-2934	-699	-1869	1
-2934	-699	-1293	1
-2934	-699	1731	1
-2934	-699	-2949	1
-2934	-699	2091	1
-2934	-411	-1869	1
-2934	-411	651	1
-2934	-411	-1509	1
-2934	-411	2091	1
-2934	93	147	1
-2934	93	2667	1
