u	t	w	u0	t0	w0
119	118	75	2	1	10
119	118	88	2	1	10
119	118	101	2	1	10
119	118	114	2	1	10
119	118	127	2	1	10
119	118	140	2	1	10
119	118	153	2	1	10
119	118	166	2	1	10
119	130	1	2	0	1
119	130	160	2	0	4
119	131	10	2	1	10
119	131	23	2	1	10
119	131	36	2	1	10
119	131	49	2	1	10
119	131	62	2	1	10
119	131	75	2	1	10
119	131	88	2	1	10
119	131	101	2	1	10
119	131	114	2	1	10
119	131	127	2	1	10
119	131	140	2	1	10
119	131	153	2	1	10
119	131	166	2	1	10
119	143	1	2	0	1
119	143	160	2	0	4
119	144	10	2	1	10
119	144	23	2	1	10
119	144	36	2	1	10
119	144	49	2	1	10
119	144	62	2	1	10
119	144	75	2	1	10
119	144	88	2	1	10
119	144	101	2	1	10
119	144	114	2	1	10
119	144	127	2	1	10
119	144	140	2	1	10
119	144	153	2	1	10
119	144	166	2	1	10
119	156	1	2	0	1
119	156	160	2	0	4
119	157	10	2	1	10
119	157	23	2	1	10
119	157	36	2	1	10
119	157	49	2	1	10
119	157	62	2	1	10
119	157	75	2	1	10
119	157	88	2	1	10
119	157	101	2	1	10
119	157	114	2	1	10
119	157	127	2	1	10
119	157	140	2	1	10
119	157	153	2	1	10
119	157	166	2	1	10
120	0	6	3	0	6
120	0	19	3	0	6
120	0	32	3	0	6
120	0	45	3	0	6
120	0	58	3	0	6
120	0	71	3	0	6
120	0	84	3	0	6
120	0	93	3	0	2
120	0	97	3	0	6
120	0	110	3	0	6
120	0	123	3	0	6
120	0	136	3	0	6
120	0	149	3	0	6
120	0	162	3	0	6
120	13	6	3	0	6
120	13	19	3	0	6
120	13	32	3	0	6
120	13	45	3	0	6
120	13	58	3	0	6
120	13	71	3	0	6
120	13	84	3	0	6
120	13	93	3	0	2
120	13	97	3	0	6
120	13	110	3	0	6
120	13	123	3	0	6
120	13	136	3	0	6
120	13	149	3	0	6
120	13	162	3	0	6
120	26	6	3	0	6
120	26	19	3	0	6
120	26	32	3	0	6
120	26	45	3	0	6
120	26	58	3	0	6
120	26	71	3	0	6
120	26	84	3	0	6
120	26	93	3	0	2
120	26	97	3	0	6
120	26	110	3	0	6
120	26	123	3	0	6
120	26	136	3	0	6
120	26	149	3	0	6
120	26	162	3	0	6
120	39	6	3	0	6
120	39	19	3	0	6
120	39	32	3	0	6
120	39	45	3	0	6
120	39	58	3	0	6
120	39	71	3	0	6
120	39	84	3	0	6
120	39	93	3	0	2
120	39	97	3	0	6
120	39	110	3	0	6
120	39	123	3	0	6
120	39	136	3	0	6
120	39	149	3	0	6
120	39	162	3	0	6
120	52	6	3	0	6
120	52	19	3	0	6
120	52	32	3	0	6
120	52	45	3	0	6
120	52	58	3	0	6
120	52	71	3	0	6
120	52	84	3	0	6
120	52	93	3	0	2
120	52	97	3	0	6
120	52	110	3	0	6
120	52	123	3	0	6
120	52	136	3	0	6
120	52	149	3	0	6
120	52	162	3	0	6
120	65	6	3	0	6
120	65	19	3	0	6
120	65	32	3	0	6
120	65	45	3	0	6
120	65	58	3	0	6
120	65	71	3	0	6
120	65	84	3	0	6
120	65	93	3	0	2
120	65	97	3	0	6
120	65	110	3	0	6
120	65	123	3	0	6
120	65	136	3	0	6
120	65	149	3	0	6
120	65	162	3	0	6
120	78	6	3	0	6
120	78	19	3	0	6
120	78	32	3	0	6
120	78	45	3	0	6
120	78	58	3	0	6
120	78	71	3	0	6
120	78	84	3	0	6
120	78	93	3	0	2
120	78	97	3	0	6
120	78	110	3	0	6
120	78	123	3	0	6
120	78	136	3	0	6
120	78	149	3	0	6
120	78	162	3	0	6
120	91	6	3	0	6
120	91	19	3	0	6
120	91	32	3	0	6
120	91	45	3	0	6
120	91	58	3	0	6
120	91	71	3	0	6
120	91	84	3	0	6
120	91	93	3	0	2
120	91	97	3	0	6
120	91	110	3	0	6
120	91	123	3	0	6
120	91	136	3	0	6
120	91	149	3	0	6
120	91	162	3	0	6
120	104	6	3	0	6
120	104	19	3	0	6
120	104	32	3	0	6
120	104	45	3	0	6
120	104	58	3	0	6
120	104	71	3	0	6
120	104	84	3	0	6
120	104	93	3	0	2
120	104	97	3	0	6
120	104	110	3	0	6
120	104	123	3	0	6
120	104	136	3	0	6
120	104	149	3	0	6
120	104	162	3	0	6
120	117	6	3	0	6
120	117	19	3	0	6
120	117	32	3	0	6
120	117	45	3	0	6
120	117	58	3	0	6
120	117	71	3	0	6
120	117	84	3	0	6
120	117	93	3	0	2
120	117	97	3	0	6
120	117	110	3	0	6
120	117	123	3	0	6
120	117	136	3	0	6
120	117	149	3	0	6
120	117	162	3	0	6
120	130	6	3	0	6
120	130	19	3	0	6
120	130	32	3	0	6
120	130	45	3	0	6
120	130	58	3	0	6
120	130	71	3	0	6
120	130	84	3	0	6
120	130	93	3	0	2
120	130	97	3	0	6
120	130	110	3	0	6
120	130	123	3	0	6
120	130	136	3	0	6
120	130	149	3	0	6
120	130	162	3	0	6
120	143	6	3	0	6
120	143	19	3	0	6
120	143	32	3	0	6
120	143	45	3	0	6
120	143	58	3	0	6
120	143	71	3	0	6
120	143	84	3	0	6
120	143	93	3	0	2
120	143	97	3	0	6
120	143	110	3	0	6
120	143	123	3	0	6
120	143	136	3	0	6
120	143	149	3	0	6
120	143	162	3	0	6
120	156	6	3	0	6
120	156	19	3	0	6
120	156	32	3	0	6
120	156	45	3	0	6
120	156	58	3	0	6
120	156	71	3	0	6
120	156	84	3	0	6
120	156	93	3	0	2
120	156	97	3	0	6
120	156	110	3	0	6
120	156	123	3	0	6
120	156	136	3	0	6
120	156	149	3	0	6
120	156	162	3	0	6
121	0	10	4	0	10
121	0	23	4	0	10
121	0	36	4	0	10
121	0	49	4	0	10
121	0	62	4	0	10
121	0	75	4	0	10
121	0	88	4	0	10
121	0	101	4	0	10
121	0	114	4	0	10
121	0	127	4	0	10
121	0	140	4	0	10
121	0	153	4	0	10
121	0	166	4	0	10
121	9	0	4	9	0
121	9	13	4	9	0
121	9	26	4	9	0
121	9	39	4	9	0
121	9	52	4	9	0
121	9	65	4	9	0
121	9	78	4	9	0
121	9	91	4	9	0
121	9	104	4	9	0
121	9	117	4	9	0
121	9	130	4	9	0
121	9	143	4	9	0
121	9	156	4	9	0
121	13	10	4	0	10
121	13	23	4	0	10
121	13	36	4	0	10
121	13	49	4	0	10
121	13	62	4	0	10
121	13	75	4	0	10
121	13	88	4	0	10
121	13	101	4	0	10
121	13	114	4	0	10
121	13	127	4	0	10
121	13	140	4	0	10
121	13	153	4	0	10
121	13	166	4	0	10
121	22	0	4	9	0
121	22	13	4	9	0
121	22	26	4	9	0
121	22	39	4	9	0
121	22	52	4	9	0
121	22	65	4	9	0
121	22	78	4	9	0
121	22	91	4	9	0
121	22	104	4	9	0
121	22	117	4	9	0
121	22	130	4	9	0
121	22	143	4	9	0
121	22	156	4	9	0
121	26	10	4	0	10
121	26	23	4	0	10
121	26	36	4	0	10
121	26	49	4	0	10
121	26	62	4	0	10
121	26	75	4	0	10
121	26	88	4	0	10
121	26	101	4	0	10
121	26	114	4	0	10
121	26	127	4	0	10
121	26	140	4	0	10
121	26	153	4	0	10
121	26	166	4	0	10
121	35	0	4	9	0
121	35	13	4	9	0
121	35	26	4	9	0
121	35	39	4	9	0
121	35	52	4	9	0
121	35	65	4	9	0
121	35	78	4	9	0
121	35	91	4	9	0
121	35	104	4	9	0
121	35	117	4	9	0
121	35	130	4	9	0
121	35	143	4	9	0
121	35	156	4	9	0
121	39	10	4	0	10
121	39	23	4	0	10
121	39	36	4	0	10
121	39	49	4	0	10
121	39	62	4	0	10
121	39	75	4	0	10
121	39	88	4	0	10
121	39	101	4	0	10
121	39	114	4	0	10
121	39	127	4	0	10
121	39	140	4	0	10
121	39	153	4	0	10
121	39	166	4	0	10
121	48	0	4	9	0
121	48	13	4	9	0
121	48	26	4	9	0
121	48	39	4	9	0
121	48	52	4	9	0
121	48	65	4	9	0
121	48	78	4	9	0
121	48	91	4	9	0
121	48	104	4	9	0
121	48	117	4	9	0
121	48	130	4	9	0
121	48	143	4	9	0
121	48	156	4	9	0
121	52	10	4	0	10
121	52	23	4	0	10
121	52	36	4	0	10
121	52	49	4	0	10
121	52	62	4	0	10
121	52	75	4	0	10
121	52	88	4	0	10
121	52	101	4	0	10
121	52	114	4	0	10
121	52	127	4	0	10
121	52	140	4	0	10
121	52	153	4	0	10
121	52	166	4	0	10
121	61	0	4	9	0
121	61	13	4	9	0
121	61	26	4	9	0
121	61	39	4	9	0
121	61	52	4	9	0
121	61	65	4	9	0
121	61	78	4	9	0
121	61	91	4	9	0
121	61	104	4	9	0
121	61	117	4	9	0
121	61	130	4	9	0
121	61	143	4	9	0
121	61	156	4	9	0
121	65	10	4	0	10
121	65	23	4	0	10
121	65	36	4	0	10
121	65	49	4	0	10
121	65	62	4	0	10
121	65	75	4	0	10
121	65	88	4	0	10
121	65	101	4	0	10
121	65	114	4	0	10
121	65	127	4	0	10
121	65	140	4	0	10
121	65	153	4	0	10
121	65	166	4	0	10
121	74	0	4	9	0
121	74	13	4	9	0
121	74	26	4	9	0
121	74	39	4	9	0
121	74	52	4	9	0
121	74	65	4	9	0
121	74	78	4	9	0
121	74	91	4	9	0
121	74	104	4	9	0
121	74	117	4	9	0
121	74	130	4	9	0
121	74	143	4	9	0
121	74	156	4	9	0
121	78	10	4	0	10
121	78	23	4	0	10
121	78	36	4	0	10
121	78	49	4	0	10
121	78	62	4	0	10
121	78	75	4	0	10
121	78	88	4	0	10
121	78	101	4	0	10
121	78	114	4	0	10
121	78	127	4	0	10
121	78	140	4	0	10
121	78	153	4	0	10
121	78	166	4	0	10
121	87	0	4	9	0
121	87	13	4	9	0
121	87	26	4	9	0
121	87	39	4	9	0
121	87	52	4	9	0
121	87	65	4	9	0
121	87	78	4	9	0
121	87	91	4	9	0
121	87	104	4	9	0
121	87	117	4	9	0
121	87	130	4	9	0
121	87	143	4	9	0
121	87	156	4	9	0
121	91	10	4	0	10
121	91	23	4	0	10
121	91	36	4	0	10
121	91	49	4	0	10
121	91	62	4	0	10
121	91	75	4	0	10
121	91	88	4	0	10
121	91	101	4	0	10
121	91	114	4	0	10
121	91	127	4	0	10
121	91	140	4	0	10
121	91	153	4	0	10
121	91	166	4	0	10
121	100	0	4	9	0
121	100	13	4	9	0
121	100	26	4	9	0
121	100	39	4	9	0
121	100	52	4	9	0
121	100	65	4	9	0
121	100	78	4	9	0
121	100	91	4	9	0
121	100	104	4	9	0
121	100	117	4	9	0
121	100	130	4	9	0
121	100	143	4	9	0
121	100	156	4	9	0
121	104	10	4	0	10
121	104	23	4	0	10
121	104	36	4	0	10
121	104	49	4	0	10
121	104	62	4	0	10
121	104	75	4	0	10
121	104	88	4	0	10
121	104	101	4	0	10
121	104	114	4	0	10
121	104	127	4	0	10
121	104	140	4	0	10
121	104	153	4	0	10
121	104	166	4	0	10
121	113	0	4	9	0
121	113	13	4	9	0
121	113	26	4	9	0
121	113	39	4	9	0
121	113	52	4	9	0
121	113	65	4	9	0
121	113	78	4	9	0
121	113	91	4	9	0
121	113	104	4	9	0
121	113	117	4	9	0
121	113	130	4	9	0
121	113	143	4	9	0
121	113	156	4	9	0
121	117	10	4	0	10
121	117	23	4	0	10
121	117	36	4	0	10
121	117	49	4	0	10
121	117	62	4	0	10
121	117	75	4	0	10
121	117	88	4	0	10
121	117	101	4	0	10
121	117	114	4	0	10
121	117	127	4	0	10
121	117	140	4	0	10
121	117	153	4	0	10
121	117	166	4	0	10
121	126	0	4	9	0
121	126	13	4	9	0
121	126	26	4	9	0
121	126	39	4	9	0
121	126	52	4	9	0
121	126	65	4	9	0
121	126	78	4	9	0
121	126	91	4	9	0
121	126	104	4	9	0
121	126	117	4	9	0
121	126	130	4	9	0
121	126	143	4	9	0
121	126	156	4	9	0
121	130	10	4	0	10
121	130	23	4	0	10
121	130	36	4	0	10
121	130	49	4	0	10
121	130	62	4	0	10
121	130	75	4	0	10
121	130	88	4	0	10
121	130	101	4	0	10
121	130	114	4	0	10
121	130	127	4	0	10
121	130	140	4	0	10
121	130	153	4	0	10
121	130	166	4	0	10
121	139	0	4	9	0
121	139	13	4	9	0
121	139	26	4	9	0
121	139	39	4	9	0
121	139	52	4	9	0
121	139	65	4	9	0
121	139	78	4	9	0
121	139	91	4	9	0
121	139	104	4	9	0
121	139	117	4	9	0
121	139	130	4	9	0
121	139	143	4	9	0
121	139	156	4	9	0
121	143	10	4	0	10
121	143	23	4	0	10
121	143	36	4	0	10
121	143	49	4	0	10
121	143	62	4	0	10
121	143	75	4	0	10
121	143	88	4	0	10
121	143	101	4	0	10
121	143	114	4	0	10
121	143	127	4	0	10
121	143	140	4	0	10
121	143	153	4	0	10
121	143	166	4	0	10
121	152	0	4	9	0
121	152	13	4	9	0
121	152	26	4	9	0
121	152	39	4	9	0
121	152	52	4	9	0
121	152	65	4	9	0
121	152	78	4	9	0
121	152	91	4	9	0
121	152	104	4	9	0
121	152	117	4	9	0
121	152	130	4	9	0
121	152	143	4	9	0
121	152	156	4	9	0
121	156	10	4	0	10
121	156	23	4	0	10
121	156	36	4	0	10
121	156	49	4	0	10
121	156	62	4	0	10
121	156	75	4	0	10
121	156	88	4	0	10
121	156	101	4	0	10
121	156	114	4	0	10
121	156	127	4	0	10
121	156	140	4	0	10
121	156	153	4	0	10
121	156	166	4	0	10
121	165	0	4	9	0
121	165	13	4	9	0
121	165	26	4	9	0
121	165	39	4	9	0
121	165	52	4	9	0
121	165	65	4	9	0
121	165	78	4	9	0
121	165	91	4	9	0
121	165	104	4	9	0
121	165	117	4	9	0
121	165	130	4	9	0
121	165	143	4	9	0
121	165	156	4	9	0
122	0	6	5	0	6
122	0	19	5	0	6
122	0	32	5	0	6
122	0	45	5	0	6
122	0	58	5	0	6
122	0	71	5	0	6
122	0	84	5	0	6
122	0	97	5	0	6
122	0	110	5	0	6
122	0	123	5	0	6
122	0	136	5	0	6
122	0	149	5	0	6
122	0	162	5	0	6
122	2	135	5	2	5
122	13	6	5	0	6
122	13	19	5	0	6
122	13	32	5	0	6
122	13	45	5	0	6
122	13	58	5	0	6
122	13	71	5	0	6
122	13	84	5	0	6
122	13	97	5	0	6
122	13	110	5	0	6
122	13	123	5	0	6
122	13	136	5	0	6
122	13	149	5	0	6
122	13	162	5	0	6
122	15	161	5	2	5
122	26	6	5	0	6
122	26	19	5	0	6
122	26	32	5	0	6
122	26	45	5	0	6
122	26	58	5	0	6
122	26	71	5	0	6
122	26	84	5	0	6
122	26	97	5	0	6
122	26	110	5	0	6
122	26	123	5	0	6
122	26	136	5	0	6
122	26	149	5	0	6
122	26	162	5	0	6
122	28	18	5	2	5
122	39	6	5	0	6
122	39	19	5	0	6
122	39	32	5	0	6
122	39	45	5	0	6
122	39	58	5	0	6
122	39	71	5	0	6
122	39	84	5	0	6
122	39	97	5	0	6
122	39	110	5	0	6
122	39	123	5	0	6
122	39	136	5	0	6
122	39	149	5	0	6
122	39	162	5	0	6
122	41	44	5	2	5
122	52	6	5	0	6
122	52	19	5	0	6
122	52	32	5	0	6
122	52	45	5	0	6
122	52	58	5	0	6
122	52	71	5	0	6
122	52	84	5	0	6
122	52	97	5	0	6
122	52	110	5	0	6
122	52	123	5	0	6
122	52	136	5	0	6
122	52	149	5	0	6
122	52	162	5	0	6
122	54	70	5	2	5
122	65	6	5	0	6
122	65	19	5	0	6
122	65	32	5	0	6
122	65	45	5	0	6
122	65	58	5	0	6
122	65	71	5	0	6
122	65	84	5	0	6
122	65	97	5	0	6
122	65	110	5	0	6
122	65	123	5	0	6
122	65	136	5	0	6
122	65	149	5	0	6
122	65	162	5	0	6
122	67	96	5	2	5
122	78	6	5	0	6
122	78	19	5	0	6
122	78	32	5	0	6
122	78	45	5	0	6
122	78	58	5	0	6
122	78	71	5	0	6
122	78	84	5	0	6
122	78	97	5	0	6
122	78	110	5	0	6
122	78	123	5	0	6
122	78	136	5	0	6
122	78	149	5	0	6
122	78	162	5	0	6
122	80	122	5	2	5
122	91	6	5	0	6
122	91	19	5	0	6
122	91	32	5	0	6
122	91	45	5	0	6
122	91	58	5	0	6
122	91	71	5	0	6
122	91	84	5	0	6
122	91	97	5	0	6
122	91	110	5	0	6
122	91	123	5	0	6
122	91	136	5	0	6
122	91	149	5	0	6
122	91	162	5	0	6
122	93	148	5	2	5
122	104	6	5	0	6
122	104	19	5	0	6
122	104	32	5	0	6
122	104	45	5	0	6
122	104	58	5	0	6
122	104	71	5	0	6
122	104	84	5	0	6
122	104	97	5	0	6
122	104	110	5	0	6
122	104	123	5	0	6
122	104	136	5	0	6
122	104	149	5	0	6
122	104	162	5	0	6
122	106	5	5	2	5
122	108	45	5	4	6
122	117	6	5	0	6
122	117	19	5	0	6
122	117	32	5	0	6
122	117	45	5	0	6
122	117	58	5	0	6
122	117	71	5	0	6
122	117	84	5	0	6
122	117	97	5	0	6
122	117	110	5	0	6
122	117	123	5	0	6
122	117	136	5	0	6
122	117	149	5	0	6
122	117	162	5	0	6
122	119	31	5	2	5
122	122	18	5	5	5
122	130	6	5	0	6
122	130	19	5	0	6
122	130	32	5	0	6
122	130	45	5	0	6
122	130	58	5	0	6
122	130	71	5	0	6
122	130	84	5	0	6
122	130	97	5	0	6
122	130	110	5	0	6
122	130	123	5	0	6
122	130	136	5	0	6
122	130	149	5	0	6
122	130	162	5	0	6
122	132	57	5	2	5
122	143	6	5	0	6
122	143	19	5	0	6
122	143	32	5	0	6
122	143	45	5	0	6
122	143	58	5	0	6
122	143	71	5	0	6
122	143	84	5	0	6
122	143	97	5	0	6
122	143	110	5	0	6
122	143	123	5	0	6
122	143	136	5	0	6
122	143	149	5	0	6
122	143	162	5	0	6
122	145	83	5	2	5
122	156	6	5	0	6
122	156	19	5	0	6
122	156	32	5	0	6
122	156	45	5	0	6
122	156	58	5	0	6
122	156	71	5	0	6
122	156	84	5	0	6
122	156	97	5	0	6
122	156	110	5	0	6
122	156	123	5	0	6
122	156	136	5	0	6
122	156	149	5	0	6
122	156	162	5	0	6
122	158	109	5	2	5
123	3	9	6	3	9
123	3	22	6	3	9
123	3	35	6	3	9
123	3	48	6	3	9
123	3	61	6	3	9
123	3	74	6	3	9
123	3	87	6	3	9
123	3	100	6	3	9
123	3	113	6	3	9
123	3	126	6	3	9
123	3	139	6	3	9
123	3	152	6	3	9
123	3	165	6	3	9
123	5	165	6	5	9
123	10	147	6	10	4
123	16	9	6	3	9
123	16	22	6	3	9
123	16	35	6	3	9
123	16	48	6	3	9
123	16	61	6	3	9
123	16	74	6	3	9
123	16	87	6	3	9
123	16	100	6	3	9
123	16	113	6	3	9
123	16	126	6	3	9
123	16	139	6	3	9
123	16	152	6	3	9
123	16	165	6	3	9
123	18	100	6	5	9
123	23	95	6	10	4
123	29	9	6	3	9
123	29	22	6	3	9
123	29	35	6	3	9
123	29	48	6	3	9
123	29	61	6	3	9
123	29	74	6	3	9
123	29	87	6	3	9
123	29	100	6	3	9
123	29	113	6	3	9
123	29	126	6	3	9
123	29	139	6	3	9
123	29	152	6	3	9
123	29	165	6	3	9
123	31	35	6	5	9
123	36	43	6	10	4
123	42	9	6	3	9
123	42	22	6	3	9
123	42	35	6	3	9
123	42	48	6	3	9
123	42	61	6	3	9
123	42	74	6	3	9
123	42	87	6	3	9
123	42	100	6	3	9
123	42	113	6	3	9
123	42	126	6	3	9
123	42	139	6	3	9
123	42	152	6	3	9
123	42	165	6	3	9
123	44	139	6	5	9
123	49	160	6	10	4
123	55	9	6	3	9
123	55	22	6	3	9
123	55	35	6	3	9
123	55	48	6	3	9
123	55	61	6	3	9
123	55	74	6	3	9
123	55	87	6	3	9
123	55	100	6	3	9
123	55	113	6	3	9
123	55	126	6	3	9
123	55	139	6	3	9
123	55	152	6	3	9
123	55	165	6	3	9
123	57	74	6	5	9
123	62	108	6	10	4
123	68	9	6	3	9
123	68	22	6	3	9
123	68	35	6	3	9
123	68	48	6	3	9
123	68	61	6	3	9
123	68	74	6	3	9
123	68	87	6	3	9
123	68	100	6	3	9
123	68	113	6	3	9
123	68	126	6	3	9
123	68	139	6	3	9
123	68	152	6	3	9
123	68	165	6	3	9
123	70	9	6	5	9
123	75	56	6	10	4
123	81	9	6	3	9
123	81	22	6	3	9
123	81	35	6	3	9
123	81	48	6	3	9
123	81	61	6	3	9
123	81	74	6	3	9
123	81	87	6	3	9
123	81	100	6	3	9
123	81	113	6	3	9
123	81	126	6	3	9
123	81	139	6	3	9
123	81	152	6	3	9
123	81	165	6	3	9
123	83	113	6	5	9
123	88	4	6	10	4
123	94	9	6	3	9
123	94	22	6	3	9
123	94	35	6	3	9
123	94	48	6	3	9
123	94	61	6	3	9
123	94	74	6	3	9
123	94	87	6	3	9
123	94	100	6	3	9
123	94	113	6	3	9
123	94	126	6	3	9
123	94	139	6	3	9
123	94	152	6	3	9
123	94	165	6	3	9
123	96	48	6	5	9
123	101	121	6	10	4
123	107	9	6	3	9
123	107	22	6	3	9
123	107	35	6	3	9
123	107	48	6	3	9
123	107	61	6	3	9
123	107	74	6	3	9
123	107	87	6	3	9
123	107	100	6	3	9
123	107	113	6	3	9
123	107	126	6	3	9
123	107	139	6	3	9
123	107	152	6	3	9
123	107	165	6	3	9
123	109	152	6	5	9
123	114	69	6	10	4
123	120	9	6	3	9
123	120	22	6	3	9
123	120	35	6	3	9
123	120	48	6	3	9
123	120	61	6	3	9
123	120	74	6	3	9
123	120	87	6	3	9
123	120	100	6	3	9
123	120	113	6	3	9
123	120	126	6	3	9
123	120	139	6	3	9
123	120	152	6	3	9
123	120	165	6	3	9
123	121	101	6	4	10
123	122	87	6	5	9
123	127	17	6	10	4
123	133	9	6	3	9
123	133	22	6	3	9
123	133	35	6	3	9
123	133	48	6	3	9
123	133	61	6	3	9
123	133	74	6	3	9
123	133	87	6	3	9
123	133	100	6	3	9
123	133	113	6	3	9
123	133	126	6	3	9
123	133	139	6	3	9
123	133	152	6	3	9
123	133	165	6	3	9
123	135	22	6	5	9
123	140	134	6	10	4
123	146	9	6	3	9
123	146	22	6	3	9
123	146	35	6	3	9
123	146	48	6	3	9
123	146	61	6	3	9
123	146	74	6	3	9
123	146	87	6	3	9
123	146	100	6	3	9
123	146	113	6	3	9
123	146	126	6	3	9
123	146	139	6	3	9
123	146	152	6	3	9
123	146	165	6	3	9
123	148	126	6	5	9
123	153	82	6	10	4
123	159	9	6	3	9
123	159	22	6	3	9
123	159	35	6	3	9
123	159	48	6	3	9
123	159	61	6	3	9
123	159	74	6	3	9
123	159	87	6	3	9
123	159	100	6	3	9
123	159	113	6	3	9
123	159	126	6	3	9
123	159	139	6	3	9
123	159	152	6	3	9
123	159	165	6	3	9
123	161	61	6	5	9
123	166	30	6	10	4
125	2	37	8	2	11
125	4	50	8	4	11
125	11	1	8	11	1
125	11	14	8	11	1
125	11	27	8	11	1
125	11	40	8	11	1
125	11	53	8	11	1
125	11	66	8	11	1
125	11	79	8	11	1
125	11	92	8	11	1
125	11	105	8	11	1
125	11	118	8	11	1
125	11	131	8	11	1
125	11	144	8	11	1
125	11	157	8	11	1
125	15	24	8	2	11
125	17	89	8	4	11
125	24	1	8	11	1
125	24	14	8	11	1
125	24	27	8	11	1
125	24	40	8	11	1
125	24	53	8	11	1
125	24	66	8	11	1
125	24	79	8	11	1
125	24	92	8	11	1
125	24	105	8	11	1
125	24	118	8	11	1
125	24	131	8	11	1
125	24	144	8	11	1
125	24	157	8	11	1
125	25	137	8	12	7
125	28	11	8	2	11
125	30	128	8	4	11
125	37	1	8	11	1
125	37	14	8	11	1
125	37	27	8	11	1
125	37	40	8	11	1
125	37	53	8	11	1
125	37	66	8	11	1
125	37	79	8	11	1
125	37	92	8	11	1
125	37	105	8	11	1
125	37	118	8	11	1
125	37	131	8	11	1
125	37	144	8	11	1
125	37	157	8	11	1
125	41	167	8	2	11
125	43	167	8	4	11
125	50	1	8	11	1
125	50	14	8	11	1
125	50	27	8	11	1
125	50	40	8	11	1
125	50	53	8	11	1
125	50	66	8	11	1
125	50	79	8	11	1
125	50	92	8	11	1
125	50	105	8	11	1
125	50	118	8	11	1
125	50	131	8	11	1
125	50	144	8	11	1
125	50	157	8	11	1
125	54	154	8	2	11
125	56	37	8	4	11
125	63	1	8	11	1
125	63	14	8	11	1
125	63	27	8	11	1
125	63	40	8	11	1
125	63	53	8	11	1
125	63	66	8	11	1
125	63	79	8	11	1
125	63	92	8	11	1
125	63	105	8	11	1
125	63	118	8	11	1
125	63	131	8	11	1
125	63	144	8	11	1
125	63	157	8	11	1
125	67	141	8	2	11
125	69	76	8	4	11
125	76	1	8	11	1
125	76	14	8	11	1
125	76	27	8	11	1
125	76	40	8	11	1
125	76	53	8	11	1
125	76	66	8	11	1
125	76	79	8	11	1
125	76	92	8	11	1
125	76	105	8	11	1
125	76	118	8	11	1
125	76	131	8	11	1
125	76	144	8	11	1
125	76	157	8	11	1
125	80	128	8	2	11
125	82	115	8	4	11
125	89	1	8	11	1
125	89	14	8	11	1
125	89	27	8	11	1
125	89	40	8	11	1
125	89	53	8	11	1
125	89	66	8	11	1
125	89	79	8	11	1
125	89	92	8	11	1
125	89	105	8	11	1
125	89	118	8	11	1
125	89	131	8	11	1
125	89	144	8	11	1
125	89	157	8	11	1
125	93	115	8	2	11
125	95	154	8	4	11
125	102	1	8	11	1
125	102	14	8	11	1
125	102	27	8	11	1
125	102	40	8	11	1
125	102	53	8	11	1
125	102	66	8	11	1
125	102	79	8	11	1
125	102	92	8	11	1
125	102	105	8	11	1
125	102	118	8	11	1
125	102	131	8	11	1
125	102	144	8	11	1
125	102	157	8	11	1
125	106	102	8	2	11
125	108	24	8	4	11
125	115	1	8	11	1
125	115	14	8	11	1
125	115	27	8	11	1
125	115	40	8	11	1
125	115	53	8	11	1
125	115	66	8	11	1
125	115	79	8	11	1
125	115	92	8	11	1
125	115	105	8	11	1
125	115	118	8	11	1
125	115	131	8	11	1
125	115	144	8	11	1
125	115	157	8	11	1
125	119	89	8	2	11
125	121	63	8	4	11
125	128	1	8	11	1
125	128	14	8	11	1
125	128	27	8	11	1
125	128	40	8	11	1
125	128	53	8	11	1
125	128	66	8	11	1
125	128	79	8	11	1
125	128	92	8	11	1
125	128	105	8	11	1
125	128	118	8	11	1
125	128	131	8	11	1
125	128	144	8	11	1
125	128	157	8	11	1
125	132	76	8	2	11
125	134	102	8	4	11
125	141	1	8	11	1
125	141	14	8	11	1
125	141	27	8	11	1
125	141	40	8	11	1
125	141	53	8	11	1
125	141	66	8	11	1
125	141	79	8	11	1
125	141	92	8	11	1
125	141	105	8	11	1
125	141	118	8	11	1
125	141	131	8	11	1
125	141	144	8	11	1
125	141	157	8	11	1
125	145	63	8	2	11
125	147	141	8	4	11
125	154	1	8	11	1
125	154	14	8	11	1
125	154	27	8	11	1
125	154	40	8	11	1
125	154	53	8	11	1
125	154	66	8	11	1
125	154	79	8	11	1
125	154	92	8	11	1
125	154	105	8	11	1
125	154	118	8	11	1
125	154	131	8	11	1
125	154	144	8	11	1
125	154	157	8	11	1
125	158	50	8	2	11
125	160	11	8	4	11
125	167	1	8	11	1
125	167	14	8	11	1
125	167	27	8	11	1
125	167	40	8	11	1
125	167	53	8	11	1
125	167	66	8	11	1
125	167	79	8	11	1
125	167	92	8	11	1
125	167	105	8	11	1
125	167	118	8	11	1
125	167	131	8	11	1
125	167	144	8	11	1
125	167	157	8	11	1
126	0	6	9	0	6
126	0	19	9	0	6
126	0	32	9	0	6
126	0	45	9	0	6
126	0	58	9	0	6
126	0	71	9	0	6
126	0	84	9	0	6
126	0	97	9	0	6
126	0	110	9	0	6
126	0	123	9	0	6
126	0	136	9	0	6
126	0	149	9	0	6
126	0	162	9	0	6
126	13	6	9	0	6
126	13	19	9	0	6
126	13	32	9	0	6
