torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	7140	18480	816	2640
1	4368	18480	1608	2640
1	8988	18480	1608	2640
1	18228	18480	1608	2640
1	4368	18480	288	2640
1	8988	18480	288	2640
1	18228	18480	288	2640
1	4368	18480	2136	2640
1	8988	18480	2136	2640
1	18228	18480	2136	2640
1	4368	18480	816	2640
1	8988	18480	816	2640
1	18228	18480	816	2640
1	15456	18480	1608	2640
1	1596	18480	1608	2640
1	10836	18480	1608	2640
1	15456	18480	288	2640
1	1596	18480	288	2640
1	10836	18480	288	2640
1	16128	18480	2472	2640
1	2268	18480	2472	2640
1	11508	18480	2472	2640
1	16128	18480	1152	2640
1	2268	18480	1152	2640
1	11508	18480	1152	2640
1	8736	18480	1416	2640
1	13356	18480	1416	2640
1	4116	18480	1416	2640
1	8736	18480	96	2640
1	13356	18480	96	2640
1	4116	18480	96	2640
1	8736	18480	2472	2640
1	13356	18480	2472	2640
1	4116	18480	2472	2640
1	8736	18480	1152	2640
1	13356	18480	1152	2640
1	4116	18480	1152	2640
1	5040	18480	2472	2640
1	9660	18480	2472	2640
1	420	18480	2472	2640
1	5040	18480	1152	2640
1	9660	18480	1152	2640
1	420	18480	1152	2640
1	5040	18480	888	2640
1	9660	18480	888	2640
1	420	18480	888	2640
1	5040	18480	2208	2640
1	9660	18480	2208	2640
1	420	18480	2208	2640
1	5040	18480	1944	2640
1	9660	18480	1944	2640
1	420	18480	1944	2640
1	5040	18480	624	2640
1	9660	18480	624	2640
1	420	18480	624	2640
1	8736	18480	360	2640
1	13356	18480	360	2640
1	4116	18480	360	2640
1	8736	18480	1680	2640
1	13356	18480	1680	2640
1	4116	18480	1680	2640
1	8736	18480	1944	2640
1	13356	18480	1944	2640
1	4116	18480	1944	2640
1	8736	18480	624	2640
1	13356	18480	624	2640
1	4116	18480	624	2640
1	16128	18480	1944	2640
1	2268	18480	1944	2640
1	11508	18480	1944	2640
1	16128	18480	624	2640
1	2268	18480	624	2640
1	11508	18480	624	2640
1	5040	18480	360	2640
1	9660	18480	360	2640
1	420	18480	360	2640
1	5040	18480	1680	2640
1	9660	18480	1680	2640
1	420	18480	1680	2640
1	16128	18480	360	2640
1	2268	18480	360	2640
1	11508	18480	360	2640
1	16128	18480	1680	2640
1	2268	18480	1680	2640
1	11508	18480	1680	2640
1	5040	18480	1416	2640
1	9660	18480	1416	2640
1	420	18480	1416	2640
1	5040	18480	96	2640
1	9660	18480	96	2640
1	420	18480	96	2640
1	16128	18480	888	2640
1	2268	18480	888	2640
1	11508	18480	888	2640
1	16128	18480	2208	2640
1	2268	18480	2208	2640
1	11508	18480	2208	2640
1	16128	18480	1416	2640
1	2268	18480	1416	2640
1	11508	18480	1416	2640
1	16128	18480	96	2640
1	2268	18480	96	2640
1	11508	18480	96	2640
1	8736	18480	888	2640
1	13356	18480	888	2640
1	4116	18480	888	2640
1	8736	18480	2208	2640
1	13356	18480	2208	2640
1	4116	18480	2208	2640
1	11088	18480	312	2640
1	15708	18480	312	2640
1	6468	18480	312	2640
1	11088	18480	1632	2640
1	15708	18480	1632	2640
1	6468	18480	1632	2640
1	3696	18480	1896	2640
1	8316	18480	1896	2640
1	17556	18480	1896	2640
1	3696	18480	576	2640
1	8316	18480	576	2640
1	17556	18480	576	2640
1	3696	18480	312	2640
1	8316	18480	312	2640
1	17556	18480	312	2640
1	3696	18480	1632	2640
1	8316	18480	1632	2640
1	17556	18480	1632	2640
1	0	18480	312	2640
1	4620	18480	312	2640
1	13860	18480	312	2640
1	0	18480	1632	2640
1	4620	18480	1632	2640
1	13860	18480	1632	2640
1	0	18480	1368	2640
1	4620	18480	1368	2640
1	13860	18480	1368	2640
1	0	18480	48	2640
1	4620	18480	48	2640
1	13860	18480	48	2640
1	0	18480	2424	2640
1	4620	18480	2424	2640
1	13860	18480	2424	2640
1	0	18480	1104	2640
1	4620	18480	1104	2640
