level	modulus	z	contact_incidences	full_cover_possible
5	371293	338299	2	0
5	371293	338312	2	0
5	371293	338325	2	0
5	371293	338338	2	0
5	371293	338351	2	0
5	371293	338364	2	0
5	371293	338377	2	0
5	371293	338390	2	0
5	371293	338403	2	0
5	371293	338416	2	0
5	371293	338429	2	0
5	371293	338442	2	0
5	371293	338455	2	0
5	371293	338468	2	0
5	371293	338481	2	0
5	371293	338494	2	0
5	371293	338507	2	0
5	371293	338520	2	0
5	371293	338533	2	0
5	371293	338546	2	0
5	371293	338559	2	0
5	371293	338572	2	0
5	371293	338585	2	0
5	371293	338598	2	0
5	371293	338611	2	0
5	371293	338624	2	0
5	371293	338637	2	0
5	371293	338650	2	0
5	371293	338663	2	0
5	371293	338676	2	0
5	371293	338689	2	0
5	371293	338702	2	0
5	371293	338715	2	0
5	371293	338728	2	0
5	371293	338741	2	0
5	371293	338754	2	0
5	371293	338767	2	0
5	371293	338780	2	0
5	371293	338793	2	0
5	371293	338806	2	0
5	371293	338819	2	0
5	371293	338832	2	0
5	371293	338845	2	0
5	371293	338858	2	0
5	371293	338871	2	0
5	371293	338884	2	0
5	371293	338897	2	0
5	371293	338910	2	0
5	371293	338923	2	0
5	371293	338936	2	0
5	371293	338949	2	0
5	371293	338962	2	0
5	371293	338975	2	0
5	371293	338988	2	0
5	371293	339001	2	0
5	371293	339014	2	0
5	371293	339027	2	0
5	371293	339040	2	0
5	371293	339053	2	0
5	371293	339066	2	0
5	371293	339079	2	0
5	371293	339092	2	0
5	371293	339105	2	0
5	371293	339118	2	0
5	371293	339131	2	0
5	371293	339144	2	0
5	371293	339157	2	0
5	371293	339170	2	0
5	371293	339183	2	0
5	371293	339196	2	0
5	371293	339209	2	0
5	371293	339222	2	0
5	371293	339235	2	0
5	371293	339248	2	0
5	371293	339261	2	0
5	371293	339274	2	0
5	371293	339287	2	0
5	371293	339300	2	0
5	371293	339313	2	0
5	371293	339326	2	0
5	371293	339339	2	0
5	371293	339352	2	0
5	371293	339365	2	0
5	371293	339378	2	0
5	371293	339391	2	0
5	371293	339404	2	0
5	371293	339417	2	0
5	371293	339430	2	0
5	371293	339443	2	0
5	371293	339456	2	0
5	371293	339469	2	0
5	371293	339482	2	0
5	371293	339495	2	0
5	371293	339508	2	0
5	371293	339521	2	0
5	371293	339534	2	0
5	371293	339547	2	0
5	371293	339560	2	0
5	371293	339573	2	0
5	371293	339586	2	0
5	371293	339599	2	0
5	371293	339612	2	0
5	371293	339625	2	0
5	371293	339638	2	0
5	371293	339651	2	0
5	371293	339664	2	0
5	371293	339677	2	0
5	371293	339690	2	0
5	371293	339703	2	0
5	371293	339716	2	0
5	371293	339729	2	0
5	371293	339742	2	0
5	371293	339755	2	0
5	371293	339768	2	0
5	371293	339781	2	0
5	371293	339794	2	0
5	371293	339807	2	0
5	371293	339820	2	0
5	371293	339833	2	0
5	371293	339846	2	0
5	371293	339859	2	0
5	371293	339872	2	0
5	371293	339885	2	0
5	371293	339898	2	0
5	371293	339911	2	0
5	371293	339924	2	0
5	371293	339937	2	0
5	371293	339950	2	0
5	371293	339963	2	0
5	371293	339976	2	0
5	371293	339989	2	0
5	371293	340002	2	0
5	371293	340015	2	0
5	371293	340028	2	0
5	371293	340041	2	0
5	371293	340054	2	0
5	371293	340067	2	0
5	371293	340080	2	0
5	371293	340093	2	0
5	371293	340106	2	0
5	371293	340119	2	0
5	371293	340132	2	0
5	371293	340145	2	0
5	371293	340158	2	0
5	371293	340171	2	0
5	371293	340184	2	0
5	371293	340197	2	0
5	371293	340210	2	0
5	371293	340223	2	0
5	371293	340236	2	0
5	371293	340249	2	0
5	371293	340262	2	0
5	371293	340275	2	0
5	371293	340288	2	0
5	371293	340301	2	0
5	371293	340314	2	0
5	371293	340327	2	0
5	371293	340340	2	0
5	371293	340353	2	0
5	371293	340366	2	0
5	371293	340379	2	0
5	371293	340392	2	0
5	371293	340405	2	0
5	371293	340418	2	0
5	371293	340431	2	0
5	371293	340444	2	0
5	371293	340457	2	0
5	371293	340470	2	0
5	371293	340483	2	0
5	371293	340496	2	0
5	371293	340509	2	0
5	371293	340522	2	0
5	371293	340535	2	0
5	371293	340548	2	0
5	371293	340561	2	0
5	371293	340574	2	0
5	371293	340587	2	0
5	371293	340600	2	0
5	371293	340613	2	0
5	371293	340626	2	0
5	371293	340639	2	0
5	371293	340652	2	0
5	371293	340665	2	0
5	371293	340678	2	0
5	371293	340691	2	0
5	371293	340704	2	0
5	371293	340717	2	0
5	371293	340730	2	0
5	371293	340743	2	0
5	371293	340756	2	0
5	371293	340769	2	0
5	371293	340782	2	0
5	371293	340795	2	0
5	371293	340808	2	0
5	371293	340821	2	0
5	371293	340834	2	0
5	371293	340847	2	0
5	371293	340860	2	0
5	371293	340873	2	0
5	371293	340886	2	0
5	371293	340899	2	0
5	371293	340912	2	0
5	371293	340925	2	0
5	371293	340938	2	0
5	371293	340951	2	0
5	371293	340964	2	0
5	371293	340977	2	0
5	371293	340990	2	0
5	371293	341003	2	0
5	371293	341016	2	0
5	371293	341029	2	0
5	371293	341042	2	0
5	371293	341055	2	0
5	371293	341068	2	0
5	371293	341081	2	0
5	371293	341094	2	0
5	371293	341107	2	0
5	371293	341120	2	0
5	371293	341133	2	0
5	371293	341146	2	0
5	371293	341159	2	0
5	371293	341172	2	0
5	371293	341185	2	0
5	371293	341198	2	0
5	371293	341211	2	0
5	371293	341224	2	0
5	371293	341237	2	0
5	371293	341250	2	0
5	371293	341263	2	0
5	371293	341276	2	0
5	371293	341289	2	0
5	371293	341302	2	0
5	371293	341315	2	0
5	371293	341328	2	0
5	371293	341341	2	0
5	371293	341354	2	0
5	371293	341367	2	0
5	371293	341380	2	0
5	371293	341393	2	0
5	371293	341406	2	0
5	371293	341419	2	0
5	371293	341432	2	0
5	371293	341445	2	0
5	371293	341458	2	0
5	371293	341471	2	0
5	371293	341484	2	0
5	371293	341497	2	0
5	371293	341510	2	0
5	371293	341523	2	0
5	371293	341536	2	0
5	371293	341549	2	0
5	371293	341562	2	0
5	371293	341575	2	0
5	371293	341588	2	0
5	371293	341601	2	0
5	371293	341614	2	0
5	371293	341627	2	0
5	371293	341640	2	0
5	371293	341653	2	0
5	371293	341666	2	0
5	371293	341679	2	0
5	371293	341692	2	0
5	371293	341705	2	0
5	371293	341718	2	0
5	371293	341731	2	0
5	371293	341744	2	0
5	371293	341757	2	0
5	371293	341770	2	0
5	371293	341783	2	0
5	371293	341796	2	0
5	371293	341809	2	0
5	371293	341822	2	0
5	371293	341835	2	0
5	371293	341848	2	0
5	371293	341861	2	0
5	371293	341874	2	0
5	371293	341887	2	0
5	371293	341900	2	0
5	371293	341913	2	0
5	371293	341926	2	0
5	371293	341939	2	0
5	371293	341952	2	0
5	371293	341965	2	0
5	371293	341978	2	0
5	371293	341991	2	0
5	371293	342004	2	0
5	371293	342017	2	0
5	371293	342030	2	0
5	371293	342043	2	0
5	371293	342056	2	0
5	371293	342069	2	0
5	371293	342082	2	0
5	371293	342095	2	0
5	371293	342108	2	0
5	371293	342121	2	0
5	371293	342134	2	0
5	371293	342147	2	0
5	371293	342160	2	0
5	371293	342173	2	0
5	371293	342186	2	0
5	371293	342199	2	0
5	371293	342212	2	0
5	371293	342225	2	0
5	371293	342238	2	0
5	371293	342251	2	0
5	371293	342264	2	0
5	371293	342277	2	0
5	371293	342290	2	0
5	371293	342303	2	0
5	371293	342316	2	0
5	371293	342329	2	0
5	371293	342342	2	0
5	371293	342355	2	0
5	371293	342368	2	0
5	371293	342381	2	0
5	371293	342394	2	0
5	371293	342407	2	0
5	371293	342420	2	0
5	371293	342433	2	0
5	371293	342446	2	0
5	371293	342459	2	0
5	371293	342472	2	0
5	371293	342485	2	0
5	371293	342498	2	0
5	371293	342511	2	0
5	371293	342524	2	0
5	371293	342537	2	0
5	371293	342550	2	0
5	371293	342563	2	0
5	371293	342576	2	0
5	371293	342589	2	0
5	371293	342602	2	0
5	371293	342615	2	0
5	371293	342628	2	0
5	371293	342641	2	0
5	371293	342654	2	0
5	371293	342667	2	0
5	371293	342680	2	0
5	371293	342693	2	0
5	371293	342706	2	0
5	371293	342719	2	0
5	371293	342732	2	0
5	371293	342745	2	0
5	371293	342758	2	0
5	371293	342771	2	0
5	371293	342784	2	0
5	371293	342797	2	0
5	371293	342810	2	0
5	371293	342823	2	0
5	371293	342836	2	0
5	371293	342849	2	0
5	371293	342862	2	0
5	371293	342875	2	0
5	371293	342888	2	0
5	371293	342901	2	0
5	371293	342914	2	0
5	371293	342927	2	0
5	371293	342940	2	0
5	371293	342953	2	0
5	371293	342966	2	0
5	371293	342979	2	0
5	371293	342992	2	0
5	371293	343005	2	0
5	371293	343018	2	0
5	371293	343031	2	0
5	371293	343044	2	0
5	371293	343057	2	0
5	371293	343070	2	0
5	371293	343083	2	0
5	371293	343096	2	0
5	371293	343109	2	0
5	371293	343122	2	0
5	371293	343135	2	0
5	371293	343148	2	0
5	371293	343161	2	0
5	371293	343174	2	0
5	371293	343187	2	0
5	371293	343200	2	0
5	371293	343213	2	0
5	371293	343226	2	0
5	371293	343239	2	0
5	371293	343252	2	0
5	371293	343265	2	0
5	371293	343278	2	0
5	371293	343291	2	0
5	371293	343304	2	0
5	371293	343317	2	0
5	371293	343330	2	0
5	371293	343343	2	0
5	371293	343356	2	0
5	371293	343369	2	0
5	371293	343382	2	0
5	371293	343395	2	0
5	371293	343408	2	0
5	371293	343421	2	0
5	371293	343434	2	0
5	371293	343447	2	0
5	371293	343460	2	0
5	371293	343473	2	0
5	371293	343486	2	0
5	371293	343499	2	0
5	371293	343512	2	0
5	371293	343525	2	0
5	371293	343538	2	0
5	371293	343551	2	0
5	371293	343564	2	0
5	371293	343577	2	0
5	371293	343590	2	0
5	371293	343603	2	0
5	371293	343616	2	0
5	371293	343629	2	0
5	371293	343642	2	0
5	371293	343655	2	0
5	371293	343668	2	0
5	371293	343681	2	0
5	371293	343694	2	0
5	371293	343707	2	0
5	371293	343720	2	0
5	371293	343733	2	0
5	371293	343746	2	0
5	371293	343759	2	0
5	371293	343772	2	0
5	371293	343785	2	0
5	371293	343798	2	0
5	371293	343811	2	0
5	371293	343824	2	0
5	371293	343837	2	0
5	371293	343850	2	0
5	371293	343863	2	0
5	371293	343876	2	0
5	371293	343889	2	0
5	371293	343902	2	0
5	371293	343915	2	0
5	371293	343928	2	0
5	371293	343941	2	0
5	371293	343954	2	0
5	371293	343967	2	0
5	371293	343980	2	0
5	371293	343993	2	0
5	371293	344006	2	0
5	371293	344019	2	0
5	371293	344032	2	0
5	371293	344045	2	0
5	371293	344058	2	0
5	371293	344071	2	0
5	371293	344084	2	0
5	371293	344097	2	0
5	371293	344110	2	0
5	371293	344123	2	0
5	371293	344136	2	0
5	371293	344149	2	0
5	371293	344162	2	0
5	371293	344175	2	0
5	371293	344188	2	0
5	371293	344201	2	0
5	371293	344214	2	0
5	371293	344227	2	0
5	371293	344240	2	0
5	371293	344253	2	0
5	371293	344266	2	0
5	371293	344279	2	0
5	371293	344292	2	0
5	371293	344305	2	0
5	371293	344318	2	0
5	371293	344331	2	0
5	371293	344344	2	0
5	371293	344357	2	0
5	371293	344370	2	0
5	371293	344383	2	0
5	371293	344396	2	0
5	371293	344409	2	0
5	371293	344422	2	0
5	371293	344435	2	0
5	371293	344448	2	0
5	371293	344461	2	0
5	371293	344474	2	0
5	371293	344487	2	0
5	371293	344500	2	0
5	371293	344513	2	0
5	371293	344526	2	0
5	371293	344539	2	0
5	371293	344552	2	0
5	371293	344565	2	0
5	371293	344578	2	0
5	371293	344591	2	0
5	371293	344604	2	0
5	371293	344617	2	0
5	371293	344630	2	0
5	371293	344643	2	0
5	371293	344656	2	0
5	371293	344669	2	0
5	371293	344682	2	0
5	371293	344695	2	0
5	371293	344708	2	0
5	371293	344721	2	0
5	371293	344734	2	0
5	371293	344747	2	0
5	371293	344760	2	0
5	371293	344773	2	0
5	371293	344786	2	0
5	371293	344799	2	0
5	371293	344812	2	0
5	371293	344825	2	0
5	371293	344838	2	0
5	371293	344851	2	0
5	371293	344864	2	0
5	371293	344877	2	0
5	371293	344890	2	0
5	371293	344903	2	0
5	371293	344916	2	0
5	371293	344929	2	0
5	371293	344942	2	0
5	371293	344955	2	0
5	371293	344968	2	0
5	371293	344981	2	0
5	371293	344994	2	0
5	371293	345007	2	0
5	371293	345020	2	0
5	371293	345033	2	0
5	371293	345046	2	0
5	371293	345059	2	0
5	371293	345072	2	0
5	371293	345085	2	0
5	371293	345098	2	0
5	371293	345111	2	0
5	371293	345124	2	0
5	371293	345137	2	0
5	371293	345150	2	0
5	371293	345163	2	0
5	371293	345176	2	0
5	371293	345189	2	0
5	371293	345202	2	0
5	371293	345215	2	0
5	371293	345228	2	0
5	371293	345241	2	0
5	371293	345254	2	0
5	371293	345267	2	0
5	371293	345280	2	0
5	371293	345293	2	0
5	371293	345306	2	0
5	371293	345319	2	0
5	371293	345332	2	0
5	371293	345345	2	0
5	371293	345358	2	0
5	371293	345371	2	0
5	371293	345384	2	0
5	371293	345397	2	0
5	371293	345410	2	0
5	371293	345423	2	0
5	371293	345436	2	0
5	371293	345449	2	0
5	371293	345462	2	0
5	371293	345475	2	0
5	371293	345488	2	0
5	371293	345501	2	0
5	371293	345514	2	0
5	371293	345527	2	0
5	371293	345540	2	0
5	371293	345553	2	0
5	371293	345566	2	0
5	371293	345579	2	0
5	371293	345592	2	0
5	371293	345605	2	0
5	371293	345618	2	0
5	371293	345631	2	0
5	371293	345644	2	0
5	371293	345657	2	0
5	371293	345670	2	0
5	371293	345683	2	0
5	371293	345696	2	0
5	371293	345709	2	0
5	371293	345722	2	0
5	371293	345735	2	0
5	371293	345748	2	0
5	371293	345761	2	0
5	371293	345774	2	0
5	371293	345787	2	0
5	371293	345800	2	0
5	371293	345813	2	0
5	371293	345826	2	0
5	371293	345839	2	0
5	371293	345852	2	0
5	371293	345865	2	0
5	371293	345878	2	0
5	371293	345891	2	0
5	371293	345904	2	0
5	371293	345917	2	0
5	371293	345930	2	0
5	371293	345943	2	0
5	371293	345956	2	0
5	371293	345969	2	0
5	371293	345982	2	0
5	371293	345995	2	0
5	371293	346008	2	0
5	371293	346021	2	0
5	371293	346034	2	0
5	371293	346047	2	0
5	371293	346060	2	0
5	371293	346073	2	0
5	371293	346086	2	0
5	371293	346099	2	0
5	371293	346112	2	0
5	371293	346125	2	0
5	371293	346138	2	0
5	371293	346151	2	0
5	371293	346164	2	0
5	371293	346177	2	0
5	371293	346190	2	0
5	371293	346203	2	0
5	371293	346216	2	0
5	371293	346229	2	0
5	371293	346242	2	0
5	371293	346255	2	0
5	371293	346268	2	0
5	371293	346281	2	0
5	371293	346294	2	0
5	371293	346307	2	0
5	371293	346320	2	0
5	371293	346333	2	0
5	371293	346346	2	0
5	371293	346359	2	0
5	371293	346372	2	0
5	371293	346385	2	0
5	371293	346398	2	0
5	371293	346411	2	0
5	371293	346424	2	0
5	371293	346437	2	0
5	371293	346450	2	0
5	371293	346463	2	0
5	371293	346476	2	0
5	371293	346489	2	0
5	371293	346502	2	0
5	371293	346515	2	0
5	371293	346528	2	0
5	371293	346541	2	0
5	371293	346554	2	0
5	371293	346567	2	0
5	371293	346580	2	0
5	371293	346593	2	0
5	371293	346606	2	0
5	371293	346619	2	0
5	371293	346632	2	0
5	371293	346645	2	0
5	371293	346658	2	0
5	371293	346671	2	0
5	371293	346684	2	0
5	371293	346697	2	0
5	371293	346710	2	0
5	371293	346723	2	0
5	371293	346736	2	0
5	371293	346749	2	0
5	371293	346762	2	0
5	371293	346775	2	0
5	371293	346788	2	0
5	371293	346801	2	0
5	371293	346814	2	0
5	371293	346827	2	0
5	371293	346840	2	0
5	371293	346853	2	0
5	371293	346866	2	0
5	371293	346879	2	0
5	371293	346892	2	0
5	371293	346905	2	0
5	371293	346918	2	0
5	371293	346931	2	0
5	371293	346944	2	0
5	371293	346957	2	0
5	371293	346970	2	0
5	371293	346983	2	0
5	371293	346996	2	0
5	371293	347009	2	0
5	371293	347022	2	0
5	371293	347035	2	0
5	371293	347048	2	0
5	371293	347061	2	0
5	371293	347074	2	0
5	371293	347087	2	0
5	371293	347100	2	0
5	371293	347113	2	0
5	371293	347126	2	0
5	371293	347139	2	0
5	371293	347152	2	0
5	371293	347165	2	0
5	371293	347178	2	0
5	371293	347191	2	0
5	371293	347204	2	0
5	371293	347217	2	0
5	371293	347230	2	0
5	371293	347243	2	0
5	371293	347256	2	0
5	371293	347269	2	0
5	371293	347282	2	0
5	371293	347295	2	0
5	371293	347308	2	0
5	371293	347321	2	0
5	371293	347334	2	0
5	371293	347347	2	0
5	371293	347360	2	0
5	371293	347373	2	0
5	371293	347386	2	0
5	371293	347399	2	0
5	371293	347412	2	0
5	371293	347425	2	0
5	371293	347438	2	0
5	371293	347451	2	0
5	371293	347464	2	0
5	371293	347477	2	0
5	371293	347490	2	0
5	371293	347503	2	0
5	371293	347516	2	0
5	371293	347529	2	0
5	371293	347542	2	0
5	371293	347555	2	0
5	371293	347568	2	0
5	371293	347581	2	0
5	371293	347594	2	0
5	371293	347607	2	0
5	371293	347620	2	0
5	371293	347633	2	0
5	371293	347646	2	0
5	371293	347659	2	0
5	371293	347672	2	0
5	371293	347685	2	0
5	371293	347698	2	0
5	371293	347711	2	0
5	371293	347724	2	0
5	371293	347737	2	0
5	371293	347750	2	0
5	371293	347763	2	0
5	371293	347776	2	0
5	371293	347789	2	0
5	371293	347802	2	0
5	371293	347815	2	0
5	371293	347828	2	0
5	371293	347841	2	0
5	371293	347854	2	0
5	371293	347867	2	0
5	371293	347880	2	0
5	371293	347893	2	0
5	371293	347906	2	0
5	371293	347919	2	0
5	371293	347932	2	0
5	371293	347945	2	0
5	371293	347958	2	0
5	371293	347971	2	0
5	371293	347984	2	0
5	371293	347997	2	0
5	371293	348010	2	0
5	371293	348023	2	0
5	371293	348036	2	0
5	371293	348049	2	0
5	371293	348062	2	0
5	371293	348075	2	0
5	371293	348088	2	0
5	371293	348101	2	0
5	371293	348114	2	0
5	371293	348127	2	0
5	371293	348140	2	0
5	371293	348153	2	0
5	371293	348166	2	0
5	371293	348179	2	0
5	371293	348192	2	0
5	371293	348205	2	0
5	371293	348218	2	0
5	371293	348231	2	0
5	371293	348244	2	0
5	371293	348257	2	0
5	371293	348270	2	0
5	371293	348283	2	0
5	371293	348296	2	0
5	371293	348309	2	0
5	371293	348322	2	0
5	371293	348335	2	0
5	371293	348348	2	0
5	371293	348361	2	0
5	371293	348374	2	0
5	371293	348387	2	0
5	371293	348400	2	0
5	371293	348413	2	0
5	371293	348426	2	0
5	371293	348439	2	0
5	371293	348452	2	0
5	371293	348465	2	0
5	371293	348478	2	0
5	371293	348491	2	0
5	371293	348504	2	0
5	371293	348517	2	0
5	371293	348530	2	0
5	371293	348543	2	0
5	371293	348556	2	0
5	371293	348569	2	0
5	371293	348582	2	0
5	371293	348595	2	0
5	371293	348608	2	0
5	371293	348621	2	0
5	371293	348634	2	0
5	371293	348647	2	0
5	371293	348660	2	0
5	371293	348673	2	0
5	371293	348686	2	0
5	371293	348699	2	0
5	371293	348712	2	0
5	371293	348725	2	0
5	371293	348738	2	0
5	371293	348751	2	0
5	371293	348764	2	0
5	371293	348777	2	0
5	371293	348790	2	0
5	371293	348803	2	0
5	371293	348816	2	0
5	371293	348829	2	0
5	371293	348842	2	0
5	371293	348855	2	0
5	371293	348868	2	0
5	371293	348881	2	0
5	371293	348894	2	0
5	371293	348907	2	0
5	371293	348920	2	0
5	371293	348933	2	0
5	371293	348946	2	0
5	371293	348959	2	0
5	371293	348972	2	0
5	371293	348985	2	0
5	371293	348998	2	0
5	371293	349011	2	0
5	371293	349024	2	0
5	371293	349037	2	0
5	371293	349050	2	0
5	371293	349063	2	0
5	371293	349076	2	0
5	371293	349089	2	0
5	371293	349102	2	0
5	371293	349115	2	0
5	371293	349128	2	0
5	371293	349141	2	0
5	371293	349154	2	0
5	371293	349167	2	0
5	371293	349180	2	0
5	371293	349193	2	0
5	371293	349206	2	0
5	371293	349219	2	0
5	371293	349232	2	0
5	371293	349245	2	0
5	371293	349258	2	0
5	371293	349271	2	0
5	371293	349284	2	0
5	371293	349297	2	0
5	371293	349310	2	0
5	371293	349323	2	0
5	371293	349336	2	0
5	371293	349349	2	0
5	371293	349362	2	0
5	371293	349375	2	0
5	371293	349388	2	0
5	371293	349401	2	0
5	371293	349414	2	0
5	371293	349427	2	0
5	371293	349440	2	0
5	371293	349453	2	0
5	371293	349466	2	0
5	371293	349479	2	0
5	371293	349492	2	0
5	371293	349505	2	0
5	371293	349518	2	0
5	371293	349531	2	0
5	371293	349544	2	0
5	371293	349557	2	0
5	371293	349570	2	0
5	371293	349583	2	0
5	371293	349596	2	0
5	371293	349609	2	0
5	371293	349622	2	0
5	371293	349635	2	0
5	371293	349648	2	0
5	371293	349661	2	0
5	371293	349674	2	0
5	371293	349687	2	0
5	371293	349700	2	0
5	371293	349713	2	0
5	371293	349726	2	0
5	371293	349739	2	0
5	371293	349752	2	0
5	371293	349765	2	0
5	371293	349778	2	0
5	371293	349791	2	0
5	371293	349804	2	0
5	371293	349817	2	0
5	371293	349830	2	0
5	371293	349843	2	0
5	371293	349856	2	0
5	371293	349869	2	0
5	371293	349882	2	0
5	371293	349895	2	0
5	371293	349908	2	0
5	371293	349921	2	0
5	371293	349934	2	0
5	371293	349947	2	0
5	371293	349960	2	0
5	371293	349973	2	0
5	371293	349986	2	0
5	371293	349999	2	0
5	371293	350012	2	0
5	371293	350025	2	0
5	371293	350038	2	0
5	371293	350051	2	0
5	371293	350064	2	0
5	371293	350077	2	0
5	371293	350090	2	0
5	371293	350103	2	0
5	371293	350116	2	0
5	371293	350129	2	0
5	371293	350142	2	0
5	371293	350155	2	0
5	371293	350168	2	0
5	371293	350181	2	0
5	371293	350194	2	0
5	371293	350207	2	0
5	371293	350220	2	0
5	371293	350233	2	0
5	371293	350246	2	0
5	371293	350259	2	0
5	371293	350272	2	0
5	371293	350285	2	0
5	371293	350298	2	0
5	371293	350311	2	0
5	371293	350324	2	0
5	371293	350337	2	0
5	371293	350350	2	0
5	371293	350363	2	0
5	371293	350376	2	0
5	371293	350389	2	0
5	371293	350402	2	0
5	371293	350415	2	0
5	371293	350428	2	0
5	371293	350441	2	0
5	371293	350454	2	0
5	371293	350467	2	0
5	371293	350480	2	0
5	371293	350493	2	0
5	371293	350506	2	0
5	371293	350519	2	0
5	371293	350532	2	0
5	371293	350545	2	0
5	371293	350558	2	0
5	371293	350571	2	0
5	371293	350584	2	0
5	371293	350597	2	0
5	371293	350610	2	0
5	371293	350623	2	0
5	371293	350636	2	0
5	371293	350649	2	0
5	371293	350662	2	0
5	371293	350675	2	0
5	371293	350688	2	0
5	371293	350701	2	0
5	371293	350714	2	0
5	371293	350727	2	0
5	371293	350740	2	0
5	371293	350753	2	0
5	371293	350766	2	0
5	371293	350779	2	0
5	371293	350792	2	0
5	371293	350805	2	0
5	371293	350818	2	0
5	371293	350831	2	0
5	371293	350844	2	0
5	371293	350857	2	0
5	371293	350870	2	0
5	371293	350883	2	0
5	371293	350896	2	0
5	371293	350909	2	0
5	371293	350922	2	0
5	371293	350935	2	0
5	371293	350948	2	0
5	371293	350961	2	0
5	371293	350974	2	0
5	371293	350987	2	0
5	371293	351000	2	0
5	371293	351013	2	0
5	371293	351026	2	0
5	371293	351039	2	0
5	371293	351052	2	0
5	371293	351065	2	0
5	371293	351078	2	0
5	371293	351091	2	0
5	371293	351104	2	0
5	371293	351117	2	0
5	371293	351130	2	0
5	371293	351143	2	0
5	371293	351156	2	0
5	371293	351169	2	0
5	371293	351182	2	0
5	371293	351195	2	0
5	371293	351208	2	0
5	371293	351221	2	0
5	371293	351234	2	0
5	371293	351247	2	0
5	371293	351260	2	0
5	371293	351273	2	0
5	371293	351286	2	0
5	371293	351299	2	0
5	371293	351312	2	0
5	371293	351325	2	0
5	371293	351338	2	0
5	371293	351351	2	0
5	371293	351364	2	0
5	371293	351377	2	0
5	371293	351390	2	0
5	371293	351403	2	0
5	371293	351416	2	0
5	371293	351429	2	0
5	371293	351442	2	0
5	371293	351455	2	0
5	371293	351468	2	0
5	371293	351481	2	0
5	371293	351494	2	0
5	371293	351507	2	0
5	371293	351520	2	0
5	371293	351533	2	0
5	371293	351546	2	0
5	371293	351559	2	0
5	371293	351572	2	0
5	371293	351585	2	0
5	371293	351598	2	0
5	371293	351611	2	0
5	371293	351624	2	0
5	371293	351637	2	0
5	371293	351650	2	0
5	371293	351663	2	0
5	371293	351676	2	0
5	371293	351689	2	0
5	371293	351702	2	0
5	371293	351715	2	0
5	371293	351728	2	0
5	371293	351741	2	0
5	371293	351754	2	0
5	371293	351767	2	0
5	371293	351780	2	0
5	371293	351793	2	0
5	371293	351806	2	0
5	371293	351819	2	0
5	371293	351832	2	0
5	371293	351845	2	0
5	371293	351858	2	0
5	371293	351871	2	0
5	371293	351884	2	0
5	371293	351897	2	0
5	371293	351910	2	0
5	371293	351923	2	0
5	371293	351936	2	0
5	371293	351949	2	0
5	371293	351962	2	0
5	371293	351975	2	0
5	371293	351988	2	0
5	371293	352001	2	0
5	371293	352014	2	0
5	371293	352027	2	0
5	371293	352040	2	0
5	371293	352053	2	0
5	371293	352066	2	0
5	371293	352079	2	0
5	371293	352092	2	0
5	371293	352105	2	0
5	371293	352118	2	0
5	371293	352131	2	0
5	371293	352144	2	0
5	371293	352157	2	0
5	371293	352170	2	0
5	371293	352183	2	0
5	371293	352196	2	0
5	371293	352209	2	0
5	371293	352222	2	0
5	371293	352235	2	0
5	371293	352248	2	0
5	371293	352261	2	0
5	371293	352274	2	0
5	371293	352287	2	0
5	371293	352300	2	0
5	371293	352313	2	0
5	371293	352326	2	0
5	371293	352339	2	0
5	371293	352352	2	0
5	371293	352365	2	0
5	371293	352378	2	0
5	371293	352391	2	0
5	371293	352404	2	0
5	371293	352417	2	0
5	371293	352430	2	0
5	371293	352443	2	0
5	371293	352456	2	0
5	371293	352469	2	0
5	371293	352482	2	0
5	371293	352495	2	0
5	371293	352508	2	0
5	371293	352521	2	0
5	371293	352534	2	0
5	371293	352547	2	0
5	371293	352560	2	0
5	371293	352573	2	0
5	371293	352586	2	0
5	371293	352599	2	0
5	371293	352612	2	0
5	371293	352625	2	0
5	371293	352638	2	0
5	371293	352651	2	0
5	371293	352664	2	0
5	371293	352677	2	0
5	371293	352690	2	0
5	371293	352703	2	0
5	371293	352716	2	0
5	371293	352729	2	0
5	371293	352742	2	0
5	371293	352755	2	0
5	371293	352768	2	0
5	371293	352781	2	0
5	371293	352794	2	0
5	371293	352807	2	0
5	371293	352820	2	0
5	371293	352833	2	0
5	371293	352846	2	0
5	371293	352859	2	0
5	371293	352872	2	0
5	371293	352885	2	0
5	371293	352898	2	0
5	371293	352911	2	0
5	371293	352924	2	0
5	371293	352937	2	0
5	371293	352950	2	0
5	371293	352963	2	0
5	371293	352976	2	0
5	371293	352989	2	0
5	371293	353002	2	0
5	371293	353015	2	0
5	371293	353028	2	0
5	371293	353041	2	0
5	371293	353054	2	0
5	371293	353067	2	0
5	371293	353080	2	0
5	371293	353093	2	0
5	371293	353106	2	0
5	371293	353119	2	0
5	371293	353132	2	0
5	371293	353145	2	0
5	371293	353158	2	0
5	371293	353171	2	0
5	371293	353184	2	0
5	371293	353197	2	0
5	371293	353210	2	0
5	371293	353223	2	0
5	371293	353236	2	0
5	371293	353249	2	0
5	371293	353262	2	0
5	371293	353275	2	0
5	371293	353288	2	0
5	371293	353301	2	0
5	371293	353314	2	0
5	371293	353327	2	0
5	371293	353340	2	0
5	371293	353353	2	0
5	371293	353366	2	0
5	371293	353379	2	0
5	371293	353392	2	0
5	371293	353405	2	0
5	371293	353418	2	0
