T_key	T_mod13	component	radicand_valuations	radicand_units_mod13
144682	5	exceptional_plus5	0,0,0,0	12,12,1,3
144695	5	exceptional_plus5	0,0,0,0	12,12,1,3
144708	5	exceptional_plus5	0,0,0,0	12,12,1,3
144721	5	exceptional_plus5	0,0,0,0	12,12,1,3
144734	5	exceptional_plus5	0,0,0,0	12,12,1,3
144747	5	exceptional_plus5	0,0,0,0	12,12,1,3
144760	5	exceptional_plus5	0,0,0,0	12,12,1,3
144773	5	exceptional_plus5	0,0,0,0	12,12,1,3
144786	5	exceptional_plus5	0,0,0,0	12,12,1,3
144799	5	exceptional_plus5	0,0,0,0	12,12,1,3
144812	5	exceptional_plus5	0,0,0,0	12,12,1,3
144825	5	exceptional_plus5	0,0,0,0	12,12,1,3
144838	5	exceptional_plus5	0,0,0,0	12,12,1,3
144851	5	exceptional_plus5	0,0,0,0	12,12,1,3
144864	5	exceptional_plus5	0,0,0,0	12,12,1,3
144877	5	exceptional_plus5	0,0,0,0	12,12,1,3
144890	5	exceptional_plus5	0,0,0,0	12,12,1,3
144903	5	exceptional_plus5	0,0,0,0	12,12,1,3
144916	5	exceptional_plus5	0,0,0,0	12,12,1,3
144929	5	exceptional_plus5	0,0,0,0	12,12,1,3
144942	5	exceptional_plus5	0,0,0,0	12,12,1,3
144955	5	exceptional_plus5	0,0,0,0	12,12,1,3
144968	5	exceptional_plus5	0,0,0,0	12,12,1,3
144981	5	exceptional_plus5	0,0,0,0	12,12,1,3
144994	5	exceptional_plus5	0,0,0,0	12,12,1,3
145007	5	exceptional_plus5	0,0,0,0	12,12,1,3
145020	5	exceptional_plus5	0,0,0,0	12,12,1,3
145033	5	exceptional_plus5	0,0,0,0	12,12,1,3
145046	5	exceptional_plus5	0,0,0,0	12,12,1,3
145059	5	exceptional_plus5	0,0,0,0	12,12,1,3
145072	5	exceptional_plus5	0,0,0,0	12,12,1,3
145085	5	exceptional_plus5	0,0,0,0	12,12,1,3
145098	5	exceptional_plus5	0,0,0,0	12,12,1,3
145111	5	exceptional_plus5	0,0,0,0	12,12,1,3
145124	5	exceptional_plus5	0,0,0,0	12,12,1,3
145137	5	exceptional_plus5	0,0,0,0	12,12,1,3
145150	5	exceptional_plus5	0,0,0,0	12,12,1,3
145163	5	exceptional_plus5	0,0,0,0	12,12,1,3
145176	5	exceptional_plus5	0,0,0,0	12,12,1,3
145189	5	exceptional_plus5	0,0,0,0	12,12,1,3
145202	5	exceptional_plus5	0,0,0,0	12,12,1,3
145215	5	exceptional_plus5	0,0,0,0	12,12,1,3
145228	5	exceptional_plus5	0,0,0,0	12,12,1,3
145241	5	exceptional_plus5	0,0,0,0	12,12,1,3
145254	5	exceptional_plus5	0,0,0,0	12,12,1,3
145267	5	exceptional_plus5	0,0,0,0	12,12,1,3
145280	5	exceptional_plus5	0,0,0,0	12,12,1,3
145293	5	exceptional_plus5	0,0,0,0	12,12,1,3
145306	5	exceptional_plus5	0,0,0,0	12,12,1,3
145319	5	exceptional_plus5	0,0,0,0	12,12,1,3
145332	5	exceptional_plus5	0,0,0,0	12,12,1,3
145345	5	exceptional_plus5	0,0,0,0	12,12,1,3
145358	5	exceptional_plus5	0,0,0,0	12,12,1,3
145371	5	exceptional_plus5	0,0,0,0	12,12,1,3
145384	5	exceptional_plus5	0,0,0,0	12,12,1,3
145397	5	exceptional_plus5	0,0,0,0	12,12,1,3
145410	5	exceptional_plus5	0,0,0,0	12,12,1,3
145423	5	exceptional_plus5	0,0,0,0	12,12,1,3
145436	5	exceptional_plus5	0,0,0,0	12,12,1,3
145449	5	exceptional_plus5	0,0,0,0	12,12,1,3
145462	5	exceptional_plus5	0,0,0,0	12,12,1,3
145475	5	exceptional_plus5	0,0,0,0	12,12,1,3
145488	5	exceptional_plus5	0,0,0,0	12,12,1,3
145501	5	exceptional_plus5	0,0,0,0	12,12,1,3
145514	5	exceptional_plus5	0,0,0,0	12,12,1,3
145527	5	exceptional_plus5	0,0,0,0	12,12,1,3
145540	5	exceptional_plus5	0,0,0,0	12,12,1,3
145553	5	exceptional_plus5	0,0,0,0	12,12,1,3
145566	5	exceptional_plus5	0,0,0,0	12,12,1,3
145579	5	exceptional_plus5	0,0,0,0	12,12,1,3
145592	5	exceptional_plus5	0,0,0,0	12,12,1,3
145605	5	exceptional_plus5	0,0,0,0	12,12,1,3
145618	5	exceptional_plus5	0,0,0,0	12,12,1,3
145631	5	exceptional_plus5	0,0,0,0	12,12,1,3
145644	5	exceptional_plus5	0,0,0,0	12,12,1,3
145657	5	exceptional_plus5	0,0,0,0	12,12,1,3
145670	5	exceptional_plus5	0,0,0,0	12,12,1,3
145683	5	exceptional_plus5	0,0,0,0	12,12,1,3
145696	5	exceptional_plus5	0,0,0,0	12,12,1,3
145709	5	exceptional_plus5	0,0,0,0	12,12,1,3
145722	5	exceptional_plus5	0,0,0,0	12,12,1,3
145735	5	exceptional_plus5	0,0,0,0	12,12,1,3
145748	5	exceptional_plus5	0,0,0,0	12,12,1,3
145761	5	exceptional_plus5	0,0,0,0	12,12,1,3
145774	5	exceptional_plus5	0,0,0,0	12,12,1,3
145787	5	exceptional_plus5	0,0,0,0	12,12,1,3
145800	5	exceptional_plus5	0,0,0,0	12,12,1,3
145813	5	exceptional_plus5	0,0,0,0	12,12,1,3
145826	5	exceptional_plus5	0,0,0,0	12,12,1,3
145839	5	exceptional_plus5	0,0,0,0	12,12,1,3
145852	5	exceptional_plus5	0,0,0,0	12,12,1,3
145865	5	exceptional_plus5	0,0,0,0	12,12,1,3
145878	5	exceptional_plus5	0,0,0,0	12,12,1,3
145891	5	exceptional_plus5	0,0,0,0	12,12,1,3
145904	5	exceptional_plus5	0,0,0,0	12,12,1,3
145917	5	exceptional_plus5	0,0,0,0	12,12,1,3
145930	5	exceptional_plus5	0,0,0,0	12,12,1,3
145943	5	exceptional_plus5	0,0,0,0	12,12,1,3
145956	5	exceptional_plus5	0,0,0,0	12,12,1,3
145969	5	exceptional_plus5	0,0,0,0	12,12,1,3
145982	5	exceptional_plus5	0,0,0,0	12,12,1,3
145995	5	exceptional_plus5	0,0,0,0	12,12,1,3
146008	5	exceptional_plus5	0,0,0,0	12,12,1,3
146021	5	exceptional_plus5	0,0,0,0	12,12,1,3
146034	5	exceptional_plus5	0,0,0,0	12,12,1,3
146047	5	exceptional_plus5	0,0,0,0	12,12,1,3
146060	5	exceptional_plus5	0,0,0,0	12,12,1,3
146073	5	exceptional_plus5	0,0,0,0	12,12,1,3
146086	5	exceptional_plus5	0,0,0,0	12,12,1,3
146099	5	exceptional_plus5	0,0,0,0	12,12,1,3
146112	5	exceptional_plus5	0,0,0,0	12,12,1,3
146125	5	exceptional_plus5	0,0,0,0	12,12,1,3
146138	5	exceptional_plus5	0,0,0,0	12,12,1,3
146151	5	exceptional_plus5	0,0,0,0	12,12,1,3
146164	5	exceptional_plus5	0,0,0,0	12,12,1,3
146177	5	exceptional_plus5	0,0,0,0	12,12,1,3
146190	5	exceptional_plus5	0,0,0,0	12,12,1,3
146203	5	exceptional_plus5	0,0,0,0	12,12,1,3
146216	5	exceptional_plus5	0,0,0,0	12,12,1,3
146229	5	exceptional_plus5	0,0,0,0	12,12,1,3
146242	5	exceptional_plus5	0,0,0,0	12,12,1,3
146255	5	exceptional_plus5	0,0,0,0	12,12,1,3
146268	5	exceptional_plus5	0,0,0,0	12,12,1,3
146281	5	exceptional_plus5	0,0,0,0	12,12,1,3
146294	5	exceptional_plus5	0,0,0,0	12,12,1,3
146307	5	exceptional_plus5	0,0,0,0	12,12,1,3
146320	5	exceptional_plus5	0,0,0,0	12,12,1,3
146333	5	exceptional_plus5	0,0,0,0	12,12,1,3
146346	5	exceptional_plus5	0,0,0,0	12,12,1,3
146359	5	exceptional_plus5	0,0,0,0	12,12,1,3
146372	5	exceptional_plus5	0,0,0,0	12,12,1,3
146385	5	exceptional_plus5	0,0,0,0	12,12,1,3
146398	5	exceptional_plus5	0,0,0,0	12,12,1,3
146411	5	exceptional_plus5	0,0,0,0	12,12,1,3
146424	5	exceptional_plus5	0,0,0,0	12,12,1,3
146437	5	exceptional_plus5	0,0,0,0	12,12,1,3
146450	5	exceptional_plus5	0,0,0,0	12,12,1,3
146463	5	exceptional_plus5	0,0,0,0	12,12,1,3
146476	5	exceptional_plus5	0,0,0,0	12,12,1,3
146489	5	exceptional_plus5	0,0,0,0	12,12,1,3
146502	5	exceptional_plus5	0,0,0,0	12,12,1,3
146515	5	exceptional_plus5	0,0,0,0	12,12,1,3
146528	5	exceptional_plus5	0,0,0,0	12,12,1,3
146541	5	exceptional_plus5	0,0,0,0	12,12,1,3
146554	5	exceptional_plus5	0,0,0,0	12,12,1,3
146567	5	exceptional_plus5	0,0,0,0	12,12,1,3
146580	5	exceptional_plus5	0,0,0,0	12,12,1,3
146593	5	exceptional_plus5	0,0,0,0	12,12,1,3
146606	5	exceptional_plus5	0,0,0,0	12,12,1,3
146619	5	exceptional_plus5	0,0,0,0	12,12,1,3
146632	5	exceptional_plus5	0,0,0,0	12,12,1,3
146645	5	exceptional_plus5	0,0,0,0	12,12,1,3
146658	5	exceptional_plus5	0,0,0,0	12,12,1,3
146671	5	exceptional_plus5	0,0,0,0	12,12,1,3
146684	5	exceptional_plus5	0,0,0,0	12,12,1,3
146697	5	exceptional_plus5	0,0,0,0	12,12,1,3
146710	5	exceptional_plus5	0,0,0,0	12,12,1,3
146723	5	exceptional_plus5	0,0,0,0	12,12,1,3
146736	5	exceptional_plus5	0,0,0,0	12,12,1,3
146749	5	exceptional_plus5	0,0,0,0	12,12,1,3
146762	5	exceptional_plus5	0,0,0,0	12,12,1,3
146775	5	exceptional_plus5	0,0,0,0	12,12,1,3
146788	5	exceptional_plus5	0,0,0,0	12,12,1,3
146801	5	exceptional_plus5	0,0,0,0	12,12,1,3
146814	5	exceptional_plus5	0,0,0,0	12,12,1,3
146827	5	exceptional_plus5	0,0,0,0	12,12,1,3
146840	5	exceptional_plus5	0,0,0,0	12,12,1,3
146853	5	exceptional_plus5	0,0,0,0	12,12,1,3
146866	5	exceptional_plus5	0,0,0,0	12,12,1,3
146879	5	exceptional_plus5	0,0,0,0	12,12,1,3
146892	5	exceptional_plus5	0,0,0,0	12,12,1,3
146905	5	exceptional_plus5	0,0,0,0	12,12,1,3
146918	5	exceptional_plus5	0,0,0,0	12,12,1,3
146931	5	exceptional_plus5	0,0,0,0	12,12,1,3
146944	5	exceptional_plus5	0,0,0,0	12,12,1,3
146957	5	exceptional_plus5	0,0,0,0	12,12,1,3
146970	5	exceptional_plus5	0,0,0,0	12,12,1,3
146983	5	exceptional_plus5	0,0,0,0	12,12,1,3
146996	5	exceptional_plus5	0,0,0,0	12,12,1,3
147009	5	exceptional_plus5	0,0,0,0	12,12,1,3
147022	5	exceptional_plus5	0,0,0,0	12,12,1,3
147035	5	exceptional_plus5	0,0,0,0	12,12,1,3
147048	5	exceptional_plus5	0,0,0,0	12,12,1,3
147061	5	exceptional_plus5	0,0,0,0	12,12,1,3
147074	5	exceptional_plus5	0,0,0,0	12,12,1,3
147087	5	exceptional_plus5	0,0,0,0	12,12,1,3
147100	5	exceptional_plus5	0,0,0,0	12,12,1,3
147113	5	exceptional_plus5	0,0,0,0	12,12,1,3
147126	5	exceptional_plus5	0,0,0,0	12,12,1,3
147139	5	exceptional_plus5	0,0,0,0	12,12,1,3
147152	5	exceptional_plus5	0,0,0,0	12,12,1,3
147165	5	exceptional_plus5	0,0,0,0	12,12,1,3
147178	5	exceptional_plus5	0,0,0,0	12,12,1,3
147191	5	exceptional_plus5	0,0,0,0	12,12,1,3
147204	5	exceptional_plus5	0,0,0,0	12,12,1,3
147217	5	exceptional_plus5	0,0,0,0	12,12,1,3
147230	5	exceptional_plus5	0,0,0,0	12,12,1,3
147243	5	exceptional_plus5	0,0,0,0	12,12,1,3
147256	5	exceptional_plus5	0,0,0,0	12,12,1,3
147269	5	exceptional_plus5	0,0,0,0	12,12,1,3
147282	5	exceptional_plus5	0,0,0,0	12,12,1,3
147295	5	exceptional_plus5	0,0,0,0	12,12,1,3
147308	5	exceptional_plus5	0,0,0,0	12,12,1,3
147321	5	exceptional_plus5	0,0,0,0	12,12,1,3
147334	5	exceptional_plus5	0,0,0,0	12,12,1,3
147347	5	exceptional_plus5	0,0,0,0	12,12,1,3
147360	5	exceptional_plus5	0,0,0,0	12,12,1,3
147373	5	exceptional_plus5	0,0,0,0	12,12,1,3
147386	5	exceptional_plus5	0,0,0,0	12,12,1,3
147399	5	exceptional_plus5	0,0,0,0	12,12,1,3
147412	5	exceptional_plus5	0,0,0,0	12,12,1,3
147425	5	exceptional_plus5	0,0,0,0	12,12,1,3
147438	5	exceptional_plus5	0,0,0,0	12,12,1,3
147451	5	exceptional_plus5	0,0,0,0	12,12,1,3
147464	5	exceptional_plus5	0,0,0,0	12,12,1,3
147477	5	exceptional_plus5	0,0,0,0	12,12,1,3
147490	5	exceptional_plus5	0,0,0,0	12,12,1,3
147503	5	exceptional_plus5	0,0,0,0	12,12,1,3
147516	5	exceptional_plus5	0,0,0,0	12,12,1,3
147529	5	exceptional_plus5	0,0,0,0	12,12,1,3
147542	5	exceptional_plus5	0,0,0,0	12,12,1,3
147555	5	exceptional_plus5	0,0,0,0	12,12,1,3
147568	5	exceptional_plus5	0,0,0,0	12,12,1,3
147581	5	exceptional_plus5	0,0,0,0	12,12,1,3
147594	5	exceptional_plus5	0,0,0,0	12,12,1,3
147607	5	exceptional_plus5	0,0,0,0	12,12,1,3
147620	5	exceptional_plus5	0,0,0,0	12,12,1,3
147633	5	exceptional_plus5	0,0,0,0	12,12,1,3
147646	5	exceptional_plus5	0,0,0,0	12,12,1,3
147659	5	exceptional_plus5	0,0,0,0	12,12,1,3
147672	5	exceptional_plus5	0,0,0,0	12,12,1,3
147685	5	exceptional_plus5	0,0,0,0	12,12,1,3
147698	5	exceptional_plus5	0,0,0,0	12,12,1,3
147711	5	exceptional_plus5	0,0,0,0	12,12,1,3
147724	5	exceptional_plus5	0,0,0,0	12,12,1,3
147737	5	exceptional_plus5	0,0,0,0	12,12,1,3
147750	5	exceptional_plus5	0,0,0,0	12,12,1,3
147763	5	exceptional_plus5	0,0,0,0	12,12,1,3
147776	5	exceptional_plus5	0,0,0,0	12,12,1,3
147789	5	exceptional_plus5	0,0,0,0	12,12,1,3
147802	5	exceptional_plus5	0,0,0,0	12,12,1,3
147815	5	exceptional_plus5	0,0,0,0	12,12,1,3
147828	5	exceptional_plus5	0,0,0,0	12,12,1,3
147841	5	exceptional_plus5	0,0,0,0	12,12,1,3
147854	5	exceptional_plus5	0,0,0,0	12,12,1,3
147867	5	exceptional_plus5	0,0,0,0	12,12,1,3
147880	5	exceptional_plus5	0,0,0,0	12,12,1,3
147893	5	exceptional_plus5	0,0,0,0	12,12,1,3
147906	5	exceptional_plus5	0,0,0,0	12,12,1,3
147919	5	exceptional_plus5	0,0,0,0	12,12,1,3
147932	5	exceptional_plus5	0,0,0,0	12,12,1,3
147945	5	exceptional_plus5	0,0,0,0	12,12,1,3
147958	5	exceptional_plus5	0,0,0,0	12,12,1,3
147971	5	exceptional_plus5	0,0,0,0	12,12,1,3
147984	5	exceptional_plus5	0,0,0,0	12,12,1,3
147997	5	exceptional_plus5	0,0,0,0	12,12,1,3
148010	5	exceptional_plus5	0,0,0,0	12,12,1,3
148023	5	exceptional_plus5	0,0,0,0	12,12,1,3
148036	5	exceptional_plus5	0,0,0,0	12,12,1,3
148049	5	exceptional_plus5	0,0,0,0	12,12,1,3
148062	5	exceptional_plus5	0,0,0,0	12,12,1,3
148075	5	exceptional_plus5	0,0,0,0	12,12,1,3
148088	5	exceptional_plus5	0,0,0,0	12,12,1,3
148101	5	exceptional_plus5	0,0,0,0	12,12,1,3
148114	5	exceptional_plus5	0,0,0,0	12,12,1,3
148127	5	exceptional_plus5	0,0,0,0	12,12,1,3
148140	5	exceptional_plus5	0,0,0,0	12,12,1,3
148153	5	exceptional_plus5	0,0,0,0	12,12,1,3
148166	5	exceptional_plus5	0,0,0,0	12,12,1,3
148179	5	exceptional_plus5	0,0,0,0	12,12,1,3
148192	5	exceptional_plus5	0,0,0,0	12,12,1,3
148205	5	exceptional_plus5	0,0,0,0	12,12,1,3
148218	5	exceptional_plus5	0,0,0,0	12,12,1,3
148231	5	exceptional_plus5	0,0,0,0	12,12,1,3
148244	5	exceptional_plus5	0,0,0,0	12,12,1,3
148257	5	exceptional_plus5	0,0,0,0	12,12,1,3
148270	5	exceptional_plus5	0,0,0,0	12,12,1,3
148283	5	exceptional_plus5	0,0,0,0	12,12,1,3
148296	5	exceptional_plus5	0,0,0,0	12,12,1,3
148309	5	exceptional_plus5	0,0,0,0	12,12,1,3
148322	5	exceptional_plus5	0,0,0,0	12,12,1,3
148335	5	exceptional_plus5	0,0,0,0	12,12,1,3
148348	5	exceptional_plus5	0,0,0,0	12,12,1,3
148361	5	exceptional_plus5	0,0,0,0	12,12,1,3
148374	5	exceptional_plus5	0,0,0,0	12,12,1,3
148387	5	exceptional_plus5	0,0,0,0	12,12,1,3
148400	5	exceptional_plus5	0,0,0,0	12,12,1,3
148413	5	exceptional_plus5	0,0,0,0	12,12,1,3
148426	5	exceptional_plus5	0,0,0,0	12,12,1,3
148439	5	exceptional_plus5	0,0,0,0	12,12,1,3
148452	5	exceptional_plus5	0,0,0,0	12,12,1,3
148465	5	exceptional_plus5	0,0,0,0	12,12,1,3
148478	5	exceptional_plus5	0,0,0,0	12,12,1,3
148491	5	exceptional_plus5	0,0,0,0	12,12,1,3
148504	5	exceptional_plus5	0,0,0,0	12,12,1,3
148517	5	exceptional_plus5	0,0,0,0	12,12,1,3
148530	5	exceptional_plus5	0,0,0,0	12,12,1,3
148543	5	exceptional_plus5	0,0,0,0	12,12,1,3
148556	5	exceptional_plus5	0,0,0,0	12,12,1,3
148569	5	exceptional_plus5	0,0,0,0	12,12,1,3
148582	5	exceptional_plus5	0,0,0,0	12,12,1,3
148595	5	exceptional_plus5	0,0,0,0	12,12,1,3
148608	5	exceptional_plus5	0,0,0,0	12,12,1,3
148621	5	exceptional_plus5	0,0,0,0	12,12,1,3
148634	5	exceptional_plus5	0,0,0,0	12,12,1,3
148647	5	exceptional_plus5	0,0,0,0	12,12,1,3
148660	5	exceptional_plus5	0,0,0,0	12,12,1,3
148673	5	exceptional_plus5	0,0,0,0	12,12,1,3
148686	5	exceptional_plus5	0,0,0,0	12,12,1,3
148699	5	exceptional_plus5	0,0,0,0	12,12,1,3
148712	5	exceptional_plus5	0,0,0,0	12,12,1,3
148725	5	exceptional_plus5	0,0,0,0	12,12,1,3
148738	5	exceptional_plus5	0,0,0,0	12,12,1,3
148751	5	exceptional_plus5	0,0,0,0	12,12,1,3
148764	5	exceptional_plus5	0,0,0,0	12,12,1,3
148777	5	exceptional_plus5	0,0,0,0	12,12,1,3
148790	5	exceptional_plus5	0,0,0,0	12,12,1,3
148803	5	exceptional_plus5	0,0,0,0	12,12,1,3
148816	5	exceptional_plus5	0,0,0,0	12,12,1,3
148829	5	exceptional_plus5	0,0,0,0	12,12,1,3
148842	5	exceptional_plus5	0,0,0,0	12,12,1,3
148855	5	exceptional_plus5	0,0,0,0	12,12,1,3
148868	5	exceptional_plus5	0,0,0,0	12,12,1,3
148881	5	exceptional_plus5	0,0,0,0	12,12,1,3
148894	5	exceptional_plus5	0,0,0,0	12,12,1,3
148907	5	exceptional_plus5	0,0,0,0	12,12,1,3
148920	5	exceptional_plus5	0,0,0,0	12,12,1,3
148933	5	exceptional_plus5	0,0,0,0	12,12,1,3
148946	5	exceptional_plus5	0,0,0,0	12,12,1,3
148959	5	exceptional_plus5	0,0,0,0	12,12,1,3
148972	5	exceptional_plus5	0,0,0,0	12,12,1,3
148985	5	exceptional_plus5	0,0,0,0	12,12,1,3
148998	5	exceptional_plus5	0,0,0,0	12,12,1,3
149011	5	exceptional_plus5	0,0,0,0	12,12,1,3
149024	5	exceptional_plus5	0,0,0,0	12,12,1,3
149037	5	exceptional_plus5	0,0,0,0	12,12,1,3
149050	5	exceptional_plus5	0,0,0,0	12,12,1,3
149063	5	exceptional_plus5	0,0,0,0	12,12,1,3
149076	5	exceptional_plus5	0,0,0,0	12,12,1,3
149089	5	exceptional_plus5	0,0,0,0	12,12,1,3
149102	5	exceptional_plus5	0,0,0,0	12,12,1,3
149115	5	exceptional_plus5	0,0,0,0	12,12,1,3
149128	5	exceptional_plus5	0,0,0,0	12,12,1,3
149141	5	exceptional_plus5	0,0,0,0	12,12,1,3
149154	5	exceptional_plus5	0,0,0,0	12,12,1,3
149167	5	exceptional_plus5	0,0,0,0	12,12,1,3
149180	5	exceptional_plus5	0,0,0,0	12,12,1,3
149193	5	exceptional_plus5	0,0,0,0	12,12,1,3
149206	5	exceptional_plus5	0,0,0,0	12,12,1,3
149219	5	exceptional_plus5	0,0,0,0	12,12,1,3
149232	5	exceptional_plus5	0,0,0,0	12,12,1,3
149245	5	exceptional_plus5	0,0,0,0	12,12,1,3
149258	5	exceptional_plus5	0,0,0,0	12,12,1,3
149271	5	exceptional_plus5	0,0,0,0	12,12,1,3
149284	5	exceptional_plus5	0,0,0,0	12,12,1,3
149297	5	exceptional_plus5	0,0,0,0	12,12,1,3
149310	5	exceptional_plus5	0,0,0,0	12,12,1,3
149323	5	exceptional_plus5	0,0,0,0	12,12,1,3
149336	5	exceptional_plus5	0,0,0,0	12,12,1,3
149349	5	exceptional_plus5	0,0,0,0	12,12,1,3
149362	5	exceptional_plus5	0,0,0,0	12,12,1,3
149375	5	exceptional_plus5	0,0,0,0	12,12,1,3
149388	5	exceptional_plus5	0,0,0,0	12,12,1,3
149401	5	exceptional_plus5	0,0,0,0	12,12,1,3
149414	5	exceptional_plus5	0,0,0,0	12,12,1,3
149427	5	exceptional_plus5	0,0,0,0	12,12,1,3
149440	5	exceptional_plus5	0,0,0,0	12,12,1,3
149453	5	exceptional_plus5	0,0,0,0	12,12,1,3
149466	5	exceptional_plus5	0,0,0,0	12,12,1,3
149479	5	exceptional_plus5	0,0,0,0	12,12,1,3
149492	5	exceptional_plus5	0,0,0,0	12,12,1,3
149505	5	exceptional_plus5	0,0,0,0	12,12,1,3
149518	5	exceptional_plus5	0,0,0,0	12,12,1,3
149531	5	exceptional_plus5	0,0,0,0	12,12,1,3
149544	5	exceptional_plus5	0,0,0,0	12,12,1,3
149557	5	exceptional_plus5	0,0,0,0	12,12,1,3
149570	5	exceptional_plus5	0,0,0,0	12,12,1,3
149583	5	exceptional_plus5	0,0,0,0	12,12,1,3
149596	5	exceptional_plus5	0,0,0,0	12,12,1,3
149609	5	exceptional_plus5	0,0,0,0	12,12,1,3
149622	5	exceptional_plus5	0,0,0,0	12,12,1,3
149635	5	exceptional_plus5	0,0,0,0	12,12,1,3
149648	5	exceptional_plus5	0,0,0,0	12,12,1,3
149661	5	exceptional_plus5	0,0,0,0	12,12,1,3
149674	5	exceptional_plus5	0,0,0,0	12,12,1,3
149687	5	exceptional_plus5	0,0,0,0	12,12,1,3
149700	5	exceptional_plus5	0,0,0,0	12,12,1,3
149713	5	exceptional_plus5	0,0,0,0	12,12,1,3
149726	5	exceptional_plus5	0,0,0,0	12,12,1,3
149739	5	exceptional_plus5	0,0,0,0	12,12,1,3
149752	5	exceptional_plus5	0,0,0,0	12,12,1,3
149765	5	exceptional_plus5	0,0,0,0	12,12,1,3
149778	5	exceptional_plus5	0,0,0,0	12,12,1,3
149791	5	exceptional_plus5	0,0,0,0	12,12,1,3
149804	5	exceptional_plus5	0,0,0,0	12,12,1,3
149817	5	exceptional_plus5	0,0,0,0	12,12,1,3
149830	5	exceptional_plus5	0,0,0,0	12,12,1,3
149843	5	exceptional_plus5	0,0,0,0	12,12,1,3
149856	5	exceptional_plus5	0,0,0,0	12,12,1,3
149869	5	exceptional_plus5	0,0,0,0	12,12,1,3
149882	5	exceptional_plus5	0,0,0,0	12,12,1,3
149895	5	exceptional_plus5	0,0,0,0	12,12,1,3
149908	5	exceptional_plus5	0,0,0,0	12,12,1,3
149921	5	exceptional_plus5	0,0,0,0	12,12,1,3
149934	5	exceptional_plus5	0,0,0,0	12,12,1,3
149947	5	exceptional_plus5	0,0,0,0	12,12,1,3
149960	5	exceptional_plus5	0,0,0,0	12,12,1,3
149973	5	exceptional_plus5	0,0,0,0	12,12,1,3
149986	5	exceptional_plus5	0,0,0,0	12,12,1,3
149999	5	exceptional_plus5	0,0,0,0	12,12,1,3
150012	5	exceptional_plus5	0,0,0,0	12,12,1,3
150025	5	exceptional_plus5	0,0,0,0	12,12,1,3
150038	5	exceptional_plus5	0,0,0,0	12,12,1,3
150051	5	exceptional_plus5	0,0,0,0	12,12,1,3
150064	5	exceptional_plus5	0,0,0,0	12,12,1,3
150077	5	exceptional_plus5	0,0,0,0	12,12,1,3
150090	5	exceptional_plus5	0,0,0,0	12,12,1,3
150103	5	exceptional_plus5	0,0,0,0	12,12,1,3
150116	5	exceptional_plus5	0,0,0,0	12,12,1,3
150129	5	exceptional_plus5	0,0,0,0	12,12,1,3
150142	5	exceptional_plus5	0,0,0,0	12,12,1,3
150155	5	exceptional_plus5	0,0,0,0	12,12,1,3
150168	5	exceptional_plus5	0,0,0,0	12,12,1,3
150181	5	exceptional_plus5	0,0,0,0	12,12,1,3
150194	5	exceptional_plus5	0,0,0,0	12,12,1,3
150207	5	exceptional_plus5	0,0,0,0	12,12,1,3
150220	5	exceptional_plus5	0,0,0,0	12,12,1,3
150233	5	exceptional_plus5	0,0,0,0	12,12,1,3
150246	5	exceptional_plus5	0,0,0,0	12,12,1,3
150259	5	exceptional_plus5	0,0,0,0	12,12,1,3
150272	5	exceptional_plus5	0,0,0,0	12,12,1,3
150285	5	exceptional_plus5	0,0,0,0	12,12,1,3
150298	5	exceptional_plus5	0,0,0,0	12,12,1,3
150311	5	exceptional_plus5	0,0,0,0	12,12,1,3
150324	5	exceptional_plus5	0,0,0,0	12,12,1,3
150337	5	exceptional_plus5	0,0,0,0	12,12,1,3
150350	5	exceptional_plus5	0,0,0,0	12,12,1,3
150363	5	exceptional_plus5	0,0,0,0	12,12,1,3
150376	5	exceptional_plus5	0,0,0,0	12,12,1,3
150389	5	exceptional_plus5	0,0,0,0	12,12,1,3
150402	5	exceptional_plus5	0,0,0,0	12,12,1,3
150415	5	exceptional_plus5	0,0,0,0	12,12,1,3
150428	5	exceptional_plus5	0,0,0,0	12,12,1,3
150441	5	exceptional_plus5	0,0,0,0	12,12,1,3
150454	5	exceptional_plus5	0,0,0,0	12,12,1,3
150467	5	exceptional_plus5	0,0,0,0	12,12,1,3
150480	5	exceptional_plus5	0,0,0,0	12,12,1,3
150493	5	exceptional_plus5	0,0,0,0	12,12,1,3
150506	5	exceptional_plus5	0,0,0,0	12,12,1,3
150519	5	exceptional_plus5	0,0,0,0	12,12,1,3
150532	5	exceptional_plus5	0,0,0,0	12,12,1,3
150545	5	exceptional_plus5	0,0,0,0	12,12,1,3
150558	5	exceptional_plus5	0,0,0,0	12,12,1,3
150571	5	exceptional_plus5	0,0,0,0	12,12,1,3
150584	5	exceptional_plus5	0,0,0,0	12,12,1,3
150597	5	exceptional_plus5	0,0,0,0	12,12,1,3
150610	5	exceptional_plus5	0,0,0,0	12,12,1,3
150623	5	exceptional_plus5	0,0,0,0	12,12,1,3
150636	5	exceptional_plus5	0,0,0,0	12,12,1,3
150649	5	exceptional_plus5	0,0,0,0	12,12,1,3
150662	5	exceptional_plus5	0,0,0,0	12,12,1,3
150675	5	exceptional_plus5	0,0,0,0	12,12,1,3
150688	5	exceptional_plus5	0,0,0,0	12,12,1,3
150701	5	exceptional_plus5	0,0,0,0	12,12,1,3
150714	5	exceptional_plus5	0,0,0,0	12,12,1,3
