torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	2785680	3603600	596340	900900
1	1344240	3603600	596340	900900
1	1344240	3603600	416160	900900
1	3506400	3603600	776520	900900
1	1344240	3603600	235980	900900
1	2785680	3603600	776520	900900
1	3506400	3603600	55800	900900
1	2064960	3603600	416160	900900
1	2064960	3603600	776520	900900
1	2064960	3603600	596340	900900
1	2785680	3603600	55800	900900
1	2916720	3603600	301500	900900
1	2196000	3603600	481680	900900
1	2916720	3603600	481680	900900
1	2916720	3603600	661860	900900
1	1475280	3603600	842040	900900
1	33840	3603600	842040	900900
1	33840	3603600	661860	900900
1	2196000	3603600	121320	900900
1	33840	3603600	481680	900900
1	1475280	3603600	121320	900900
1	2196000	3603600	301500	900900
1	754560	3603600	661860	900900
1	754560	3603600	121320	900900
1	754560	3603600	842040	900900
1	1475280	3603600	301500	900900
1	3571920	3603600	137700	900900
1	2851200	3603600	317880	900900
1	3571920	3603600	317880	900900
1	3571920	3603600	498060	900900
1	2130480	3603600	678240	900900
1	689040	3603600	678240	900900
1	689040	3603600	498060	900900
1	2851200	3603600	858420	900900
1	689040	3603600	317880	900900
1	2130480	3603600	858420	900900
1	2851200	3603600	137700	900900
1	1409760	3603600	498060	900900
1	1409760	3603600	858420	900900
1	1409760	3603600	678240	900900
1	2130480	3603600	137700	900900
1	295920	3603600	547200	900900
1	3178800	3603600	727380	900900
1	295920	3603600	727380	900900
1	295920	3603600	6660	900900
1	2458080	3603600	186840	900900
1	1016640	3603600	186840	900900
1	1016640	3603600	6660	900900
1	3178800	3603600	367020	900900
1	1016640	3603600	727380	900900
1	2458080	3603600	367020	900900
1	3178800	3603600	547200	900900
1	1737360	3603600	6660	900900
1	1737360	3603600	367020	900900
1	1737360	3603600	186840	900900
1	2458080	3603600	547200	900900
1	1933920	3603600	301500	900900
1	1213200	3603600	481680	900900
1	1933920	3603600	481680	900900
1	1933920	3603600	661860	900900
1	492480	3603600	842040	900900
1	2654640	3603600	842040	900900
1	2654640	3603600	661860	900900
1	1213200	3603600	121320	900900
1	2654640	3603600	481680	900900
1	492480	3603600	121320	900900
1	1213200	3603600	301500	900900
1	3375360	3603600	661860	900900
1	3375360	3603600	121320	900900
1	3375360	3603600	842040	900900
1	492480	3603600	301500	900900
1	3244320	3603600	547200	900900
1	2523600	3603600	727380	900900
1	3244320	3603600	727380	900900
1	3244320	3603600	6660	900900
1	1802880	3603600	186840	900900
1	361440	3603600	186840	900900
1	361440	3603600	6660	900900
1	2523600	3603600	367020	900900
1	361440	3603600	727380	900900
1	1802880	3603600	367020	900900
1	2523600	3603600	547200	900900
1	1082160	3603600	6660	900900
1	1082160	3603600	367020	900900
1	1082160	3603600	186840	900900
1	1802880	3603600	547200	900900
1	2916720	3603600	137700	900900
1	2196000	3603600	317880	900900
1	2916720	3603600	317880	900900
1	2916720	3603600	498060	900900
1	1475280	3603600	678240	900900
1	33840	3603600	678240	900900
1	33840	3603600	498060	900900
1	2196000	3603600	858420	900900
1	33840	3603600	317880	900900
1	1475280	3603600	858420	900900
1	2196000	3603600	137700	900900
1	754560	3603600	498060	900900
1	754560	3603600	858420	900900
1	754560	3603600	678240	900900
1	1475280	3603600	137700	900900
1	3244320	3603600	301500	900900
1	2523600	3603600	481680	900900
1	3244320	3603600	481680	900900
1	3244320	3603600	661860	900900
1	1802880	3603600	842040	900900
1	361440	3603600	842040	900900
1	361440	3603600	661860	900900
1	2523600	3603600	121320	900900
1	361440	3603600	481680	900900
1	1802880	3603600	121320	900900
1	2523600	3603600	301500	900900
1	1082160	3603600	661860	900900
1	1082160	3603600	121320	900900
1	1082160	3603600	842040	900900
1	1802880	3603600	301500	900900
1	1278720	3603600	55800	900900
1	558000	3603600	235980	900900
1	1278720	3603600	235980	900900
1	1278720	3603600	416160	900900
1	3440880	3603600	596340	900900
1	1999440	3603600	596340	900900
1	1999440	3603600	416160	900900
1	558000	3603600	776520	900900
1	1999440	3603600	235980	900900
1	3440880	3603600	776520	900900
1	558000	3603600	55800	900900
1	2720160	3603600	416160	900900
1	2720160	3603600	776520	900900
1	2720160	3603600	596340	900900
1	3440880	3603600	55800	900900
1	2589120	3603600	465300	900900
1	1868400	3603600	645480	900900
1	2589120	3603600	645480	900900
1	2589120	3603600	825660	900900
1	1147680	3603600	104940	900900
1	3309840	3603600	104940	900900
1	3309840	3603600	825660	900900
1	1868400	3603600	285120	900900
1	3309840	3603600	645480	900900
1	1147680	3603600	285120	900900
1	1868400	3603600	465300	900900
1	426960	3603600	825660	900900
1	426960	3603600	285120	900900
1	426960	3603600	104940	900900
1	1147680	3603600	465300	900900
1	3244320	3603600	137700	900900
1	2523600	3603600	317880	900900
1	3244320	3603600	317880	900900
1	3244320	3603600	498060	900900
1	1802880	3603600	678240	900900
1	361440	3603600	678240	900900
1	361440	3603600	498060	900900
1	2523600	3603600	858420	900900
1	361440	3603600	317880	900900
1	1802880	3603600	858420	900900
1	2523600	3603600	137700	900900
1	1082160	3603600	498060	900900
1	1082160	3603600	858420	900900
1	1082160	3603600	678240	900900
1	1802880	3603600	137700	900900
1	2916720	3603600	465300	900900
1	2196000	3603600	645480	900900
1	2916720	3603600	645480	900900
1	2916720	3603600	825660	900900
1	1475280	3603600	104940	900900
1	33840	3603600	104940	900900
1	33840	3603600	825660	900900
1	2196000	3603600	285120	900900
1	33840	3603600	645480	900900
1	1475280	3603600	285120	900900
1	2196000	3603600	465300	900900
1	754560	3603600	825660	900900
1	754560	3603600	285120	900900
1	754560	3603600	104940	900900
1	1475280	3603600	465300	900900
1	295920	3603600	301500	900900
1	3178800	3603600	481680	900900
1	295920	3603600	481680	900900
1	295920	3603600	661860	900900
1	2458080	3603600	842040	900900
1	1016640	3603600	842040	900900
1	1016640	3603600	661860	900900
1	3178800	3603600	121320	900900
1	1016640	3603600	481680	900900
1	2458080	3603600	121320	900900
1	3178800	3603600	301500	900900
1	1737360	3603600	661860	900900
1	1737360	3603600	121320	900900
1	1737360	3603600	842040	900900
1	2458080	3603600	301500	900900
1	2589120	3603600	55800	900900
1	1868400	3603600	235980	900900
1	2589120	3603600	235980	900900
1	2589120	3603600	416160	900900
1	1147680	3603600	596340	900900
1	3309840	3603600	596340	900900
1	3309840	3603600	416160	900900
1	1868400	3603600	776520	900900
1	3309840	3603600	235980	900900
1	1147680	3603600	776520	900900
1	1868400	3603600	55800	900900
1	426960	3603600	416160	900900
1	426960	3603600	776520	900900
1	426960	3603600	596340	900900
1	1147680	3603600	55800	900900
1	623520	3603600	547200	900900
1	3506400	3603600	727380	900900
1	623520	3603600	727380	900900
1	623520	3603600	6660	900900
1	2785680	3603600	186840	900900
1	1344240	3603600	186840	900900
1	1344240	3603600	6660	900900
1	3506400	3603600	367020	900900
1	1344240	3603600	727380	900900
