prime	torsion_coset	m	n	k	ord_g1	ord_g2	ord_g3	state	t
13	2	4	1	2	8	8	8	3	3
13	2	4	1	4	8	8	8	3	11
13	2	4	1	6	8	8	8	3	10
13	2	4	2	1	8	8	8	3	3
13	2	4	2	3	8	8	8	3	2
13	2	4	2	5	8	8	8	3	10
13	2	4	2	7	8	8	8	3	11
13	2	4	3	0	8	8	8	3	3
13	2	4	3	2	8	8	8	3	11
13	2	4	3	4	8	8	8	3	10
13	2	4	3	6	8	8	8	3	2
13	2	4	3	7	8	8	8	3	inf
13	2	4	4	1	8	8	8	3	2
13	2	4	4	3	8	8	8	3	10
13	2	4	4	5	8	8	8	3	11
13	2	4	4	7	8	8	8	3	3
13	2	4	5	0	8	8	8	3	11
13	2	4	5	2	8	8	8	3	10
13	2	4	5	4	8	8	8	3	2
13	2	4	5	5	8	8	8	3	inf
13	2	4	5	6	8	8	8	3	3
13	2	4	6	1	8	8	8	3	10
13	2	4	6	3	8	8	8	3	11
13	2	4	6	5	8	8	8	3	3
13	2	4	6	7	8	8	8	3	2
13	2	4	7	0	8	8	8	3	10
13	2	4	7	2	8	8	8	3	2
13	2	4	7	3	8	8	8	3	inf
13	2	4	7	4	8	8	8	3	3
13	2	4	7	6	8	8	8	3	11
13	2	5	0	0	8	8	8	3	10
13	2	5	0	2	8	8	8	3	2
13	2	5	0	3	8	8	8	3	inf
13	2	5	0	4	8	8	8	3	3
13	2	5	0	6	8	8	8	3	11
13	2	5	1	1	8	8	8	3	11
13	2	5	1	3	8	8	8	3	3
13	2	5	1	5	8	8	8	3	2
13	2	5	1	7	8	8	8	3	10
13	2	5	2	0	8	8	8	3	2
13	2	5	2	1	8	8	8	3	inf
13	2	5	2	2	8	8	8	3	3
13	2	5	2	4	8	8	8	3	11
13	2	5	2	6	8	8	8	3	10
13	2	5	3	1	8	8	8	3	3
13	2	5	3	3	8	8	8	3	2
13	2	5	3	5	8	8	8	3	10
13	2	5	3	7	8	8	8	3	11
13	2	5	4	0	8	8	8	3	3
13	2	5	4	2	8	8	8	3	11
13	2	5	4	4	8	8	8	3	10
13	2	5	4	6	8	8	8	3	2
13	2	5	4	7	8	8	8	3	inf
13	2	5	5	1	8	8	8	3	2
13	2	5	5	3	8	8	8	3	10
13	2	5	5	5	8	8	8	3	11
13	2	5	5	7	8	8	8	3	3
13	2	5	6	0	8	8	8	3	11
13	2	5	6	2	8	8	8	3	10
13	2	5	6	4	8	8	8	3	2
13	2	5	6	5	8	8	8	3	inf
13	2	5	6	6	8	8	8	3	3
13	2	5	7	1	8	8	8	3	10
13	2	5	7	3	8	8	8	3	11
13	2	5	7	5	8	8	8	3	3
13	2	5	7	7	8	8	8	3	2
13	2	6	0	1	8	8	8	3	10
13	2	6	0	3	8	8	8	3	11
13	2	6	0	5	8	8	8	3	3
13	2	6	0	7	8	8	8	3	2
13	2	6	1	0	8	8	8	3	10
13	2	6	1	2	8	8	8	3	2
13	2	6	1	3	8	8	8	3	inf
13	2	6	1	4	8	8	8	3	3
13	2	6	1	6	8	8	8	3	11
13	2	6	2	1	8	8	8	3	11
13	2	6	2	3	8	8	8	3	3
13	2	6	2	5	8	8	8	3	2
13	2	6	2	7	8	8	8	3	10
13	2	6	3	0	8	8	8	3	2
13	2	6	3	1	8	8	8	3	inf
13	2	6	3	2	8	8	8	3	3
13	2	6	3	4	8	8	8	3	11
13	2	6	3	6	8	8	8	3	10
13	2	6	4	1	8	8	8	3	3
13	2	6	4	3	8	8	8	3	2
13	2	6	4	5	8	8	8	3	10
13	2	6	4	7	8	8	8	3	11
13	2	6	5	0	8	8	8	3	3
13	2	6	5	2	8	8	8	3	11
13	2	6	5	4	8	8	8	3	10
13	2	6	5	6	8	8	8	3	2
13	2	6	5	7	8	8	8	3	inf
13	2	6	6	1	8	8	8	3	2
13	2	6	6	3	8	8	8	3	10
13	2	6	6	5	8	8	8	3	11
13	2	6	6	7	8	8	8	3	3
13	2	6	7	0	8	8	8	3	11
13	2	6	7	2	8	8	8	3	10
13	2	6	7	4	8	8	8	3	2
13	2	6	7	5	8	8	8	3	inf
13	2	6	7	6	8	8	8	3	3
13	2	7	0	0	8	8	8	3	11
13	2	7	0	2	8	8	8	3	10
13	2	7	0	4	8	8	8	3	2
13	2	7	0	5	8	8	8	3	inf
13	2	7	0	6	8	8	8	3	3
13	2	7	1	1	8	8	8	3	10
13	2	7	1	3	8	8	8	3	11
13	2	7	1	5	8	8	8	3	3
13	2	7	1	7	8	8	8	3	2
13	2	7	2	0	8	8	8	3	10
13	2	7	2	2	8	8	8	3	2
13	2	7	2	3	8	8	8	3	inf
13	2	7	2	4	8	8	8	3	3
13	2	7	2	6	8	8	8	3	11
13	2	7	3	1	8	8	8	3	11
13	2	7	3	3	8	8	8	3	3
13	2	7	3	5	8	8	8	3	2
13	2	7	3	7	8	8	8	3	10
13	2	7	4	0	8	8	8	3	2
13	2	7	4	1	8	8	8	3	inf
13	2	7	4	2	8	8	8	3	3
13	2	7	4	4	8	8	8	3	11
13	2	7	4	6	8	8	8	3	10
13	2	7	5	1	8	8	8	3	3
13	2	7	5	3	8	8	8	3	2
13	2	7	5	5	8	8	8	3	10
13	2	7	5	7	8	8	8	3	11
13	2	7	6	0	8	8	8	3	3
13	2	7	6	2	8	8	8	3	11
13	2	7	6	4	8	8	8	3	10
13	2	7	6	6	8	8	8	3	2
13	2	7	6	7	8	8	8	3	inf
13	2	7	7	1	8	8	8	3	2
13	2	7	7	3	8	8	8	3	10
13	2	7	7	5	8	8	8	3	11
13	2	7	7	7	8	8	8	3	3
17	1	0	0	0	2	6	12	2	1
17	1	0	0	3	2	6	12	2	1
17	1	0	0	4	2	6	12	2	15
17	1	0	0	5	2	6	12	2	2
17	1	0	0	6	2	6	12	2	16
17	1	0	0	9	2	6	12	3	inf
17	1	0	0	10	2	6	12	2	2
17	1	0	0	11	2	6	12	2	15
17	1	0	1	0	2	6	12	2	2
17	1	0	1	1	2	6	12	2	15
17	1	0	1	2	2	6	12	2	1
17	1	0	1	5	2	6	12	2	1
17	1	0	1	6	2	6	12	2	15
17	1	0	1	7	2	6	12	2	2
17	1	0	1	8	2	6	12	2	16
17	1	0	1	11	2	6	12	3	inf
17	1	0	2	1	2	6	12	3	inf
17	1	0	2	2	2	6	12	2	2
17	1	0	2	3	2	6	12	2	15
17	1	0	2	4	2	6	12	2	1
17	1	0	2	7	2	6	12	2	1
17	1	0	2	8	2	6	12	2	15
17	1	0	2	9	2	6	12	2	2
17	1	0	2	10	2	6	12	2	16
17	1	0	3	0	2	6	12	2	16
17	1	0	3	3	2	6	12	3	inf
17	1	0	3	4	2	6	12	2	2
17	1	0	3	5	2	6	12	2	15
17	1	0	3	6	2	6	12	2	1
17	1	0	3	9	2	6	12	2	1
17	1	0	3	10	2	6	12	2	15
17	1	0	3	11	2	6	12	2	2
17	1	0	4	0	2	6	12	2	15
17	1	0	4	1	2	6	12	2	2
17	1	0	4	2	2	6	12	2	16
17	1	0	4	5	2	6	12	3	inf
17	1	0	4	6	2	6	12	2	2
17	1	0	4	7	2	6	12	2	15
17	1	0	4	8	2	6	12	2	1
17	1	0	4	11	2	6	12	2	1
17	1	0	5	1	2	6	12	2	1
17	1	0	5	2	2	6	12	2	15
17	1	0	5	3	2	6	12	2	2
17	1	0	5	4	2	6	12	2	16
17	1	0	5	7	2	6	12	3	inf
17	1	0	5	8	2	6	12	2	2
17	1	0	5	9	2	6	12	2	15
17	1	0	5	10	2	6	12	2	1
17	1	1	0	0	2	6	12	2	16
17	1	1	0	3	2	6	12	3	inf
17	1	1	0	4	2	6	12	2	2
17	1	1	0	5	2	6	12	2	15
17	1	1	0	6	2	6	12	2	1
17	1	1	0	9	2	6	12	2	1
17	1	1	0	10	2	6	12	2	15
17	1	1	0	11	2	6	12	2	2
17	1	1	1	0	2	6	12	2	15
17	1	1	1	1	2	6	12	2	2
17	1	1	1	2	2	6	12	2	16
17	1	1	1	5	2	6	12	3	inf
17	1	1	1	6	2	6	12	2	2
17	1	1	1	7	2	6	12	2	15
17	1	1	1	8	2	6	12	2	1
17	1	1	1	11	2	6	12	2	1
17	1	1	2	1	2	6	12	2	1
17	1	1	2	2	2	6	12	2	15
17	1	1	2	3	2	6	12	2	2
17	1	1	2	4	2	6	12	2	16
17	1	1	2	7	2	6	12	3	inf
17	1	1	2	8	2	6	12	2	2
17	1	1	2	9	2	6	12	2	15
17	1	1	2	10	2	6	12	2	1
17	1	1	3	0	2	6	12	2	1
17	1	1	3	3	2	6	12	2	1
17	1	1	3	4	2	6	12	2	15
17	1	1	3	5	2	6	12	2	2
17	1	1	3	6	2	6	12	2	16
17	1	1	3	9	2	6	12	3	inf
17	1	1	3	10	2	6	12	2	2
17	1	1	3	11	2	6	12	2	15
17	1	1	4	0	2	6	12	2	2
17	1	1	4	1	2	6	12	2	15
17	1	1	4	2	2	6	12	2	1
17	1	1	4	5	2	6	12	2	1
17	1	1	4	6	2	6	12	2	15
17	1	1	4	7	2	6	12	2	2
17	1	1	4	8	2	6	12	2	16
17	1	1	4	11	2	6	12	3	inf
17	1	1	5	1	2	6	12	3	inf
17	1	1	5	2	2	6	12	2	2
17	1	1	5	3	2	6	12	2	15
17	1	1	5	4	2	6	12	2	1
17	1	1	5	7	2	6	12	2	1
17	1	1	5	8	2	6	12	2	15
17	1	1	5	9	2	6	12	2	2
17	1	1	5	10	2	6	12	2	16
17	2	0	0	0	2	6	12	2	16
17	2	0	0	3	2	6	12	3	inf
17	2	0	0	4	2	6	12	2	2
17	2	0	0	5	2	6	12	2	15
17	2	0	0	6	2	6	12	2	1
17	2	0	0	9	2	6	12	2	1
17	2	0	0	10	2	6	12	2	15
17	2	0	0	11	2	6	12	2	2
17	2	0	1	0	2	6	12	2	15
17	2	0	1	1	2	6	12	2	2
17	2	0	1	2	2	6	12	2	16
17	2	0	1	5	2	6	12	3	inf
17	2	0	1	6	2	6	12	2	2
17	2	0	1	7	2	6	12	2	15
17	2	0	1	8	2	6	12	2	1
17	2	0	1	11	2	6	12	2	1
17	2	0	2	1	2	6	12	2	1
17	2	0	2	2	2	6	12	2	15
17	2	0	2	3	2	6	12	2	2
17	2	0	2	4	2	6	12	2	16
17	2	0	2	7	2	6	12	3	inf
17	2	0	2	8	2	6	12	2	2
17	2	0	2	9	2	6	12	2	15
17	2	0	2	10	2	6	12	2	1
17	2	0	3	0	2	6	12	2	1
17	2	0	3	3	2	6	12	2	1
17	2	0	3	4	2	6	12	2	15
17	2	0	3	5	2	6	12	2	2
17	2	0	3	6	2	6	12	2	16
17	2	0	3	9	2	6	12	3	inf
17	2	0	3	10	2	6	12	2	2
17	2	0	3	11	2	6	12	2	15
17	2	0	4	0	2	6	12	2	2
17	2	0	4	1	2	6	12	2	15
17	2	0	4	2	2	6	12	2	1
17	2	0	4	5	2	6	12	2	1
17	2	0	4	6	2	6	12	2	15
17	2	0	4	7	2	6	12	2	2
17	2	0	4	8	2	6	12	2	16
17	2	0	4	11	2	6	12	3	inf
17	2	0	5	1	2	6	12	3	inf
17	2	0	5	2	2	6	12	2	2
17	2	0	5	3	2	6	12	2	15
17	2	0	5	4	2	6	12	2	1
17	2	0	5	7	2	6	12	2	1
17	2	0	5	8	2	6	12	2	15
17	2	0	5	9	2	6	12	2	2
17	2	0	5	10	2	6	12	2	16
17	2	1	0	0	2	6	12	2	1
17	2	1	0	3	2	6	12	2	1
17	2	1	0	4	2	6	12	2	15
17	2	1	0	5	2	6	12	2	2
17	2	1	0	6	2	6	12	2	16
17	2	1	0	9	2	6	12	3	inf
17	2	1	0	10	2	6	12	2	2
17	2	1	0	11	2	6	12	2	15
17	2	1	1	0	2	6	12	2	2
17	2	1	1	1	2	6	12	2	15
17	2	1	1	2	2	6	12	2	1
17	2	1	1	5	2	6	12	2	1
17	2	1	1	6	2	6	12	2	15
17	2	1	1	7	2	6	12	2	2
17	2	1	1	8	2	6	12	2	16
17	2	1	1	11	2	6	12	3	inf
17	2	1	2	1	2	6	12	3	inf
17	2	1	2	2	2	6	12	2	2
17	2	1	2	3	2	6	12	2	15
17	2	1	2	4	2	6	12	2	1
17	2	1	2	7	2	6	12	2	1
17	2	1	2	8	2	6	12	2	15
17	2	1	2	9	2	6	12	2	2
17	2	1	2	10	2	6	12	2	16
17	2	1	3	0	2	6	12	2	16
17	2	1	3	3	2	6	12	3	inf
17	2	1	3	4	2	6	12	2	2
17	2	1	3	5	2	6	12	2	15
17	2	1	3	6	2	6	12	2	1
17	2	1	3	9	2	6	12	2	1
17	2	1	3	10	2	6	12	2	15
17	2	1	3	11	2	6	12	2	2
17	2	1	4	0	2	6	12	2	15
17	2	1	4	1	2	6	12	2	2
17	2	1	4	2	2	6	12	2	16
17	2	1	4	5	2	6	12	3	inf
17	2	1	4	6	2	6	12	2	2
17	2	1	4	7	2	6	12	2	15
17	2	1	4	8	2	6	12	2	1
17	2	1	4	11	2	6	12	2	1
17	2	1	5	1	2	6	12	2	1
17	2	1	5	2	2	6	12	2	15
17	2	1	5	3	2	6	12	2	2
17	2	1	5	4	2	6	12	2	16
17	2	1	5	7	2	6	12	3	inf
17	2	1	5	8	2	6	12	2	2
17	2	1	5	9	2	6	12	2	15
17	2	1	5	10	2	6	12	2	1
19	1	0	0	0	12	6	12	3	1
19	1	0	0	2	12	6	12	3	6
19	1	0	0	4	12	6	12	3	10
19	1	0	0	6	12	6	12	3	18
19	1	0	0	8	12	6	12	3	13
19	1	0	0	10	12	6	12	3	9
19	1	0	1	1	12	6	12	3	inf
19	1	0	1	3	12	6	12	3	1
19	1	0	1	5	12	6	12	3	9
19	1	0	1	7	12	6	12	3	13
19	1	0	1	9	12	6	12	3	18
19	1	0	1	11	12	6	12	3	10
19	1	0	2	0	12	6	12	3	13
19	1	0	2	2	12	6	12	3	9
19	1	0	2	4	12	6	12	3	1
19	1	0	2	6	12	6	12	3	6
19	1	0	2	8	12	6	12	3	10
19	1	0	2	10	12	6	12	3	18
19	1	0	3	1	12	6	12	3	18
19	1	0	3	3	12	6	12	3	10
19	1	0	3	5	12	6	12	3	inf
19	1	0	3	7	12	6	12	3	1
19	1	0	3	9	12	6	12	3	9
19	1	0	3	11	12	6	12	3	13
19	1	0	4	0	12	6	12	3	10
19	1	0	4	2	12	6	12	3	18
19	1	0	4	4	12	6	12	3	13
19	1	0	4	6	12	6	12	3	9
19	1	0	4	8	12	6	12	3	1
19	1	0	4	10	12	6	12	3	6
19	1	0	5	1	12	6	12	3	9
19	1	0	5	3	12	6	12	3	13
19	1	0	5	5	12	6	12	3	18
19	1	0	5	7	12	6	12	3	10
19	1	0	5	9	12	6	12	3	inf
19	1	0	5	11	12	6	12	3	1
19	1	1	0	1	12	6	12	3	13
19	1	1	0	3	12	6	12	3	9
19	1	1	0	5	12	6	12	3	1
19	1	1	0	7	12	6	12	3	6
19	1	1	0	9	12	6	12	3	10
19	1	1	0	11	12	6	12	3	18
19	1	1	1	0	12	6	12	3	13
19	1	1	1	2	12	6	12	3	18
19	1	1	1	4	12	6	12	3	10
19	1	1	1	6	12	6	12	3	inf
19	1	1	1	8	12	6	12	3	1
19	1	1	1	10	12	6	12	3	9
19	1	1	2	1	12	6	12	3	10
19	1	1	2	3	12	6	12	3	18
19	1	1	2	5	12	6	12	3	13
19	1	1	2	7	12	6	12	3	9
19	1	1	2	9	12	6	12	3	1
19	1	1	2	11	12	6	12	3	6
19	1	1	3	0	12	6	12	3	1
19	1	1	3	2	12	6	12	3	9
19	1	1	3	4	12	6	12	3	13
19	1	1	3	6	12	6	12	3	18
19	1	1	3	8	12	6	12	3	10
19	1	1	3	10	12	6	12	3	inf
19	1	1	4	1	12	6	12	3	1
19	1	1	4	3	12	6	12	3	6
19	1	1	4	5	12	6	12	3	10
19	1	1	4	7	12	6	12	3	18
19	1	1	4	9	12	6	12	3	13
19	1	1	4	11	12	6	12	3	9
19	1	1	5	0	12	6	12	3	10
19	1	1	5	2	12	6	12	3	inf
19	1	1	5	4	12	6	12	3	1
19	1	1	5	6	12	6	12	3	9
19	1	1	5	8	12	6	12	3	13
19	1	1	5	10	12	6	12	3	18
19	1	2	0	0	12	6	12	3	6
19	1	2	0	2	12	6	12	3	10
19	1	2	0	4	12	6	12	3	18
19	1	2	0	6	12	6	12	3	13
19	1	2	0	8	12	6	12	3	9
19	1	2	0	10	12	6	12	3	1
19	1	2	1	1	12	6	12	3	1
19	1	2	1	3	12	6	12	3	9
19	1	2	1	5	12	6	12	3	13
19	1	2	1	7	12	6	12	3	18
19	1	2	1	9	12	6	12	3	10
19	1	2	1	11	12	6	12	3	inf
19	1	2	2	0	12	6	12	3	9
19	1	2	2	2	12	6	12	3	1
19	1	2	2	4	12	6	12	3	6
19	1	2	2	6	12	6	12	3	10
19	1	2	2	8	12	6	12	3	18
19	1	2	2	10	12	6	12	3	13
19	1	2	3	1	12	6	12	3	10
19	1	2	3	3	12	6	12	3	inf
19	1	2	3	5	12	6	12	3	1
19	1	2	3	7	12	6	12	3	9
19	1	2	3	9	12	6	12	3	13
19	1	2	3	11	12	6	12	3	18
19	1	2	4	0	12	6	12	3	18
19	1	2	4	2	12	6	12	3	13
19	1	2	4	4	12	6	12	3	9
19	1	2	4	6	12	6	12	3	1
19	1	2	4	8	12	6	12	3	6
19	1	2	4	10	12	6	12	3	10
19	1	2	5	1	12	6	12	3	13
19	1	2	5	3	12	6	12	3	18
19	1	2	5	5	12	6	12	3	10
19	1	2	5	7	12	6	12	3	inf
19	1	2	5	9	12	6	12	3	1
19	1	2	5	11	12	6	12	3	9
19	1	3	0	1	12	6	12	3	9
19	1	3	0	3	12	6	12	3	1
19	1	3	0	5	12	6	12	3	6
19	1	3	0	7	12	6	12	3	10
19	1	3	0	9	12	6	12	3	18
19	1	3	0	11	12	6	12	3	13
19	1	3	1	0	12	6	12	3	18
19	1	3	1	2	12	6	12	3	10
19	1	3	1	4	12	6	12	3	inf
19	1	3	1	6	12	6	12	3	1
19	1	3	1	8	12	6	12	3	9
19	1	3	1	10	12	6	12	3	13
19	1	3	2	1	12	6	12	3	18
19	1	3	2	3	12	6	12	3	13
19	1	3	2	5	12	6	12	3	9
19	1	3	2	7	12	6	12	3	1
19	1	3	2	9	12	6	12	3	6
19	1	3	2	11	12	6	12	3	10
19	1	3	3	0	12	6	12	3	9
19	1	3	3	2	12	6	12	3	13
19	1	3	3	4	12	6	12	3	18
19	1	3	3	6	12	6	12	3	10
19	1	3	3	8	12	6	12	3	inf
19	1	3	3	10	12	6	12	3	1
19	1	3	4	1	12	6	12	3	6
19	1	3	4	3	12	6	12	3	10
19	1	3	4	5	12	6	12	3	18
19	1	3	4	7	12	6	12	3	13
19	1	3	4	9	12	6	12	3	9
19	1	3	4	11	12	6	12	3	1
19	1	3	5	0	12	6	12	3	inf
19	1	3	5	2	12	6	12	3	1
19	1	3	5	4	12	6	12	3	9
19	1	3	5	6	12	6	12	3	13
19	1	3	5	8	12	6	12	3	18
19	1	3	5	10	12	6	12	3	10
19	1	4	0	0	12	6	12	3	10
19	1	4	0	2	12	6	12	3	18
19	1	4	0	4	12	6	12	3	13
19	1	4	0	6	12	6	12	3	9
19	1	4	0	8	12	6	12	3	1
19	1	4	0	10	12	6	12	3	6
19	1	4	1	1	12	6	12	3	9
19	1	4	1	3	12	6	12	3	13
19	1	4	1	5	12	6	12	3	18
19	1	4	1	7	12	6	12	3	10
19	1	4	1	9	12	6	12	3	inf
19	1	4	1	11	12	6	12	3	1
19	1	4	2	0	12	6	12	3	1
19	1	4	2	2	12	6	12	3	6
19	1	4	2	4	12	6	12	3	10
19	1	4	2	6	12	6	12	3	18
19	1	4	2	8	12	6	12	3	13
19	1	4	2	10	12	6	12	3	9
19	1	4	3	1	12	6	12	3	inf
19	1	4	3	3	12	6	12	3	1
19	1	4	3	5	12	6	12	3	9
19	1	4	3	7	12	6	12	3	13
19	1	4	3	9	12	6	12	3	18
19	1	4	3	11	12	6	12	3	10
19	1	4	4	0	12	6	12	3	13
19	1	4	4	2	12	6	12	3	9
19	1	4	4	4	12	6	12	3	1
19	1	4	4	6	12	6	12	3	6
19	1	4	4	8	12	6	12	3	10
19	1	4	4	10	12	6	12	3	18
19	1	4	5	1	12	6	12	3	18
19	1	4	5	3	12	6	12	3	10
19	1	4	5	5	12	6	12	3	inf
19	1	4	5	7	12	6	12	3	1
19	1	4	5	9	12	6	12	3	9
19	1	4	5	11	12	6	12	3	13
19	1	5	0	1	12	6	12	3	1
19	1	5	0	3	12	6	12	3	6
19	1	5	0	5	12	6	12	3	10
19	1	5	0	7	12	6	12	3	18
19	1	5	0	9	12	6	12	3	13
19	1	5	0	11	12	6	12	3	9
19	1	5	1	0	12	6	12	3	10
19	1	5	1	2	12	6	12	3	inf
19	1	5	1	4	12	6	12	3	1
19	1	5	1	6	12	6	12	3	9
19	1	5	1	8	12	6	12	3	13
19	1	5	1	10	12	6	12	3	18
19	1	5	2	1	12	6	12	3	13
19	1	5	2	3	12	6	12	3	9
19	1	5	2	5	12	6	12	3	1
19	1	5	2	7	12	6	12	3	6
19	1	5	2	9	12	6	12	3	10
19	1	5	2	11	12	6	12	3	18
19	1	5	3	0	12	6	12	3	13
19	1	5	3	2	12	6	12	3	18
19	1	5	3	4	12	6	12	3	10
19	1	5	3	6	12	6	12	3	inf
19	1	5	3	8	12	6	12	3	1
19	1	5	3	10	12	6	12	3	9
19	1	5	4	1	12	6	12	3	10
19	1	5	4	3	12	6	12	3	18
19	1	5	4	5	12	6	12	3	13
19	1	5	4	7	12	6	12	3	9
19	1	5	4	9	12	6	12	3	1
19	1	5	4	11	12	6	12	3	6
19	1	5	5	0	12	6	12	3	1
19	1	5	5	2	12	6	12	3	9
19	1	5	5	4	12	6	12	3	13
19	1	5	5	6	12	6	12	3	18
19	1	5	5	8	12	6	12	3	10
19	1	5	5	10	12	6	12	3	inf
19	1	6	0	0	12	6	12	3	18
19	1	6	0	2	12	6	12	3	13
19	1	6	0	4	12	6	12	3	9
19	1	6	0	6	12	6	12	3	1
19	1	6	0	8	12	6	12	3	6
19	1	6	0	10	12	6	12	3	10
19	1	6	1	1	12	6	12	3	13
19	1	6	1	3	12	6	12	3	18
19	1	6	1	5	12	6	12	3	10
19	1	6	1	7	12	6	12	3	inf
19	1	6	1	9	12	6	12	3	1
19	1	6	1	11	12	6	12	3	9
19	1	6	2	0	12	6	12	3	6
19	1	6	2	2	12	6	12	3	10
19	1	6	2	4	12	6	12	3	18
19	1	6	2	6	12	6	12	3	13
19	1	6	2	8	12	6	12	3	9
19	1	6	2	10	12	6	12	3	1
19	1	6	3	1	12	6	12	3	1
19	1	6	3	3	12	6	12	3	9
19	1	6	3	5	12	6	12	3	13
19	1	6	3	7	12	6	12	3	18
19	1	6	3	9	12	6	12	3	10
19	1	6	3	11	12	6	12	3	inf
19	1	6	4	0	12	6	12	3	9
19	1	6	4	2	12	6	12	3	1
19	1	6	4	4	12	6	12	3	6
19	1	6	4	6	12	6	12	3	10
19	1	6	4	8	12	6	12	3	18
19	1	6	4	10	12	6	12	3	13
19	1	6	5	1	12	6	12	3	10
19	1	6	5	3	12	6	12	3	inf
19	1	6	5	5	12	6	12	3	1
19	1	6	5	7	12	6	12	3	9
19	1	6	5	9	12	6	12	3	13
19	1	6	5	11	12	6	12	3	18
19	1	7	0	1	12	6	12	3	6
19	1	7	0	3	12	6	12	3	10
19	1	7	0	5	12	6	12	3	18
19	1	7	0	7	12	6	12	3	13
19	1	7	0	9	12	6	12	3	9
19	1	7	0	11	12	6	12	3	1
19	1	7	1	0	12	6	12	3	inf
19	1	7	1	2	12	6	12	3	1
19	1	7	1	4	12	6	12	3	9
19	1	7	1	6	12	6	12	3	13
19	1	7	1	8	12	6	12	3	18
19	1	7	1	10	12	6	12	3	10
19	1	7	2	1	12	6	12	3	9
19	1	7	2	3	12	6	12	3	1
19	1	7	2	5	12	6	12	3	6
19	1	7	2	7	12	6	12	3	10
19	1	7	2	9	12	6	12	3	18
19	1	7	2	11	12	6	12	3	13
19	1	7	3	0	12	6	12	3	18
19	1	7	3	2	12	6	12	3	10
19	1	7	3	4	12	6	12	3	inf
19	1	7	3	6	12	6	12	3	1
19	1	7	3	8	12	6	12	3	9
19	1	7	3	10	12	6	12	3	13
19	1	7	4	1	12	6	12	3	18
19	1	7	4	3	12	6	12	3	13
19	1	7	4	5	12	6	12	3	9
19	1	7	4	7	12	6	12	3	1
19	1	7	4	9	12	6	12	3	6
19	1	7	4	11	12	6	12	3	10
19	1	7	5	0	12	6	12	3	9
19	1	7	5	2	12	6	12	3	13
19	1	7	5	4	12	6	12	3	18
19	1	7	5	6	12	6	12	3	10
19	1	7	5	8	12	6	12	3	inf
19	1	7	5	10	12	6	12	3	1
19	1	8	0	0	12	6	12	3	13
19	1	8	0	2	12	6	12	3	9
19	1	8	0	4	12	6	12	3	1
19	1	8	0	6	12	6	12	3	6
19	1	8	0	8	12	6	12	3	10
19	1	8	0	10	12	6	12	3	18
19	1	8	1	1	12	6	12	3	18
19	1	8	1	3	12	6	12	3	10
19	1	8	1	5	12	6	12	3	inf
19	1	8	1	7	12	6	12	3	1
19	1	8	1	9	12	6	12	3	9
19	1	8	1	11	12	6	12	3	13
19	1	8	2	0	12	6	12	3	10
19	1	8	2	2	12	6	12	3	18
19	1	8	2	4	12	6	12	3	13
19	1	8	2	6	12	6	12	3	9
19	1	8	2	8	12	6	12	3	1
19	1	8	2	10	12	6	12	3	6
19	1	8	3	1	12	6	12	3	9
19	1	8	3	3	12	6	12	3	13
19	1	8	3	5	12	6	12	3	18
19	1	8	3	7	12	6	12	3	10
19	1	8	3	9	12	6	12	3	inf
19	1	8	3	11	12	6	12	3	1
19	1	8	4	0	12	6	12	3	1
19	1	8	4	2	12	6	12	3	6
19	1	8	4	4	12	6	12	3	10
19	1	8	4	6	12	6	12	3	18
19	1	8	4	8	12	6	12	3	13
19	1	8	4	10	12	6	12	3	9
19	1	8	5	1	12	6	12	3	inf
19	1	8	5	3	12	6	12	3	1
19	1	8	5	5	12	6	12	3	9
19	1	8	5	7	12	6	12	3	13
19	1	8	5	9	12	6	12	3	18
19	1	8	5	11	12	6	12	3	10
19	1	9	0	1	12	6	12	3	10
19	1	9	0	3	12	6	12	3	18
19	1	9	0	5	12	6	12	3	13
19	1	9	0	7	12	6	12	3	9
19	1	9	0	9	12	6	12	3	1
19	1	9	0	11	12	6	12	3	6
19	1	9	1	0	12	6	12	3	1
19	1	9	1	2	12	6	12	3	9
19	1	9	1	4	12	6	12	3	13
19	1	9	1	6	12	6	12	3	18
19	1	9	1	8	12	6	12	3	10
19	1	9	1	10	12	6	12	3	inf
19	1	9	2	1	12	6	12	3	1
19	1	9	2	3	12	6	12	3	6
19	1	9	2	5	12	6	12	3	10
19	1	9	2	7	12	6	12	3	18
19	1	9	2	9	12	6	12	3	13
19	1	9	2	11	12	6	12	3	9
19	1	9	3	0	12	6	12	3	10
19	1	9	3	2	12	6	12	3	inf
19	1	9	3	4	12	6	12	3	1
19	1	9	3	6	12	6	12	3	9
19	1	9	3	8	12	6	12	3	13
19	1	9	3	10	12	6	12	3	18
19	1	9	4	1	12	6	12	3	13
19	1	9	4	3	12	6	12	3	9
19	1	9	4	5	12	6	12	3	1
19	1	9	4	7	12	6	12	3	6
19	1	9	4	9	12	6	12	3	10
19	1	9	4	11	12	6	12	3	18
19	1	9	5	0	12	6	12	3	13
19	1	9	5	2	12	6	12	3	18
19	1	9	5	4	12	6	12	3	10
19	1	9	5	6	12	6	12	3	inf
19	1	9	5	8	12	6	12	3	1
19	1	9	5	10	12	6	12	3	9
19	1	10	0	0	12	6	12	3	9
19	1	10	0	2	12	6	12	3	1
19	1	10	0	4	12	6	12	3	6
19	1	10	0	6	12	6	12	3	10
