a	b	c	d	signs	primitive_a	primitive_b	primitive_c	primitive_d	rectangle	known_bank	local_contact	deep11	deep13
2900	3600	6525	8100	6	116	144	-261	-324	1	0	0	0	0
2904	3696	7260	9240	6	22	28	-55	-70	1	0	0	0	0
2904	3856	4356	5784	6	726	964	-1089	-1446	1	0	0	0	0
2904	5808	5929	8712	6	24	48	-49	-72	0	0	0	0	0
2907	3363	4947	5723	6	2907	3363	-4947	-5723	1	0	0	0	0
2907	3723	7467	9563	6	2907	3723	-7467	-9563	1	0	0	0	0
2907	5520	5700	7820	6	2907	5520	-5700	-7820	0	0	0	0	0
2910	4365	4656	4850	6	30	45	-48	-50	0	0	0	0	0
2910	4590	4800	4947	6	970	1530	-1600	-1649	0	0	0	0	0
2910	4695	5820	9390	6	194	313	-388	-626	1	0	0	0	0
2912	3328	4732	5408	6	56	64	-91	-104	1	0	0	0	0
2912	4732	4802	6292	6	1456	2366	-2401	-3146	0	0	0	0	0
2916	3024	3321	3444	6	972	1008	-1107	-1148	1	0	0	0	0
2916	3159	3888	4212	6	36	39	-48	-52	1	0	0	0	0
2916	3240	4266	4740	6	486	540	-711	-790	1	0	0	0	0
2916	3294	4536	5124	6	486	549	-756	-854	1	0	0	0	0
2916	3384	5022	5828	6	1458	1692	-2511	-2914	1	0	0	0	0
2916	3483	5616	6708	6	972	1161	-1872	-2236	1	0	0	0	0
2916	3564	6156	7524	6	81	99	-171	-209	1	0	0	0	0
2916	3609	6480	8020	6	2916	3609	-6480	-8020	1	0	0	0	0
2916	3672	6966	8772	6	486	612	-1161	-1462	1	0	0	0	0
2916	3726	7416	9476	6	1458	1863	-3708	-4738	1	0	0	0	0
2924	3400	5074	5900	6	1462	1700	-2537	-2950	1	0	0	0	0
2924	3526	5848	7052	6	34	41	-68	-82	1	0	0	0	0
2924	4343	5168	7676	6	2924	4343	-5168	-7676	1	0	0	0	0
2926	3724	7315	9310	6	22	28	-55	-70	1	0	0	0	0
2928	3072	3477	3648	6	976	1024	-1159	-1216	1	0	0	0	0
2928	5856	5978	8784	6	24	48	-49	-72	0	0	0	0	0
2940	4320	4410	8820	6	98	144	-147	-294	0	0	0	0	0
2940	4410	4704	4900	6	30	45	-48	-50	0	0	0	0	0
2944	3588	6144	7488	6	736	897	-1536	-1872	1	0	0	0	0
2948	3752	7370	9380	6	22	28	-55	-70	1	0	0	0	0
2950	3300	4425	4950	6	118	132	-177	-198	1	0	0	0	0
2952	3075	3280	4920	6	72	75	-80	-120	0	0	0	0	0
2952	3198	3936	4264	6	36	39	-48	-52	1	0	0	0	0
2952	3567	5952	7192	6	2952	3567	-5952	-7192	1	0	0	0	0
2952	3648	6519	8056	6	2952	3648	-6519	-8056	1	0	0	0	0
2952	5904	6027	8856	6	24	48	-49	-72	0	0	0	0	0
2954	3346	4642	5258	6	1477	1673	-2321	-2629	1	0	0	0	0
2955	3795	7683	9867	6	985	1265	-2561	-3289	1	0	0	0	0
2958	3567	5916	7134	6	34	41	-68	-82	1	0	0	0	0
2958	4692	5133	8142	6	986	1564	-1711	-2714	1	0	0	0	0
2960	3040	3256	3344	6	370	380	-407	-418	1	0	0	0	0
2961	3549	5781	6929	6	2961	3549	-5781	-6929	1	0	0	0	0
2964	3627	3952	4836	6	228	279	-304	-372	1	0	0	0	0
2964	3705	6864	8580	6	76	95	-176	-220	1	0	0	0	0
2968	3392	4823	5512	6	56	64	-91	-104	1	0	0	0	0
2968	3752	7208	9112	6	371	469	-901	-1139	1	0	0	0	0
2970	3465	5220	6090	6	198	231	-348	-406	1	0	0	0	0
2970	3780	7425	9450	6	22	28	-55	-70	1	0	0	0	0
2970	4455	4752	4950	6	30	45	-48	-50	0	0	0	0	0
2975	4165	5435	7609	0	2975	4165	5435	7609	1	1	0	0	0
2976	5952	6076	8928	6	24	48	-49	-72	0	0	0	0	0
2982	3621	6132	7446	6	994	1207	-2044	-2482	1	0	0	0	0
2982	4473	5348	8022	6	426	639	-764	-1146	1	0	0	0	0
2985	3951	4975	6585	6	2985	3951	-4975	-6585	1	0	0	0	0
2988	3237	3984	4316	6	36	39	-48	-52	1	0	0	0	0
2988	3984	4509	6012	6	996	1328	-1503	-2004	1	0	0	0	0
2990	3510	5382	6318	6	115	135	-207	-243	1	0	0	0	0
2990	3588	5865	7038	6	130	156	-255	-306	1	0	0	0	0
2990	4048	5200	7040	6	1495	2024	-2600	-3520	1	0	0	0	0
2992	3168	3672	3888	6	374	396	-459	-486	1	0	0	0	0
2992	3179	3718	9350	6	272	289	-338	-850	0	0	0	0	0
2992	3264	4092	4464	6	748	816	-1023	-1116	1	0	0	0	0
2992	3553	5632	6688	6	272	323	-512	-608	1	0	0	0	0
2992	3608	5984	7216	6	34	41	-68	-82	1	0	0	0	0
2992	3808	7480	9520	6	22	28	-55	-70	1	0	0	0	0
2992	4224	4386	6192	6	1496	2112	-2193	-3096	1	0	0	0	0
2997	3663	6327	7733	6	81	99	-171	-209	1	0	0	0	0
2997	3753	6993	8757	6	333	417	-777	-973	1	0	0	0	0
3000	4500	4800	5000	6	30	45	-48	-50	0	0	0	0	0
3000	4800	5925	9480	6	200	320	-395	-632	1	0	0	0	0
3000	4840	5070	5760	6	300	484	-507	-576	0	0	0	0	0
3000	6000	6125	9000	6	24	48	-49	-72	0	0	0	0	0
