torsion_coset	m_residue	m_modulus	n_residue	n_modulus
2	192	624	4321	4368
2	192	624	3073	4368
2	192	624	3697	4368
2	96	624	3649	4368
2	96	624	2401	4368
2	96	624	3025	4368
2	240	624	289	4368
2	240	624	3409	4368
2	240	624	4033	4368
2	96	624	1297	4368
2	96	624	49	4368
2	96	624	673	4368
2	336	624	961	4368
2	336	624	4081	4368
2	336	624	337	4368
2	288	624	625	4368
2	288	624	3745	4368
2	288	624	1	4368
2	372	624	1045	4368
2	372	624	4165	4368
2	372	624	421	4368
2	468	624	1717	4368
2	468	624	469	4368
2	468	624	1093	4368
2	228	624	37	4368
2	228	624	3157	4368
2	228	624	3781	4368
2	132	624	3733	4368
2	132	624	2485	4368
2	132	624	3109	4368
2	516	624	37	4368
2	516	624	3157	4368
2	516	624	3781	4368
2	372	624	3397	4368
2	372	624	2149	4368
2	372	624	2773	4368
2	228	624	2389	4368
2	228	624	1141	4368
2	228	624	1765	4368
2	516	624	2053	4368
2	516	624	805	4368
2	516	624	1429	4368
2	420	624	1381	4368
2	420	624	133	4368
2	420	624	757	4368
2	324	624	709	4368
2	324	624	3829	4368
2	324	624	85	4368
2	324	624	3061	4368
2	324	624	1813	4368
2	324	624	2437	4368
2	420	624	3733	4368
2	420	624	2485	4368
2	420	624	3109	4368
2	276	624	2725	4368
2	276	624	1477	4368
2	276	624	2101	4368
2	612	624	2725	4368
2	612	624	1477	4368
2	612	624	2101	4368
2	276	624	373	4368
2	276	624	3493	4368
2	276	624	4117	4368
2	84	624	3397	4368
2	84	624	2149	4368
2	84	624	2773	4368
2	612	624	709	4368
2	612	624	3829	4368
2	612	624	85	4368
2	36	624	3061	4368
2	36	624	1813	4368
2	36	624	2437	4368
2	180	624	4069	4368
2	180	624	2821	4368
2	180	624	3445	4368
2	468	624	4069	4368
2	468	624	2821	4368
2	468	624	3445	4368
2	36	624	1045	4368
2	36	624	4165	4368
2	36	624	421	4368
2	564	624	373	4368
2	564	624	3493	4368
2	564	624	4117	4368
2	84	624	1381	4368
2	84	624	133	4368
2	84	624	757	4368
2	564	624	2389	4368
2	564	624	1141	4368
2	564	624	1765	4368
2	180	624	2053	4368
2	180	624	805	4368
2	180	624	1429	4368
2	132	624	1717	4368
2	132	624	469	4368
2	132	624	1093	4368
2	60	624	1045	4368
2	60	624	4165	4368
2	60	624	421	4368
2	156	624	1717	4368
2	156	624	469	4368
2	156	624	1093	4368
2	540	624	37	4368
2	540	624	3157	4368
2	540	624	3781	4368
2	444	624	3733	4368
2	444	624	2485	4368
2	444	624	3109	4368
2	204	624	37	4368
2	204	624	3157	4368
2	204	624	3781	4368
2	60	624	3397	4368
2	60	624	2149	4368
2	60	624	2773	4368
2	540	624	2389	4368
2	540	624	1141	4368
2	540	624	1765	4368
2	204	624	2053	4368
2	204	624	805	4368
2	204	624	1429	4368
2	108	624	1381	4368
2	108	624	133	4368
2	108	624	757	4368
2	12	624	709	4368
2	12	624	3829	4368
2	12	624	85	4368
2	12	624	3061	4368
2	12	624	1813	4368
2	12	624	2437	4368
2	108	624	3733	4368
2	108	624	2485	4368
2	108	624	3109	4368
2	588	624	2725	4368
2	588	624	1477	4368
2	588	624	2101	4368
2	300	624	2725	4368
2	300	624	1477	4368
2	300	624	2101	4368
2	588	624	373	4368
2	588	624	3493	4368
2	588	624	4117	4368
2	396	624	3397	4368
2	396	624	2149	4368
2	396	624	2773	4368
2	300	624	709	4368
2	300	624	3829	4368
2	300	624	85	4368
2	348	624	3061	4368
2	348	624	1813	4368
2	348	624	2437	4368
2	492	624	4069	4368
2	492	624	2821	4368
2	492	624	3445	4368
2	156	624	4069	4368
2	156	624	2821	4368
2	156	624	3445	4368
2	348	624	1045	4368
2	348	624	4165	4368
2	348	624	421	4368
2	252	624	373	4368
2	252	624	3493	4368
2	252	624	4117	4368
2	396	624	1381	4368
2	396	624	133	4368
2	396	624	757	4368
2	252	624	2389	4368
2	252	624	1141	4368
2	252	624	1765	4368
2	492	624	2053	4368
2	492	624	805	4368
2	492	624	1429	4368
2	444	624	1717	4368
2	444	624	469	4368
2	444	624	1093	4368
2	372	624	3229	4368
2	372	624	1981	4368
2	372	624	2605	4368
2	468	624	3901	4368
2	468	624	2653	4368
2	468	624	3277	4368
2	228	624	2221	4368
2	228	624	973	4368
2	228	624	1597	4368
2	132	624	1549	4368
2	132	624	301	4368
2	132	624	925	4368
2	516	624	2221	4368
2	516	624	973	4368
2	516	624	1597	4368
2	372	624	1213	4368
2	372	624	4333	4368
2	372	624	589	4368
2	228	624	205	4368
2	228	624	3325	4368
2	228	624	3949	4368
2	516	624	4237	4368
2	516	624	2989	4368
2	516	624	3613	4368
2	420	624	3565	4368
2	420	624	2317	4368
2	420	624	2941	4368
2	324	624	2893	4368
2	324	624	1645	4368
2	324	624	2269	4368
2	324	624	877	4368
2	324	624	3997	4368
2	324	624	253	4368
2	420	624	1549	4368
2	420	624	301	4368
2	420	624	925	4368
2	276	624	541	4368
2	276	624	3661	4368
2	276	624	4285	4368
2	612	624	541	4368
2	612	624	3661	4368
2	612	624	4285	4368
2	276	624	2557	4368
2	276	624	1309	4368
2	276	624	1933	4368
2	84	624	1213	4368
2	84	624	4333	4368
2	84	624	589	4368
2	612	624	2893	4368
2	612	624	1645	4368
2	612	624	2269	4368
2	36	624	877	4368
2	36	624	3997	4368
2	36	624	253	4368
2	180	624	1885	4368
2	180	624	637	4368
2	180	624	1261	4368
2	468	624	1885	4368
2	468	624	637	4368
2	468	624	1261	4368
2	36	624	3229	4368
2	36	624	1981	4368
2	36	624	2605	4368
2	564	624	2557	4368
2	564	624	1309	4368
2	564	624	1933	4368
2	84	624	3565	4368
2	84	624	2317	4368
2	84	624	2941	4368
