2.0.3.1-138684.3-d3|-3|1,0,1,1,0,1,882,556,-34355,-28888|6|0
2.0.3.1-138684.3-d4|-3|1,1,1,0,1,1,68,-64,15,-219|6|0
2.0.3.1-138684.6-c1|-3|1,0,-1,-1,0,1,-1128,345,-13659,6358|6|0
2.0.3.1-138684.6-c2|-3|0,1,-1,-1,0,0,-555,-881,-64125,30325|6|0
2.0.3.1-138684.6-c3|-3|1,0,-1,-1,0,1,-68,5,-203,218|6|0
2.0.3.1-138684.6-c4|-3|0,1,-1,-1,0,0,725,-1841,-26557,24821|6|0
2.0.3.1-13908.2-b2|-3|0,1,1,1,0,1,86,-161,781,-565|5|0
2.0.3.1-13908.3-b1|-3|0,1,-1,-1,1,1,-85,-76,216,564|5|0
2.0.3.1-13924.1-d1|-3|1,1,0,1,0,0,24,-24,64,0|5|1
2.0.3.1-139356.3-e1|-3|0,1,1,-1,1,0,462,-8117,178421,-312522|6|0
2.0.3.1-139356.3-e2|-3|0,1,1,-1,0,0,6438,-3342,64908,128412|6|0
2.0.3.1-139356.3-e3|-3|0,1,1,-1,1,0,462,-437,245,-11466|6|0
2.0.3.1-139356.3-e4|-3|0,1,1,-1,0,0,6558,-3462,58860,126324|6|0
2.0.3.1-139356.4-e1|-3|1,0,-1,0,0,0,3342,-6438,193320,-128412|6|0
2.0.3.1-139356.4-e2|-3|1,0,-1,0,1,0,436,-462,-11221,11466|6|0
2.0.3.1-139356.4-e3|-3|1,0,-1,0,1,0,8116,-462,-134101,312522|6|0
2.0.3.1-139356.4-e4|-3|1,0,-1,0,0,0,3462,-6558,185184,-126324|6|0
2.0.3.1-13936.2-a1|-3|0,0,0,-1,0,0,-20,-16,12,-108|6|0
2.0.3.1-13936.2-a2|-3|0,0,0,-1,0,0,15,-6,-8,-18|6|0
2.0.3.1-13936.2-a3|-3|0,0,1,0,0,0,-126,211,-132,-822|6|0
2.0.3.1-13936.2-a4|-3|0,0,1,0,0,0,-2016,3356,-6852,-56476|6|0
2.0.3.1-13936.3-a1|-3|0,0,0,-1,0,0,6,-15,-26,18|6|0
2.0.3.1-13936.3-a2|-3|0,0,0,-1,0,0,16,20,-96,108|6|0
2.0.3.1-13936.3-a3|-3|0,0,1,0,0,0,85,-211,-954,822|6|0
2.0.3.1-13936.3-a4|-3|0,0,1,0,0,0,1340,-3356,-63328,56476|6|0
2.0.3.1-139492.2-a1|-3|1,1,0,1,1,1,-81,-58,264,269|5|0
2.0.3.1-139492.3-a1|-3|1,0,1,0,1,1,80,-138,614,-408|5|0
2.0.3.1-139503.5-f5|-3|1,1,-1,1,1,1,-57,-12,-135,-48|2,4|0
2.0.3.1-139503.6-b4|-3|1,1,1,-1,1,1,-118,156,-532,1114|8|0
2.0.3.1-139503.6-b6|-3|1,1,1,-1,1,1,-193,-649,-18,8535|2,4|0
2.0.3.1-139503.7-b3|-3|1,0,0,-1,0,1,193,-841,8518,-8536|2,4|0
2.0.3.1-139503.7-b5|-3|1,0,0,-1,0,1,118,39,583,-1115|8|0
2.0.3.1-139503.8-f5|-3|1,0,1,1,1,1,56,-66,-126,-20|2,4|0
2.0.3.1-139629.1-a2|-3|0,0,1,0,1,0,4214,-1505,181,-85501|5|0
2.0.3.1-139629.8-a2|-3|0,0,-1,1,1,0,1505,-4214,-85320,85501|5|0
2.0.3.1-139972.1-a2|-3|0,1,0,-1,1,1,-330,271,-2983,522|5|0
2.0.3.1-139972.4-a1|-3|0,1,1,0,0,1,331,-59,-2460,-523|5|0
2.0.3.1-140049.3-a3|-3|0,0,0,0,1,0,60,-6,-78,180|3,3|0
2.0.3.1-140049.4-a4|-3|0,0,0,0,1,0,30,-24,69,-30|3,3|0
2.0.3.1-140049.5-a3|-3|0,0,0,0,1,0,24,-30,39,30|3,3|0
2.0.3.1-140049.6-a4|-3|0,0,0,0,1,0,6,-60,102,-180|3,3|0
2.0.3.1-1404.1-b3|-3|1,0,-1,0,0,0,33,-21,-48,-21|3,3|0
2.0.3.1-1404.2-b3|-3|1,0,-1,0,0,0,12,21,-69,21|3,3|0
2.0.3.1-140700.1-a2|-3|1,0,1,0,1,0,47,2,715,-650|2,4|0
2.0.3.1-140700.4-a2|-3|1,0,1,0,1,0,49,-2,65,650|2,4|0
2.0.3.1-140868.2-g1|-3|0,1,1,-1,0,0,-83,61,2135,-1079|6|0
2.0.3.1-140868.2-g2|-3|0,1,1,-1,0,0,747,-549,-57513,28635|6|0
2.0.3.1-140868.2-g3|-3|0,1,1,-1,0,0,77,-139,543,-391|6|0
2.0.3.1-140868.2-g4|-3|0,1,1,-1,0,0,1257,-1659,-25365,8421|6|0
2.0.3.1-140868.4-f1|-3|1,1,0,0,1,0,-81,-120,59,680|6|0
2.0.3.1-140868.4-f2|-3|1,1,0,0,1,0,6694,-1055,45959,-174120|6|0
2.0.3.1-140868.4-f3|-3|1,1,0,0,1,0,1894,-95,-15097,33240|6|0
2.0.3.1-140868.4-f4|-3|1,1,0,0,1,0,-481,-460,-2789,-6680|6|0
2.0.3.1-140868.5-c1|-3|1,1,0,0,1,0,1054,-6695,-128161,174120|6|0
2.0.3.1-140868.5-c2|-3|1,1,0,0,1,0,119,80,739,-680|6|0
2.0.3.1-140868.5-c3|-3|1,1,0,0,1,0,459,480,-9469,6680|6|0
2.0.3.1-140868.5-c4|-3|1,1,0,0,1,0,94,-1895,18143,-33240|6|0
2.0.3.1-140868.7-g1|-3|1,0,-1,0,0,0,549,-747,-28878,-28635|6|0
2.0.3.1-140868.7-g2|-3|1,0,-1,0,0,0,-61,83,1056,1079|6|0
2.0.3.1-140868.7-g3|-3|1,0,-1,0,0,0,139,-77,152,391|6|0
2.0.3.1-140868.7-g4|-3|1,0,-1,0,0,0,1659,-1257,-16944,-8421|6|0
2.0.3.1-14092.1-a1|-3|1,1,-1,0,1,0,-4,-5,0,-9|5|0
2.0.3.1-14092.4-a1|-3|1,1,1,-1,1,0,4,3,-9,9|5|0
2.0.3.1-141169.6-a1|-3|1,0,-1,-1,0,0,-84,-1805,-16589,36526|6|0
2.0.3.1-141169.6-a2|-3|1,0,-1,-1,0,0,21,35,-144,56|6|0
2.0.3.1-141169.6-a3|-3|1,0,-1,-1,0,0,-14,70,-95,231|6|0
2.0.3.1-141169.6-a4|-3|1,0,-1,-1,0,0,-84,-90,-811,511|6|0
2.0.3.1-141169.7-a1|-3|1,1,1,0,0,0,-21,56,-88,-56|6|0
2.0.3.1-141169.7-a2|-3|1,1,1,0,0,0,84,-1889,19937,-36526|6|0
2.0.3.1-141169.7-a3|-3|1,1,1,0,0,0,84,-174,-300,-511|6|0
2.0.3.1-141169.7-a4|-3|1,1,1,0,0,0,14,56,136,-231|6|0
2.0.3.1-141267.5-c2|-3|0,0,0,-1,1,0,1057,-1057,-13610,0|3,3|1
2.0.3.1-141276.2-b1|-3|1,1,0,-1,1,0,38442,-30678,2017963,834086|6|0
2.0.3.1-141276.2-b2|-3|1,1,0,-1,1,0,2402,-1918,31403,13014|6|0
2.0.3.1-141276.2-b3|-3|0,1,0,0,1,0,-95,467,2837,1164|6|0
2.0.3.1-141276.2-b4|-3|0,1,0,0,1,0,-65,47,269,-216|6|0
2.0.3.1-141276.3-b1|-3|1,0,0,0,1,0,-38443,7765,2852049,-834086|6|0
2.0.3.1-141276.3-b2|-3|1,1,0,-1,1,0,372,-468,4001,-1164|6|0
2.0.3.1-141276.3-b3|-3|1,1,0,-1,1,0,-18,-48,53,216|6|0
2.0.3.1-141276.3-b4|-3|1,0,0,0,1,0,-2403,485,44417,-13014|6|0
2.0.3.1-14196.2-f1|-3|0,1,1,1,0,0,-9568,9152,-227466,404310|6|0
2.0.3.1-14196.2-f2|-3|0,1,1,1,0,0,12822,-29193,-1661647,1382672|6|0
2.0.3.1-14196.2-f3|-3|0,1,1,1,0,0,1382,-913,10425,9312|12|0
2.0.3.1-14196.2-f4|-3|0,1,1,1,0,0,-598,572,-3840,6432|2,6|0
2.0.3.1-14196.2-f5|-3|0,1,1,1,0,0,-268,632,-11766,9882|6|0
2.0.3.1-14196.2-f6|-3|0,1,1,1,0,0,-58,32,48,60|12|0
2.0.3.1-14196.2-f7|-3|0,1,1,1,0,0,1382,-1873,-18183,34656|2,6|0
2.0.3.1-14196.2-f8|-3|0,1,1,1,0,0,-10058,10087,-224831,339376|6|0
2.0.3.1-14196.2-g1|-3|0,1,1,1,1,0,-9,29,36,-64|6|0
2.0.3.1-14196.2-g2|-3|0,1,1,1,1,0,1,-11,12,-20|6|0
2.0.3.1-14196.2-g3|-3|0,1,1,1,1,0,-99,144,-70,-474|6|0
2.0.3.1-14196.2-g4|-3|0,1,1,1,1,0,-1539,2264,474,-34474|6|0
2.0.3.1-14196.5-f1|-3|0,1,-1,-1,0,0,-12822,-16371,-278975,-1382672|6|0
2.0.3.1-14196.5-f2|-3|0,1,-1,-1,0,0,598,-26,2592,-6432|2,6|0
2.0.3.1-14196.5-f3|-3|0,1,-1,-1,0,0,-1382,469,19737,-9312|12|0
2.0.3.1-14196.5-f4|-3|0,1,-1,-1,0,0,268,364,-1884,-9882|6|0
2.0.3.1-14196.5-f5|-3|0,1,-1,-1,0,0,-1382,-491,16473,-34656|2,6|0
2.0.3.1-14196.5-f6|-3|0,1,-1,-1,0,0,58,-26,108,-60|12|0
2.0.3.1-14196.5-f7|-3|0,1,-1,-1,0,0,10058,29,114545,-339376|6|0
2.0.3.1-14196.5-f8|-3|0,1,-1,-1,0,0,9568,-416,176844,-404310|6|0
2.0.3.1-14196.5-g1|-3|1,1,-1,1,1,1,724,-2265,-32461,35198|6|0
2.0.3.1-14196.5-g2|-3|1,1,-1,1,1,1,19,-30,-19,83|6|0
2.0.3.1-14196.5-g3|-3|1,1,-1,1,1,1,-11,10,-9,9|6|0
2.0.3.1-14196.5-g4|-3|1,1,-1,1,1,1,44,-145,-445,518|6|0
2.0.3.1-14364.1-c2|-3|0,1,1,-1,0,0,15,-3,27,45|3,3|0
2.0.3.1-14364.4-c3|-3|0,1,1,-1,0,0,-15,12,72,-45|3,3|0
2.0.3.1-143964.1-a1|-3|1,0,-1,0,0,0,-177,-105,-720,-945|3,3|0
2.0.3.1-143964.4-a4|-3|0,1,1,-1,0,0,105,177,-1665,945|3,3|0
2.0.3.1-144.1-CMa1|-3|0,0,0,0,0,0,0,0,1,0|2,6|1
2.0.3.1-144.1-CMa2|-3|0,0,0,0,0,0,-15,0,22,0|6|1
2.0.3.1-144057.2-a2|-3|0,0,-1,1,1,0,-2,-60,-92,200|5|0
2.0.3.1-144057.3-a2|-3|0,0,0,-1,1,0,-62,60,108,-200|5|0
2.0.3.1-1443.2-a6|-3|1,0,-1,-1,1,1,3,-8,6,1|2,4|0
2.0.3.1-1443.2-a7|-3|1,0,-1,-1,1,1,3,37,105,-62|2,4|0
2.0.3.1-1443.3-a6|-3|1,0,1,1,1,1,-5,9,3,6|2,4|0
2.0.3.1-1443.3-a7|-3|1,0,1,1,1,1,40,-36,84,24|2,4|0
2.0.3.1-144300.2-a4|-3|0,1,-1,-1,1,0,-4601,2673,99216,-41290|3,3|0
2.0.3.1-144300.3-a4|-3|0,1,1,1,1,0,4601,-1928,57926,41290|3,3|0
2.0.3.1-1444.2-a2|-3|1,0,1,0,1,0,0,0,1,0|5|1
2.0.3.1-1444.2-b5|-3|0,1,0,0,1,0,0,-10,90,0|3,3|1
2.0.3.1-144921.2-b4|-3|1,1,-1,0,1,1,5,-119,367,-491|2,4|0
2.0.3.1-144921.4-b1|-3|1,0,1,1,0,0,-18,116,-408,-27|6|0
2.0.3.1-144921.4-b2|-3|1,0,1,1,0,0,1827,-3314,-66337,42903|6|0
2.0.3.1-144921.4-b3|-3|1,0,1,1,0,0,-63,-169,-2031,-450|6|0
2.0.3.1-144921.4-b4|-3|1,0,1,1,0,0,-63,151,-565,378|6|0
2.0.3.1-144921.5-b1|-3|0,1,-1,-1,1,1,-114,18,-417,123|6|0
2.0.3.1-144921.5-b2|-3|0,1,-1,-1,1,1,3316,-1827,-25261,-44392|6|0
2.0.3.1-144921.5-b3|-3|0,1,-1,-1,1,1,171,63,-2418,216|6|0
2.0.3.1-144921.5-b4|-3|0,1,-1,-1,1,1,-149,63,-124,-292|6|0
2.0.3.1-144921.7-b5|-3|0,1,0,-1,0,1,-112,117,-123,490|2,4|0
2.0.3.1-14508.2-b1|-3|0,1,1,-1,0,0,-69,-15,171,117|6|0
2.0.3.1-14508.2-b2|-3|0,1,1,-1,0,0,31,-20,-10,-41|6|0
2.0.3.1-14508.2-b3|-3|0,1,1,-1,0,0,-309,105,-1917,1269|6|0
2.0.3.1-14508.2-b4|-3|0,1,1,-1,0,0,11,-10,12,-1|6|0
2.0.3.1-14508.3-b1|-3|0,1,1,-1,0,0,309,-204,-648,-1269|6|0
2.0.3.1-14508.3-b2|-3|0,1,1,-1,0,0,-31,11,-51,41|6|0
2.0.3.1-14508.3-b3|-3|0,1,1,-1,0,0,-11,1,11,1|6|0
2.0.3.1-14508.3-b4|-3|0,1,1,-1,0,0,69,-84,288,-117|6|0
2.0.3.1-1452.1-b2|-3|1,0,0,0,0,0,115,0,561,0|10|1
2.0.3.1-1452.1-b3|-3|1,0,0,0,0,0,-45,0,81,0|10|1
2.0.3.1-1452.1-c1|-3|1,0,0,0,1,0,-41,0,-556,0|6|1
2.0.3.1-1452.1-c2|-3|1,1,0,-1,1,0,-5,4,20,0|6|1
2.0.3.1-1452.1-c3|-3|1,1,0,-1,1,0,5,-6,4,0|6|1
2.0.3.1-1452.1-c4|-3|1,0,0,0,1,0,-81,0,-284,0|6|1
2.0.3.1-145200.1-c1|-3|0,0,1,0,0,0,-41,0,120,0|6|1
2.0.3.1-145200.1-c2|-3|0,0,1,0,0,0,319,0,-1356,0|6|1
2.0.3.1-145200.1-c3|-3|0,0,1,0,0,0,-1556,0,-13356,0|6|1
2.0.3.1-145200.1-c4|-3|0,0,1,0,0,0,-716,0,7140,0|6|1
2.0.3.1-145200.1-d1|-3|0,0,1,0,0,0,-15621,0,-757296,0|6|1
2.0.3.1-145200.1-d2|-3|0,0,1,0,0,0,219,0,-4500,0|6|1
2.0.3.1-145200.1-d3|-3|0,0,1,0,0,0,-3156,0,-63900,0|6|1
2.0.3.1-145200.1-d4|-3|0,0,1,0,0,0,-249996,0,-48194796,0|6|1
2.0.3.1-145236.5-c3|-3|1,0,0,-1,0,1,35,-151,741,-56|2,4|0
2.0.3.1-145236.5-e2|-3|0,1,1,1,0,0,22,-54,-500,484|2,4|0
2.0.3.1-145236.5-h1|-3|1,1,0,-1,1,0,3455,-4321,-107971,31260|6|0
2.0.3.1-145236.5-h10|-3|1,1,0,-1,1,0,76490,53174,-15410365,13609710|6|0
2.0.3.1-145236.5-h2|-3|1,1,0,-1,1,0,-11815,28499,696635,1034700|6|0
2.0.3.1-145236.5-h3|-3|1,1,0,-1,1,0,215,-271,-1699,480|6|0
2.0.3.1-145236.5-h4|-3|1,1,0,-1,1,0,890,674,-21733,20190|3,6|0
2.0.3.1-145236.5-h5|-3|1,1,0,-1,1,0,2930,-3766,-137029,35790|3,6|0
2.0.3.1-145236.5-h6|-3|1,1,0,-1,1,0,-24615,31059,2256187,-404020|6|0
2.0.3.1-145236.5-h7|-3|1,1,0,-1,1,0,-7330,-3106,-7285,-127770|6|0
2.0.3.1-145236.5-h8|-3|1,1,0,-1,1,0,-85620,-50616,-8484533,-9787390|6|0
2.0.3.1-145236.5-h9|-3|1,1,0,-1,1,0,76500,53214,-15395993,13602770|6|0
2.0.3.1-145236.6-e6|-3|1,0,1,0,1,0,6,69,246,-36|2,4|0
2.0.3.1-145236.6-f1|-3|0,1,-1,1,0,0,-2625,-11,52795,4965|2,4|0
2.0.3.1-145236.6-j4|-3|1,1,-1,1,1,1,89,8,-57,-57|3,3|0
2.0.3.1-145236.7-e5|-3|1,1,0,1,0,0,-7,76,135,105|2,4|0
2.0.3.1-145236.7-f5|-3|1,0,1,0,0,0,11,2625,57760,-4965|2,4|0
2.0.3.1-145236.7-j4|-3|1,1,1,0,0,1,-9,-90,-113,56|3,3|0
2.0.3.1-145236.8-c4|-3|1,0,-1,1,1,1,-116,150,685,55|2,4|0
2.0.3.1-145236.8-f2|-3|1,0,-1,-1,0,1,55,-22,-38,-517|2,4|0
2.0.3.1-145236.8-h1|-3|1,0,0,0,1,0,-3456,-865,-76711,-31260|6|0
2.0.3.1-145236.8-h10|-3|1,0,0,0,1,0,-76491,129665,-1800655,-13609710|6|0
2.0.3.1-145236.8-h2|-3|1,0,0,0,1,0,11814,16685,1731335,-1034700|6|0
2.0.3.1-145236.8-h3|-3|1,0,0,0,1,0,-891,1565,-1543,-20190|3,6|0
2.0.3.1-145236.8-h4|-3|1,0,0,0,1,0,-2931,-835,-101239,-35790|3,6|0
2.0.3.1-145236.8-h5|-3|1,0,0,0,1,0,24614,6445,1852167,404020|6|0
2.0.3.1-145236.8-h6|-3|1,0,0,0,1,0,7329,-10435,-135055,127770|6|0
2.0.3.1-145236.8-h7|-3|1,0,0,0,1,0,-216,-55,-1219,-480|6|0
2.0.3.1-145236.8-h8|-3|1,0,0,0,1,0,-76501,129715,-1793223,-13602770|6|0
2.0.3.1-145236.8-h9|-3|1,0,0,0,1,0,85619,-136235,-18271923,9787390|6|0
2.0.3.1-145297.2-a2|-3|0,0,-1,0,1,0,-10,-38,25,-113|5|0
2.0.3.1-145297.7-a2|-3|0,0,-1,0,1,0,-48,38,-88,113|5|0
2.0.3.1-1456.1-a1|-3|0,0,0,-1,0,0,90,-113,433,-107|6|0
2.0.3.1-1456.1-a2|-3|0,0,-1,1,0,0,-17,10,25,-27|6|0
2.0.3.1-1456.1-a3|-3|0,0,0,-1,0,0,0,-18,-16,43|6|0
2.0.3.1-1456.1-a4|-3|0,0,-1,1,0,0,-2,0,0,-1|6|0
2.0.3.1-1456.4-a1|-3|0,0,-1,1,0,0,-23,113,326,107|6|0
2.0.3.1-1456.4-a2|-3|0,0,1,0,0,0,-10,17,-2,27|6|0
2.0.3.1-1456.4-a3|-3|0,0,-1,1,0,0,-18,18,27,-43|6|0
2.0.3.1-1456.4-a4|-3|0,0,1,0,0,0,0,2,-1,1|6|0
2.0.3.1-146244.2-b2|-3|1,0,0,0,1,1,-238,152,1122,-1083|5|0
2.0.3.1-146244.3-b2|-3|0,1,0,0,0,1,-152,237,40,1082|5|0
2.0.3.1-146496.1-c2|-3|0,0,1,0,0,0,-248,100,2160,-1104|2,4|0
2.0.3.1-146496.4-c3|-3|0,0,0,-1,0,0,248,-148,1056,1104|2,4|0
2.0.3.1-146523.2-a4|-3|1,0,1,0,1,0,-544,0,4496,0|2,4|1
2.0.3.1-146692.4-b1|-3|1,1,-1,1,1,1,4022,981,-117083,145348|6|0
2.0.3.1-146692.4-b2|-3|0,1,-1,-1,1,0,-105,68,174,-32|6|0
2.0.3.1-146692.4-b3|-3|0,1,-1,-1,1,0,425,-292,674,-40|6|0
2.0.3.1-146692.4-b4|-3|1,1,-1,1,1,1,4062,1101,-108043,139708|6|0
2.0.3.1-146692.9-b1|-3|1,1,1,0,0,1,-1102,-4063,31666,-139709|6|0
2.0.3.1-146692.9-b2|-3|1,1,1,0,0,1,-982,-4023,28266,-145349|6|0
2.0.3.1-146692.9-b3|-3|0,1,1,1,1,0,-425,133,634,40|6|0
2.0.3.1-146692.9-b4|-3|0,1,1,1,1,0,105,-37,142,32|6|0
2.0.3.1-147.2-a4|-3|1,0,0,0,0,0,1,0,0,0|8|1
2.0.3.1-147.2-a5|-3|1,0,0,0,0,0,-4,0,-1,0|2,8|1
2.0.3.1-147.2-a6|-3|1,0,0,0,0,0,-39,0,90,0|8|1
2.0.3.1-147.2-a7|-3|1,0,0,0,0,0,-49,0,-136,0|2,4|1
2.0.3.1-14700.2-d3|-3|1,0,1,0,1,0,-70,0,-205,0|2,4|1
2.0.3.1-14700.2-g3|-3|1,0,0,0,0,0,210,0,900,0|8|1
2.0.3.1-14700.2-g4|-3|1,0,0,0,0,0,-1070,0,7812,0|2,8|1
2.0.3.1-14700.2-g5|-3|1,0,0,0,0,0,-7550,0,-247500,0|2,4|1
2.0.3.1-14700.2-g6|-3|1,0,0,0,0,0,-15070,0,710612,0|8|1
2.0.3.1-14700.2-h1|-3|0,1,0,0,0,0,0,81,6561,0|6|1
2.0.3.1-14700.2-h2|-3|0,1,0,0,0,0,0,-729,-176985,0|6|1
2.0.3.1-14700.2-h3|-3|0,1,0,0,0,0,0,41,-39,0|6|1
2.0.3.1-14700.2-h4|-3|0,1,0,0,0,0,0,6451,124931,0|6|1
2.0.3.1-14700.2-h5|-3|0,1,0,0,0,0,0,2701,-52819,0|2,6|1
2.0.3.1-14700.2-h6|-3|0,1,0,0,0,0,0,361,2585,0|2,6|1
2.0.3.1-14700.2-h7|-3|0,1,0,0,0,0,0,2681,-53655,0|6|1
2.0.3.1-14700.2-h8|-3|0,1,0,0,0,0,0,5761,167825,0|6|1
2.0.3.1-14700.2-i1|-3|0,1,0,0,1,0,0,20352,-1443724,0|12|1
2.0.3.1-14700.2-i2|-3|0,1,0,0,1,0,0,-1923,20756,0|12|1
2.0.3.1-14700.2-i3|-3|0,1,0,0,1,0,0,577,2756,0|2,6|1
2.0.3.1-14700.2-i4|-3|0,1,0,0,1,0,0,1472,-16652,0|6|1
2.0.3.1-14700.2-i5|-3|0,1,0,0,1,0,0,4357,-109132,0|6|1
2.0.3.1-14700.2-i6|-3|0,1,0,0,1,0,0,497,4228,0|6|1
2.0.3.1-14700.2-i7|-3|0,1,0,0,1,0,0,21952,-1253644,0|2,6|1
2.0.3.1-14700.2-i8|-3|0,1,0,0,1,0,0,351232,-80149132,0|6|1
2.0.3.1-14763.2-b1|-3|0,1,1,1,1,1,-144,134,346,-707|2,6|0
2.0.3.1-14763.2-b2|-3|0,1,1,1,1,1,-669,-496,-5975,-9527|2,6|0
2.0.3.1-14763.2-b3|-3|0,1,1,1,1,1,946,-2661,-61774,37988|6|0
2.0.3.1-14763.2-b4|-3|0,1,1,1,1,1,-2044,1669,28716,-63102|6|0
2.0.3.1-14763.2-b5|-3|0,1,1,1,1,1,-9,-1,-5,-32|6|0
2.0.3.1-14763.2-b6|-3|0,1,1,1,1,1,-129,284,1423,73|6|0
2.0.3.1-14763.2-b7|-3|0,1,1,1,1,1,-684,-496,-5648,-9437|6|0
2.0.3.1-14763.2-b8|-3|0,1,1,1,1,1,-2319,2144,26053,-46307|6|0
2.0.3.1-14763.7-b1|-3|1,1,-1,1,0,0,-176,-2144,-17934,46131|6|0
2.0.3.1-14763.7-b2|-3|1,1,-1,1,0,0,-1166,496,-14832,8361|2,6|0
2.0.3.1-14763.7-b3|-3|1,1,-1,1,0,0,-11,-134,-216,696|2,6|0
2.0.3.1-14763.7-b4|-3|1,1,-1,1,0,0,-376,-1669,-32341,62726|6|0
2.0.3.1-14763.7-b5|-3|1,1,-1,1,0,0,-11,1,-27,21|6|0
2.0.3.1-14763.7-b6|-3|1,1,-1,1,0,0,154,-284,1626,81|6|0
2.0.3.1-14763.7-b7|-3|1,1,-1,1,0,0,-1716,2661,-24731,-39704|6|0
2.0.3.1-14763.7-b8|-3|1,1,-1,1,0,0,-1181,496,-14400,8256|6|0
2.0.3.1-147888.1-a1|-3|0,0,0,0,0,0,97,-476,-2942,3872|6|0
2.0.3.1-147888.1-a2|-3|0,0,0,0,0,0,-498,-891,-359,-16197|6|0
2.0.3.1-147888.1-a3|-3|0,0,0,0,0,0,2,-31,-51,43|6|0
2.0.3.1-147888.1-a4|-3|0,0,0,0,0,0,-423,-996,-3110,-13656|6|0
2.0.3.1-147888.4-a1|-3|0,0,0,0,0,0,-1389,891,-16556,16197|6|0
2.0.3.1-147888.4-a2|-3|0,0,0,0,0,0,-1419,996,-16766,13656|6|0
2.0.3.1-147888.4-a3|-3|0,0,0,0,0,0,-29,31,-8,-43|6|0
2.0.3.1-147888.4-a4|-3|0,0,0,0,0,0,-379,476,930,-3872|6|0
2.0.3.1-148617.3-b1|-3|1,0,-1,0,0,1,6945,-16688,-715925,627554|6|0
2.0.3.1-148617.3-b2|-3|1,0,-1,0,1,1,-2,262,2292,-2211|6|0
2.0.3.1-148617.3-b3|-3|1,0,-1,0,1,1,733,-1943,24489,-18381|6|0
2.0.3.1-148617.3-b4|-3|1,0,-1,0,0,1,435,-1043,-11270,10028|6|0
2.0.3.1-148617.4-b1|-3|0,1,1,-1,1,1,16688,-6946,-88371,-627555|6|0
2.0.3.1-148617.4-b2|-3|0,1,1,-1,1,1,1043,-436,-1242,-10029|6|0
2.0.3.1-148617.4-b3|-3|0,1,1,-1,0,1,-262,1,82,2210|6|0
2.0.3.1-148617.4-b4|-3|0,1,1,-1,0,1,1943,-734,6109,18380|6|0
2.0.3.1-148876.3-b1|-3|1,1,-1,1,0,1,1210,1376,-47400,32503|6|0
2.0.3.1-148876.3-b2|-3|1,1,-1,1,0,1,1330,1296,-46992,28311|6|0
2.0.3.1-148876.3-b3|-3|1,0,-1,-1,0,1,722,-4027,-11171,-52688|6|0
2.0.3.1-148876.3-b4|-3|1,0,-1,-1,0,1,-1838,-50107,2333277,-5093328|6|0
2.0.3.1-148876.6-b1|-3|1,1,1,0,1,1,-1377,-1211,-14897,-32504|6|0
2.0.3.1-148876.6-b2|-3|1,0,1,1,0,1,-51945,50108,-2811996,5143435|6|0
2.0.3.1-148876.6-b3|-3|1,0,1,1,0,1,-3305,4028,-67164,56715|6|0
2.0.3.1-148876.6-b4|-3|1,1,1,0,1,1,-1297,-1331,-18681,-28312|6|0
2.0.3.1-14896.3-a1|-3|0,0,1,0,0,0,545,-77,1829,-5054|6|0
2.0.3.1-14896.3-a2|-3|0,0,1,0,0,0,10,93,-398,87|6|0
2.0.3.1-14896.3-a3|-3|0,0,1,0,0,0,530,-67,1754,-5249|6|0
2.0.3.1-14896.3-a4|-3|0,0,1,0,0,0,5,3,-3,-6|6|0
2.0.3.1-14896.4-a1|-3|0,0,-1,1,0,0,-93,-10,-311,-87|6|0
2.0.3.1-14896.4-a2|-3|0,0,-1,1,0,0,67,-530,-3495,5249|6|0
2.0.3.1-14896.4-a3|-3|0,0,-1,1,0,0,-3,-5,-9,6|6|0
2.0.3.1-14896.4-a4|-3|0,0,-1,1,0,0,77,-545,-3225,5054|6|0
2.0.3.1-149221.3-a1|-3|1,1,0,-1,1,1,1310,-1091,-14049,-4969|6|0
2.0.3.1-149221.3-a2|-3|1,1,0,-1,1,1,50,-186,566,-1195|6|0
2.0.3.1-149221.3-a3|-3|1,1,0,-1,1,1,-90,64,-70,29|6|0
2.0.3.1-149221.3-a4|-3|1,1,0,-1,1,1,-55,44,115,-156|6|0
2.0.3.1-149221.4-a1|-3|1,0,0,0,0,1,-1310,220,-19017,4968|6|0
2.0.3.1-149221.4-a2|-3|1,0,0,0,0,1,-50,-135,-628,1194|6|0
2.0.3.1-149221.4-a3|-3|1,0,0,0,0,1,90,-25,-40,-30|6|0
2.0.3.1-149221.4-a4|-3|1,0,0,0,0,1,55,-10,-40,155|6|0
2.0.3.1-149556.1-b1|-3|1,1,1,0,1,1,175,-234,1431,-510|3,3|0
2.0.3.1-149556.2-c5|-3|1,1,-1,1,0,1,233,-176,922,509|3,3|0
2.0.3.1-1521.2-a1|-3|1,0,-1,0,1,1,-5,-8,0,-12|6|0
2.0.3.1-1521.2-a2|-3|1,0,-1,0,0,1,-12,7,-11,11|6|0
2.0.3.1-1521.2-a3|-3|1,0,-1,0,0,1,-12,22,-32,-19|6|0
2.0.3.1-1521.2-a4|-3|1,0,-1,0,1,1,10,-23,-51,18|6|0
2.0.3.1-1533.2-a3|-3|1,0,1,1,1,1,4,4,-9,6|2,4|0
2.0.3.1-1533.2-a5|-3|1,0,1,1,1,1,-41,9,-114,42|8|0
